Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
395  Points		395  Points		382  Points		364  Points		235  Points		119  Points		402  Points		379  Points		305  Points		247  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.40111	2.49502	1.40079	2.49498	0.43304	653.526	0.866025	2892.38	1.15356	5600.53	1.29904	1643.87	0.216507	1267.93	1.40282	2.60591	0.769043	1509	1.08253	799.566
1.39722	2.4945	1.39689	2.49445	0.433283	205.738	0.866017	496.914	1.15358	699.414	1.29904	581.591	0.216602	134.191	1.39901	2.60581	0.769114	393.809	1.08253	386.994
1.39333	2.49397	1.393	2.49393	0.433773	122.211	0.865999	271.799	1.15363	373.014	1.29905	353.294	0.216849	70.9235	1.39519	2.60571	0.769269	226.496	1.08252	255.273
1.38944	2.49345	1.38911	2.49341	0.434498	87.0258	0.865969	187.053	1.15371	254.34	1.29907	253.707	0.217248	48.2678	1.39138	2.60561	0.769506	158.997	1.08252	190.449
1.38555	2.49293	1.38522	2.49288	0.435441	67.6559	0.865928	142.589	1.15382	192.964	1.29909	197.92	0.217796	36.6397	1.38756	2.6055	0.769826	122.522	1.08251	151.88
1.38166	2.4924	1.38133	2.49236	0.436584	55.4076	0.865877	115.2	1.15397	155.462	1.29912	162.246	0.218492	29.5753	1.38374	2.60539	0.770227	99.6861	1.0825	126.301
1.37777	2.49187	1.37744	2.49183	0.437906	46.9711	0.865815	96.6347	1.15414	130.173	1.29915	137.469	0.219332	24.8365	1.37993	2.60528	0.770707	84.0476	1.08249	108.096
1.37388	2.49135	1.37355	2.4913	0.439387	40.8115	0.865743	83.2201	1.15435	111.968	1.29919	119.259	0.220312	21.4429	1.37611	2.60517	0.771266	72.6699	1.08248	94.4774
1.36999	2.49082	1.36967	2.49078	0.441008	36.1197	0.86566	73.0735	1.15459	98.2377	1.29923	105.31	0.22143	18.897	1.37229	2.60506	0.771901	64.0228	1.08246	83.906
1.36611	2.49029	1.36578	2.49025	0.442753	32.429	0.865567	65.1302	1.15485	87.5129	1.29928	94.283	0.22268	16.9195	1.36847	2.60494	0.77261	57.2303	1.08245	75.462
1.36223	2.48976	1.3619	2.48972	0.444606	29.4512	0.865465	58.7426	1.15515	78.905	1.29933	85.3477	0.224059	15.3417	1.36464	2.60483	0.773393	51.7548	1.08243	68.5619
1.35834	2.48923	1.35802	2.48919	0.446555	26.9989	0.865353	53.4943	1.15547	71.8439	1.29939	77.9603	0.22556	14.0554	1.36082	2.60471	0.774245	47.2482	1.08241	62.8177
1.35446	2.4887	1.35413	2.48866	0.448588	24.9449	0.865231	49.1053	1.15583	65.9475	1.29946	71.7507	0.227179	12.9881	1.357	2.60459	0.775166	43.475	1.0824	57.9615
1.35058	2.48817	1.35026	2.48813	0.450694	23.2	0.865101	45.3804	1.15621	60.9499	1.29953	66.4582	0.228911	12.0895	1.35318	2.60447	0.776153	40.2704	1.08238	53.802
1.3467	2.48764	1.34638	2.4876	0.452866	21.6995	0.864962	42.1795	1.15662	56.6605	1.29961	61.8936	0.23075	11.3235	1.34936	2.60435	0.777204	37.5154	1.08236	50.1994
1.34283	2.48711	1.3425	2.48707	0.455097	20.3958	0.864815	39.3992	1.15706	52.9388	1.2997	57.9165	0.232691	10.6635	1.34554	2.60423	0.778315	35.1221	1.08234	47.0489
1.33895	2.48658	1.33862	2.48654	0.457379	19.2527	0.86466	36.9617	1.15753	49.6795	1.29979	54.4204	0.23473	10.0895	1.34172	2.60411	0.779485	33.0239	1.08232	44.2703
1.33508	2.48605	1.33475	2.48601	0.459707	18.2424	0.864497	34.8071	1.15802	46.8014	1.29989	51.323	0.23686	9.58631	1.3379	2.60399	0.780712	31.1698	1.0823	41.8016
1.33121	2.48552	1.33088	2.48548	0.462078	17.3431	0.864328	32.889	1.15855	44.2417	1.3	48.5599	0.239077	9.14199	1.33408	2.60387	0.781992	29.5198	1.08228	39.5936
1.32733	2.48499	1.32701	2.48495	0.464486	16.5375	0.864151	31.1703	1.15909	41.9503	1.30011	46.0798	0.241076	8.79539	1.33026	2.60375	0.783323	28.0422	1.08226	37.607
1.32347	2.48446	1.32314	2.48442	0.466928	15.8119	0.863969	29.6215	1.15966	39.8873	1.30024	43.8413	0.242826	8.52574	1.32644	2.60363	0.784704	26.7114	1.08224	35.8103
1.3196	2.48393	1.31927	2.48389	0.4694	15.1549	0.863781	28.2186	1.16026	38.0203	1.30037	41.8109	0.244305	8.31869	1.32262	2.60352	0.786131	25.5067	1.08222	34.1774
1.31573	2.4834	1.31541	2.48336	0.471901	14.5573	0.863588	26.9419	1.16088	36.3227	1.30051	39.9609	0.245493	8.16425	1.3188	2.6034	0.787603	24.4113	1.0822	32.6869
1.31187	2.48287	1.31154	2.48283	0.474427	14.0113	0.86339	25.7751	1.16153	34.7725	1.30066	38.2682	0.246377	8.05555	1.31499	2.60329	0.789118	23.4109	1.08219	31.321
1.30801	2.48235	1.30768	2.4823	0.476977	13.5107	0.863189	24.7046	1.16219	33.3513	1.30081	36.7138	0.246947	7.98803	1.31118	2.60318	0.790673	22.4938	1.08217	30.0646
1.30415	2.48182	1.30382	2.48177	0.479548	13.05	0.862983	23.7189	1.16288	32.0438	1.30098	35.2812	0.247773	7.89365	1.30736	2.60307	0.792265	21.6501	1.08216	28.9052
1.30029	2.48129	1.29996	2.48125	0.482138	12.6246	0.862775	22.8083	1.16359	30.8369	1.30116	33.9569	0.248679	7.7945	1.30355	2.60296	0.793894	20.8714	1.08215	27.8319
