Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
416  Points		417  Points		394  Points		365  Points		294  Points		172  Points		411  Points		397  Points		371  Points		268  Points		172  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.04264	2.42675	1.0438	2.42703	0.615191	3.94723	0.853622	5.4838	1.10365	7.05552	1.30402	8.19294	0.434244	2.78905	1.04293	2.59737	0.852306	5.44383	1.07352	6.85298	1.36206	8.36272
1.03873	2.4258	1.03989	2.42608	0.616058	3.91652	0.855655	5.44635	1.10447	6.99621	1.30456	8.1699	0.435611	2.77213	1.03912	2.59722	0.853342	5.40066	1.07511	6.80044	1.36223	8.32796
1.03482	2.42484	1.03598	2.42513	0.616916	3.88632	0.857711	5.40974	1.10528	6.93791	1.30531	8.13885	0.436988	2.75559	1.03532	2.59708	0.854374	5.35825	1.07672	6.74902	1.36236	8.30259
1.03092	2.42389	1.03208	2.42417	0.617767	3.85661	0.85979	5.37393	1.10608	6.8806	1.30627	8.10002	0.438377	2.73941	1.03152	2.59695	0.855406	5.31659	1.07836	6.69869	1.36245	8.28643
1.02701	2.42294	1.02817	2.42322	0.618611	3.82739	0.861889	5.33889	1.10687	6.82426	1.30743	8.0537	0.439778	2.7236	1.02772	2.59684	0.856439	5.27568	1.08002	6.64941	1.36256	8.26332
1.02311	2.42198	1.02427	2.42227	0.61945	3.79866	0.864007	5.30458	1.10766	6.76889	1.30882	8.00025	0.441192	2.70815	1.02393	2.59673	0.857475	5.23551	1.08171	6.60115	1.36269	8.23834
1.01922	2.42103	1.02037	2.42132	0.620286	3.77041	0.866142	5.27097	1.10844	6.71445	1.31043	7.94006	0.442622	2.69306	1.02015	2.59665	0.858515	5.19607	1.08342	6.55386	1.36287	8.20462
1.01532	2.42008	1.01648	2.42036	0.621118	3.74264	0.868292	5.23805	1.10922	6.66093	1.31207	7.88104	0.444066	2.67833	1.01638	2.59659	0.859563	5.15736	1.08516	6.50752	1.36309	8.16237
1.01143	2.41913	1.01259	2.41941	0.62195	3.71533	0.870457	5.20578	1.11	6.60833	1.31372	7.82317	0.445527	2.66395	1.01262	2.59655	0.860619	5.11936	1.08691	6.46209	1.36335	8.11186
1.00754	2.41818	1.0087	2.41846	0.62278	3.68849	0.872634	5.17414	1.11078	6.55662	1.3154	7.7664	0.447006	2.64992	1.00886	2.59653	0.861686	5.08207	1.08868	6.41755	1.36366	8.05343
1.00366	2.41723	1.00481	2.41751	0.623612	3.66211	0.874822	5.1431	1.11156	6.50579	1.3171	7.71071	0.448503	2.63624	1.00512	2.59654	0.862765	5.04549	1.09047	6.37386	1.36401	7.98743
0.999779	2.41628	1.00093	2.41656	0.624445	3.63618	0.87702	5.11263	1.11234	6.45583	1.31881	7.65606	0.45002	2.6229	1.00139	2.59658	0.863859	5.0096	1.09227	6.331	1.36436	7.92254
0.995902	2.41534	0.997055	2.41562	0.625281	3.6107	0.879225	5.08272	1.11313	6.40672	1.32054	7.60241	0.451557	2.60991	0.99767	2.59666	0.86497	4.9744	1.09409	6.28893	1.36472	7.85874
0.992029	2.4144	0.99318	2.41468	0.626122	3.58567	0.881437	5.05335	1.11392	6.35846	1.32229	7.54973	0.453116	2.59725	0.993966	2.59678	0.8661	4.9399	1.09592	6.24763	1.36508	7.79602
0.988159	2.41346	0.98931	2.41374	0.626967	3.56108	0.883654	5.02448	1.11472	6.31102	1.32405	7.498	0.454698	2.58493	0.99028	2.59694	0.867251	4.90607	1.09777	6.20707	1.36545	7.73435
0.984294	2.41252	0.985443	2.4128	0.627819	3.53692	0.885874	4.9961	1.11553	6.2644	1.32583	7.44719	0.456305	2.57296	0.986611	2.59715	0.868425	4.87292	1.09963	6.16724	1.36582	7.67371
0.980433	2.41159	0.981581	2.41187	0.628678	3.51319	0.888096	4.96819	1.11634	6.21858	1.32762	7.39726	0.457937	2.56131	0.982963	2.59742	0.869624	4.84045	1.10149	6.1281	1.36619	7.61408
0.976576	2.41066	0.977723	2.41094	0.629545	3.48989	0.890319	4.94073	1.11717	6.17356	1.32942	7.34819	0.459597	2.55001	0.979336	2.59774	0.87085	4.80864	1.10337	6.08963	1.36658	7.55545
0.972724	2.40974	0.973869	2.41001	0.630421	3.467	0.89254	4.9137	1.11801	6.12932	1.33123	7.29995	0.461285	2.53905	0.975734	2.59813	0.872106	4.7775	1.10525	6.0518	1.36697	7.4978
0.968877	2.40882	0.97002	2.40909	0.631308	3.44454	0.894759	4.88708	1.11887	6.08585	1.33304	7.25252	0.463006	2.52843	0.972159	2.5986	0.873393	4.74702	1.10714	6.01461	1.36738	7.44111
0.965034	2.40791	0.966176	2.40818	0.632206	3.42249	0.896975	4.86086	1.11974	6.04315	1.33487	7.20587	0.46476	2.51816	0.968613	2.59915	0.874714	4.71719	1.10903	5.97802	1.3678	7.38537
0.961197	2.407	0.962337	2.40727	0.633117	3.40084	0.899185	4.83502	1.12063	6.00119	1.3367	7.15997	0.466551	2.50825	0.9651	2.59979	0.876071	4.68802	1.11093	5.94201	1.36822	7.33056
0.957364	2.4061	0.958503	2.40637	0.634041	3.3796	0.901388	4.80954	1.12153	5.95998	1.33854	7.11481	0.468384	2.49871	0.961623	2.60054	0.877466	4.65949	1.11283	5.90657	1.36867	7.27665
0.953538	2.40521	0.954675	2.40547	0.63498	3.35877	0.903584	4.78441	1.12246	5.91949	1.34038	7.07037	0.470263	2.48956	0.958185	2.60139	0.8789	4.63161	1.11473	5.87168	1.36912	7.22365
0.949716	2.40432	0.950852	2.40459	0.635934	3.33833	0.90577	4.75961	1.12341	5.87973	1.34223	7.02662	0.472193	2.48083	0.954789	2.60237	0.880376	4.60436	1.11663	5.83731	1.3696	7.17153
0.945901	2.40345	0.947035	2.40371	0.636904	3.31828	0.907947	4.73513	1.12437	5.84068	1.34408	6.98353	0.474182	2.47253	0.951439	2.60349	0.881895	4.57775	1.11853	5.80346	1.37009	7.12028
0.942092	2.40258	0.943224	2.40284	0.637892	3.29862	0.910111	4.71095	1.12537	5.80233	1.34593	6.9411	0.476241	2.46471	0.948139	2.60474	0.88346	4.55177	1.12043	5.77009	1.37059	7.06988
0.93829	2.40172	0.93942	2.40198	0.638899	3.27935	0.912263	4.68707	1.12638	5.76467	1.34779	6.89929	0.47838	2.45742	0.944893	2.60616	0.885071	4.52641	1.12232	5.73721	1.37112	7.02032
0.934494	2.40088	0.935622	2.40113	0.639925	3.26046	0.9144	4.66347	1.12743	5.72769	1.34964	6.8581	0.480613	2.45073	0.941704	2.60774	0.886732	4.50168	1.12421	5.70479	1.37166	6.97158
0.930704	2.40004	0.931831	2.40029	0.640972	3.24195	0.916522	4.64014	1.12849	5.69139	1.35149	6.8175	0.482958	2.44469	0.938575	2.60951	0.888443	4.47755	1.1261	5.67281	1.37223	6.92366
0.926922	2.39922	0.928046	2.39946	0.642041	3.22382	0.918628	4.61706	1.12959	5.65575	1.35334	6.77748	0.485431	2.43938	0.935509	2.61147	0.890206	4.45404	1.12798	5.64127	1.37281	6.87653
0.923148	2.39841	0.92427	2.39865	0.643132	3.20607	0.920717	4.59423	1.13072	5.62077	1.35518	6.73802	0.48805	2.43489	0.932509	2.61362	0.892022	4.43112	1.12986	5.61015	1.37342	6.8302
0.919381	2.39762	0.920501	2.39785	0.644248	3.18868	0.922787	4.57163	1.13187	5.58643	1.35703	6.6991	0.490829	2.43124	0.929577	2.61599	0.893892	4.4088	1.13172	5.57943	1.37405	6.78463
0.915622	2.39684	0.916739	2.39707	0.645388	3.17167	0.924838	4.54926	1.13306	5.55273	1.35886	6.66071	0.493773	2.42846	0.926714	2.61857	0.895817	4.38707	1.13358	5.5491	1.3747	6.73983
0.911872	2.39607	0.912987	2.3963	0.646555	3.15503	0.926868	4.52711	1.13428	5.51966	1.36069	6.62284	0.496879	2.42651	0.923922	2.62137	0.897799	4.36591	1.13543	5.51915	1.37538	6.69577
0.908131	2.39532	0.909242	2.39554	0.64775	3.13875	0.928877	4.50516	1.13553	5.48721	1.36252	6.58546	0.500134	2.42532	0.9212	2.62439	0.899837	4.34532	1.13727	5.48957	1.37609	6.65245
0.904398	2.3946	0.905507	2.39481	0.648974	3.12284	0.930865	4.48341	1.13681	5.45536	1.36434	6.54856	0.503522	2.42477	0.918547	2.62764	0.901934	4.3253	1.13909	5.46034	1.37682	6.60985
0.900675	2.39389	0.901781	2.3941	0.650227	3.10729	0.932829	4.46185	1.13813	5.42412	1.36615	6.51214	0.507022	2.42477	0.915962	2.63111	0.904088	4.30583	1.14091	5.43146	1.37757	6.56797
0.896962	2.3932	0.898065	2.3934	0.651513	3.0921	0.93477	4.44048	1.13948	5.39347	1.36795	6.47617	0.510613	2.42521	0.913445	2.6348	0.9063	4.28689	1.14271	5.40291	1.37835	6.52678
0.893259	2.39253	0.894359	2.39273	0.652831	3.07728	0.936686	4.41928	1.14087	5.36339	1.36974	6.44065	0.514279	2.42599	0.910991	2.63871	0.908571	4.26849	1.1445	5.37469	1.37916	6.48629
0.889567	2.39189	0.890664	2.39208	0.654183	3.06281	0.938578	4.39826	1.1423	5.3339	1.37153	6.40556	0.518005	2.42704	0.9086	2.64283	0.910901	4.25061	1.14627	5.34678	1.38	6.44647
0.885886	2.39128	0.88698	2.39146	0.655572	3.04871	0.940444	4.3774	1.14376	5.30496	1.3733	6.37089	0.521778	2.42829	0.906268	2.64716	0.913288	4.23324	1.14803	5.31918	1.38087	6.40732
0.882217	2.39068	0.883307	2.39086	0.656997	3.03497	0.942284	4.35669	1.14525	5.27658	1.37506	6.33663	0.525589	2.42971	0.903993	2.6517	0.915733	4.21636	1.14978	5.29188	1.38176	6.36882
0.87856	2.39012	0.879646	2.39029	0.658462	3.02159	0.944098	4.33614	1.14679	5.24874	1.37681	6.30277	0.529431	2.43125	0.901771	2.65643	0.918235	4.19997	1.15151	5.26487	1.38269	6.33097
0.874915	2.38959	0.875998	2.38975	0.659968	3.00857	0.945886	4.31574	1.14836	5.22144	1.37855	6.2693	0.533298	2.43288	0.8996	2.66135	0.920793	4.18405	1.15322	5.23813	1.38365	6.29375
0.871283	2.38909	0.872362	2.38924	0.661516	2.99592	0.947646	4.29548	1.14997	5.19466	1.38027	6.23621	0.537186	2.43458	0.897478	2.66646	0.923408	4.16859	1.15492	5.21167	1.38463	6.25716
0.867666	2.38862	0.86874	2.38876	0.663108	2.98362	0.949379	4.27537	1.15162	5.1684	1.38198	6.20349	0.54109	2.43634	0.8954	2.67174	0.926076	4.15357	1.1566	5.18548	1.38565	6.22117
0.864062	2.38819	0.865132	2.38832	0.664746	2.97169	0.951084	4.25539	1.1533	5.14265	1.38368	6.17113	0.545009	2.43814	0.893366	2.6772	0.928799	4.13899	1.15826	5.15955	1.3867	6.18579
0.860473	2.3878	0.861538	2.38791	0.666431	2.96013	0.952762	4.23554	1.15502	5.11739	1.38537	6.13912	0.548938	2.43996	0.891372	2.68283	0.931573	4.12482	1.15991	5.13387	1.38778	6.151
0.856899	2.38744	0.85796	2.38754	0.668166	2.94893	0.954412	4.21583	1.15678	5.09262	1.38704	6.10745	0.552878	2.44181	0.889416	2.68862	0.934399	4.11106	1.16154	5.10844	1.38889	6.11679
0.853341	2.38713	0.854398	2.38722	0.669953	2.9381	0.956035	4.19624	1.15858	5.06832	1.38869	6.07613	0.556826	2.44367	0.887496	2.69458	0.937274	4.09769	1.16314	5.08325	1.39003	6.08315
0.8498	2.38686	0.850851	2.38694	0.671792	2.92763	0.95763	4.17678	1.16041	5.04449	1.39033	6.04513	0.56078	2.44553	0.88561	2.70069	0.940198	4.0847	1.16474	5.0583	1.3912	6.05007
0.846276	2.38664	0.847322	2.3867	0.673687	2.91754	0.959197	4.15744	1.16228	5.02112	1.39196	6.01445	0.56474	2.4474	0.883757	2.70695	0.943168	4.07206	1.16631	5.03358	1.39241	6.01754
0.84277	2.38647	0.843811	2.38651	0.675637	2.90781	0.960737	4.13823	1.16419	4.99819	1.39357	5.98408	0.568705	2.44926	0.881934	2.71336	0.946184	4.05979	1.16787	5.00908	1.39364	5.98555
0.839282	2.38634	0.840318	2.38637	0.677646	2.89845	0.96225	4.11913	1.16613	4.9757	1.39516	5.95403	0.572675	2.45112	0.880141	2.71992	0.949243	4.04784	1.1694	4.98482	1.39491	5.95409
0.835814	2.38628	0.836843	2.38629	0.679714	2.88946	0.963736	4.10016	1.16811	4.95364	1.39674	5.92428	0.576647	2.45297	0.878376	2.72663	0.952344	4.03622	1.17092	4.96077	1.39621	5.92314
0.832365	2.38626	0.833389	2.38626	0.681843	2.88083	0.965196	4.08131	1.17012	4.93199	1.3983	5.89482	0.580623	2.45481	0.876637	2.73348	0.955485	4.02491	1.17242	4.93694	1.39754	5.89271
0.828937	2.38631	0.829954	2.38629	0.684033	2.87257	0.96663	4.06258	1.17217	4.91075	1.39985	5.86565	0.584602	2.45664	0.874924	2.74047	0.958665	4.0139	1.17391	4.91333	1.39891	5.86277
0.82553	2.38642	0.826541	2.38638	0.686286	2.86466	0.968037	4.04396	1.17426	4.8899	1.40138	5.83677	0.588582	2.45845	0.873235	2.7476	0.961882	4.00318	1.17537	4.88992	1.4003	5.83333
0.822145	2.38659	0.82315	2.38653	0.688602	2.85711	0.96942	4.02547	1.17637	4.86944			0.592564	2.46025	0.871569	2.75488	0.965134	3.99273	1.17682	4.86672		
0.818783	2.38683	0.81978	2.38675	0.690981	2.84992	0.970778	4.00709	1.17852	4.84936			0.596548	2.46204	0.869926	2.76228	0.968419	3.98254	1.17825	4.84373		
0.815443	2.38714	0.816434	2.38704	0.693423	2.84306	0.972112	3.98883	1.1807	4.82964			0.600533	2.46381	0.868304	2.76983	0.971736	3.9726	1.17967	4.82094		
0.812128	2.38752	0.813111	2.3874	0.695928	2.83655	0.973423	3.97069	1.18291	4.81028			0.604519	2.46556	0.866703	2.77751	0.975083	3.9629	1.18107	4.79836		
0.808837	2.38798	0.809813	2.38783	0.698495	2.83036	0.97471	3.95267	1.18515	4.79126			0.608506	2.46729	0.865122	2.78533	0.978459	3.95343	1.18245	4.77597		
0.80557	2.38851	0.806539	2.38835	0.701123	2.82449	0.975976	3.93477	1.18742	4.77259			0.612493	2.46901	0.86356	2.79328	0.981861	3.94417	1.18382	4.75379		
0.80233	2.38913	0.803291	2.38894	0.703811	2.81893	0.977219	3.91699	1.18971	4.75424			0.61648	2.47071	0.862016	2.80136	0.985288	3.93512	1.18517	4.7318		
0.799116	2.38983	0.800069	2.38961	0.706558	2.81367	0.978442	3.89933	1.19204	4.7362			0.620468	2.47239	0.860491	2.80958	0.988739	3.92627	1.18652	4.71001		
0.795928	2.39062	0.796873	2.39037	0.709362	2.80869	0.979645	3.8818	1.19438	4.71848			0.624455	2.47405	0.858982	2.81794	0.992211	3.9176	1.18784	4.68842		
0.792767	2.39149	0.793704	2.39122	0.71222	2.80398	0.980828	3.86438	1.19676	4.70105			0.628443	2.47569	0.85749	2.82643	0.995703	3.90912	1.18916	4.66703		
0.789634	2.39246	0.790563	2.39216	0.715132	2.79953	0.981992	3.84709	1.19916	4.68391			0.63243	2.47731	0.856014	2.83505	0.999214	3.9008	1.19046	4.64583		
0.786529	2.39352	0.78745	2.39319	0.718094	2.79533	0.983139	3.82993	1.20158	4.66706			0.636417	2.47891	0.854553	2.8438	1.00274	3.89263	1.19176	4.62483		
0.783452	2.39467	0.784364	2.39432	0.721104	2.79137	0.984268	3.81289	1.20402	4.65047			0.640404	2.4805	0.853107	2.8527	1.00629	3.88462	1.19304	4.60402		
0.780404	2.39592	0.781307	2.39554	0.72416	2.78762	0.98538	3.79597	1.20648	4.63415			0.644389	2.48206	0.851675	2.86172	1.00984	3.87676	1.19432	4.58341		
0.777384	2.39727	0.778279	2.39686	0.72726	2.78409	0.986477	3.77919	1.20896	4.61808			0.648375	2.4836	0.850257	2.87088	1.01341	3.86902	1.19558	4.56301		
0.774393	2.39873	0.775279	2.39829	0.730401	2.78075	0.98756	3.76253	1.21146	4.60225			0.652359	2.48512	0.848853	2.88017	1.01699	3.86141	1.19685	4.5428		
0.77143	2.40028	0.772308	2.39981	0.733581	2.77759	0.988628	3.746	1.21398	4.58666			0.656343	2.48663	0.84746	2.8896	1.02058	3.85392	1.1981	4.52278		
0.768497	2.40194	0.769366	2.40144	0.736798	2.77461	0.989682	3.7296	1.21651	4.5713			0.660325	2.48811	0.84608	2.89916	1.02418	3.84653	1.19935	4.50298		
0.765592	2.40371	0.766453	2.40317	0.740049	2.77178	0.990724	3.71332	1.21906	4.55616			0.664306	2.48957	0.844712	2.90886	1.02778	3.83925	1.2006	4.48337		
0.762716	2.40558	0.763569	2.40501	0.743332	2.76911	0.991755	3.69719	1.22162	4.54123			0.668287	2.49101	0.843354	2.91869	1.03139	3.83207	1.20185	4.46397		
0.759869	2.40756	0.760713	2.40696	0.746645	2.76658	0.992774	3.68118	1.22419	4.5265			0.672265	2.49243	0.842007	2.92866	1.035	3.82497	1.2031	4.44477		
0.75705	2.40965	0.757886	2.40902	0.749987	2.76418	0.993783	3.6653	1.22677	4.51197			0.676243	2.49383	0.840669	2.93876	1.03861	3.81795	1.20435	4.42578		
0.754259	2.41185	0.755086	2.41118	0.753355	2.7619	0.994782	3.64956	1.22936	4.49762			0.680219	2.49521	0.839341	2.949	1.04222	3.811	1.2056	4.407		
0.751496	2.41415	0.752315	2.41346	0.756747	2.75973	0.995773	3.63395	1.23196	4.48346			0.684193	2.49658	0.838022	2.95937	1.04583	3.80412	1.20685	4.38843		
0.748761	2.41657	0.749571	2.41584	0.760163	2.75767	0.996756	3.61848	1.23457	4.46947			0.688166	2.49792	0.836711	2.96988	1.04944	3.7973	1.20811	4.37008		
0.746052	2.4191	0.746855	2.41833	0.7636	2.75571	0.997731	3.60314	1.23718	4.45564			0.692137	2.49924	0.835407	2.98052	1.05304	3.79053	1.20938	4.35194		
0.743369	2.42173	0.744164	2.42094	0.767056	2.75384	0.9987	3.58793	1.2398	4.44197			0.696106	2.50054	0.83411	2.99129	1.05663	3.7838	1.21065	4.33402		
0.740713	2.42448	0.7415	2.42365	0.770532	2.75205	0.999662	3.57286	1.24242	4.42846			0.700073	2.50181	0.832819	3.00221	1.06021	3.77711	1.21194	4.31632		
0.738082	2.42734	0.738862	2.42647	0.774024	2.75035	1.00062	3.55793	1.24504	4.41508			0.704038	2.50307	0.831534	3.01325	1.06378	3.77045	1.21324	4.29885		
0.735475	2.4303	0.736248	2.42941	0.777532	2.74872	1.00157	3.54314	1.24766	4.40185			0.708001	2.50431	0.830253	3.02443	1.06735	3.76382	1.21455	4.28161		
0.732893	2.43337	0.733658	2.43245	0.781056	2.74716	1.00252	3.52848	1.25028	4.38874			0.711961	2.50553	0.828977	3.03574	1.07089	3.7572	1.21588	4.2646		
0.730334	2.43655	0.731092	2.4356	0.784593	2.74566	1.00347	3.51395	1.2529	4.37576			0.715919	2.50672	0.827703	3.04719	1.07442	3.75059	1.21723	4.24783		
0.727797	2.43984	0.728549	2.43885	0.788143	2.74422	1.00441	3.49957	1.25551	4.3629			0.719874	2.5079	0.826433	3.05876	1.07793	3.74398	1.2186	4.23129		
0.725282	2.44323	0.726028	2.44221	0.791705	2.74284	1.00535	3.48532	1.25812	4.35015			0.723827	2.50905	0.825164	3.07047	1.08142	3.73737	1.21999	4.215		
0.722789	2.44673	0.723528	2.44568	0.795278	2.74151	1.00629	3.4712	1.26073	4.33751			0.727776	2.51018	0.823896	3.0823	1.08489	3.73074	1.22141	4.19895		
0.720315	2.45033	0.721049	2.44924	0.798861	2.74022	1.00723	3.45723	1.26332	4.32496			0.731723	2.51129	0.822628	3.09427	1.08834	3.7241	1.22285	4.18315		
0.717861	2.45403	0.718589	2.45291	0.802454	2.73899	1.00817	3.44339	1.26591	4.31251			0.735666	2.51238	0.821359	3.10636	1.09175	3.71743	1.22432	4.16761		
0.715425	2.45783	0.716147	2.45669	0.806055	2.73779	1.00911	3.42969	1.26849	4.30014			0.739605	2.51344	0.820089	3.11858	1.09514	3.71073	1.22583	4.15233		
0.713006	2.46172	0.713724	2.46055	0.809664	2.73663	1.01005	3.41612	1.27105	4.28786			0.743541	2.51448	0.818815	3.13092	1.0985	3.70399	1.22737	4.13731		
0.710604	2.46572	0.711317	2.46452	0.813281	2.73551	1.01099	3.4027	1.27361	4.27566			0.747473	2.5155	0.817538	3.14339	1.10182	3.6972	1.22894	4.12256		
0.708216	2.4698	0.708925	2.46858	0.816905	2.73443	1.01193	3.3894	1.27615	4.26352			0.751401	2.5165	0.816256	3.15597	1.10511	3.69035	1.23055	4.10808		
0.705843	2.47398	0.706548	2.47273	0.820535	2.73337	1.01288	3.37625	1.27867	4.25145			0.755325	2.51747	0.814969	3.16868	1.10835	3.68345	1.23221	4.09388		
0.703483	2.47824	0.704184	2.47697	0.824171	2.73235	1.01382	3.36323	1.28118	4.23945			0.759244	2.51841	0.813674	3.1815	1.11156	3.67647	1.23391	4.07996		
0.701134	2.48259	0.701831	2.48129	0.827812	2.73135	1.01478	3.35035	1.28367	4.2275			0.763158	2.51933	0.812371	3.19443	1.11473	3.66942	1.23565	4.06632		
0.698796	2.48702	0.69949	2.4857	0.831458	2.73038	1.01573	3.3376	1.28614	4.2156			0.767066	2.52023	0.811058	3.20748	1.11785	3.66229	1.23745	4.05297		
0.696466	2.49153	0.697158	2.49018	0.835108	2.72943	1.01669	3.32498	1.28859	4.20375			0.77097	2.5211	0.809735	3.22063	1.12092	3.65508	1.23929	4.03992		
0.694144	2.49611	0.694834	2.49474	0.838763	2.7285	1.01766	3.31251	1.29102	4.19194			0.774867	2.52194	0.8084	3.23388	1.12394	3.64776	1.24119	4.02715		
0.691828	2.50076	0.692516	2.49937	0.84242	2.72759	1.01863	3.30016	1.29343	4.18017			0.778758	2.52275	0.807052	3.24724	1.12691	3.64036	1.24314	4.01469		
0.689517	2.50548	0.690204	2.50407	0.846081	2.7267	1.01961	3.28795	1.29582	4.16844			0.782642	2.52353	0.805689	3.26069	1.12983	3.63284	1.24515	4.00253		
0.687207	2.51026	0.687894	2.50883	0.849744	2.72583	1.02059	3.27588	1.29818	4.15673			0.786518	2.52429	0.80431	3.27424	1.1327	3.62523	1.24722	3.99067		
0.684899	2.51508	0.685585	2.51364	0.85341	2.72497	1.02158	3.26394	1.30052	4.14506			0.790387	2.52501	0.802914	3.28787	1.1355	3.6175	1.24936	3.97911		
0.68259	2.51996	0.683277	2.51851	0.857078	2.72412	1.02258	3.25213	1.30283	4.1334			0.794248	2.52569	0.801498	3.30159	1.13825	3.60965	1.25155	3.96786		
0.680277	2.52488	0.680965	2.52341	0.860747	2.72329	1.02358	3.24045	1.30511	4.12177			0.798099	2.52634	0.800062	3.31539	1.14094	3.60169	1.25381	3.95692		
0.67796	2.52983	0.67865	2.52835	0.864418	2.72247	1.0246	3.2289	1.30736	4.11016			0.801941	2.52696	0.798605	3.32926	1.14357	3.59361	1.25613	3.94627		
0.675635	2.53481	0.676327	2.53332	0.868089	2.72166	1.02562	3.21749	1.30959	4.09856			0.805772	2.52754	0.797123	3.3432	1.14613	3.58542	1.25852	3.93594		
0.673301	2.5398	0.673996	2.53832	0.871761	2.72086	1.02665	3.20621	1.31179	4.08697			0.809592	2.52807	0.795617	3.3572	1.14864	3.5771	1.26098	3.9259		
0.670955	2.54481	0.671654	2.54332	0.875433	2.72007	1.02769	3.19506	1.31395	4.0754			0.8134	2.52857	0.794084	3.37127	1.15108	3.56867	1.2635	3.91616		
0.668594	2.54981	0.669298	2.54833	0.879106	2.71929	1.02874	3.18404	1.31609	4.06383			0.817194	2.52902	0.792522	3.38538	1.15346	3.56012	1.26609	3.90671		
0.666217	2.55481	0.666926	2.55333	0.882777	2.71851	1.0298	3.17315	1.3182	4.05227			0.820975	2.52942	0.790931	3.39955	1.15578	3.55146	1.26875	3.89755		
0.663821	2.55979	0.664536	2.55831	0.886448	2.71773	1.03088	3.16238	1.32027	4.04071			0.824739	2.52976	0.789308	3.41375	1.15804	3.54268	1.27148	3.88868		
0.661403	2.56474	0.662125	2.56327	0.890118	2.71696	1.03196	3.15175	1.32231	4.02916			0.828487	2.53006	0.787653	3.42799	1.16024	3.5338	1.27427	3.88009		
0.658961	2.56966	0.65969	2.5682	0.893787	2.71619	1.03306	3.14125	1.32432	4.01761			0.832216	2.53029	0.785963	3.44226	1.16238	3.52482	1.27712	3.87177		
0.656492	2.57452	0.657229	2.57308	0.897453	2.71542	1.03416	3.13087	1.32629	4.00606			0.835925	2.53046	0.784237	3.45655	1.16446	3.51574	1.28004	3.86371		
0.653994	2.57932	0.65474	2.5779	0.901118	2.71465	1.03528	3.12063	1.32824	3.99452			0.839612	2.53057	0.782474	3.47086	1.16648	3.50657	1.28303	3.85591		
0.651465	2.58406	0.652221	2.58266	0.90478	2.71389	1.03641	3.11051	1.33015	3.98297			0.843275	2.5306	0.780672	3.48518	1.16845	3.49731	1.28607	3.84836		
0.648902	2.58871	0.649668	2.58734	0.908439	2.71312	1.03756	3.10052	1.33202	3.97143			0.846913	2.53056	0.77883	3.49951	1.17036	3.48797	1.28917	3.84106		
0.646304	2.59328	0.64708	2.59193	0.912095	2.71234	1.03872	3.09065	1.33387	3.95988			0.850522	2.53043	0.776947	3.51384	1.17222	3.47856	1.29233	3.83398		
0.643668	2.59775	0.644456	2.59643	0.915747	2.71156	1.0399	3.08092	1.33568	3.94834			0.854101	2.53021	0.775022	3.52816	1.17404	3.46908	1.29555	3.82714		
0.640993	2.60211	0.641793	2.60083	0.919395	2.71078	1.04108	3.07131	1.33746	3.9368			0.857647	2.5299	0.773053	3.54248	1.1758	3.45954	1.29882	3.8205		
0.638278	2.60636	0.63909	2.60511	0.923039	2.70999	1.04229	3.06182	1.3392	3.92526			0.861158	2.52948	0.771041	3.55678	1.17752	3.44995	1.30214	3.81408		
0.635522	2.61049	0.636346	2.60928	0.926678	2.70919	1.04351	3.05247	1.34091	3.91372			0.864629	2.52896	0.768984	3.57107	1.1792	3.44031	1.30551	3.80785		
0.632725	2.6145	0.633561	2.61332	0.930312	2.70839	1.04475	3.04324	1.34259	3.90218			0.86806	2.52832	0.766881	3.58534	1.18083	3.43064	1.30892	3.80181		
0.629885	2.61838	0.630733	2.61724	0.933939	2.70757	1.046	3.03413	1.34424	3.89065			0.871446	2.52756	0.764733	3.59958	1.18243	3.42093	1.31239	3.79595		
0.627002	2.62214	0.627864	2.62103	0.937561	2.70674	1.04727	3.02516	1.34586	3.87913			0.874786	2.52666	0.762538	3.6138	1.18399	3.41119	1.31589	3.79027		
0.624078	2.62575	0.624952	2.62469	0.941175	2.7059	1.04856	3.01631	1.34745	3.86761			0.878076	2.52564	0.760298	3.628	1.18551	3.40143	1.31944	3.78475		
0.621111	2.62924	0.621998	2.62822	0.944782	2.70505	1.04987	3.00759	1.349	3.85611			0.881315	2.52448	0.758011	3.64218	1.187	3.39167	1.32302	3.77939		
0.618104	2.6326	0.619003	2.63161	0.948381	2.70418	1.0512	2.99899	1.35053	3.84461			0.884501	2.52317	0.755678	3.65632	1.18846	3.38189	1.32665	3.77417		
0.615057	2.63582	0.615967	2.63488	0.951971	2.70329	1.05255	2.99053	1.35203	3.83312			0.887632	2.52172	0.753299	3.67045	1.18989	3.37211	1.3303	3.7691		
0.611971	2.63892	0.612893	2.63801	0.955552	2.70238	1.05392	2.98219	1.3535	3.82165			0.890708	2.52012	0.750875	3.68455	1.19129	3.36233	1.33399	3.76416		
