Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Sym7		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
2.12609	2.34262	2.12549	2.34218	0.508567	1.68739	0.867736	0.106397	1.29767	-0.076652	1.41733	0.480961	1.73288	0.049973	2.16503	-0.00122112	0.237867	1.55277	0.648691	-0.0348157	0.946604	0.431098	1.08587	0.211723	1.51591	0.0228775	1.88249	0.201213	1.95063	0.133234
2.11932	2.33753	2.11872	2.3371	0.513494	1.71667	0.868059	0.117558	1.29744	-0.0801772	1.41878	0.51867	1.73303	0.054569	2.16503	-0.000989882	0.239362	1.59204	0.648594	-0.0320387	0.9479	0.463641	1.08651	0.233202	1.51598	0.0252987	1.8831	0.21577	1.95103	0.146864
2.11257	2.33244	2.11197	2.33197	0.518498	1.74191	0.868416	0.129246	1.29721	-0.0830207	1.42033	0.555468	1.73319	0.0592622	2.16503	-0.000702679	0.241028	1.633	0.648506	-0.0278285	0.949287	0.494604	1.08722	0.255303	1.51605	0.0278041	1.88374	0.229751	1.95148	0.16092
2.10583	2.32729	2.10523	2.32681	0.52357	1.76383	0.868807	0.141464	1.29696	-0.0850852	1.42199	0.591321	1.73337	0.064033	2.16502	-0.00036198	0.24336	1.68589	0.648433	-0.0222127	0.950761	0.523869	1.08799	0.278179	1.51614	0.0304193	1.88443	0.243105	1.95196	0.175419
2.0991	2.32207	2.09851	2.32161	0.528702	1.78288	0.869234	0.154272	1.29671	-0.0864097	1.42375	0.626216	1.73356	0.0689002	2.16502	8.57106e-005	0.246414	1.74868	0.648378	-0.0150709	0.952317	0.551375	1.08883	0.301845	1.51623	0.0331374	1.88515	0.25585	1.95249	0.190395
2.09239	2.31683	2.0918	2.31637	0.533884	1.7995	0.869699	0.167735	1.29646	-0.0870722	1.42561	0.660134	1.73377	0.0738437	2.16502	0.000630529	0.250249	1.81849	0.648346	-0.00633801	0.95395	0.577116	1.08974	0.326274	1.51633	0.0359443	1.88591	0.267901	1.95306	0.205914
2.0857	2.31154	2.08511	2.31108	0.538437	1.81218	0.870205	0.181866	1.29621	-0.0869951	1.42757	0.693088	1.73399	0.0788812	2.16503	0.00125275	0.254932	1.89263	0.648341	0.00399976	0.955656	0.60096	1.09072	0.351586	1.51644	0.0389289	1.8867	0.279209	1.95368	0.221937
2.07902	2.30623	2.07843	2.30576	0.542342	1.82176	0.870751	0.196689	1.29596	-0.086198	1.42962	0.725108	1.73423	0.0840484	2.16503	0.00197134	0.260522	1.96837	0.648369	0.0160281	0.957427	0.622825	1.09177	0.377788	1.51655	0.0420352	1.88752	0.289729	1.95435	0.238558
2.07236	2.30086	2.07177	2.30039	0.545585	1.82887	0.871342	0.212255	1.29571	-0.0847792	1.43177	0.756196	1.73448	0.089358	2.16504	0.00282426	0.266319	2.03493	0.648434	0.0297432	0.959259	0.642774	1.0929	0.404893	1.51668	0.0452681	1.88838	0.299494	1.95506	0.25579
2.06571	2.29545	2.06512	2.29495	0.548158	1.834	0.871979	0.228604	1.29547	-0.0827011	1.434	0.786354	1.73474	0.0947773	2.16505	0.00377055	0.272294	2.09315	0.648525	0.0430998	0.961145	0.660704	1.09411	0.432986	1.51682	0.0486371	1.88926	0.308448	1.95583	0.273604
2.05908	2.29	2.05849	2.28951	0.550055	1.83751	0.872665	0.245761	1.29523	-0.0800057	1.43632	0.815586	1.73503	0.100299	2.16506	0.00478672	0.278427	2.14385	0.64863	0.0555559	0.963081	0.67664	1.09541	0.462003	1.51696	0.0521618	1.89016	0.31654	1.95664	0.292112
2.05246	2.28453	2.05188	2.28406	0.551271	1.83962	0.873401	0.263775	1.29501	-0.0767181	1.43872	0.84396	1.73532	0.105967	2.16508	0.00594266	0.284696	2.18778	0.648738	0.0666307	0.96506	0.690575	1.09679	0.491992	1.51712	0.0558807	1.89109	0.323784	1.95752	0.311308
2.04586	2.27902	2.04528	2.27854	0.55302	1.84253	0.874191	0.282682	1.29479	-0.0728306	1.4412	0.871437	1.73564	0.111811	2.16509	0.00720285	0.291084	2.2257	0.648838	0.0759198	0.967076	0.702495	1.09825	0.522931	1.51729	0.0597544	1.89203	0.330151	1.95844	0.331121
2.03928	2.27349	2.0387	2.27298	0.554925	1.84542	0.875036	0.302502	1.29458	-0.0684445	1.44376	0.897996	1.73597	0.117832	2.16512	0.00855468	0.297572	2.25815	0.64892	0.0829642	0.969124	0.712488	1.09981	0.554836	1.51746	0.0637627	1.893	0.335641	1.95943	0.35164
2.03271	2.26793	2.03213	2.26743	0.55752	1.84901	0.875941	0.323269	1.29439	-0.0635283	1.44639	0.923769	1.73632	0.123972	2.16514	0.0100314	0.304147	2.28575	0.648977	0.0875741	0.971197	0.720496	1.10146	0.587681	1.51765	0.0679813	1.89397	0.340252	1.96048	0.372872
2.02616	2.26231	2.02558	2.26181	0.56081	1.85305	0.876906	0.344996	1.29422	-0.058078	1.4491	0.94873	1.73669	0.130292	2.16518	0.011641	0.310795	2.30892	0.649063	0.0945033	0.973292	0.726638	1.10321	0.621411	1.51786	0.0723871	1.89496	0.343981	1.96159	0.394711
2.01963	2.25667	2.01905	2.25618	0.564796	1.8571	0.8778	0.36475	1.29406	-0.052202	1.45188	0.972829	1.73707	0.136798	2.16521	0.013341	0.317504	2.32798	0.649165	0.102291	0.975401	0.730975	1.10506	0.655977	1.51807	0.0769336	1.89596	0.346883	1.96276	0.417238
2.01311	2.251	2.01253	2.25052	0.569483	1.8608	0.878603	0.382167	1.29391	-0.0458839	1.45473	0.996136	1.73748	0.1435	2.16525	0.0151636	0.324262	2.34339	0.649316	0.113223	0.97752	0.733574	1.10701	0.691337	1.5183	0.081703	1.89697	0.348946	1.964	0.440441
2.0066	2.24533	2.00603	2.24482	0.57487	1.86366	0.879295	0.397034	1.29379	-0.0391488	1.45764	1.01868	1.7379	0.150418	2.1653	0.0171143	0.33106	2.35544	0.64953	0.127698	0.979645	0.734564	1.10906	0.72741	1.51855	0.0866845	1.89798	0.350211	1.96531	0.464236
2.00012	2.23966	1.99954	2.23915	0.580264	1.86512	0.879861	0.409008	1.29369	-0.0319888	1.46062	1.04045	1.73835	0.157536	2.16535	0.0191462	0.337888	2.36428	0.649823	0.146161	0.98177	0.734032	1.11121	0.764091	1.5188	0.0918564	1.899	0.350696	1.96669	0.48863
1.99365	2.23392	1.99307	2.23342	0.58566	1.86515	0.880288	0.418154	1.29361	-0.0244462	1.46366	1.06144	1.73882	0.164877	2.16541	0.0212818	0.344737	2.37018	0.65022	0.16921	0.983619	0.732446	1.11348	0.801346	1.51908	0.097234	1.90001	0.350496	1.96814	0.513521
1.98719	2.22817	1.98662	2.22768	0.591053	1.86373	0.880566	0.42404	1.29355	-0.0165475	1.46676	1.08168	1.7393	0.17243	2.16548	0.0235665	0.3516	2.37334	0.650749	0.197418	0.98519	0.730282	1.11585	0.838987	1.51937	0.102848	1.90102	0.34963	1.96966	0.53888
1.98076	2.22245	1.98019	2.22192	0.596441	1.86092	0.880973	0.432415	1.29351	-0.00828733	1.46992	1.10119	1.73981	0.180234	2.16555	0.0259741	0.358467	2.37384	0.651362	0.227589	0.986486	0.728037	1.11833	0.876935	1.51967	0.108641	1.90203	0.34813	1.97125	0.564708
1.97434	2.21669	1.97377	2.21614	0.601819	1.85677	0.881425	0.441773	1.2935	0.00028701	1.47313	1.11994	1.74035	0.188305	2.16563	0.0284521	0.365332	2.37189	0.652065	0.259765	0.987508	0.725891	1.12092	0.915086	1.51999	0.114677	1.90304	0.346125	1.97293	0.590891
1.96793	2.21088	1.96737	2.21041	0.607182	1.85124	0.882054	0.454749	1.29351	0.00919747	1.4764	1.13799	1.7409	0.196616	2.16571	0.0310712	0.372188	2.36756	0.652865	0.293935	0.988257	0.724248	1.12327	0.948381	1.52034	0.120966	1.90404	0.343633	1.97467	0.617373
1.96155	2.20511	1.96098	2.20462	0.612528	1.84433	0.882877	0.471583	1.29355	0.0184296	1.47972	1.15532	1.74148	0.205236	2.16581	0.0337969	0.379028	2.3609	0.653766	0.330127	0.988735	0.723127	1.12534	0.976759	1.52069	0.127466	1.90503	0.340753	1.9765	0.644103
1.95518	2.19936	1.95461	2.19882	0.617852	1.83609	0.883913	0.492487	1.29362	0.0279546	1.48308	1.17193	1.74209	0.214119	2.16591	0.0366192	0.385846	2.35205	0.654774	0.368321	0.989421	0.7213	1.1271	1.00021	1.52107	0.134214	1.90601	0.337506	1.9784	0.670979
1.94882	2.19358	1.94826	2.19307	0.62315	1.82656	0.885185	0.517757	1.29371	0.037773	1.4865	1.18781	1.74272	0.223296	2.16602	0.0395761	0.392635	2.34105	0.655896	0.40854	0.990166	0.719242	1.12851	1.01868	1.52147	0.141226	1.90698	0.33399	1.98038	0.697972
1.94249	2.1878	1.94193	2.1873	0.628418	1.81572	0.886726	0.547732	1.29384	0.0478862	1.48995	1.20296	1.74338	0.232829	2.16614	0.0426269	0.399389	2.32795	0.657138	0.450793	0.991174	0.716307	1.12957	1.03205	1.52189	0.148472	1.90794	0.33029	1.98244	0.724965
1.93617	2.18203	1.93561	2.18154	0.633654	1.80358	0.888354	0.578787	1.29397	0.0569331	1.49346	1.21743	1.74407	0.242663	2.16626	0.0458073	0.406102	2.31284	0.658504	0.494998	0.992443	0.712391	1.13026	1.04068	1.52233	0.155953	1.90889	0.326453	1.98457	0.751898
1.92986	2.17633	1.92931	2.17581	0.638852	1.79015	0.890074	0.610966	1.2941	0.064759	1.497	1.23117	1.74479	0.252807	2.1664	0.0490714	0.412768	2.29577	0.660001	0.541173	0.993969	0.70727	1.13125	1.0532	1.52279	0.163728	1.90983	0.32252	1.98679	0.778772
1.92358	2.17065	1.92302	2.17012	0.64401	1.77552	0.891888	0.644175	1.29422	0.0713543	1.50058	1.24417	1.74553	0.263338	2.16655	0.0524446	0.419383	2.27677	0.661635	0.589325	0.995744	0.700887	1.13235	1.06659	1.52328	0.1718	1.91076	0.318566	1.98908	0.805468
1.91731	2.16503	1.91675	2.16453	0.649123	1.7597	0.8938	0.678424	1.29433	0.0767031	1.50419	1.25644	1.74631	0.274293	2.1667	0.055919	0.425939	2.25591	0.663411	0.639343	0.99776	0.693242	1.13386	1.0847	1.52379	0.180115	1.91167	0.314692	1.99145	0.831924
1.91105	2.15956	1.9105	2.15909	0.654189	1.74271	0.895813	0.71372	1.29441	0.0807174	1.50785	1.26802	1.74712	0.285567	2.16687	0.059479	0.432433	2.23326	0.665333	0.691141	0.999754	0.685359	1.13581	1.10748	1.52432	0.18868	1.91258	0.310857	1.99389	0.858077
1.90481	2.1543	1.90426	2.15386	0.659205	1.72463	0.897929	0.749918	1.29446	0.0832298	1.51153	1.27884	1.74796	0.29725	2.16705	0.0632103	0.438859	2.20891	0.667409	0.744705	1.00172	0.677327	1.13822	1.13468	1.52488	0.197574	1.91347	0.30716	1.99641	0.883916
1.89859	2.14961	1.89804	2.14924	0.664166	1.70545	0.900151	0.787006	1.29454	0.0868503	1.51476	1.28772	1.74884	0.309396	2.16724	0.066992	0.445212	2.18301	0.669642	0.79997	1.00367	0.669309	1.14112	1.16615	1.52539	0.205545	1.91435	0.303622	1.999	0.909418
1.89238	2.14666	1.89183	2.14661	0.669071	1.68532	0.902482	0.824948	1.29463	0.0908637	1.51754	1.29481	1.74975	0.321946	2.16744	0.0708745	0.451487	2.15559	0.672037	0.856729	1.0056	0.661502	1.14454	1.20157	1.52583	0.21251	1.91523	0.300285	2.00167	0.934481
1.88617	2.15497	1.88562	2.15813	0.673916	1.66429	0.904923	0.863667	1.29476	0.0964006	1.51985	1.30038	1.7507	0.33495	2.16765	0.0749002	0.457682	2.12678	0.674598	0.914847	1.0075	0.653976	1.14807	1.23613	1.52622	0.218424	1.91609	0.297176	2.00441	0.959075
1.87991	2.29381	1.87934	2.31518	0.678699	1.64242	0.907478	0.903038	1.29494	0.103558	1.52168	1.30457	1.75169	0.348455	2.16787	0.0789785	0.463791	2.09681	0.677329	0.97423	1.00938	0.646825	1.15169	1.26981	1.52653	0.223174	1.91695	0.294289	2.00722	0.983255
1.8729	2.54169	1.87223	2.56205	0.683417	1.6198	0.910147	0.942968	1.29517	0.112248	1.52302	1.30748	1.75272	0.362437	2.1681	0.083162	0.469812	2.06572	0.680234	1.03468	1.01124	0.640181	1.15541	1.30248	1.52676	0.226696	1.91779	0.291727	2.0101	1.00696
1.86521	2.66965	1.86452	2.67196	0.688069	1.59654	0.912933	0.983383	1.29547	0.122681	1.52389	1.30939	1.75379	0.376903	2.16835	0.0874977	0.475741	2.03376	0.683314	1.09599	1.01308	0.634143	1.15923	1.33406	1.52691	0.229001	1.91863	0.289409	2.01304	1.03012
1.85746	2.68106	1.85677	2.6814	0.692653	1.57275	0.915836	1.02416	1.29584	0.134913	1.52514	1.31203	1.75475	0.389901	2.16861	0.0919037	0.481577	2.00116	0.686574	1.15794	1.01491	0.628787	1.16313	1.36455	1.52713	0.232348	1.91947	0.287343	2.01606	1.05278
1.8497	2.68308	1.84901	2.68317	0.697167	1.54853	0.918858	1.06517	1.29625	0.147368	1.52649	1.31464	1.7556	0.401359	2.16888	0.0963923	0.487317	1.96803	0.690013	1.22031	1.01672	0.624151	1.16712	1.39387	1.52737	0.235988	1.9203	0.285607	2.01913	1.0749
1.84194	2.68355	1.84125	2.68354	0.701611	1.52398	0.921998	1.10627	1.29669	0.16011	1.52834	1.31815	1.75632	0.411027	2.16917	0.100987	0.492962	1.93467	0.693633	1.28285	1.01852	0.620285	1.17119	1.422	1.52771	0.241029	1.92112	0.284179	2.02228	1.09648
1.83418	2.68351	1.83349	2.68346	0.705983	1.49929	0.925258	1.14739	1.29718	0.173171	1.53069	1.32233	1.75691	0.418876	2.16947	0.105679	0.498509	1.90134	0.697434	1.34523	1.02031	0.617271	1.17535	1.44889	1.52814	0.247501	1.92194	0.283076	2.02548	1.11754
1.82641	2.68324	1.82573	2.6832	0.710284	1.47455	0.928636	1.18831	1.2977	0.186479	1.53353	1.32697	1.75734	0.424602	2.16978	0.110504	0.503961	1.8682	0.701415	1.40724	1.02209	0.61518	1.17958	1.47452	1.52868	0.255462	1.92265	0.282301	2.02874	1.13806
1.81865	2.68281	1.81796	2.68278	0.714514	1.44986	0.932132	1.22895	1.29826	0.200057	1.53689	1.33188	1.75762	0.428359	2.17011	0.115422	0.509317	1.8355	0.705575	1.46865	1.02387	0.613988	1.18388	1.49893	1.52934	0.265087	1.92326	0.281846	2.03206	1.15799
1.81089	2.68232	1.81021	2.68229	0.718672	1.42536	0.935745	1.26917	1.29885	0.213974	1.54075	1.33673	1.75803	0.433936	2.17045	0.120408	0.514579	1.80352	0.709911	1.52913	1.02564	0.613743	1.18825	1.52209	1.53012	0.276492	1.92376	0.281644	2.03544	1.17742
1.80314	2.68179	1.80245	2.68173	0.722759	1.40122	0.939474	1.30879	1.29949	0.228177	1.54462	1.34081	1.75848	0.439964	2.1708	0.125531	0.51975	1.77249	0.714421	1.58843	1.02742	0.614468	1.19268	1.54395	1.53094	0.288184	1.92415	0.281604	2.03887	1.19634
1.79538	2.68122	1.79469	2.68114	0.726778	1.37752	0.943317	1.34777	1.30017	0.24267	1.5485	1.34408	1.75911	0.44829	2.17117	0.130753	0.524833	1.7426	0.7191	1.64634	1.0292	0.616144	1.19718	1.56458	1.53179	0.300252	1.92444	0.281465	2.04191	1.21234
1.78763	2.68058	1.78694	2.68054	0.730728	1.35437	0.947271	1.3859	1.3009	0.257512	1.55239	1.34651	1.75991	0.459006	2.17156	0.136054	0.529831	1.71404	0.723945	1.70257	1.03098	0.618853	1.20173	1.58396	1.53267	0.312713	1.92463	0.281468	2.04453	1.22568
1.77987	2.6799	1.77919	2.67985	0.734613	1.33192	0.951334	1.42304	1.30166	0.272645	1.55629	1.34807	1.76091	0.472323	2.17196	0.141457	0.534748	1.68699	0.72895	1.75695	1.03278	0.622573	1.20634	1.60208	1.5336	0.325546	1.9249	0.28154	2.04672	1.23657
1.77212	2.67919	1.77143	2.67913	0.738433	1.31021	0.955503	1.45914	1.30247	0.288128	1.56019	1.34877	1.76213	0.488333	2.17232	0.146245	0.53959	1.66161	0.734109	1.8093	1.03458	0.627296	1.211	1.61904	1.53456	0.338769	1.92519	0.281558	2.04846	1.24496
1.76437	2.67845	1.76369	2.67839	0.742192	1.28943	0.959775	1.49411	1.30333	0.303962	1.56409	1.34862	1.76356	0.507324	2.17264	0.150425	0.544361	1.63799	0.739416	1.85942	1.03641	0.633017	1.21571	1.63473	1.53556	0.352392	1.92558	0.281768	2.04975	1.25107
1.75663	2.67769	1.75594	2.6776	0.745893	1.2696	0.964146	1.52783	1.30423	0.320147	1.56799	1.34761	1.76506	0.526957	2.17291	0.153945	0.549066	1.61625	0.744866	1.90719	1.03825	0.639763	1.22046	1.6492	1.53659	0.366449	1.92609	0.282079	2.05058	1.25489
1.74888	2.67685	1.7482	2.67679	0.749537	1.25077	0.968613	1.56018	1.30518	0.336711	1.57189	1.3457	1.76661	0.547231	2.17313	0.156648	0.553711	1.59647	0.750449	1.95251	1.04011	0.647576	1.22525	1.66255	1.53768	0.380897	1.92669	0.282606	2.05177	1.26034
1.74114	2.67601	1.74046	2.67592	0.753128	1.23306	0.973172	1.59114	1.30618	0.353611	1.57578	1.3429	1.76823	0.568178	2.17329	0.158696	0.558301	1.57872	0.756161	1.99527	1.04199	0.65642	1.23008	1.67474	1.5388	0.395775	1.92741	0.283386	2.05308	1.26636
1.7334	2.67513	1.73272	2.67501	0.75667	1.21649	0.977818	1.62061	1.30723	0.370913	1.57966	1.33923	1.7699	0.589781	2.1734	0.160067	0.562844	1.56301	0.761992	2.03544	1.0439	0.666276	1.23494	1.68578	1.53996	0.411102	1.92823	0.284588	2.05486	1.27431
1.72567	2.67421	1.72498	2.67412	0.760166	1.20111	0.982547	1.64852	1.30833	0.38862	1.58353	1.33467	1.77164	0.612064	2.17355	0.162028	0.567343	1.54928	0.767936	2.07293	1.04585	0.677163	1.23983	1.6957	1.54118	0.426916	1.92905	0.286065	2.05713	1.28413
1.71793	2.67323	1.71725	2.67316	0.763618	1.18696	0.987355	1.67489	1.30948	0.406734	1.58738	1.32927	1.77344	0.635037	2.17372	0.164109	0.571806	1.5376	0.773984	2.10772	1.04782	0.689151	1.24475	1.70447	1.54243	0.443178	1.92988	0.287797	2.05991	1.29584
1.7102	2.6722	1.70952	2.67211	0.767032	1.17411	0.992236	1.69961	1.31068	0.425285	1.59122	1.32295	1.77531	0.658647	2.17395	0.16698	0.576238	1.5279	0.780129	2.13986	1.04983	0.702185	1.24969	1.71215	1.54374	0.459868	1.93072	0.289803	2.06319	1.30919
1.70247	2.67114	1.70179	2.67106	0.77041	1.16245	0.997187	1.7227	1.31194	0.44426	1.59503	1.31578	1.77725	0.682955	2.17425	0.170677	0.580645	1.5201	0.786363	2.16928	1.05188	0.716268	1.25465	1.71882	1.54509	0.477065	1.93156	0.292091	2.067	1.32401
1.69475	2.67008	1.69406	2.66996	0.773757	1.15203	1.0022	1.74417	1.31325	0.46368	1.59883	1.30779	1.77926	0.707876	2.17462	0.175136	0.585032	1.51416	0.792678	2.196	1.05398	0.731461	1.25963	1.72438	1.5465	0.494778	1.93241	0.294608	2.07085	1.33837
1.68703	2.66894	1.68634	2.66882	0.777075	1.14291	1.00728	1.76394	1.31462	0.483556	1.6026	1.29894	1.78135	0.733453	2.17507	0.180533	0.589404	1.51004	0.799066	2.22011	1.05612	0.747762	1.26463	1.72885	1.54796	0.512983	1.93326	0.297385	2.07474	1.35227
1.67931	2.66771	1.67863	2.66763	0.780368	1.13505	1.01241	1.78203	1.31605	0.503894	1.60634	1.28932	1.78351	0.759621	2.1756	0.186795	0.593767	1.5077	0.805521	2.24157	1.0583	0.765174	1.26963	1.73235	1.54947	0.531668	1.93413	0.300439	2.07867	1.36562
1.6716	2.66649	1.67091	2.66637	0.783641	1.1284	1.01759	1.79846	1.31753	0.524726	1.61006	1.27893	1.78574	0.786348	2.17615	0.193169	0.598126	1.50693	0.812034	2.26045	1.06054	0.783725	1.27465	1.73485	1.55103	0.550913	1.935	0.303719	2.08264	1.37851
1.66388	2.66522	1.6632	2.66508	0.786896	1.12291	1.02281	1.81323	1.31908	0.546098	1.61374	1.2678	1.78805	0.813676	2.17672	0.199657	0.602485	1.50775	0.818598	2.27676	1.06284	0.803459	1.27967	1.73631	1.55265	0.570673	1.93588	0.307229	2.08665	1.39092
1.65618	2.66384	1.65549	2.66372	0.790137	1.11865	1.02808	1.82633	1.32069	0.567943	1.61739	1.25599	1.79045	0.841479	2.17731	0.206289	0.606848	1.51005	0.825205	2.29055	1.06519	0.824339	1.28469	1.73678	1.55433	0.590924	1.93678	0.310999	2.09069	1.40279
1.64847	2.66242	1.64779	2.6623	0.793367	1.11553	1.03338	1.83779	1.32237	0.590288	1.62101	1.24357	1.79292	0.869724	2.17791	0.213024	0.61122	1.51375	0.831848	2.30189	1.06761	0.846435	1.28972	1.73631	1.55607	0.611712	1.93768	0.314988	2.09476	1.41425
1.64078	2.661	1.64009	2.66085	0.79659	1.1135	1.03871	1.84764	1.32411	0.613204	1.62458	1.23052	1.79548	0.898366	2.17854	0.219897	0.615605	1.51878	0.838521	2.31074	1.07009	0.869812	1.29474	1.73485	1.55787	0.633062	1.9386	0.319202	2.09887	1.42521
1.63308	2.65949	1.6324	2.65935	0.799809	1.11257	1.04406	1.85587	1.32591	0.63664	1.62812	1.21693	1.79812	0.927352	2.17919	0.226897	0.620007	1.52504	0.845216	2.31721	1.07264	0.894383	1.29975	1.73245	1.55974	0.654983	1.93953	0.323647	2.10301	1.43565
1.62539	2.65787	1.62471	2.65775	0.803026	1.11266	1.04944	1.86249	1.32779	0.660598	1.63162	1.20291	1.80084	0.956656	2.17985	0.23402	0.624428	1.53246	0.851926	2.32129	1.07526	0.920253	1.30476	1.72918	1.56166	0.677396	1.94047	0.328352	2.10717	1.44564
1.6177	2.65621	1.61702	2.65607	0.806246	1.11376	1.05484	1.86759	1.32974	0.685139	1.63508	1.18849	1.80365	0.986178	2.18054	0.241291	0.628872	1.54099	0.858644	2.32301	1.07796	0.947473	1.30976	1.72497	1.56365	0.700346	1.94143	0.333246	2.11137	1.45516
1.61002	2.65452	1.60934	2.65435	0.80947	1.1158	1.06025	1.87119	1.33175	0.710263	1.6385	1.17371	1.80655	1.01584	2.18125	0.248696	0.633342	1.5506	0.865364	2.32241	1.08074	0.976012	1.31474	1.71986	1.56571	0.723828	1.9424	0.338352	2.11559	1.46418
1.60235	2.65272	1.60167	2.65254	0.812701	1.11878	1.06566	1.87325	1.33385	0.735913	1.64187	1.15872	1.80953	1.04557	2.18198	0.256225	0.637842	1.56122	0.872079	2.31957	1.08361	1.00591	1.31971	1.71389	1.56784	0.747839	1.94339	0.34368	2.11984	1.47273
1.59468	2.65083	1.594	2.65069	0.815942	1.12266	1.07108	1.87384	1.33601	0.762147	1.6452	1.14355	1.8126	1.0753	2.18273	0.263933	0.642374	1.57278	0.878783	2.31447	1.08656	1.03719	1.32465	1.7071	1.57004	0.772377	1.94439	0.349236	2.12411	1.4808
1.58701	2.6489	1.58633	2.64872	0.819195	1.12738	1.0765	1.87303	1.33825	0.788965	1.64849	1.12828	1.81575	1.10495	2.1835	0.271789	0.64694	1.58525	0.885469	2.3071	1.08961	1.06989	1.32958	1.69953	1.57231	0.797412	1.94541	0.355052	2.12841	1.48834
