Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
419  Points		411  Points		419  Points		393  Points		366  Points		318  Points		183  Points		411  Points		404  Points		372  Points		270  Points		181  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.4033	2.30246	0.216555	0.133928	1.40219	2.30033	0.43307	0.119776	0.866006	-0.141036	0.904152	0.158587	1.29903	-0.0291604	0.216508	0.0674111	1.40171	1.67803	0.649519	0.082667	1.08253	-0.0265037	1.20551	0.0447188
1.39998	2.29931	0.216748	0.184684	1.39887	2.2972	0.433243	0.159423	0.865803	-0.215604	0.904381	0.241967	1.29899	-0.0403718	0.216606	0.118446	1.39929	1.67447	0.649638	0.159509	1.08249	-0.0475317	1.20558	0.0726895
1.39666	2.29301	0.217088	0.285681	1.39556	2.29089	0.43353	0.238299	0.865384	-0.359402	0.904851	0.403412	1.29891	-0.0627268	0.21685	0.220063	1.39687	1.66746	0.64998	0.310347	1.08239	-0.0894486	1.20572	0.128477
1.39336	2.28663	0.217573	0.385357	1.39226	2.28449	0.433931	0.316145	0.864765	-0.490919	0.905546	0.552572	1.2988	-0.0849515	0.217241	0.320685	1.39447	1.66069	0.650534	0.453967	1.08223	-0.130875	1.20595	0.183801
1.39006	2.28017	0.2182	0.483342	1.38896	2.27798	0.434443	0.392588	0.863967	-0.607615	0.906446	0.686902	1.29867	-0.106989	0.217776	0.419828	1.39208	1.65418	0.65129	0.587765	1.08202	-0.171688	1.20625	0.238492
1.38677	2.27363	0.218968	0.57919	1.38568	2.27141	0.435064	0.467326	0.863011	-0.708438	0.907529	0.805416	1.2985	-0.128724	0.218453	0.51704	1.3897	1.64782	0.652231	0.710195	1.08174	-0.211711	1.20663	0.292356
1.3835	2.267	0.219872	0.672521	1.38241	2.26479	0.435792	0.540116	0.861922	-0.793849	0.908771	0.908484	1.29829	-0.150223	0.219269	0.612075	1.38732	1.64162	0.65334	0.820654	1.08141	-0.250742	1.2071	0.345227
1.38023	2.26033	0.22091	0.763089	1.37914	2.25806	0.436623	0.610696	0.86072	-0.864989	0.910151	0.997285	1.29806	-0.171394	0.22022	0.704513	1.38496	1.63567	0.6546	0.919186	1.08102	-0.288667	1.20763	0.396915
1.37697	2.25357	0.222075	0.850622	1.37589	2.25128	0.437555	0.678906	0.859425	-0.923333	0.91165	1.07345	1.2978	-0.192129	0.221302	0.794028	1.3826	1.62985	0.655994	1.00639	1.08057	-0.325333	1.20824	0.447338
1.37373	2.24672	0.223365	0.934868	1.37264	2.24445	0.438583	0.744649	0.858054	-0.97066	0.91325	1.13861	1.29751	-0.212433	0.222512	0.880406	1.38025	1.62422	0.657505	1.08316	1.08008	-0.360578	1.20892	0.496402
1.37049	2.23983	0.224774	1.01562	1.36941	2.23754	0.439705	0.807726	0.856623	-1.00862	0.914937	1.19439	1.29719	-0.232314	0.223844	0.96344	1.37791	1.61873	0.659121	1.15056	1.07953	-0.394301	1.20967	0.543919
1.36726	2.23286	0.226297	1.09281	1.36618	2.23052	0.440915	0.868035	0.855142	-1.03863	0.916698	1.24228	1.29684	-0.251713	0.225293	1.04301	1.37558	1.61341	0.660827	1.20971	1.07894	-0.426519	1.21049	0.589882
