Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Sym7		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
313  Points		313  Points		312  Points		296  Points		289  Points		226  Points		185  Points		118  Points		310  Points		308  Points		295  Points		265  Points		218  Points		184  Points		116  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.203	2.48245	2.2038	2.48244	0.447962	190.811	0.866025	5769.59	1.29902	656.223	1.34112	1081.06	1.73205	7901.26	2.16506	891.356	0.21675	84.6083	0.649517	793.069	0.894103	459.551	1.08254	440.679	1.51554	854.001	1.78815	889.906	1.94856	41619.1
2.19591	2.48256	2.19671	2.48254	0.450935	86.054	0.866032	284.638	1.2989	266.605	1.34131	324.535	1.73205	556.629	2.16503	406.852	0.217607	39.8966	0.649485	174.994	0.894286	184.843	1.08259	202.391	1.51554	324.728	1.78825	364.811	1.94856	662.937
2.18884	2.48268	2.18964	2.48266	0.454855	55.9298	0.866051	145.922	1.29869	167.26	1.34171	190.977	1.73206	288.477	2.16499	263.576	0.219066	26.2456	0.649411	98.3369	0.894625	115.726	1.08268	131.369	1.51553	200.478	1.78842	229.451	1.94859	334.133
2.18178	2.48281	2.18257	2.48279	0.459204	41.6509	0.866083	98.1116	1.29839	121.835	1.34231	135.341	1.73208	194.689	2.16493	194.927	0.221102	19.6724	0.649296	68.3728	0.895118	84.2621	1.0828	97.2518	1.51552	144.998	1.78867	167.372	1.94862	223.358
2.17472	2.48296	2.17552	2.48294	0.46379	33.3241	0.866127	73.9017	1.29802	95.7986	1.3431	104.844	1.7321	146.924	2.16485	154.645	0.223684	15.8286	0.649143	52.3972	0.895763	66.2767	1.08295	77.2081	1.51551	113.568	1.78899	131.744	1.94868	167.748
2.16769	2.48312	2.16848	2.4831	0.468531	27.8721	0.866185	59.2771	1.29757	78.9185	1.34408	85.5941	1.73213	117.98	2.16475	128.158	0.226774	13.3207	0.648954	42.467	0.896558	54.6416	1.08315	64.02	1.5155	93.3361	1.78939	108.634	1.94874	134.311
2.16066	2.4833	2.16145	2.48328	0.473388	24.0268	0.866257	49.4864	1.29706	67.0859	1.34522	72.3417	1.73216	98.5638	2.16464	109.415	0.229849	11.7601	0.64873	35.6958	0.8975	46.5015	1.08338	54.6848	1.51548	79.2223	1.78987	92.432	1.94883	111.991
2.15365	2.4835	2.15444	2.48347	0.478339	21.1701	0.866344	42.4732	1.29651	58.3307	1.34653	62.6646	1.73221	84.6361	2.16451	95.4529	0.23273	10.7281	0.648477	30.7826	0.898585	40.4897	1.08365	47.73	1.51546	68.816	1.79043	80.4445	1.94893	96.0339
