Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.36775	2.66578	1.36561	2.66508	0.446175	1.49126	0.8658	-0.0315397	1.21373	0.127099	1.29959	0.0840646	0.223829	0.98652	1.3658	2.63563	0.811446	0.40803	1.08263	0.014941
1.3639	2.66451	1.36176	2.66378	0.448366	1.54024	0.865752	-0.0343588	1.21393	0.139619	1.29971	0.0937549	0.225316	1.07111	1.36199	2.63403	0.812063	0.447491	1.08265	0.0167699
1.36006	2.66321	1.35792	2.66245	0.450622	1.58165	0.865701	-0.0370674	1.21414	0.151842	1.29986	0.103541	0.226921	1.15217	1.35819	2.63231	0.812737	0.486202	1.08268	0.01867
1.35621	2.66185	1.35408	2.66109	0.452932	1.6171	0.865645	-0.0396281	1.21436	0.163838	1.30001	0.113518	0.228642	1.22962	1.35439	2.63049	0.813467	0.524146	1.08271	0.0206391
1.35237	2.66046	1.35024	2.6597	0.45529	1.64778	0.865586	-0.0420395	1.21461	0.175596	1.30018	0.123657	0.230471	1.30346	1.3506	2.62844	0.814251	0.561216	1.08274	0.0226729
1.34853	2.65906	1.3464	2.65824	0.457689	1.67464	0.865524	-0.0442989	1.21487	0.187029	1.30037	0.133975	0.232404	1.37364	1.34681	2.62618	0.815087	0.597417	1.08277	0.0248364
1.3447	2.65759	1.34256	2.65677	0.460124	1.69834	0.865459	-0.0464006	1.21515	0.198176	1.30057	0.144503	0.234436	1.44016	1.34302	2.62372	0.815975	0.632686	1.08281	0.0271125
1.34086	2.65611	1.33873	2.6553	0.462592	1.71951	0.86539	-0.0482604	1.21544	0.20897	1.30079	0.155233	0.236562	1.50327	1.33923	2.62106	0.816913	0.666968	1.08285	0.0294675
1.33703	2.65462	1.3349	2.65376	0.465088	1.73856	0.865319	-0.0499292	1.21575	0.219427	1.30102	0.166218	0.238486	1.55547	1.33545	2.61816	0.817901	0.700302	1.0829	0.031907
1.3332	2.65302	1.33107	2.65214	0.46761	1.75572	0.865246	-0.0514357	1.21608	0.229573	1.30127	0.177422	0.240177	1.59794	1.33167	2.615	0.818935	0.732694	1.08294	0.0345155
1.32937	2.65144	1.32724	2.65051	0.470156	1.77136	0.865171	-0.0526909	1.21642	0.239317	1.30153	0.188844	0.241609	1.63163	1.3279	2.6116	0.820016	0.764079	1.083	0.0372423
1.32554	2.64982	1.32342	2.64886	0.472724	1.78566	0.865094	-0.0537364	1.21677	0.248626	1.30181	0.200555	0.242762	1.65735	1.32414	2.60787	0.821141	0.794403	1.08305	0.0401324
1.32172	2.64811	1.3196	2.64717	0.475311	1.79871	0.865016	-0.0545091	1.21713	0.257576	1.30211	0.212552	0.243621	1.67589	1.32037	2.6038	0.822309	0.823776	1.08311	0.0431293
1.3179	2.64637	1.31578	2.64541	0.477916	1.81076	0.864937	-0.0550292	1.21751	0.266102	1.30243	0.224826	0.244176	1.68752	1.31662	2.59938	0.823519	0.852127	1.08318	0.0462668
1.31408	2.64459	1.31196	2.64358	0.480538	1.82182	0.864857	-0.0553368	1.2179	0.274143	1.30276	0.237362	0.244981	1.70382	1.31287	2.59457	0.824769	0.879459	1.08324	0.049612
1.31026	2.64278	1.30814	2.64173	0.483175	1.832	0.864777	-0.0553661	1.2183	0.281803	1.30311	0.250204	0.245863	1.72118	1.30913	2.58934	0.826058	0.905777	1.08332	0.0530797
1.30645	2.64091	1.30433	2.63988	0.485827	1.84144	0.864697	-0.0550586	1.21871	0.288993	1.30348	0.263362	0.247078	1.74424	1.3054	2.58373	0.827383	0.931095	1.0834	0.0567193
1.30264	2.63902	1.30052	2.63792	0.488491	1.85015	0.864618	-0.0545168	1.21914	0.295684	1.30387	0.276862	0.248637	1.77231	1.30167	2.57755	0.828745	0.955436	1.08348	0.060556
1.29883	2.63705	1.29672	2.63592	0.491168	1.85812	0.86454	-0.0537261	1.21957	0.301886	1.30428	0.290678	0.250556	1.8048	1.29795	2.57083	0.830142	0.978777	1.08357	0.0645674
1.29503	2.63503	1.29291	2.63389	0.493855	1.86549	0.864463	-0.0525841	1.22001	0.307626	1.30471	0.304761	0.252849	1.84096	1.29425	2.56356	0.831571	1.00114	1.08367	0.0687816
1.29123	2.63297	1.28911	2.63182	0.496553	1.87232	0.864388	-0.0511059	1.22046	0.312881	1.30516	0.31923	0.255535	1.88004	1.29055	2.55566	0.833032	1.02258	1.08377	0.0731817
1.28743	2.63082	1.28532	2.62964	0.49926	1.87852	0.864315	-0.0493213	1.22091	0.317604	1.30563	0.334031	0.258276	1.91661	1.28687	2.54706	0.834523	1.04305	1.08388	0.077807
1.28363	2.62865	1.28152	2.62741	0.501976	1.88416	0.864245	-0.0472169	1.22137	0.32185	1.30613	0.349132	0.261068	1.95068	1.2832	2.53769	0.836043	1.0626	1.084	0.0826632
1.27984	2.62644	1.27773	2.62515	0.504699	1.8893	0.864179	-0.044766	1.22184	0.325581	1.30664	0.364613	0.263907	1.98247	1.27955	2.52758	0.83759	1.08125	1.08412	0.087688
1.27605	2.62413	1.27395	2.62283	0.50743	1.89395	0.864116	-0.0419881	1.22231	0.328796	1.30718	0.380412	0.266791	2.01207	1.27591	2.5166	0.839164	1.09894	1.08425	0.0929768
1.27226	2.62178	1.27016	2.62046	0.510167	1.89811	0.864058	-0.0388494	1.22279	0.331563	1.30774	0.396558	0.269716	2.03953	1.27228	2.50468	0.840763	1.11579	1.08439	0.0985008
1.26848	2.61936	1.26638	2.61799	0.512909	1.90181	0.864004	-0.0353552	1.22327	0.3338	1.30832	0.413028	0.272679	2.06502	1.26868	2.49174	0.842385	1.13177	1.08453	0.104275
1.2647	2.61686	1.2626	2.61545	0.515657	1.90504	0.863956	-0.0315162	1.22375	0.335493	1.30893	0.429783	0.275677	2.08861	1.26509	2.4778	0.84403	1.14687	1.08469	0.110331
1.26093	2.61434	1.25883	2.61288	0.518408	1.90776	0.863913	-0.0272806	1.22424	0.336754	1.30956	0.446886	0.278708	2.11036	1.26152	2.46282	0.845696	1.16117	1.08485	0.116584
1.25716	2.61173	1.25506	2.61022	0.521164	1.91014	0.863877	-0.0226913	1.22473	0.337518	1.31022	0.464319	0.281769	2.13047	1.25798	2.44662	0.847382	1.17462	1.08502	0.123083
1.25339	2.609	1.2513	2.60748	0.523568	1.91184	0.863848	-0.0176874	1.22521	0.337801	1.3109	0.482048	0.284858	2.14894	1.25446	2.42923	0.849087	1.18724	1.08521	0.129929
1.24962	2.60624	1.24753	2.60469	0.525618	1.91299	0.863826	-0.0122939	1.2257	0.337634	1.31161	0.500073	0.287973	2.16587	1.25097	2.41065	0.850809	1.19908	1.0854	0.13703
1.24586	2.60344	1.24378	2.60183	0.527315	1.91379	0.863812	-0.00656058	1.22619	0.337008	1.31235	0.518325	0.29111	2.18129	1.2475	2.39085	0.852548	1.21016	1.0856	0.14442
1.24211	2.60055	1.24002	2.59888	0.528657	1.9143	0.863807	-0.000367396	1.22667	0.335975	1.31311	0.536885	0.294269	2.1953	1.24406	2.36984	0.854302	1.22046	1.08582	0.152095
1.23836	2.59754	1.23627	2.59585	0.529643	1.91458	0.863811	0.00623284	1.22716	0.334496	1.3139	0.555694	0.297448	2.20802	1.24066	2.34761	0.856071	1.22999	1.08604	0.160048
1.23461	2.59446	1.23253	2.59272	0.530275	1.91481	0.863825	0.0132077	1.22764	0.332636	1.31471	0.574708	0.300643	2.21939	1.23729	2.32423	0.857853	1.23879	1.08628	0.168336
1.23087	2.59129	1.22879	2.58953	0.531183	1.91507	0.863849	0.0206389	1.22812	0.330381	1.31556	0.593987	0.303855	2.22959	1.23395	2.29982	0.859647	1.24688	1.08653	0.176928
1.22713	2.58804	1.22505	2.58623	0.532171	1.91513	0.863884	0.0284701	1.22859	0.327776	1.31643	0.613429	0.30708	2.2386	1.23065	2.2745	0.861453	1.25426	1.08679	0.185837
1.2234	2.58476	1.22132	2.58285	0.533513	1.91531	0.863931	0.0367349	1.22906	0.324835	1.31733	0.63305	0.310317	2.24644	1.22738	2.24833	0.863268	1.26089	1.08706	0.195086
1.21967	2.58135	1.2176	2.57939	0.535212	1.91542	0.863991	0.0454276	1.22953	0.32159	1.31826	0.652809	0.313565	2.25322	1.22416	2.22148	0.865092	1.26684	1.08735	0.204647
1.21594	2.57782	1.21388	2.57583	0.537265	1.91521	0.864062	0.0545368	1.22999	0.31803	1.31921	0.672699	0.316821	2.25891	1.22097	2.19415	0.866925	1.27214	1.08765	0.214542
1.21223	2.57421	1.21016	2.57216	0.539674	1.91472	0.864148	0.0641125	1.23045	0.314207	1.3202	0.692704	0.320085	2.26363	1.21782	2.16651	0.868765	1.27674	1.08797	0.22481
1.20851	2.5705	1.20645	2.56841	0.542437	1.91383	0.864248	0.0741086	1.2309	0.310148	1.32121	0.712791	0.323356	2.26734	1.21472	2.13876	0.870611	1.28066	1.0883	0.235384
1.20481	2.56675	1.20275	2.56457	0.545199	1.91251	0.864362	0.0845794	1.23134	0.30584	1.32225	0.73297	0.326631	2.27011	1.21165	2.11104	0.872462	1.28397	1.08865	0.246352
1.2011	2.56283	1.19905	2.56063	0.547958	1.91078	0.864492	0.0954868	1.23178	0.301399	1.32333	0.753187	0.329909	2.27198	1.20862	2.08357	0.874317	1.28662	1.08902	0.257669
1.19741	2.55881	1.19536	2.55656	0.550715	1.90867	0.864638	0.106828	1.23221	0.296764	1.32443	0.773407	0.333189	2.27287	1.20564	2.05652	0.876176	1.28863	1.0894	0.269316
1.19372	2.55472	1.19167	2.55236	0.553468	1.90612	0.8648	0.11867	1.23264	0.291961	1.32556	0.793631	0.33647	2.27295	1.20269	2.02998	0.878037	1.29001	1.08979	0.281403
1.19003	2.55049	1.18799	2.54807	0.556217	1.90316	0.86498	0.130929	1.23306	0.287044	1.32672	0.81379	0.339751	2.27219	1.19978	2.00414	0.8799	1.2908	1.09021	0.293786
1.18635	2.54613	1.18431	2.54367	0.558962	1.89981	0.865178	0.143655	1.23347	0.282043	1.32791	0.833895	0.34303	2.27052	1.1969	1.97904	0.881763	1.29099	1.09064	0.30654
1.18268	2.54167	1.18065	2.53919	0.561702	1.89608	0.865395	0.156876	1.23387	0.276949	1.32913	0.853962	0.346305	2.26808	1.19406	1.95477	0.883627	1.29055	1.09109	0.319744
1.17902	2.53713	1.17698	2.53454	0.564435	1.89195	0.865631	0.170499	1.23427	0.271815	1.33037	0.873955	0.349577	2.26484	1.19126	1.93143	0.885489	1.28954	1.09156	0.33326
1.17536	2.53245	1.17333	2.52979	0.567163	1.88739	0.865887	0.184635	1.23466	0.266674	1.33165	0.893799	0.352843	2.26081	1.18849	1.90893	0.887349	1.28795	1.09205	0.347182
1.17171	2.52764	1.16968	2.5249	0.569884	1.88241	0.866164	0.199212	1.23504	0.261519	1.33295	0.913493	0.356103	2.25597	1.18575	1.88735	0.889207	1.28579	1.09257	0.361477
1.16806	2.52269	1.16604	2.51989	0.572597	1.87705	0.866423	0.212287	1.23541	0.256408	1.33429	0.933031	0.359356	2.2504	1.18304	1.86675	0.891061	1.28309	1.0931	0.376151
1.16442	2.51764	1.16241	2.51476	0.575302	1.87127	0.866656	0.223699	1.23578	0.251314	1.33565	0.952405	0.3626	2.24407	1.18036	1.84701	0.892911	1.27982	1.09365	0.391215
1.16079	2.51244	1.15878	2.5095	0.577999	1.86508	0.866859	0.233262	1.23614	0.246252	1.33704	0.971597	0.365834	2.23698	1.17771	1.82812	0.894519	1.27657	1.09423	0.406623
1.15717	2.50709	1.15516	2.50409	0.580686	1.85854	0.867025	0.241135	1.23649	0.241255	1.33845	0.990573	0.369057	2.22922	1.17508	1.81011	0.895886	1.27348	1.09483	0.422425
1.15356	2.50166	1.15155	2.49856	0.583364	1.85154	0.867151	0.246885	1.23683	0.236388	1.3399	1.00934	0.372269	2.2207	1.17248	1.79284	0.897014	1.27074	1.09545	0.438647
1.14995	2.49608	1.14795	2.49291	0.586031	1.84412	0.867233	0.250532	1.23717	0.231635	1.34137	1.02782	0.375468	2.21145	1.16991	1.77631	0.897904	1.2683	1.09609	0.455197
1.14635	2.49035	1.14436	2.48711	0.588688	1.83634	0.867353	0.255862	1.2375	0.226962	1.34286	1.0461	0.378653	2.20156	1.16735	1.76055	0.898557	1.26662	1.09676	0.472111
1.14276	2.48445	1.14077	2.48114	0.591332	1.82817	0.867486	0.261796	1.23783	0.222451	1.34439	1.06414	0.381823	2.19093	1.16482	1.74544	0.898975	1.26547	1.09745	0.489387
1.13918	2.47843	1.13719	2.47506	0.593965	1.81958	0.867673	0.27006	1.23814	0.218116	1.34593	1.08184	0.384978	2.17965	1.16231	1.73095	0.899575	1.26359	1.09817	0.50702
1.13561	2.47232	1.13362	2.46883	0.596585	1.81056	0.867917	0.280493	1.23846	0.213915	1.34751	1.0993	0.388115	2.16771	1.15983	1.71699	0.900225	1.26166	1.09892	0.525
1.13204	2.46604	1.13007	2.46245	0.599192	1.80118	0.868224	0.293366	1.23876	0.209832	1.34911	1.11648	0.391235	2.15511	1.15736	1.70357	0.901109	1.25888	1.09969	0.543309
1.12849	2.45956	1.12652	2.45592	0.601785	1.7914	0.868603	0.308809	1.23906	0.20599	1.35073	1.13334	0.394337	2.14189	1.15491	1.69073	0.902224	1.25522	1.10049	0.561982
1.12494	2.45297	1.12298	2.44924	0.604363	1.78123	0.869062	0.326936	1.23936	0.202332	1.35238	1.14992	0.397418	2.12803	1.15248	1.6783	0.903567	1.25054	1.10131	0.580945
1.12141	2.44624	1.11945	2.44246	0.606927	1.77069	0.869547	0.345484	1.23964	0.198826	1.35405	1.16616	0.40048	2.11356	1.15006	1.66626	0.905136	1.24469	1.10216	0.600195
1.11788	2.43937	1.11593	2.43549	0.609475	1.75975	0.870059	0.364463	1.23993	0.195549	1.35575	1.18209	0.40352	2.09852	1.14767	1.65463	0.906928	1.23756	1.10304	0.619724
1.11436	2.43237	1.11242	2.42837	0.612007	1.74842	0.870599	0.383877	1.24021	0.192511	1.35746	1.19768	0.406538	2.08291	1.14529	1.64338	0.908709	1.23003	1.10383	0.637005
1.11086	2.42517	1.10892	2.42115	0.614522	1.73675	0.871167	0.403728	1.24049	0.189656	1.3592	1.21298	0.409532	2.06668	1.14292	1.63252	0.910479	1.22213	1.10453	0.651909
1.10736	2.41788	1.10543	2.41376	0.61702	1.72476	0.871764	0.42398	1.24076	0.187024	1.36097	1.22798	0.412504	2.04999	1.14057	1.62194	0.912237	1.21375	1.10511	0.664233
1.10388	2.41041	1.10195	2.40622	0.619501	1.71235	0.872391	0.444654	1.24103	0.184617	1.36275	1.2426	0.41545	2.03279	1.13824	1.61163	0.913983	1.20498	1.10558	0.67415
1.10041	2.4028	1.09848	2.39854	0.621963	1.6996	0.873048	0.46572	1.24129	0.182438	1.36455	1.25689	0.418372	2.01507	1.13592	1.60161	0.915715	1.19588	1.10593	0.681492
1.09694	2.39511	1.09502	2.39072	0.624407	1.68652	0.873736	0.487166	1.24155	0.180497	1.36638	1.2709	0.421267	1.99691	1.13362	1.59183	0.917435	1.18638	1.10615	0.686128
1.09349	2.38721	1.09158	2.38278	0.626832	1.67309	0.874454	0.508986	1.24181	0.17874	1.36822	1.28457	0.424136	1.9783	1.13133	1.58231	0.91914	1.17658	1.10648	0.692859
1.09005	2.37916	1.08815	2.37465	0.629237	1.65939	0.875205	0.531175	1.24207	0.177276	1.37009	1.29785	0.426978	1.95933	1.12905	1.573	0.920831	1.16647	1.10684	0.700299
1.08662	2.37106	1.08472	2.36645	0.631622	1.64539	0.875988	0.553695	1.24229	0.176164	1.37197	1.31085	0.429792	1.94004	1.12679	1.56391	0.922507	1.15608	1.10733	0.710424
1.08321	2.36276	1.08131	2.35812	0.633987	1.63107	0.876803	0.576564	1.24248	0.175352	1.37387	1.32352	0.432579	1.92035	1.12454	1.55504	0.924169	1.14542	1.10797	0.723169
1.0798	2.35437	1.07792	2.34965	0.636331	1.61647	0.877652	0.599754	1.24263	0.174789	1.37579	1.33582	0.435336	1.90037	1.1223	1.54629	0.925814	1.13453	1.10875	0.738744
1.07641	2.34587	1.07453	2.34107	0.638653	1.60163	0.878535	0.623251	1.24276	0.174426	1.37773	1.34783	0.438064	1.88019	1.12007	1.53774	0.927444	1.12337	1.10969	0.757157
1.07303	2.3372	1.07116	2.33232	0.640954	1.58652	0.879451	0.647011	1.24285	0.174125	1.37968	1.35954	0.440764	1.85982	1.11786	1.52936	0.929057	1.11204	1.1108	0.778426
1.06966	2.32845	1.0678	2.32354	0.643233	1.57117	0.880402	0.671013	1.2429	0.174036	1.38165	1.37088	0.443433	1.83923	1.11566	1.52115	0.930654	1.10055	1.11194	0.799826
1.06631	2.31957	1.06445	2.31463	0.64549	1.55565	0.881388	0.695318	1.24299	0.17391	1.38364	1.38192	0.446073	1.81849	1.11347	1.51309	0.932234	1.08891	1.11311	0.82133
1.06297	2.31062	1.06112	2.30559	0.647724	1.53995	0.88241	0.719812	1.24308	0.173623	1.38564	1.39263	0.448683	1.79773	1.11129	1.5051	0.933797	1.07716	1.11431	0.842958
1.05964	2.30158	1.05779	2.29653	0.649935	1.524	0.883466	0.744474	1.2432	0.173498	1.38766	1.403	0.451263	1.77694	1.10912	1.49733	0.935343	1.06531	1.11554	0.864612
1.05632	2.29242	1.05449	2.28733	0.652123	1.50794	0.884559	0.769366	1.24335	0.173397	1.38943	1.41184	0.453812	1.75615	1.10697	1.48969	0.936872	1.05342	1.11681	0.886352
1.05302	2.2832	1.05119	2.27803	0.654288	1.49177	0.885687	0.794373	1.24354	0.173343	1.39095	1.41916	0.456332	1.73543	1.10482	1.4821	0.938384	1.04151	1.1181	0.908099
1.04973	2.27391	1.04791	2.26872	0.65643	1.47545	0.886852	0.81951	1.24375	0.173482	1.39221	1.42511	0.458822	1.71481	1.10269	1.47469	0.939879	1.02954	1.11943	0.929812
1.04646	2.26455	1.04464	2.25932	0.658547	1.45905	0.888053	0.844787	1.24401	0.173821	1.39321	1.42966	0.461282	1.69436	1.10056	1.4674	0.941356	1.01759	1.12079	0.951545
1.0432	2.25513	1.04139	2.24984	0.660642	1.44258	0.88929	0.870132	1.24426	0.174393	1.39394	1.4331	0.463713	1.67414	1.09845	1.46016	0.942817	1.00576	1.12218	0.973215
1.03995	2.24568	1.03815	2.24039	0.662712	1.42606	0.890565	0.895513	1.24451	0.175228	1.39442	1.43516	0.466115	1.65414	1.09635	1.45308	0.94426	0.993943	1.1236	0.99478
1.03671	2.23615	1.03492	2.23087	0.664758	1.40953	0.891876	0.92091	1.24476	0.176305	1.3951	1.43806	0.468488	1.63444	1.09426	1.44616	0.945686	0.982214	1.12505	1.01626
1.03349	2.2266	1.03171	2.22128	0.666781	1.39302	0.893223	0.946353	1.24502	0.177612	1.39584	1.44143	0.470833	1.6151	1.09217	1.43928	0.947095	0.970673	1.12653	1.03761
1.03029	2.21704	1.02851	2.21169	0.66878	1.37653	0.894607	0.971709	1.24527	0.179182	1.39685	1.44572	0.473151	1.59613	1.0901	1.43249	0.948488	0.959299	1.12804	1.05884
1.02709	2.20743	1.02532	2.20212	0.670754	1.36004	0.896028	0.997021	1.24553	0.180919	1.39814	1.45104	0.475441	1.5776	1.08804	1.42586	0.949864	0.948046	1.12959	1.07989
1.02391	2.19788	1.02215	2.19255	0.672706	1.34367	0.897486	1.02228	1.2458	0.182959	1.3997	1.45738	0.477705	1.55954	1.08599	1.41933	0.951225	0.937036	1.13116	1.1007
1.02075	2.18831	1.01899	2.18302	0.674633	1.32743	0.898979	1.04743	1.24606	0.185224	1.40153	1.46104	0.479943	1.54195	1.08394	1.41286	0.952569	0.926258	1.13276	1.12133
1.0176	2.17875	1.01585	2.17348	0.676538	1.31128	0.900509	1.07242	1.24633	0.187675			0.482156	1.52491	1.08191	1.40652	0.953899	0.915705	1.1344	1.14175
1.01446	2.16923	1.01272	2.16391	0.678419	1.29523	0.902075	1.09722	1.2466	0.190402			0.484345	1.50844	1.07988	1.40029	0.955213	0.905485	1.13606	1.16188
1.01133	2.15971	1.0096	2.15445	0.680277	1.2794	0.903677	1.12188	1.24688	0.193377			0.486511	1.49252	1.07787	1.39413	0.956513	0.895541	1.13775	1.18173
1.00822	2.15027	1.0065	2.14505	0.682112	1.2638	0.905314	1.1463	1.24716	0.196585			0.488654	1.47727	1.07586	1.38811	0.957798	0.885918	1.13947	1.20128
1.00513	2.14091	1.00341	2.1357	0.683925	1.24838	0.906986	1.17049	1.24745	0.199984			0.490775	1.46269	1.07386	1.38221	0.95907	0.876675	1.14122	1.22054
1.00204	2.13157	1.00034	2.12645	0.685716	1.2332	0.908693	1.19437	1.24774	0.203624			0.492876	1.44873	1.07187	1.37641	0.960329	0.867806	1.14299	1.23944
0.998973	2.12233	0.997273	2.11725	0.687485	1.21825	0.910434	1.21796	1.24804	0.207532			0.494957	1.43545	1.06988	1.37069	0.961575	0.85927	1.1448	1.25801
0.995916	2.11322	0.994223	2.10815	0.689232	1.20363	0.912209	1.24129	1.24834	0.211646			0.49702	1.42285	1.06791	1.36509	0.962809	0.85112	1.14663	1.27623
0.992873	2.10416	0.991187	2.09918	0.690959	1.18929	0.914017	1.26423	1.24865	0.216011			0.499065	1.41094	1.06594	1.35962	0.964032	0.843456	1.14848	1.29405
0.989842	2.0952	0.988163	2.09031	0.692666	1.17524	0.915858	1.28684	1.24896	0.220573			0.501093	1.39979	1.06399	1.35424	0.965244	0.836218	1.15036	1.3115
0.986824	2.08644	0.985153	2.08159	0.694352	1.16154	0.917732	1.30902	1.24928	0.225381			0.503106	1.38938	1.06203	1.34904	0.966446	0.829413	1.15227	1.32853
0.983819	2.07777	0.982154	2.07301	0.696019	1.14818	0.919637	1.3308	1.24961	0.230459			0.505104	1.37963	1.06009	1.34392	0.967638	0.823081	1.1542	1.34514
0.980826	2.06922	0.979168	2.06457	0.697666	1.13523	0.921573	1.3522	1.24995	0.235707			0.507088	1.37062	1.05816	1.33888	0.968822	0.817205	1.15615	1.36136
0.977846	2.06092	0.976194	2.05634	0.699296	1.12265	0.92354	1.37312	1.25029	0.241225			0.50906	1.36234	1.05623	1.33399	0.969998	0.81185	1.15813	1.37716
0.974877	2.05273	0.973232	2.04828	0.700907	1.11042	0.925537	1.39361	1.25065	0.246986			0.511021	1.35476	1.0543	1.32928	0.971166	0.807012	1.16013	1.39245
0.97192	2.04471	0.970282	2.04038	0.702501	1.09859	0.927563	1.4136	1.25101	0.252943			0.512971	1.34793	1.05239	1.32468	0.972327	0.802689	1.16215	1.40735
0.968974	2.03695	0.967342	2.03271	0.704079	1.08722	0.929618	1.43312	1.25138	0.259145			0.514912	1.34177	1.05048	1.32017	0.973483	0.798842	1.16419	1.42183
0.96604	2.0294	0.964414	2.02527	0.70564	1.07627	0.9317	1.45214	1.25176	0.265578			0.516845	1.33631	1.04858	1.31585	0.974633	0.795528	1.16625	1.43578
0.963116	2.02207	0.961496	2.01809	0.707186	1.06573	0.93381	1.47059	1.25214	0.272237			0.51877	1.33156	1.04668	1.31167	0.975779	0.792808	1.16833	1.4493
0.960203	2.01496	0.958588	2.01112	0.708716	1.05563	0.935946	1.48856	1.25254	0.279155			0.520688	1.32747	1.04479	1.30762	0.976922	0.790606	1.17043	1.4624
0.957299	2.00813	0.95569	2.00442	0.710233	1.04597	0.938107	1.50601	1.25295	0.286313			0.522602	1.32407	1.04291	1.30379	0.978062	0.788956	1.17255	1.47496
0.954406	2.00157	0.952802	1.99807	0.711736	1.03681	0.940293	1.5229	1.25337	0.2937			0.524511	1.3213	1.04103	1.30007	0.979199	0.787874	1.17469	1.48709
0.951521	1.99527	0.949922	1.99196	0.713226	1.02806	0.942503	1.53922	1.2538	0.301313			0.526416	1.31912	1.03915	1.29652	0.980336	0.78737	1.17685	1.49876
0.948646	1.98934	0.947051	1.98618	0.714704	1.01977	0.944737	1.55496	1.25424	0.309147			0.528319	1.31762	1.03729	1.29315	0.981472	0.787448	1.17902	1.50991
0.945779	1.98376	0.944189	1.98078	0.71617	1.01196	0.946992	1.57019	1.25469	0.317239			0.53022	1.31672	1.03542	1.28992	0.982609	0.788073	1.18121	1.52061
0.942919	1.97848	0.941333	1.97568	0.717625	1.00461	0.949269	1.58484	1.25515	0.32557			0.53212	1.31639	1.03356	1.2869	0.983747	0.7893	1.18341	1.5309
0.940067	1.97354	0.938485	1.97098	0.71907	0.997717	0.951567	1.59886	1.25563	0.33413			0.53402	1.31666	1.03171	1.2841	0.984888	0.791159	1.18563	1.54067
0.937222	1.96902	0.935644	1.96671	0.720505	0.991266	0.953885	1.61228	1.25612	0.342951			0.535921	1.31745	1.02985	1.28149	0.986031	0.79359	1.18786	1.54994
0.934383	1.96497	0.932808	1.96286	0.721931	0.985294	0.956221	1.62518	1.25662	0.352012			0.537823	1.3188	1.02801	1.27906	0.987179	0.796564	1.1901	1.55879
0.93155	1.96132	0.929977	1.95947	0.723349	0.979781	0.958576	1.63749	1.25713	0.361303			0.539728	1.32072	1.02616	1.27683	0.988331	0.800174	1.19236	1.56717
0.928721	1.95805	0.927151	1.95651	0.72476	0.974717	0.960948	1.64917	1.25766	0.370856			0.541635	1.32311	1.02432	1.27486	0.989488	0.804433	1.19462	1.57509
0.925897	1.95532	0.924329	1.95403	0.726163	0.970098	0.963337	1.66033	1.2582	0.38065			0.543547	1.32599	1.02248	1.27313	0.990653	0.809309	1.1969	1.58254
