Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.07425	2.59548	1.07293	2.59397	0.611921	1.4317	0.850872	0.471657	1.16575	0.695701	1.32156	0.818817	0.417266	1.61237	1.08218	2.20437	0.868144	1.27539	1.08587	0.571474
1.07051	2.59116	1.06919	2.58964	0.613974	1.4123	0.851575	0.502323	1.16675	0.680629	1.32276	0.843045	0.419575	1.58764	1.07902	2.16986	0.869974	1.25947	1.0865	0.590258
1.06677	2.58676	1.06546	2.58516	0.615998	1.39271	0.852322	0.53322	1.16772	0.665718	1.32399	0.867182	0.421849	1.56304	1.07592	2.13445	0.87178	1.24341	1.08703	0.605769
1.06304	2.58221	1.06173	2.58052	0.617994	1.37303	0.853114	0.564269	1.16867	0.650986	1.32526	0.891142	0.424087	1.53866	1.07286	2.09836	0.873563	1.22718	1.08746	0.618226
1.05932	2.57743	1.05801	2.57578	0.619962	1.35311	0.853951	0.595504	1.1696	0.636461	1.32657	0.91489	0.426291	1.5146	1.06986	2.06185	0.875323	1.21075	1.08778	0.627302
1.0556	2.57255	1.05429	2.57084	0.6219	1.33312	0.854833	0.626868	1.17039	0.623993	1.3279	0.938437	0.428459	1.49089	1.06691	2.0253	0.877058	1.19426	1.08799	0.63301
1.05189	2.56757	1.05058	2.56573	0.62381	1.31309	0.85576	0.658334	1.17105	0.613519	1.32927	0.961727	0.430594	1.46757	1.06401	1.98896	0.87877	1.1777	1.08829	0.641527
1.04819	2.56236	1.04689	2.56048	0.625691	1.29301	0.856733	0.689851	1.17159	0.605022	1.33068	0.984723	0.432696	1.44474	1.06117	1.95306	0.880458	1.16104	1.08862	0.650748
1.04449	2.55698	1.04319	2.55504	0.627543	1.27293	0.857752	0.721356	1.17202	0.598341	1.33212	1.00735	0.434765	1.42249	1.05837	1.91788	0.882122	1.14435	1.08908	0.663069
1.04081	2.55144	1.03951	2.54944	0.629365	1.25286	0.858816	0.752819	1.17232	0.593423	1.33359	1.02968	0.436802	1.40089	1.05563	1.88362	0.883761	1.12774	1.08968	0.678871
1.03713	2.5457	1.03583	2.54366	0.631159	1.2329	0.859925	0.784225	1.17252	0.590374	1.33509	1.05164	0.438809	1.37991	1.05294	1.85041	0.885377	1.11111	1.09041	0.698002
1.03346	2.53979	1.03217	2.53765	0.632924	1.21303	0.86108	0.815528	1.1728	0.58608	1.33662	1.07314	0.440786	1.3596	1.05029	1.81841	0.886969	1.0946	1.09131	0.72042
1.02979	2.53368	1.02851	2.5315	0.634661	1.19328	0.862279	0.846707	1.1731	0.581347	1.33819	1.09424	0.442734	1.34008	1.04769	1.78774	0.888537	1.07821	1.09236	0.746151
1.02614	2.52739	1.02486	2.52514	0.636369	1.1737	0.863524	0.877677	1.1735	0.575005	1.33978	1.11492	0.444654	1.32138	1.04513	1.75832	0.890082	1.06196	1.09346	0.771834
1.0225	2.5209	1.02122	2.51856	0.638049	1.15436	0.864813	0.90836	1.17401	0.567145	1.34141	1.1351	0.446548	1.30346	1.04261	1.73026	0.891603	1.04593	1.09459	0.797493
1.01886	2.51421	1.01759	2.51178	0.639701	1.13527	0.866146	0.938826	1.17461	0.557829	1.34306	1.15481	0.448417	1.28644	1.04013	1.70357	0.893101	1.03011	1.09576	0.82303
1.01524	2.50727	1.01397	2.5048	0.641326	1.11646	0.867523	0.969001	1.17531	0.547209	1.34474	1.17409	0.450262	1.27032	1.03769	1.67818	0.894576	1.01455	1.09697	0.848433
1.01163	2.50013	1.01036	2.49759	0.642924	1.09798	0.868943	0.99881	1.17609	0.535473	1.34623	1.19041	0.452084	1.25508	1.03529	1.65398	0.89603	0.999258	1.09821	0.873622
1.00802	2.49281	1.00676	2.49011	0.644496	1.07976	0.870406	1.02825	1.17685	0.524185	1.34751	1.20404	0.453885	1.24079	1.03292	1.631	0.897461	0.984326	1.09949	0.898631
1.00443	2.4852	1.00317	2.4825	0.646041	1.06197	0.871912	1.05729	1.1776	0.513377	1.34858	1.21507	0.455666	1.22742	1.03058	1.6092	0.898871	0.969792	1.10081	0.92344
1.00085	2.47738	0.999592	2.47459	0.647562	1.04459	0.873458	1.08584	1.17834	0.503103	1.34944	1.22361	0.457428	1.21503	1.02827	1.58838	0.900261	0.955641	1.10216	0.947966
0.997279	2.46935	0.996026	2.46646	0.649057	1.02758	0.875046	1.11388	1.17906	0.493351	1.35007	1.22994	0.459173	1.20359	1.02599	1.56858	0.90163	0.941936	1.10354	0.972168
0.993721	2.46106	0.992472	2.45811	0.650528	1.01109	0.876674	1.14149	1.17976	0.484154	1.35048	1.23389	0.460903	1.19311	1.02374	1.54976	0.90298	0.928676	1.10496	0.996061
0.990175	2.45255	0.98893	2.44947	0.651976	0.995046	0.878341	1.16851	1.18045	0.475564	1.35106	1.23939	0.462618	1.18359	1.02152	1.53177	0.904311	0.915929	1.10642	1.01962
0.986641	2.44379	0.985401	2.44061	0.6534	0.979481	0.880047	1.19492	1.18113	0.467534	1.3517	1.24548	0.464319	1.17498	1.01932	1.51452	0.905624	0.903734	1.10791	1.04275
0.98312	2.43476	0.981884	2.43154	0.654803	0.964447	0.881791	1.22079	1.1818	0.460039	1.35258	1.25366	0.46601	1.16734	1.01715	1.49805	0.90692	0.892069	1.10943	1.06548
0.979613	2.4255	0.978381	2.42219	0.656185	0.949972	0.883571	1.24603	1.18246	0.453216	1.3537	1.26362	0.467689	1.16063	1.015	1.48225	0.908199	0.881	1.11098	1.0878
0.976118	2.41599	0.974892	2.41257	0.657545	0.936033	0.885388	1.27062	1.18311	0.447021	1.35506	1.27547	0.46936	1.15482	1.01287	1.46704	0.909463	0.870559	1.11257	1.10965
0.972638	2.4062	0.971417	2.4027	0.658887	0.922654	0.887239	1.29453	1.18375	0.44136	1.35667	1.28902	0.471023	1.14994	1.01076	1.45246	0.910712	0.860797	1.11418	1.13101
0.969172	2.3962	0.967956	2.39263	0.660209	0.909849	0.889125	1.31773	1.18438	0.436369	1.35854	1.30407	0.47268	1.14593	1.00868	1.43845	0.911948	0.851704	1.11583	1.15187
0.965721	2.38596	0.96451	2.3823	0.661513	0.897624	0.891043	1.34024	1.18501	0.432043	1.36043	1.31851	0.474331	1.14278	1.00661	1.42486	0.913171	0.843276	1.11751	1.17223
0.962285	2.37543	0.961079	2.37168	0.6628	0.886055	0.892994	1.36204	1.18563	0.428268	1.36235	1.33236	0.475979	1.14048	1.00456	1.41175	0.914382	0.835547	1.11922	1.19204
0.958864	2.36469	0.957664	2.36084	0.664071	0.87507	0.894975	1.38312	1.18625	0.425136	1.36428	1.34569	0.477623	1.139	1.00254	1.39908	0.915583	0.828606	1.12095	1.21128
0.955458	2.3537	0.954264	2.34977	0.665326	0.864671	0.896986	1.4034	1.18686	0.422691	1.36623	1.35844	0.479267	1.13833	1.00053	1.38678	0.916774	0.822425	1.12271	1.22995
0.952069	2.34249	0.95088	2.33848	0.666567	0.85493	0.899026	1.42296	1.18747	0.420845	1.3682	1.37056	0.480909	1.13844	0.998532	1.37491	0.917957	0.816991	1.1245	1.24807
0.948696	2.33104	0.947513	2.32696	0.667794	0.845811	0.901094	1.44178	1.18807	0.419666	1.37019	1.38215	0.482553	1.13926	0.996556	1.36334	0.919132	0.81237	1.12632	1.26559
0.94534	2.31936	0.944163	2.31521	0.669009	0.837297	0.903188	1.45976	1.18868	0.419077	1.37219	1.39319	0.484198	1.14084	0.994597	1.35206	0.920302	0.808595	1.12816	1.28248
0.942001	2.30749	0.94083	2.30326	0.670211	0.829414	0.905308	1.47699	1.18928	0.419112	1.37421	1.40365	0.485846	1.14317	0.992653	1.34115	0.921467	0.805645	1.13002	1.2988
0.938679	2.2954	0.937514	2.29109	0.671403	0.822177	0.907452	1.49344	1.18989	0.419862	1.37624	1.41353	0.487498	1.14617	0.990725	1.33053	0.922628	0.803547	1.1319	1.31447
0.935375	2.28309	0.934216	2.27869	0.672585	0.815519	0.909619	1.50906	1.1905	0.421152	1.37829	1.42286	0.489155	1.14979	0.988812	1.32012	0.923786	0.802316	1.13381	1.32952
0.932088	2.27061	0.930936	2.26619	0.673757	0.809517	0.911808	1.52391	1.1911	0.423079	1.38035	1.43167	0.490817	1.15409	0.986914	1.31001	0.924944	0.801919	1.13574	1.34396
0.92882	2.25797	0.927674	2.25349	0.674922	0.804135	0.914018	1.53796	1.19172	0.425691	1.38242	1.43992	0.492486	1.15906	0.98503	1.30019	0.926101	0.802454	1.13769	1.35774
0.92557	2.24514	0.924431	2.24063	0.676079	0.79932	0.916248	1.55121	1.19233	0.428864	1.38451	1.44759	0.494163	1.16458	0.983161	1.29057	0.92726	0.803929	1.13966	1.37089
0.922339	2.23222	0.921206	2.22764	0.677229	0.795118	0.918496	1.56366	1.19296	0.432685	1.3866	1.45476	0.495848	1.17072	0.981305	1.28115	0.928422	0.806279	1.14165	1.3834
0.919126	2.21913	0.918	2.21449	0.678374	0.791553	0.920762	1.5753	1.19358	0.437122	1.38871	1.46139	0.497543	1.17741	0.979462	1.27199	0.929588	0.809577	1.14366	1.39525
0.915933	2.20591	0.914813	2.20122	0.679514	0.788561	0.923044	1.58614	1.19422	0.442124	1.39082	1.46748	0.499247	1.18467	0.977633	1.26304	0.930759	0.81379	1.14568	1.40649
0.912758	2.19265	0.911646	2.18793	0.68065	0.78615	0.925341	1.59621	1.19486	0.447774	1.39294	1.47309	0.500963	1.19248	0.975816	1.25428	0.931937	0.818972	1.14772	1.41709
0.909603	2.17924	0.908497	2.17454	0.681783	0.784322	0.927652	1.60549	1.19551	0.454005	1.39507	1.47813	0.50269	1.20081	0.974012	1.24579	0.933123	0.825116	1.14977	1.42704
