Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.29373	2.47862	1.29235	2.4784	0.483166	11.3115	0.857187	20.4328	1.08903	25.3179	1.29832	30.6798	0.254708	7.18662	1.29343	2.6041	0.755968	17.837	1.07904	25.6789
1.28982	2.47799	1.28844	2.47776	0.485696	10.9991	0.856686	19.7417	1.09023	24.5231	1.2983	29.6675	0.25635	7.05642	1.28961	2.60398	0.758144	17.2992	1.07884	24.8215
1.28591	2.47735	1.28454	2.47712	0.488243	10.7068	0.856183	19.0949	1.09147	23.7788	1.29829	28.72	0.25836	6.90788	1.28579	2.60386	0.760335	16.796	1.07864	24.0193
1.28201	2.47671	1.28063	2.47648	0.490806	10.4328	0.855678	18.4885	1.09272	23.0804	1.29828	27.8311	0.260752	6.74499	1.28197	2.60373	0.76254	16.3242	1.07844	23.267
1.2781	2.47607	1.27673	2.47584	0.493384	10.1754	0.855172	17.9188	1.094	22.4237	1.29827	26.9957	0.263538	6.57169	1.27815	2.6036	0.764758	15.881	1.07824	22.5601
1.2742	2.47543	1.27282	2.4752	0.495974	9.93311	0.854668	17.3825	1.0953	21.8053	1.29827	26.2091	0.266364	6.41141	1.27432	2.60347	0.766987	15.4638	1.07804	21.8947
1.27029	2.47478	1.26892	2.47456	0.498575	9.70467	0.854165	16.8768	1.09662	21.2218	1.29828	25.4672	0.269228	6.26276	1.2705	2.60334	0.769226	15.0704	1.07784	21.2672
1.26639	2.47414	1.26502	2.47391	0.501186	9.4889	0.853665	16.3993	1.09796	20.6703	1.29829	24.7662	0.272127	6.12455	1.26668	2.6032	0.771475	14.6988	1.07765	20.6745
1.26249	2.47349	1.26112	2.47326	0.503806	9.28477	0.85317	15.9476	1.09932	20.1484	1.29831	24.103	0.275056	5.99571	1.26285	2.60306	0.773732	14.3472	1.07745	20.1139
1.25859	2.47284	1.25722	2.47262	0.506433	9.09135	0.852679	15.5197	1.10069	19.6536	1.29834	23.4745	0.278015	5.87535	1.25903	2.60292	0.775995	14.0141	1.07726	19.5826
1.25469	2.4722	1.25332	2.47197	0.509066	8.90781	0.852194	15.1138	1.10208	19.184	1.29838	22.8781	0.281	5.76265	1.2552	2.60278	0.778265	13.6981	1.07707	19.0787
1.25079	2.47155	1.24942	2.47132	0.511704	8.73339	0.851717	14.7283	1.10349	18.7377	1.29842	22.3114	0.284008	5.65689	1.25138	2.60264	0.780541	13.3977	1.07689	18.5999
1.2469	2.4709	1.24553	2.47067	0.514346	8.56743	0.851249	14.3617	1.1049	18.313	1.29847	21.7723	0.287037	5.55746	1.24755	2.6025	0.78282	13.112	1.07671	18.1445
1.24301	2.47025	1.24164	2.47002	0.51699	8.4093	0.85079	14.0128	1.10633	17.9082	1.29854	21.2588	0.290085	5.46379	1.24373	2.60235	0.785103	12.8398	1.07654	17.7108
1.23911	2.4696	1.23774	2.46937	0.519636	8.25845	0.850341	13.6802	1.10778	17.5222	1.29861	20.7693	0.29315	5.37538	1.2399	2.60221	0.787388	12.5802	1.07638	17.2974
1.23522	2.46895	1.23386	2.46872	0.521943	8.13254	0.849904	13.3628	1.10923	17.1535	1.29869	20.3019	0.296229	5.29178	1.23608	2.60207	0.789675	12.3324	1.07622	16.9028
1.23133	2.46829	1.22997	2.46807	0.523909	8.02903	0.84948	13.0598	1.11069	16.8011	1.29879	19.8554	0.299321	5.2126	1.23226	2.60193	0.791963	12.0955	1.07607	16.5258
1.22745	2.46764	1.22608	2.46741	0.525534	7.94597	0.84907	12.7701	1.11216	16.4639	1.2989	19.4284	0.302423	5.13748	1.22844	2.60178	0.794251	11.8688	1.07593	16.1653
1.22356	2.46699	1.2222	2.46676	0.526819	7.88185	0.848674	12.493	1.11363	16.1408	1.29902	19.0196	0.305533	5.0661	1.22461	2.60165	0.796538	11.6516	1.0758	15.8202
1.21968	2.46634	1.21831	2.46611	0.527763	7.83555	0.848295	12.2276	1.11511	15.8311	1.29915	18.6279	0.30865	4.99816	1.2208	2.60151	0.798823	11.4435	1.07568	15.4897
1.2158	2.46569	1.21443	2.46546	0.528368	7.80628	0.847932	11.9732	1.1166	15.5339	1.2993	18.2523	0.311771	4.9334	1.21698	2.60137	0.801106	11.2437	1.07557	15.1727
1.21192	2.46503	1.21055	2.46481	0.529236	7.76471	0.847588	11.7293	1.11809	15.2484	1.29947	17.8918	0.314896	4.87158	1.21316	2.60124	0.803387	11.0518	1.07547	14.8686
1.20804	2.46438	1.20668	2.46415	0.530179	7.72016	0.847262	11.4952	1.11958	14.974	1.29965	17.5456	0.318021	4.81247	1.20935	2.60112	0.805663	10.8673	1.07538	14.5765
1.20417	2.46373	1.2028	2.4635	0.531462	7.66063	0.846957	11.2704	1.12107	14.71	1.29984	17.2128	0.321147	4.75589	1.20554	2.60099	0.807935	10.6898	1.0753	14.2958
1.20029	2.46308	1.19893	2.46285	0.533083	7.58703	0.846672	11.0543	1.12256	14.4558	1.30006	16.8928	0.32427	4.70164	1.20173	2.60088	0.810201	10.519	1.07524	14.0258
1.19642	2.46243	1.19506	2.4622	0.53504	7.50043	0.84641	10.8464	1.12405	14.2108	1.30029	16.5847	0.32739	4.64957	1.19792	2.60076	0.812462	10.3543	1.0752	13.7661
1.19255	2.46178	1.19119	2.46155	0.537333	7.40206	0.846171	10.6464	1.12554	13.9746	1.30054	16.2881	0.330504	4.59952	1.19412	2.60066	0.814715	10.1954	1.07517	13.5159
1.18869	2.46113	1.18733	2.46091	0.539959	7.29322	0.845955	10.4539	1.12703	13.7467	1.30081	16.0022	0.333612	4.55135	1.19032	2.60056	0.816961	10.0422	1.07515	13.2748
1.18482	2.46049	1.18346	2.46026	0.542578	7.18845	0.845765	10.2684	1.12851	13.5267	1.3011	15.7265	0.336712	4.50492	1.18653	2.60047	0.819199	9.89413	1.07516	13.0424
1.18096	2.45984	1.1796	2.45962	0.54519	7.08752	0.845601	10.0896	1.12999	13.314	1.30141	15.4606	0.339801	4.46013	1.18274	2.60039	0.821428	9.75106	1.07518	12.8182
1.1771	2.4592	1.17575	2.45897	0.547793	6.99019	0.845464	9.91715	1.13146	13.1085	1.30174	15.2038	0.34288	4.41686	1.17895	2.60032	0.823648	9.6127	1.07521	12.6019
1.17325	2.45856	1.17189	2.45833	0.550387	6.89627	0.845355	9.75079	1.13292	12.9095	1.3021	14.9559	0.345946	4.37502	1.17517	2.60026	0.825857	9.47881	1.07527	12.3929
1.16939	2.45792	1.16804	2.45769	0.55297	6.80556	0.845275	9.5902	1.13438	12.717	1.30248	14.7163	0.348998	4.33449	1.1714	2.60022	0.828055	9.34915	1.07535	12.191
1.16554	2.45728	1.16419	2.45705	0.555543	6.71789	0.845225	9.43512	1.13583	12.5304	1.30288	14.4846	0.352035	4.29521	1.16763	2.60018	0.830241	9.22353	1.07545	11.9958
1.1617	2.45664	1.16034	2.45642	0.558103	6.63308	0.845206	9.2853	1.13726	12.3496	1.30331	14.2605	0.355055	4.25709	1.16387	2.60017	0.832415	9.10173	1.07557	11.8071
1.15785	2.45601	1.1565	2.45579	0.560651	6.55098	0.845218	9.1405	1.13869	12.1743	1.30377	14.0437	0.358057	4.22005	1.16012	2.60017	0.834575	8.98357	1.07571	11.6244
1.15401	2.45538	1.15266	2.45516	0.563185	6.47145	0.845263	9.00049	1.1401	12.0041	1.30425	13.8338	0.361039	4.18402	1.15638	2.60019	0.836722	8.86889	1.07588	11.4477
1.15017	2.45475	1.14882	2.45453	0.565705	6.39435	0.845342	8.86508	1.1415	11.839	1.30476	13.6305	0.364001	4.14895	1.15264	2.60024	0.838855	8.75751	1.07607	11.2765
1.14634	2.45412	1.14499	2.45391	0.56821	6.31956	0.845455	8.73406	1.14289	11.6785	1.3053	13.4336	0.366941	4.11476	1.14892	2.60031	0.840972	8.64928	1.07628	11.1107
1.14251	2.4535	1.14116	2.45328	0.570698	6.24695	0.845603	8.60725	1.14426	11.5226	1.30586	13.2427	0.369858	4.08141	1.14521	2.6004	0.843074	8.54406	1.07652	10.95
1.13868	2.45288	1.13733	2.45267	0.57317	6.17642	0.845761	8.50004	1.14562	11.371	1.30646	13.0576	0.37275	4.04884	1.14151	2.60052	0.844892	8.45472	1.07679	10.7942
1.13485	2.45227	1.13351	2.45206	0.575624	6.10787	0.845918	8.41098	1.14696	11.2235	1.30708	12.8781	0.375617	4.017	1.13782	2.60068	0.846432	8.38021	1.07708	10.6432
1.13103	2.45166	1.12969	2.45145	0.57806	6.04119	0.846064	8.33891	1.14828	11.08	1.30774	12.7039	0.378457	3.98584	1.13415	2.60087	0.847698	8.31971	1.0774	10.4966
1.12721	2.45106	1.12587	2.45084	0.580477	5.9763	0.846189	8.28291	1.14959	10.9402	1.30842	12.5348	0.381269	3.95534	1.1305	2.6011	0.848694	8.27257	1.07775	10.3544
1.1234	2.45045	1.12206	2.45024	0.582874	5.91311	0.846287	8.24228	1.15087	10.804	1.30914	12.3706	0.384053	3.92544	1.12686	2.60137	0.849424	8.23829	1.07813	10.2164
1.11959	2.44986	1.11825	2.44965	0.58525	5.85153	0.846352	8.21651	1.15214	10.6714	1.30989	12.2112	0.386807	3.8961	1.12325	2.6017	0.84989	8.21651	1.07853	10.0824
1.11579	2.44927	1.11445	2.44906	0.587605	5.7915	0.846449	8.1798	1.15339	10.542	1.31068	12.0562	0.38953	3.86731	1.11965	2.60207	0.850558	8.18544	1.07897	9.95217
1.11199	2.44868	1.11065	2.44848	0.589937	5.73293	0.84656	8.14031	1.15462	10.4158	1.31149	11.9057	0.392222	3.83902	1.11608	2.6025	0.851282	8.15197	1.07944	9.82569
1.10819	2.44811	1.10686	2.4479	0.592248	5.67577	0.846718	8.08731	1.15583	10.2927	1.31234	11.7593	0.394881	3.81121	1.11254	2.603	0.852262	8.10693	1.07994	9.70278
1.1044	2.44753	1.10307	2.44733	0.594534	5.61995	0.846931	8.02142	1.15702	10.1726	1.31323	11.617	0.397507	3.78384	1.10902	2.60356	0.853496	8.05077	1.08048	9.5833
1.10061	2.44697	1.09928	2.44677	0.596797	5.56541	0.847209	7.94339	1.15819	10.0552	1.31415	11.4786	0.4001	3.7569	1.10553	2.6042	0.854978	7.984	1.08105	9.46713
1.09683	2.44641	1.0955	2.44622	0.599036	5.51209	0.847564	7.85409	1.15933	9.9406	1.3151	11.3439	0.402658	3.73036	1.10208	2.60492	0.856703	7.90723	1.08165	9.35415
1.09305	2.44586	1.09172	2.44567	0.601249	5.45994	0.84801	7.7545	1.16046	9.82861	1.31609	11.2128	0.405182	3.70421	1.09866	2.60572	0.858663	7.82113	1.08228	9.24425
1.08928	2.44532	1.08796	2.44513	0.603437	5.4089	0.848497	7.65788	1.16156	9.71913	1.31711	11.0852	0.40767	3.67842	1.09528	2.60663	0.860602	7.73707	1.08295	9.13731
1.08551	2.44478	1.08419	2.4446	0.605598	5.35895	0.849026	7.56412	1.16264	9.61209	1.31817	10.961	0.410122	3.65298	1.09194	2.60763	0.862521	7.65499	1.08365	9.03324
1.08175	2.44426	1.08043	2.44408	0.607733	5.31002	0.849598	7.47312	1.1637	9.50739	1.31927	10.84	0.412539	3.62786	1.08864	2.60875	0.864417	7.57478	1.08439	8.93194
1.078	2.44375	1.07668	2.44357	0.609841	5.26207	0.850213	7.38477	1.16474	9.40496	1.32039	10.7221	0.414921	3.60307	1.08539	2.60998	0.866292	7.4964	1.08517	8.83331
1.07425	2.44324	1.07293	2.44306	0.611921	5.21507	0.850872	7.29899	1.16575	9.30471	1.32156	10.6072	0.417266	3.57858	1.08218	2.61133	0.868144	7.41975	1.08587	8.74947
1.07051	2.44275	1.06919	2.44257	0.613974	5.16898	0.851575	7.21567	1.16675	9.20657	1.32276	10.4952	0.419575	3.55439	1.07902	2.61282	0.869974	7.34478	1.0865	8.6795
1.06677	2.44226	1.06546	2.44209	0.615998	5.12376	0.852322	7.13475	1.16772	9.11048	1.32399	10.3861	0.421849	3.53048	1.07592	2.61443	0.87178	7.27142	1.08703	8.62266
1.06304	2.44179	1.06173	2.44163	0.617994	5.07938	0.853114	7.05612	1.16867	9.01636	1.32526	10.2797	0.424087	3.50685	1.07286	2.61618	0.873563	7.19962	1.08746	8.57836
1.05932	2.44133	1.05801	2.44117	0.619962	5.03581	0.853951	6.97972	1.1696	8.92415	1.32657	10.1758	0.426291	3.48349	1.06986	2.61808	0.875323	7.12931	1.08778	8.54614
1.0556	2.44089	1.05429	2.44073	0.6219	4.99302	0.854833	6.90546	1.17039	8.8453	1.3279	10.0746	0.428459	3.4604	1.06691	2.62011	0.877058	7.06045	1.08799	8.52567
1.05189	2.44045	1.05058	2.4403	0.62381	4.95098	0.85576	6.83328	1.17105	8.77918	1.32927	9.97572	0.430594	3.43757	1.06401	2.62229	0.87877	6.99297	1.08829	8.49647
1.04819	2.44003	1.04689	2.43989	0.625691	4.90966	0.856733	6.7631	1.17159	8.72523	1.33068	9.87925	0.432696	3.415	1.06117	2.62462	0.880458	6.92684	1.08862	8.465
1.04449	2.43963	1.04319	2.43949	0.627543	4.86905	0.857752	6.69486	1.17202	8.68304	1.33212	9.78507	0.434765	3.39268	1.05837	2.62709	0.882122	6.86201	1.08908	8.42266
1.04081	2.43924	1.03951	2.43911	0.629365	4.82911	0.858816	6.62849	1.17232	8.65227	1.33359	9.6931	0.436802	3.37062	1.05563	2.6297	0.883761	6.79843	1.08968	8.36987
1.03713	2.43887	1.03583	2.43874	0.631159	4.78983	0.859925	6.56393	1.17252	8.63269	1.33509	9.60327	0.438809	3.3488	1.05294	2.63246	0.885377	6.73607	1.09041	8.30713
1.03346	2.43852	1.03217	2.4384	0.632924	4.75118	0.86108	6.50111	1.1728	8.6047	1.33662	9.51551	0.440786	3.32724	1.05029	2.63535	0.886969	6.67488	1.09131	8.23501
1.02979	2.43818	1.02851	2.43807	0.634661	4.71315	0.862279	6.43999	1.1731	8.57448	1.33819	9.42975	0.442734	3.30592	1.04769	2.63837	0.888537	6.61483	1.09236	8.15418
1.02614	2.43786	1.02486	2.43776	0.636369	4.67571	0.863524	6.38051	1.1735	8.53371	1.33978	9.34593	0.444654	3.28486	1.04513	2.64153	0.890082	6.55588	1.09346	8.07536
1.0225	2.43757	1.02122	2.43747	0.638049	4.63886	0.864813	6.3226	1.17401	8.4827	1.34141	9.26398	0.446548	3.26405	1.04261	2.64482	0.891603	6.498	1.09459	7.99846
1.01886	2.43729	1.01759	2.4372	0.639701	4.60258	0.866146	6.26622	1.17461	8.42181	1.34306	9.18385	0.448417	3.24349	1.04013	2.64823	0.893101	6.44117	1.09576	7.92344
1.01524	2.43704	1.01397	2.43695	0.641326	4.56684	0.867523	6.21132	1.17531	8.35148	1.34474	9.10548	0.450262	3.22318	1.03769	2.65176	0.894576	6.38534	1.09697	7.85023
1.01163	2.4368	1.01036	2.43673	0.642924	4.53164	0.868943	6.15786	1.17609	8.27219	1.34623	9.03857	0.452084	3.20313	1.03529	2.65541	0.89603	6.33049	1.09821	7.77877
1.00802	2.4366	1.00676	2.43653	0.644496	4.49697	0.870406	6.10577	1.17685	8.19437	1.34751	8.98252	0.453885	3.18333	1.03292	2.65918	0.897461	6.2766	1.09949	7.70902
1.00443	2.43641	1.00317	2.43635	0.646041	4.46281	0.871912	6.05502	1.1776	8.118	1.34858	8.93685	0.455666	3.1638	1.03058	2.66305	0.898871	6.22363	1.10081	7.64091
1.00085	2.43625	0.999592	2.43621	0.647562	4.42915	0.873458	6.00557	1.17834	8.04302	1.34944	8.90116	0.457428	3.14452	1.02827	2.66704	0.900261	6.17158	1.10216	7.5744
0.997279	2.43612	0.996026	2.43608	0.649057	4.39598	0.875046	5.95736	1.17906	7.96942	1.35007	8.87516	0.459173	3.1255	1.02599	2.67113	0.90163	6.1204	1.10354	7.50944
0.993721	2.43602	0.992472	2.43599	0.650528	4.36329	0.876674	5.91037	1.17976	7.89714	1.35048	8.85861	0.460903	3.10675	1.02374	2.67532	0.90298	6.07009	1.10496	7.44597
0.990175	2.43595	0.98893	2.43593	0.651976	4.33107	0.878341	5.86454	1.18045	7.82616	1.35106	8.83498	0.462618	3.08827	1.02152	2.67962	0.904311	6.02062	1.10642	7.38395
0.986641	2.4359	0.985401	2.4359	0.6534	4.29931	0.880047	5.81984	1.18113	7.75645	1.3517	8.80947	0.464319	3.07004	1.01932	2.68402	0.905624	5.97198	1.10791	7.32334
0.98312	2.43589	0.981884	2.43589	0.654803	4.268	0.881791	5.77624	1.1818	7.68797	1.35258	8.77508	0.46601	3.05209	1.01715	2.68851	0.90692	5.92414	1.10943	7.2641
0.979613	2.43591	0.978381	2.43593	0.656185	4.23714	0.883571	5.73369	1.18246	7.6207	1.3537	8.7321	0.467689	3.03441	1.015	2.6931	0.908199	5.87708	1.11098	7.20617
0.976118	2.43597	0.974892	2.43599	0.657545	4.20672	0.885388	5.69216	1.18311	7.55461	1.35506	8.68084	0.46936	3.01699	1.01287	2.69779	0.909463	5.8308	1.11257	7.14952
0.972638	2.43606	0.971417	2.4361	0.658887	4.17674	0.887239	5.65162	1.18375	7.48968	1.35667	8.6217	0.471023	2.99985	1.01076	2.70256	0.910712	5.78527	1.11418	7.09411
0.969172	2.43618	0.967956	2.43623	0.660209	4.14717	0.889125	5.61203	1.18438	7.42587	1.35854	8.55512	0.47268	2.98298	1.00868	2.70743	0.911948	5.74049	1.11583	7.03991
0.965721	2.43635	0.96451	2.43641	0.661513	4.11803	0.891043	5.57337	1.18501	7.36316	1.36043	8.48987	0.474331	2.96638	1.00661	2.7124	0.913171	5.69643	1.11751	6.98687
0.962285	2.43655	0.961079	2.43663	0.6628	4.0893	0.892994	5.53559	1.18563	7.30153	1.36235	8.42591	0.475979	2.95006	1.00456	2.71745	0.914382	5.65309	1.11922	6.93495
0.958864	2.43679	0.957664	2.43689	0.664071	4.06097	0.894975	5.49867	1.18625	7.24096	1.36428	8.36321	0.477623	2.934	1.00254	2.72259	0.915583	5.61044	1.12095	6.88413
0.955458	2.43708	0.954264	2.43719	0.665326	4.03305	0.896986	5.46259	1.18686	7.18142	1.36623	8.30172	0.479267	2.91822	1.00053	2.72783	0.916774	5.56849	1.12271	6.83437
0.952069	2.43741	0.95088	2.43753	0.666567	4.00553	0.899026	5.42731	1.18747	7.1229	1.3682	8.24141	0.480909	2.90272	0.998532	2.73315	0.917957	5.52722	1.1245	6.78564
0.948696	2.43778	0.947513	2.43792	0.667794	3.97839	0.901094	5.3928	1.18807	7.06536	1.37019	8.18224	0.482553	2.88748	0.996556	2.73856	0.919132	5.48662	1.12632	6.7379
0.94534	2.4382	0.944163	2.43836	0.669009	3.95165	0.903188	5.35904	1.18868	7.0088	1.37219	8.12418	0.484198	2.87252	0.994597	2.74406	0.920302	5.44667	1.12816	6.69113
0.942001	2.43866	0.94083	2.43884	0.670211	3.92529	0.905308	5.326	1.18928	6.95319	1.37421	8.06719	0.485846	2.85782	0.992653	2.74965	0.921467	5.40737	1.13002	6.64529
0.938679	2.43918	0.937514	2.43937	0.671403	3.8993	0.907452	5.29367	1.18989	6.89851	1.37624	8.01124	0.487498	2.8434	0.990725	2.75532	0.922628	5.36871	1.1319	6.60036
0.935375	2.43974	0.934216	2.43995	0.672585	3.8737	0.909619	5.262	1.1905	6.84475	1.37829	7.95631	0.489155	2.82924	0.988812	2.76109	0.923786	5.33068	1.13381	6.5563
0.932088	2.44036	0.930936	2.44059	0.673757	3.84846	0.911808	5.23099	1.1911	6.79189	1.38035	7.90236	0.490817	2.81535	0.986914	2.76694	0.924944	5.29327	1.13574	6.5131
0.92882	2.44103	0.927674	2.44127	0.674922	3.82358	0.914018	5.2006	1.19172	6.73991	1.38242	7.84937	0.492486	2.80173	0.98503	2.77288	0.926101	5.25648	1.13769	6.47072
0.92557	2.44175	0.924431	2.44201	0.676079	3.79907	0.916248	5.17082	1.19233	6.6888	1.38451	7.7973	0.494163	2.78837	0.983161	2.7789	0.92726	5.22029	1.13966	6.42915
0.922339	2.44252	0.921206	2.44281	0.677229	3.77492	0.918496	5.14163	1.19296	6.63853	1.3866	7.74613	0.495848	2.77528	0.981305	2.78502	0.928422	5.1847	1.14165	6.38834
0.919126	2.44336	0.918	2.44366	0.678374	3.75112	0.920762	5.113	1.19358	6.5891	1.38871	7.69583	0.497543	2.76245	0.979462	2.79123	0.929588	5.1497	1.14366	6.34829
0.915933	2.44424	0.914813	2.44457	0.679514	3.72768	0.923044	5.08492	1.19422	6.54048	1.39082	7.64638	0.499247	2.74987	0.977633	2.79752	0.930759	5.11529	1.14568	6.30897
0.912758	2.44519	0.911646	2.44554	0.68065	3.70458	0.925341	5.05736	1.19486	6.49267	1.39294	7.59776	0.500963	2.73756	0.975816	2.8039	0.931937	5.08145	1.14772	6.27035
0.909603	2.4462	0.908497	2.44657	0.681783	3.68182	0.927652	5.03031	1.19551	6.44566	1.39507	7.54994	0.50269	2.7255	0.974012	2.81037	0.933123	5.04819	1.14977	6.23242
0.906467	2.44726	0.905368	2.44765	0.682914	3.6594	0.929975	5.00374	1.19617	6.39941	1.39721	7.5029	0.504429	2.71369	0.97222	2.81693	0.934319	5.01549	1.15184	6.19515
0.903351	2.44839	0.902259	2.4488	0.684044	3.63732	0.932311	4.97765	1.19684	6.35394	1.39935	7.45661	0.506182	2.70214	0.97044	2.82359	0.935525	4.98336	1.15391	6.15853
0.900254	2.44958	0.899169	2.45001	0.685173	3.61558	0.934657	4.95201	1.19752	6.30921	1.4015	7.41106	0.507948	2.69084	0.968671	2.83033	0.936745	4.95178	1.15601	6.12253
