Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
396  Points		395  Points		392  Points		365  Points		241  Points		132  Points		406  Points		378  Points		327  Points		257  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
1.03585	2.50494	1.03387	2.50121	0.635597	1.27698	0.864521	0.778191	1.18423	0.536682	1.3434	1.12676	0.443065	1.42888	1.05844	1.69903	0.89363	1.11342	1.09574	0.737976
1.03224	2.49809	1.03026	2.4942	0.637426	1.25754	0.865666	0.808527	1.18451	0.532427	1.34504	1.14659	0.445113	1.40841	1.056	1.6761	0.895226	1.09749	1.09683	0.762969
1.02864	2.49097	1.02667	2.48698	0.639227	1.23823	0.866855	0.838783	1.18488	0.526759	1.34671	1.16596	0.447131	1.38862	1.0536	1.65432	0.896799	1.08169	1.09795	0.787953
1.02505	2.48362	1.02308	2.47956	0.641001	1.21905	0.868088	0.868925	1.18534	0.519637	1.34841	1.18493	0.449121	1.36953	1.05123	1.63361	0.898348	1.06602	1.0991	0.81286
1.02147	2.4761	1.01951	2.47192	0.642747	1.20001	0.869364	0.898938	1.18589	0.511253	1.35013	1.20338	0.451084	1.3512	1.04888	1.6138	0.899876	1.0505	1.10029	0.837728
1.0179	2.46839	1.01595	2.46402	0.644465	1.18116	0.870683	0.928703	1.18653	0.501737	1.35165	1.21908	0.453022	1.33368	1.04657	1.59498	0.901381	1.03519	1.10152	0.862467
1.01434	2.46043	1.0124	2.45592	0.646156	1.16254	0.872045	0.958197	1.18725	0.491237	1.35297	1.23222	0.454934	1.31698	1.04428	1.57704	0.902864	1.02011	1.10278	0.887067
1.0108	2.45221	1.00886	2.44763	0.647821	1.14422	0.873449	0.987446	1.18795	0.48119	1.35406	1.24279	0.456824	1.30112	1.04202	1.55984	0.904326	1.00531	1.10408	0.911526
1.00726	2.44381	1.00533	2.43911	0.649459	1.12616	0.874895	1.01643	1.18864	0.471553	1.35494	1.25103	0.458691	1.28612	1.03978	1.54339	0.905766	0.990775	1.10541	0.935804
1.00374	2.43516	1.00182	2.43034	0.651072	1.10841	0.876383	1.04505	1.18931	0.462412	1.35558	1.25692	0.460536	1.27203	1.03756	1.52762	0.907186	0.976584	1.10678	0.959808
1.00023	2.42627	0.998316	2.42136	0.652659	1.09101	0.877912	1.07324	1.18997	0.453814	1.356	1.26071	0.462363	1.25887	1.03537	1.51248	0.908585	0.962787	1.10818	0.983528
0.996737	2.41722	0.994827	2.41213	0.654221	1.07399	0.879481	1.10104	1.19062	0.445779	1.3566	1.26618	0.46417	1.24658	1.0332	1.49797	0.909965	0.949334	1.10962	1.007
0.993255	2.40789	0.991352	2.40267	0.655759	1.05743	0.88109	1.12841	1.19126	0.43821	1.35725	1.27203	0.465961	1.23516	1.03104	1.48395	0.911326	0.936345	1.11109	1.03016
0.989786	2.39832	0.987891	2.39299	0.657274	1.04124	0.882739	1.15532	1.19189	0.431166	1.35815	1.27985	0.467736	1.22472	1.02891	1.47041	0.912668	0.923844	1.1126	1.05298
0.986332	2.38856	0.984444	2.38308	0.658765	1.02545	0.884425	1.1817	1.1925	0.424714	1.35929	1.28942	0.469497	1.21518	1.0268	1.45739	0.913993	0.911808	1.11413	1.07542
