Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.36951	2.49052	1.36984	2.49056	0.439896	37.3276	0.865578	73.5801	1.13423	98.1742	1.29917	102.026	0.221968	17.9458	1.37071	2.60534	0.759104	58.5574	1.08242	92.2648
1.36561	2.48997	1.36595	2.49002	0.4415	33.3759	0.865464	65.53	1.13452	87.2937	1.2992	91.6406	0.223274	16.165	1.3669	2.60523	0.759945	52.749	1.08239	82.1548
1.36172	2.48942	1.36205	2.48947	0.44322	30.2096	0.865337	59.0653	1.13484	78.5907	1.29923	83.175	0.224705	14.7294	1.36308	2.60512	0.760862	48.0034	1.08236	74.041
1.35782	2.48887	1.35816	2.48892	0.445044	27.617	0.865198	53.7594	1.1352	71.4715	1.29927	76.1418	0.226257	13.5492	1.35926	2.60501	0.761853	44.0542	1.08233	67.3853
1.35393	2.48832	1.35427	2.48836	0.44696	25.4558	0.865048	49.3263	1.1356	65.5403	1.29932	70.2059	0.227924	12.5631	1.35544	2.6049	0.762916	40.7172	1.08229	61.8271
1.35004	2.48776	1.35038	2.48781	0.448959	23.6274	0.864886	45.5668	1.13602	60.523	1.29936	65.1291	0.229702	11.728	1.35162	2.60478	0.764047	37.861	1.08226	57.1155
1.34615	2.48721	1.34649	2.48726	0.451031	22.0607	0.864714	42.3381	1.13648	56.2238	1.29942	60.7375	0.231584	11.0126	1.3478	2.60466	0.765242	35.3891	1.08222	53.0708
1.34226	2.48666	1.3426	2.4867	0.453169	20.7036	0.864531	39.5352	1.13696	52.4991	1.29947	56.9012	0.233565	10.3934	1.34398	2.60454	0.7665	33.2292	1.08217	49.5607
1.33837	2.4861	1.33871	2.48615	0.455366	19.517	0.864338	37.0789	1.13748	49.2413	1.29953	53.5213	0.235641	9.85295	1.34016	2.60442	0.767816	31.3261	1.08213	46.4858
1.33449	2.48555	1.33482	2.48559	0.457616	18.4708	0.864136	34.9087	1.13803	46.3678	1.2996	50.5208	0.237806	9.37753	1.33633	2.6043	0.769189	29.6368	1.08208	43.77
1.3306	2.48499	1.33094	2.48504	0.459914	17.5416	0.863925	32.9774	1.13861	43.8147	1.29967	47.8394	0.240056	8.95645	1.33251	2.60418	0.770614	28.1275	1.08204	41.3537
1.32672	2.48444	1.32705	2.48448	0.462255	16.7109	0.863705	31.2474	1.13922	41.5313	1.29975	45.4287	0.242081	8.62713	1.32869	2.60405	0.77209	26.771	1.08199	39.1899
1.32284	2.48388	1.32317	2.48393	0.464636	15.964	0.863478	29.6888	1.13985	39.4772	1.29984	43.2497	0.243852	8.37042	1.32487	2.60393	0.773614	25.5454	1.08194	37.2412
1.31895	2.48332	1.31929	2.48337	0.467051	15.2888	0.863243	28.2774	1.14052	37.6196	1.29993	41.2707	0.245346	8.17298	1.32105	2.6038	0.775183	24.4327	1.08189	35.4769
1.31508	2.48277	1.31541	2.48281	0.469499	14.6755	0.863001	26.9932	1.14121	35.9317	1.30002	39.4653	0.246547	8.02553	1.31722	2.60368	0.776794	23.4181	1.08184	33.8721
1.3112	2.48221	1.31153	2.48226	0.471977	14.1161	0.862753	25.8198	1.14193	34.3914	1.30013	37.8116	0.24744	7.92167	1.3134	2.60355	0.778445	22.4893	1.08179	32.406
1.30732	2.48165	1.30766	2.4817	0.474481	13.6037	0.8625	24.7434	1.14267	32.9801	1.30024	36.2914	0.248015	7.85711	1.30958	2.60343	0.780134	21.6359	1.08174	31.0615
1.30345	2.48109	1.30378	2.48114	0.477009	13.1327	0.862242	23.7525	1.14344	31.6824	1.30036	34.8892	0.248849	7.76682	1.30576	2.6033	0.781859	20.8491	1.08169	29.824
1.29957	2.48054	1.29991	2.48059	0.47956	12.6984	0.861979	22.8372	1.14423	30.4852	1.30048	33.5917	0.249762	7.6719	1.30194	2.60318	0.783618	20.1216	1.08164	28.6812
1.2957	2.47998	1.29604	2.48003	0.482131	12.2965	0.861713	21.9893	1.14505	29.3772	1.30062	32.3877	0.251017	7.54791	1.29812	2.60306	0.785408	19.4468	1.08159	27.6228
1.29183	2.47942	1.29217	2.47947	0.484721	11.9236	0.861445	21.2015	1.14589	28.349	1.30076	31.2674	0.252624	7.39897	1.29431	2.60294	0.787227	18.8193	1.08155	26.6396
1.28797	2.47887	1.2883	2.47892	0.487327	11.5767	0.861174	20.4678	1.14675	27.3921	1.30091	30.2225	0.254597	7.2297	1.29049	2.60282	0.789074	18.2342	1.0815	25.724
1.2841	2.47831	1.28443	2.47836	0.489949	11.2531	0.860901	19.7826	1.14763	26.4995	1.30108	29.2456	0.256948	7.04485	1.28668	2.6027	0.790948	17.6876	1.08146	24.8692
1.28024	2.47776	1.28057	2.47781	0.492585	10.9506	0.860628	19.1415	1.14853	25.665	1.30125	28.3303	0.259694	6.8491	1.28287	2.60259	0.792845	17.1756	1.08142	24.0694
1.27637	2.4772	1.27671	2.47725	0.495233	10.6672	0.860355	18.5402	1.14945	24.883	1.30143	27.471	0.262487	6.6689	1.27906	2.60248	0.794766	16.6952	1.08139	23.3194
1.27251	2.47665	1.27285	2.4767	0.497893	10.4011	0.860083	17.9753	1.15039	24.1488	1.30163	26.6628	0.265325	6.50253	1.27525	2.60238	0.796707	16.2435	1.08135	22.6148
1.26866	2.4761	1.26899	2.47615	0.500563	10.1508	0.859813	17.4434	1.15135	23.4581	1.30183	25.9012	0.268203	6.34849	1.27144	2.60228	0.798669	15.818	1.08132	21.9516
1.2648	2.47555	1.26513	2.47559	0.503242	9.91495	0.859545	16.9419	1.15232	22.8072	1.30205	25.1823	0.271118	6.20549	1.26764	2.60219	0.800648	15.4165	1.0813	21.3262
1.26095	2.475	1.26128	2.47504	0.505929	9.69226	0.859279	16.4681	1.15331	22.1928	1.30228	24.5028	0.274069	6.07241	1.26384	2.6021	0.802645	15.037	1.08128	20.7356
1.2571	2.47445	1.25743	2.47449	0.508623	9.48169	0.859018	16.02	1.15431	21.6119	1.30252	23.8594	0.277051	5.94826	1.26005	2.60201	0.804657	14.6778	1.08127	20.1768
1.25325	2.4739	1.25358	2.47395	0.511323	9.28226	0.858762	15.5954	1.15533	21.0618	1.30278	23.2493	0.280063	5.83218	1.25626	2.60194	0.806683	14.3373	1.08126	19.6475
1.2494	2.47335	1.24973	2.4734	0.514027	9.0931	0.858511	15.1926	1.15636	20.5401	1.30305	22.6702	0.283101	5.72342	1.25247	2.60187	0.808723	14.014	1.08126	19.1453
1.24556	2.47281	1.24589	2.47286	0.516736	8.91343	0.858266	14.81	1.1574	20.0447	1.30333	22.1197	0.286164	5.62131	1.24868	2.60181	0.810774	13.7068	1.08126	18.6683
1.24172	2.47227	1.24205	2.47231	0.519448	8.74254	0.858028	14.4461	1.15846	19.5736	1.30363	21.5958	0.289249	5.52525	1.24491	2.60176	0.812837	13.4143	1.08127	18.2146
1.23788	2.47173	1.23821	2.47177	0.521814	8.60029	0.857798	14.0996	1.15952	19.1251	1.30395	21.0966	0.292354	5.43472	1.24113	2.60173	0.814909	13.1356	1.08129	17.7825
1.23404	2.47119	1.23437	2.47124	0.523831	8.48362	0.857578	13.7693	1.16059	18.6977	1.30428	20.6205	0.295476	5.34924	1.23737	2.6017	0.81699	12.8697	1.08132	17.3706
1.23021	2.47065	1.23054	2.4707	0.5255	8.39017	0.857366	13.4541	1.16167	18.2898	1.30463	20.1658	0.298615	5.26839	1.2336	2.60169	0.819078	12.6158	1.08136	16.9776
1.22638	2.47012	1.22671	2.47017	0.526819	8.31812	0.857165	13.153	1.16276	17.9001	1.305	19.7313	0.301767	5.1918	1.22985	2.60169	0.821173	12.373	1.0814	16.6021
1.22255	2.46959	1.22288	2.46964	0.527789	8.26616	0.856975	12.8652	1.16385	17.5274	1.30539	19.3156	0.304931	5.11912	1.2261	2.60171	0.823274	12.1406	1.08146	16.243
1.21872	2.46906	1.21905	2.46911	0.52841	8.23335	0.856798	12.5897	1.16494	17.1707	1.30579	18.9176	0.308106	5.05004	1.22237	2.60175	0.825379	11.918	1.08152	15.8993
1.2149	2.46854	1.21523	2.46858	0.529303	8.18676	0.856633	12.3259	1.16604	16.8289	1.30622	18.5361	0.311289	4.9843	1.21864	2.60181	0.827488	11.7045	1.0816	15.5701
1.21108	2.46802	1.21141	2.46806	0.530273	8.13689	0.856482	12.073	1.16715	16.5011	1.30666	18.1703	0.314479	4.92163	1.21492	2.60189	0.8296	11.4996	1.08169	15.2544
1.20727	2.4675	1.2076	2.46754	0.531592	8.07031	0.856346	11.8303	1.16825	16.1864	1.30713	17.8191	0.317674	4.86181	1.21121	2.60199	0.831714	11.3027	1.08179	14.9515
1.20345	2.46699	1.20378	2.46703	0.53326	7.98811	0.856225	11.5974	1.16936	15.884	1.30762	17.4818	0.320872	4.80463	1.20752	2.60212	0.833828	11.1135	1.0819	14.6606
1.19965	2.46648	1.19997	2.46652	0.535276	7.89155	0.85612	11.3736	1.17046	15.5933	1.30813	17.1576	0.324073	4.74989	1.20383	2.60227	0.835943	10.9314	1.08203	14.381
1.19584	2.46597	1.19617	2.46601	0.537639	7.78209	0.856032	11.1585	1.17156	15.3135	1.30867	16.8457	0.327275	4.69744	1.20016	2.60246	0.838057	10.756	1.08217	14.1122
1.19204	2.46547	1.19237	2.46551	0.540348	7.66124	0.855963	10.9516	1.17267	15.0441	1.30923	16.5455	0.330475	4.6471	1.19651	2.60269	0.84017	10.587	1.08233	13.8535
1.18824	2.46497	1.18857	2.46501	0.543054	7.54519	0.855912	10.7523	1.17376	14.7844	1.30981	16.2563	0.333673	4.59874	1.19287	2.60295	0.84228	10.424	1.0825	13.6043
1.18445	2.46448	1.18477	2.46452	0.545754	7.43363	0.855881	10.5605	1.17486	14.534	1.31042	15.9776	0.336868	4.55221	1.18926	2.60325	0.844386	10.2667	1.08269	13.3643
1.18066	2.46399	1.18098	2.46404	0.54845	7.32631	0.855871	10.3756	1.17595	14.2922	1.31105	15.7089	0.340058	4.5074	1.18566	2.6036	0.846489	10.1147	1.08289	13.1328
1.17687	2.46351	1.1772	2.46355	0.551139	7.22297	0.855882	10.1973	1.17703	14.0588	1.31171	15.4496	0.343241	4.46418	1.18208	2.604	0.848587	9.96787	1.08311	12.9095
1.17309	2.46304	1.17341	2.46308	0.553822	7.12338	0.855915	10.0252	1.1781	13.8331	1.3124	15.1993	0.346416	4.42247	1.17853	2.60446	0.850679	9.82585	1.08335	12.694
1.16931	2.46257	1.16964	2.46261	0.556497	7.02733	0.855971	9.85922	1.17917	13.6149	1.31311	14.9576	0.349583	4.38214	1.175	2.60497	0.852765	9.68842	1.08361	12.4858
1.16554	2.46211	1.16586	2.46215	0.559164	6.93461	0.856051	9.6989	1.18023	13.4038	1.31386	14.724	0.35274	4.34313	1.1715	2.60555	0.854843	9.55534	1.08389	12.2847
1.16177	2.46165	1.16209	2.46169	0.561822	6.84505	0.856156	9.54401	1.18128	13.1993	1.31463	14.4981	0.355885	4.30534	1.16803	2.6062	0.856914	9.4264	1.08418	12.0903
1.158	2.4612	1.15833	2.46124	0.564471	6.75847	0.856286	9.39431	1.18232	13.0013	1.31543	14.2796	0.359017	4.2687	1.16459	2.60692	0.858976	9.3014	1.0845	11.9022
1.15424	2.46076	1.15457	2.4608	0.567109	6.6747	0.856443	9.24956	1.18335	12.8093	1.31626	14.0682	0.362136	4.23313	1.16119	2.60772	0.861028	9.18014	1.08484	11.7203
1.15049	2.46033	1.15081	2.46037	0.569736	6.59361	0.856626	9.10954	1.18437	12.6231	1.31712	13.8636	0.365239	4.19857	1.15782	2.60861	0.86307	9.06245	1.0852	11.5442
1.14674	2.4599	1.14706	2.45994	0.572351	6.51505	0.856809	8.99122	1.18537	12.4424	1.31801	13.6653	0.368326	4.16495	1.15449	2.6096	0.864841	8.96267	1.08558	11.3736
1.143	2.45949	1.14332	2.45952	0.574954	6.43889	0.856983	8.89298	1.18636	12.2669	1.31894	13.4733	0.371396	4.13222	1.1512	2.61068	0.866344	8.87958	1.08599	11.2084
1.13926	2.45908	1.13958	2.45911	0.577544	6.365	0.857138	8.8135	1.18734	12.0965	1.31989	13.2871	0.374447	4.10032	1.14795	2.61186	0.867581	8.81218	1.08642	11.0482
1.13553	2.45868	1.13585	2.45872	0.580119	6.29328	0.857269	8.75176	1.18831	11.9309	1.32088	13.1066	0.377478	4.0692	1.14474	2.61315	0.868556	8.75971	1.08687	10.893
1.1318	2.45829	1.13212	2.45833	0.582681	6.22362	0.857369	8.70696	1.18926	11.7699	1.32189	12.9315	0.380489	4.03881	1.14158	2.61455	0.869272	8.72158	1.08735	10.7424
1.12808	2.45792	1.1284	2.45795	0.585227	6.15591	0.857436	8.67856	1.19019	11.6132	1.32294	12.7616	0.383478	4.00911	1.13847	2.61606	0.869728	8.69737	1.08786	10.5963
1.12436	2.45755	1.12468	2.45758	0.587757	6.09006	0.857534	8.63809	1.19111	11.4608	1.32403	12.5966	0.386444	3.98006	1.1354	2.61769	0.870384	8.66284	1.08839	10.4545
1.12065	2.4572	1.12097	2.45723	0.590271	6.02598	0.857645	8.59458	1.19201	11.3124	1.32514	12.4364	0.389386	3.95162	1.13238	2.61944	0.871095	8.62566	1.08895	10.3168
1.11695	2.45685	1.11727	2.45688	0.592767	5.96359	0.857802	8.53618	1.1929	11.1678	1.32629	12.2808	0.392304	3.92376	1.1294	2.62131	0.872059	8.57568	1.08954	10.1831
1.11325	2.45652	1.11357	2.45655	0.595245	5.90281	0.858011	8.46358	1.19377	11.027	1.32747	12.1296	0.395196	3.89643	1.12647	2.6233	0.873273	8.51339	1.09015	10.0532
1.10957	2.45621	1.10988	2.45623	0.597706	5.84356	0.85828	8.37763	1.19463	10.8897	1.32868	11.9827	0.398061	3.86961	1.12359	2.62541	0.874735	8.43942	1.09079	9.92703
1.10588	2.4559	1.1062	2.45593	0.600146	5.78578	0.858618	8.27928	1.19547	10.7558	1.32992	11.8398	0.400898	3.84327	1.12075	2.62764	0.876439	8.35448	1.09147	9.80437
1.10221	2.45561	1.10253	2.45564	0.602568	5.7294	0.859037	8.16962	1.19629	10.6252	1.3312	11.7008	0.403708	3.81738	1.11795	2.62998	0.87838	8.25935	1.09217	9.68511
1.09854	2.45534	1.09886	2.45536	0.604969	5.67435	0.85949	8.06324	1.19709	10.4978	1.33251	11.5656	0.406488	3.79191	1.1152	2.63244	0.880305	8.16661	1.0929	9.56913
1.09488	2.45508	1.0952	2.4551	0.607349	5.62058	0.859977	7.96003	1.19788	10.3734	1.33385	11.434	0.409238	3.76685	1.11249	2.63502	0.882214	8.07618	1.09367	9.45632
1.09123	2.45484	1.09155	2.45486	0.609707	5.56804	0.860499	7.85986	1.19865	10.2519	1.33522	11.3059	0.411958	3.74217	1.10981	2.6377	0.884106	7.98795	1.09446	9.34655
1.08759	2.45461	1.0879	2.45463	0.612044	5.51666	0.861057	7.76261	1.19941	10.1333	1.33663	11.1811	0.414647	3.71785	1.10718	2.64049	0.885981	7.90184	1.09518	9.2533
1.08395	2.4544	1.08427	2.45442	0.614358	5.4664	0.861652	7.66819	1.20015	10.0174	1.33806	11.0596	0.417305	3.69387	1.10457	2.64339	0.887838	7.81776	1.09581	9.17552
1.08033	2.45421	1.08064	2.45423	0.616649	5.41721	0.862283	7.57648	1.20087	9.90412	1.33953	10.9412	0.41993	3.67022	1.10201	2.64639	0.889676	7.73563	1.09635	9.11236
1.07671	2.45404	1.07702	2.45406	0.618916	5.36905	0.862951	7.4874	1.20158	9.79337	1.34103	10.8258	0.422523	3.64688	1.09947	2.64948	0.891495	7.65538	1.09678	9.06314
1.0731	2.45389	1.07341	2.4539	0.62116	5.32188	0.863658	7.40085	1.20227	9.68507	1.34256	10.7133	0.425084	3.62383	1.09697	2.65268	0.893295	7.57692	1.09711	9.02736
1.0695	2.45376	1.06981	2.45377	0.623379	5.27565	0.864403	7.31673	1.20295	9.57915	1.34411	10.6036	0.427611	3.60107	1.0945	2.65597	0.895076	7.5002	1.09732	9.00463
1.06591	2.45365	1.06622	2.45366	0.625574	5.23034	0.865187	7.23498	1.20361	9.47551	1.3457	10.4966	0.430106	3.57858	1.09205	2.65935	0.896837	7.42515	1.09762	8.97221
1.06233	2.45356	1.06264	2.45357	0.627743	5.18589	0.86601	7.15549	1.20418	9.38701	1.34731	10.3922	0.432567	3.55635	1.08963	2.66282	0.898577	7.35171	1.09795	8.93728
1.05876	2.4535	1.05907	2.4535	0.629887	5.14229	0.866873	7.07821	1.20465	9.31286	1.34896	10.2903	0.434996	3.53437	1.08724	2.66638	0.900297	7.27981	1.09841	8.89029
1.0552	2.45346	1.05551	2.45346	0.632006	5.09949	0.867775	7.00304	1.20503	9.25242	1.35063	10.1908	0.437391	3.51264	1.08487	2.67002	0.901996	7.20941	1.09901	8.83172
1.05166	2.45344	1.05196	2.45344	0.634098	5.05748	0.868719	6.92993	1.20534	9.20518	1.35233	10.0937	0.439753	3.49115	1.08253	2.67375	0.903675	7.14045	1.09974	8.76213
1.04812	2.45345	1.04842	2.45345	0.636165	5.01621	0.869702	6.85881	1.20556	9.17076	1.35405	9.99884	0.442083	3.46988	1.0802	2.67756	0.905332	7.07288	1.10063	8.68219
1.04459	2.45349	1.0449	2.45348	0.638205	4.97567	0.870726	6.7896	1.20569	9.14886	1.3558	9.90618	0.444381	3.44885	1.0779	2.68145	0.906969	7.00666	1.10168	8.59263
1.04108	2.45355	1.04138	2.45354	0.640218	4.93582	0.871792	6.72225	1.20589	9.11756	1.35757	9.81563	0.446647	3.42803	1.07562	2.68542	0.908584	6.94173	1.10276	8.50532
1.03758	2.45364	1.03788	2.45363	0.642205	4.89665	0.872898	6.65669	1.20611	9.08379	1.35937	9.72713	0.448882	3.40744	1.07336	2.68946	0.910178	6.87806	1.10388	8.4202
1.03409	2.45376	1.03439	2.45375	0.644165	4.85813	0.874045	6.59287	1.2064	9.03825	1.3612	9.64061	0.451086	3.38706	1.07112	2.69359	0.911751	6.81561	1.10503	8.33718
1.03061	2.45391	1.03091	2.4539	0.646099	4.82024	0.875234	6.53073	1.20676	8.98131	1.36281	9.56677	0.453261	3.36689	1.0689	2.6978	0.913303	6.75433	1.10621	8.25621
1.02714	2.4541	1.02744	2.45408	0.648006	4.78297	0.876463	6.47022	1.2072	8.91341	1.36419	9.50495	0.455406	3.34694	1.0667	2.70208	0.914834	6.6942	1.10743	8.17722
1.02369	2.45431	1.02399	2.45429	0.649887	4.74628	0.877734	6.41129	1.2077	8.83505	1.36534	9.45458	0.457522	3.3272	1.06451	2.70643	0.916344	6.63517	1.10869	8.10015
1.02025	2.45456	1.02055	2.45454	0.651741	4.71017	0.879046	6.35388	1.20826	8.74682	1.36626	9.41523	0.459611	3.30768	1.06234	2.71086	0.917834	6.57722	1.10997	8.02493
1.01683	2.45484	1.01712	2.45482	0.653569	4.67462	0.880398	6.29795	1.20882	8.66034	1.36694	9.38656	0.461674	3.28836	1.06019	2.71537	0.919304	6.52031	1.11129	7.9515
1.01341	2.45516	1.01371	2.45513	0.65537	4.63961	0.88179	6.24345	1.20936	8.57555	1.36738	9.36833	0.463711	3.26926	1.05805	2.71995	0.920753	6.46441	1.11265	7.87982
1.01002	2.45552	1.01031	2.45549	0.657146	4.60512	0.883223	6.19033	1.20989	8.49243	1.368	9.34228	0.465723	3.25037	1.05592	2.7246	0.922183	6.4095	1.11404	7.80982
1.00663	2.45591	1.00692	2.45587	0.658897	4.57115	0.884696	6.13855	1.21042	8.41091	1.36869	9.31417	0.467711	3.23169	1.05382	2.72933	0.923594	6.35555	1.11546	7.74145
1.00326	2.45634	1.00355	2.4563	0.660622	4.53769	0.886208	6.08807	1.21094	8.33095	1.36963	9.27628	0.469678	3.21323	1.05173	2.73413	0.924987	6.30253	1.11691	7.67467
0.999908	2.45681	1.0002	2.45677	0.662322	4.5047	0.88776	6.03885	1.21145	8.25252	1.37082	9.22893	0.471623	3.19499	1.04965	2.739	0.926361	6.25042	1.1184	7.60942
0.996569	2.45732	0.996857	2.45727	0.663998	4.4722	0.88935	5.99085	1.21195	8.17557	1.37227	9.17248	0.473547	3.17697	1.04758	2.74395	0.927717	6.1992	1.11992	7.54566
0.993245	2.45787	0.993531	2.45782	0.66565	4.44016	0.890978	5.94402	1.21245	8.10007	1.37398	9.10737	0.475453	3.15916	1.04553	2.74897	0.929056	6.14884	1.12147	7.48334
0.989936	2.45846	0.990221	2.45841	0.667279	4.40858	0.892644	5.89834	1.21295	8.02597	1.37597	9.03409	0.477341	3.14158	1.04349	2.75407	0.930379	6.09933	1.12306	7.42241
0.986643	2.4591	0.986927	2.45904	0.668884	4.37744	0.894347	5.85376	1.21343	7.95325	1.37797	8.96231	0.479213	3.12422	1.04147	2.75924	0.931685	6.05064	1.12467	7.36284
0.983366	2.45978	0.983648	2.45972	0.670467	4.34674	0.896086	5.81026	1.21392	7.88186	1.37999	8.89197	0.481069	3.10708	1.03946	2.76448	0.932977	6.00276	1.12631	7.30458
0.980104	2.46051	0.980385	2.46044	0.672029	4.31647	0.897861	5.76778	1.2144	7.81178	1.38203	8.82304	0.482912	3.09017	1.03746	2.7698	0.934254	5.95567	1.12799	7.24759
0.976859	2.46128	0.977139	2.46121	0.673569	4.28662	0.899671	5.72632	1.21488	7.74297	1.38408	8.75547	0.484741	3.07349	1.03547	2.77519	0.935517	5.90935	1.12969	7.19184
0.97363	2.4621	0.973908	2.46202	0.675088	4.25719	0.901516	5.68582	1.21536	7.6754	1.38615	8.68921	0.486558	3.05704	1.0335	2.78065	0.936767	5.86378	1.13142	7.13728
0.970417	2.46296	0.970694	2.46288	0.676587	4.22816	0.903394	5.64627	1.21583	7.60905	1.38823	8.62424	0.488366	3.04082	1.03154	2.78619	0.938005	5.81896	1.13318	7.08389
0.967221	2.46387	0.967496	2.46379	0.678067	4.19952	0.905304	5.60762	1.21631	7.54388	1.39033	8.5605	0.490164	3.02483	1.02959	2.79181	0.939232	5.77486	1.13497	7.03162
0.964041	2.46484	0.964315	2.46475	0.679528	4.17129	0.907247	5.56986	1.21678	7.47987	1.39244	8.49797	0.491953	3.00907	1.02765	2.7975	0.940449	5.73148	1.13679	6.98044
0.960878	2.46585	0.96115	2.46576	0.680972	4.14344	0.909221	5.53294	1.21726	7.41699	1.39456	8.43661	0.493736	2.99354	1.02572	2.80326	0.941655	5.68879	1.13863	6.93031
0.957732	2.46691	0.958002	2.46682	0.682398	4.11596	0.911225	5.49686	1.21774	7.35521	1.39669	8.37638	0.495513	2.97825	1.0238	2.8091	0.942854	5.64679	1.14049	6.88122
0.954602	2.46803	0.954871	2.46793	0.683808	4.08887	0.913258	5.46157	1.21822	7.29452	1.39884	8.31726	0.497285	2.9632	1.02189	2.81502	0.944044	5.60546	1.14238	6.83312
0.951489	2.46919	0.951757	2.46909	0.685202	4.06215	0.91532	5.42706	1.2187	7.23488	1.401	8.2592	0.499054	2.94838	1.02	2.82101	0.945228	5.5648	1.1443	6.78598
0.948392	2.47041	0.948659	2.4703	0.686581	4.03579	0.917409	5.39329	1.21919	7.17627			0.50082	2.9338	1.01811	2.82708	0.946406	5.52479	1.14623	6.73978
0.945312	2.47168	0.945577	2.47157	0.687946	4.00979	0.919525	5.36024	1.21968	7.11867			0.502584	2.91945	1.01624	2.83323	0.947579	5.48542	1.14819	6.69449
0.942249	2.473	0.942513	2.47289	0.689298	3.98415	0.921667	5.3279	1.22017	7.06207			0.504348	2.90533	1.01437	2.83945	0.948748	5.44667	1.15018	6.65008
0.939202	2.47438	0.939464	2.47426	0.690637	3.95887	0.923833	5.29623	1.22067	7.00643			0.506113	2.89146	1.01251	2.84575	0.949915	5.40855	1.15218	6.60652
0.936172	2.47581	0.936433	2.47569	0.691964	3.93393	0.926023	5.26522	1.22118	6.95174			0.507878	2.87781	1.01067	2.85213	0.951079	5.37105	1.1542	6.56379
0.933157	2.4773	0.933417	2.47717	0.693281	3.90933	0.928235	5.23484	1.22169	6.89798			0.509646	2.8644	1.00883	2.85859	0.952244	5.33414	1.15624	6.52187
0.930159	2.47884	0.930418	2.4787	0.694587	3.88508	0.93047	5.20507	1.22221	6.84513			0.511418	2.85123	1.007	2.86513	0.953408	5.29783	1.1583	6.48073
0.927177	2.48043	0.927434	2.48029	0.695884	3.86116	0.932725	5.17589	1.22274	6.79317			0.513193	2.83829	1.00518	2.87174	0.954575	5.26211	1.16038	6.44034
0.924211	2.48208	0.924467	2.48193	0.697172	3.83757	0.934999	5.14728	1.22327	6.74208			0.514973	2.82558	1.00337	2.87844	0.955743	5.22696	1.16247	6.40069
0.92126	2.48378	0.921515	2.48363	0.698452	3.81431	0.937293	5.11923	1.22382	6.69185			0.516759	2.8131	1.00157	2.88521	0.956916	5.19239	1.16458	6.36175
0.918325	2.48554	0.918578	2.48539	0.699725	3.79138	0.939604	5.09172	1.22437	6.64246			0.518551	2.80085	0.99977	2.89206	0.958093	5.15838	1.16671	6.32351
0.915405	2.48735	0.915656	2.4872	0.700992	3.76877	0.941932	5.06472	1.22494	6.59389			0.520351	2.78882	0.997983	2.899	0.959277	5.12492	1.16885	6.28593
0.9125	2.48922	0.91275	2.48906	0.702253	3.74648	0.944276	5.03822	1.22551	6.54612			0.522158	2.77703	0.996203	2.90601	0.960467	5.09201	1.171	6.24901
0.909609	2.49115	0.909858	2.49098	0.703509	3.7245	0.946634	5.0122	1.2261	6.49915			0.523975	2.76546	0.994431	2.91311	0.961666	5.05965	1.17317	6.21272
0.906732	2.49312	0.90698	2.49295	0.704762	3.70283	0.949006	4.98665	1.2267	6.45296			0.525801	2.75412	0.992665	2.92028	0.962874	5.02783	1.17535	6.17704
0.90387	2.49515	0.904116	2.49498	0.70601	3.68148	0.951391	4.96155	1.22731	6.40753			0.527637	2.743	0.990906	2.92754	0.964093	4.99653	1.17754	6.14196
