Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.35782	2.69715	1.35816	2.69723	0.445044	1.29554	0.865198	-0.100132	1.1352	0.260338	1.29927	0.0287082	0.226257	1.11517	1.35926	2.6458	0.761853	0.711546	1.08233	-0.0239225
1.35393	2.69639	1.35427	2.69647	0.44696	1.35612	0.865048	-0.108052	1.1356	0.282833	1.29932	0.0316333	0.227924	1.19322	1.35544	2.64635	0.762916	0.759742	1.08229	-0.0256267
1.35004	2.69561	1.35038	2.69567	0.448959	1.41018	0.864886	-0.115689	1.13602	0.305046	1.29936	0.0347004	0.229702	1.26765	1.35162	2.64687	0.764047	0.805815	1.08226	-0.027204
1.34615	2.69476	1.34649	2.69482	0.451031	1.45847	0.864714	-0.123054	1.13648	0.326912	1.29942	0.0379048	0.231584	1.33843	1.3478	2.64732	0.765242	0.849769	1.08222	-0.028674
1.34226	2.69389	1.3426	2.69398	0.453169	1.50174	0.864531	-0.130092	1.13696	0.348453	1.29947	0.0412375	0.233565	1.40559	1.34398	2.64763	0.7665	0.89168	1.08217	-0.0300026
1.33837	2.69301	1.33871	2.69312	0.455366	1.54058	0.864338	-0.136846	1.13748	0.369635	1.29953	0.0447535	0.235641	1.46916	1.34016	2.64788	0.767816	0.931484	1.08213	-0.031195
1.33449	2.69214	1.33482	2.6922	0.457616	1.57549	0.864136	-0.143248	1.13803	0.390393	1.2996	0.0484163	0.237806	1.5292	1.33633	2.64809	0.769189	0.96927	1.08208	-0.0322614
1.3306	2.6912	1.33094	2.69124	0.459914	1.60702	0.863925	-0.14924	1.13861	0.410815	1.29967	0.0522264	0.240056	1.58585	1.33251	2.64815	0.770614	1.00514	1.08204	-0.0331492
1.32672	2.69019	1.32705	2.69028	0.462255	1.63556	0.863705	-0.154925	1.13922	0.430785	1.29975	0.0562576	0.242081	1.63261	1.32869	2.64813	0.77209	1.0391	1.08199	-0.033826
1.32284	2.68921	1.32317	2.68931	0.464636	1.66138	0.863478	-0.160218	1.13985	0.45029	1.29984	0.0605115	0.243852	1.67045	1.32487	2.64808	0.773614	1.0712	1.08194	-0.0343741
1.31895	2.6882	1.31929	2.68831	0.467051	1.68482	0.863243	-0.165089	1.14052	0.469378	1.29993	0.0649177	0.245346	1.70045	1.32105	2.64792	0.775183	1.10156	1.08189	-0.0347379
1.31508	2.68713	1.31541	2.68727	0.469499	1.70622	0.863001	-0.169559	1.14121	0.488	1.30002	0.0695554	0.246547	1.72346	1.31722	2.64766	0.776794	1.13019	1.08184	-0.0348795
1.3112	2.68609	1.31153	2.68613	0.471977	1.72565	0.862753	-0.17359	1.14193	0.506126	1.30013	0.0744361	0.24744	1.73965	1.3134	2.64728	0.778445	1.15722	1.08179	-0.0347964
1.30732	2.68496	1.30766	2.68503	0.474481	1.74333	0.8625	-0.177186	1.14267	0.523702	1.30024	0.07951	0.248015	1.74988	1.30958	2.64683	0.780134	1.1827	1.08174	-0.0345571
1.30345	2.6838	1.30378	2.68394	0.477009	1.75951	0.862242	-0.180349	1.14344	0.540764	1.30036	0.0848971	0.248849	1.76456	1.30576	2.64628	0.781859	1.20663	1.08169	-0.0340784
1.29957	2.68265	1.29991	2.68277	0.47956	1.77429	0.861979	-0.183014	1.14423	0.557308	1.30048	0.0905444	0.249762	1.77985	1.30194	2.64555	0.783618	1.22917	1.08164	-0.0333407
1.2957	2.68145	1.29604	2.68153	0.482131	1.78774	0.861713	-0.185193	1.14505	0.573332	1.30062	0.096419	0.251017	1.80004	1.29812	2.64476	0.785408	1.25035	1.08159	-0.032378
1.29183	2.68022	1.29217	2.68031	0.484721	1.79999	0.861445	-0.186915	1.14589	0.588754	1.30076	0.102602	0.252624	1.82482	1.29431	2.64383	0.787227	1.27024	1.08155	-0.0311851
1.28797	2.67893	1.2883	2.67903	0.487327	1.81116	0.861174	-0.188162	1.14675	0.603557	1.30091	0.109108	0.254597	1.8533	1.29049	2.64277	0.789074	1.28884	1.0815	-0.0297513
1.2841	2.6776	1.28443	2.67771	0.489949	1.82134	0.860901	-0.188897	1.14763	0.617855	1.30108	0.115896	0.256948	1.88487	1.28668	2.64161	0.790948	1.30628	1.08146	-0.0279825
1.28024	2.67626	1.28057	2.6764	0.492585	1.8305	0.860628	-0.189123	1.14853	0.63151	1.30125	0.122951	0.259694	1.91886	1.28287	2.64024	0.792845	1.32262	1.08142	-0.025983
1.27637	2.67489	1.27671	2.67503	0.495233	1.83878	0.860355	-0.188843	1.14945	0.644539	1.30143	0.130398	0.262487	1.95046	1.27906	2.63875	0.794766	1.33779	1.08139	-0.0237418
1.27251	2.67347	1.27285	2.6736	0.497893	1.84627	0.860083	-0.187988	1.15039	0.656974	1.30163	0.138187	0.265325	1.97978	1.27525	2.63709	0.796707	1.35196	1.08135	-0.0211636
1.26866	2.67202	1.26899	2.67213	0.500563	1.85289	0.859813	-0.186646	1.15135	0.668732	1.30183	0.146293	0.268203	2.00696	1.27144	2.63522	0.798669	1.36513	1.08132	-0.0182778
1.2648	2.67051	1.26513	2.67065	0.503242	1.8588	0.859545	-0.184768	1.15232	0.679871	1.30205	0.154743	0.271118	2.03205	1.26764	2.63318	0.800648	1.37733	1.0813	-0.0150696
1.26095	2.66896	1.26128	2.66909	0.505929	1.86395	0.859279	-0.182329	1.15331	0.690357	1.30228	0.163586	0.274069	2.05514	1.26384	2.63093	0.802645	1.38863	1.08128	-0.0115828
1.2571	2.66741	1.25743	2.6675	0.508623	1.86841	0.859018	-0.179357	1.15431	0.700196	1.30252	0.172849	0.277051	2.07636	1.26005	2.62848	0.804657	1.399	1.08127	-0.00783206
1.25325	2.66576	1.25358	2.66593	0.511323	1.87219	0.858762	-0.175828	1.15533	0.7094	1.30278	0.182439	0.280063	2.09579	1.25626	2.62577	0.806683	1.40852	1.08126	-0.00369965
1.2494	2.66408	1.24973	2.66426	0.514027	1.87536	0.858511	-0.171775	1.15636	0.717847	1.30305	0.192465	0.283101	2.11356	1.25247	2.62278	0.808723	1.41723	1.08126	0.000829834
1.24556	2.66239	1.24589	2.66253	0.516736	1.87789	0.858266	-0.167109	1.1574	0.725659	1.30333	0.202921	0.286164	2.12967	1.24868	2.6195	0.810774	1.42515	1.08126	0.00564075
1.24172	2.66064	1.24205	2.66075	0.519448	1.87979	0.858028	-0.16188	1.15846	0.732788	1.30363	0.213725	0.289249	2.1442	1.24491	2.61595	0.812837	1.43225	1.08127	0.0107948
1.23788	2.65881	1.23821	2.65895	0.521814	1.88101	0.857798	-0.156109	1.15952	0.739208	1.30395	0.225007	0.292354	2.15729	1.24113	2.61206	0.814909	1.43863	1.08129	0.0163422
1.23404	2.65691	1.23437	2.65712	0.523831	1.88175	0.857578	-0.149768	1.16059	0.744945	1.30428	0.236731	0.295476	2.16892	1.23737	2.6078	0.81699	1.44429	1.08132	0.0222367
1.23021	2.65502	1.23054	2.6552	0.5255	1.88205	0.857366	-0.142871	1.16167	0.749972	1.30463	0.248827	0.298615	2.17917	1.2336	2.60317	0.819078	1.44922	1.08136	0.0285327
1.22638	2.65308	1.22671	2.65321	0.526819	1.8821	0.857165	-0.135376	1.16276	0.754315	1.305	0.261447	0.301767	2.18814	1.22985	2.59807	0.821173	1.45345	1.0814	0.0351919
1.22255	2.65102	1.22288	2.6512	0.527789	1.88205	0.856975	-0.127271	1.16385	0.757945	1.30539	0.274528	0.304931	2.19585	1.2261	2.5925	0.823274	1.45701	1.08146	0.0422116
1.21872	2.64895	1.21905	2.64915	0.52841	1.88204	0.856798	-0.118606	1.16494	0.760885	1.30579	0.288018	0.308106	2.2023	1.22237	2.58647	0.825379	1.45986	1.08152	0.0496591
1.2149	2.64678	1.21523	2.64696	0.529303	1.88202	0.856633	-0.109405	1.16604	0.763103	1.30622	0.301963	0.311289	2.20762	1.21864	2.57985	0.827488	1.46214	1.0816	0.0575229
1.21108	2.64458	1.21141	2.64479	0.530273	1.88177	0.856482	-0.0995716	1.16715	0.764609	1.30666	0.316374	0.314479	2.21181	1.21492	2.57261	0.8296	1.46376	1.08169	0.0657799
1.20727	2.64237	1.2076	2.64256	0.531592	1.88135	0.856346	-0.089134	1.16825	0.765424	1.30713	0.331282	0.317674	2.21486	1.21121	2.56471	0.831714	1.46473	1.08179	0.0744568
1.20345	2.64	1.20378	2.64022	0.53326	1.88069	0.856225	-0.0781466	1.16936	0.765588	1.30762	0.346669	0.320872	2.21679	1.20752	2.5561	0.833828	1.46513	1.0819	0.0835344
1.19965	2.63761	1.19997	2.63781	0.535276	1.87962	0.85612	-0.066572	1.17046	0.765039	1.30813	0.362502	0.324073	2.21775	1.20383	2.54672	0.835943	1.46491	1.08203	0.093047
1.19584	2.63516	1.19617	2.63535	0.537639	1.87797	0.856032	-0.0544092	1.17156	0.763793	1.30867	0.378786	0.327275	2.21768	1.20016	2.53644	0.838057	1.4641	1.08217	0.10299
1.19204	2.63261	1.19237	2.63283	0.540348	1.87558	0.855963	-0.0416558	1.17267	0.761888	1.30923	0.395534	0.330475	2.21659	1.19651	2.52526	0.84017	1.4627	1.08233	0.113355
1.18824	2.63001	1.18857	2.63022	0.543054	1.8727	0.855912	-0.0283072	1.17376	0.759323	1.30981	0.412698	0.333673	2.21458	1.19287	2.51309	0.84228	1.4607	1.0825	0.124197
1.18445	2.62729	1.18477	2.62756	0.545754	1.86929	0.855881	-0.0143542	1.17486	0.756097	1.31042	0.430326	0.336868	2.21156	1.18926	2.4998	0.844386	1.45817	1.08269	0.13548
1.18066	2.62455	1.18098	2.62481	0.54845	1.86538	0.855871	0.000148446	1.17595	0.752208	1.31105	0.448442	0.340058	2.20763	1.18566	2.48539	0.846489	1.45509	1.08289	0.147206
1.17687	2.62173	1.1772	2.62193	0.551139	1.86098	0.855882	0.0152378	1.17703	0.747727	1.31171	0.466951	0.343241	2.20281	1.18208	2.46975	0.848587	1.45143	1.08311	0.15938
1.17309	2.61879	1.17341	2.61903	0.553822	1.85606	0.855915	0.0309144	1.1781	0.742645	1.3124	0.485878	0.346416	2.19703	1.17853	2.45274	0.850679	1.44724	1.08335	0.172009
1.16931	2.61576	1.16964	2.61603	0.556497	1.8506	0.855971	0.0471799	1.17917	0.73695	1.31311	0.505201	0.349583	2.1904	1.175	2.43441	0.852765	1.44253	1.08361	0.185109
1.16554	2.61263	1.16586	2.61294	0.559164	1.84465	0.856051	0.064037	1.18023	0.730687	1.31386	0.524878	0.35274	2.18292	1.1715	2.41466	0.854843	1.43729	1.08389	0.198638
1.16177	2.60946	1.16209	2.60978	0.561822	1.83823	0.856156	0.0814181	1.18128	0.723874	1.31463	0.544969	0.355885	2.17456	1.16803	2.39339	0.856914	1.43149	1.08418	0.212658
1.158	2.60619	1.15833	2.60644	0.564471	1.83132	0.856286	0.099408	1.18232	0.716546	1.31543	0.565375	0.359017	2.16536	1.16459	2.37063	0.858976	1.42517	1.0845	0.227149
1.15424	2.6028	1.15457	2.60308	0.567109	1.82392	0.856443	0.117956	1.18335	0.708702	1.31626	0.58612	0.362136	2.15531	1.16119	2.34643	0.861028	1.41839	1.08484	0.242067
1.15049	2.59931	1.15081	2.59964	0.569736	1.816	0.856626	0.137035	1.18437	0.700412	1.31712	0.607174	0.365239	2.14442	1.15782	2.32074	0.86307	1.41113	1.0852	0.257476
1.14674	2.59571	1.14706	2.59605	0.572351	1.80761	0.856809	0.154118	1.18537	0.691669	1.31801	0.628482	0.368326	2.13275	1.15449	2.29367	0.864841	1.40442	1.08558	0.273352
1.143	2.59202	1.14332	2.59233	0.574954	1.79873	0.856983	0.169014	1.18636	0.68246	1.31894	0.650077	0.371396	2.12033	1.1512	2.26532	0.866344	1.39836	1.08599	0.28965
1.13926	2.58823	1.13958	2.58855	0.577544	1.78938	0.857138	0.181542	1.18734	0.672902	1.31989	0.671881	0.374447	2.10712	1.14795	2.23577	0.867581	1.39316	1.08642	0.306426
1.13553	2.58431	1.13585	2.58465	0.580119	1.77954	0.857269	0.191642	1.18831	0.663016	1.32088	0.693882	0.377478	2.09312	1.14474	2.20525	0.868556	1.38889	1.08687	0.323645
1.1318	2.58027	1.13212	2.58058	0.582681	1.7692	0.857369	0.199098	1.18926	0.652765	1.32189	0.716058	0.380489	2.07835	1.14158	2.17395	0.869272	1.38592	1.08735	0.341311
1.12808	2.57608	1.1284	2.57647	0.585227	1.75843	0.857436	0.203834	1.19019	0.642225	1.32294	0.738365	0.383478	2.06291	1.13847	2.14211	0.869728	1.38386	1.08786	0.35943
1.12436	2.57179	1.12468	2.57221	0.587757	1.74722	0.857534	0.210809	1.19111	0.63147	1.32403	0.760786	0.386444	2.04674	1.1354	2.10992	0.870384	1.38061	1.08839	0.377943
1.12065	2.5674	1.12097	2.56778	0.590271	1.73554	0.857645	0.218548	1.19201	0.620509	1.32514	0.783289	0.389386	2.02986	1.13238	2.07761	0.871095	1.37735	1.08895	0.396879
1.11695	2.56286	1.11727	2.56325	0.592767	1.72336	0.857802	0.229061	1.1929	0.609352	1.32629	0.80581	0.392304	2.01237	1.1294	2.04545	0.872059	1.3728	1.08954	0.416221
1.11325	2.55818	1.11357	2.55858	0.595245	1.71079	0.858011	0.242519	1.19377	0.598024	1.32747	0.828365	0.395196	1.99422	1.12647	2.01364	0.873273	1.36673	1.09015	0.436008
1.10957	2.55337	1.10988	2.55379	0.597706	1.69777	0.85828	0.25912	1.19463	0.586576	1.32868	0.850918	0.398061	1.97544	1.12359	1.98241	0.874735	1.35926	1.09079	0.456173
1.10588	2.54843	1.1062	2.54882	0.600146	1.6843	0.858618	0.278896	1.19547	0.575105	1.32992	0.873393	0.400898	1.95612	1.12075	1.95194	0.876439	1.35017	1.09147	0.476654
1.10221	2.5433	1.10253	2.54372	0.602568	1.67042	0.859037	0.302041	1.19629	0.563589	1.3312	0.895783	0.403708	1.93625	1.11795	1.92235	0.87838	1.3394	1.09217	0.497549
1.09854	2.53803	1.09886	2.53849	0.604969	1.65616	0.85949	0.325662	1.19709	0.552055	1.33251	0.918077	0.406488	1.91587	1.1152	1.89371	0.880305	1.32823	1.0929	0.518756
1.09488	2.53261	1.0952	2.53309	0.607349	1.64148	0.859977	0.349704	1.19788	0.540559	1.33385	0.940254	0.409238	1.89503	1.11249	1.8661	0.882214	1.31667	1.09367	0.540297
1.09123	2.52705	1.09155	2.52757	0.609707	1.62642	0.860499	0.374212	1.19865	0.529141	1.33522	0.962195	0.411958	1.87373	1.10981	1.83967	0.884106	1.30478	1.09446	0.562139
1.08759	2.52135	1.0879	2.52186	0.612044	1.61101	0.861057	0.399174	1.19941	0.517802	1.33663	0.983958	0.414647	1.85206	1.10718	1.81434	0.885981	1.29253	1.09518	0.581416
1.08395	2.51544	1.08427	2.51595	0.614358	1.59525	0.861652	0.424546	1.20015	0.506625	1.33806	1.00551	0.417305	1.83009	1.10457	1.79012	0.887838	1.27993	1.09581	0.598037
1.08033	2.50934	1.08064	2.5099	0.616649	1.57917	0.862283	0.450269	1.20087	0.495623	1.33953	1.02679	0.41993	1.80779	1.10201	1.76702	0.889676	1.26703	1.09635	0.61181
1.07671	2.50314	1.07702	2.50366	0.618916	1.56274	0.862951	0.47635	1.20158	0.484751	1.34103	1.04783	0.422523	1.78525	1.09947	1.74499	0.891495	1.25389	1.09678	0.622785
1.0731	2.49674	1.07341	2.49726	0.62116	1.546	0.863658	0.502795	1.20227	0.47414	1.34256	1.0685	0.425084	1.76255	1.09697	1.724	0.893295	1.24043	1.09711	0.631016
1.0695	2.4901	1.06981	2.4907	0.623379	1.52902	0.864403	0.529566	1.20295	0.463758	1.34411	1.0889	0.427611	1.73971	1.0945	1.70399	0.895076	1.2267	1.09732	0.636226
1.06591	2.48334	1.06622	2.48394	0.625574	1.51178	0.865187	0.556685	1.20361	0.453687	1.3457	1.10898	0.430106	1.71678	1.09205	1.68492	0.896837	1.21281	1.09762	0.643657
1.06233	2.47641	1.06264	2.47701	0.627743	1.49426	0.86601	0.584014	1.20418	0.445092	1.34731	1.12864	0.432567	1.69382	1.08963	1.66671	0.898577	1.19876	1.09795	0.651851
1.05876	2.46929	1.05907	2.4699	0.629887	1.47656	0.866873	0.611595	1.20465	0.43797	1.34896	1.14795	0.434996	1.67095	1.08724	1.64933	0.900297	1.18448	1.09841	0.663037
1.0552	2.46193	1.05551	2.46256	0.632006	1.45867	0.867775	0.639447	1.20503	0.432155	1.35063	1.16686	0.437391	1.64817	1.08487	1.63272	0.901996	1.17009	1.09901	0.677232
1.05166	2.45439	1.05196	2.45506	0.634098	1.44064	0.868719	0.6674	1.20534	0.42778	1.35233	1.18535	0.439753	1.62553	1.08253	1.61681	0.903675	1.15561	1.09974	0.694488
1.04812	2.4467	1.04842	2.44738	0.636165	1.42247	0.869702	0.695548	1.20556	0.424432	1.35405	1.20345	0.442083	1.60312	1.0802	1.60152	0.905332	1.14101	1.10063	0.714863
1.04459	2.4388	1.0449	2.43948	0.638205	1.40416	0.870726	0.723868	1.20569	0.422345	1.3558	1.2211	0.444381	1.581	1.0779	1.58685	0.906969	1.12638	1.10168	0.738281
1.04108	2.43069	1.04138	2.43138	0.640218	1.38577	0.871792	0.752237	1.20589	0.419664	1.35757	1.23831	0.446647	1.55917	1.07562	1.57274	0.908584	1.11175	1.10276	0.761855
1.03758	2.42239	1.03788	2.4231	0.642205	1.36735	0.872898	0.780704	1.20611	0.41653	1.35937	1.25509	0.448882	1.53771	1.07336	1.55918	0.910178	1.0971	1.10388	0.785471
1.03409	2.4139	1.03439	2.41466	0.644165	1.34891	0.874045	0.809183	1.2064	0.412308	1.3612	1.27143	0.451086	1.51673	1.07112	1.54611	0.911751	1.08249	1.10503	0.809144
1.03061	2.40521	1.03091	2.40598	0.646099	1.33046	0.875234	0.837631	1.20676	0.407213	1.36281	1.28527	0.453261	1.49624	1.0689	1.53344	0.913303	1.06798	1.10621	0.832845
1.02714	2.39632	1.02744	2.39712	0.648006	1.31208	0.876463	0.866101	1.2072	0.401213	1.36419	1.29684	0.455406	1.47629	1.0667	1.52121	0.914834	1.05354	1.10743	0.856452
1.02369	2.38727	1.02399	2.38805	0.649887	1.29374	0.877734	0.894472	1.2077	0.394469	1.36534	1.30619	0.457522	1.4569	1.06451	1.50936	0.916344	1.03929	1.10869	0.880083
1.02025	2.37801	1.02055	2.37883	0.651741	1.27545	0.879046	0.922719	1.20826	0.38711	1.36626	1.31341	0.459611	1.43813	1.06234	1.49781	0.917834	1.02517	1.10997	0.903655
1.01683	2.36858	1.01712	2.36941	0.653569	1.25733	0.880398	0.950833	1.20882	0.380171	1.36694	1.31877	0.461674	1.42002	1.06019	1.48665	0.919304	1.01126	1.11129	0.927049
1.01341	2.35896	1.01371	2.35979	0.65537	1.23937	0.88179	0.978805	1.20936	0.373588	1.36738	1.32207	0.463711	1.40262	1.05805	1.47582	0.920753	0.997605	1.11265	0.950355
1.01002	2.34915	1.01031	2.35	0.657146	1.2216	0.883223	1.00656	1.20989	0.367477	1.368	1.32678	0.465723	1.38594	1.05592	1.46523	0.922183	0.984149	1.11404	0.973507
1.00663	2.3392	1.00692	2.34002	0.658897	1.20404	0.884696	1.03406	1.21042	0.361822	1.36869	1.33197	0.467711	1.37001	1.05382	1.45489	0.923594	0.971049	1.11546	0.996436
1.00326	2.32905	1.00355	2.32996	0.660622	1.18669	0.886208	1.06133	1.21094	0.356614	1.36963	1.33872	0.469678	1.35488	1.05173	1.44484	0.924987	0.958237	1.11691	1.01918
0.999908	2.31872	1.0002	2.31963	0.662322	1.16963	0.88776	1.08825	1.21145	0.351849	1.37082	1.3472	0.471623	1.34053	1.04965	1.43505	0.926361	0.945751	1.1184	1.04165
0.996569	2.30829	0.996857	2.30916	0.663998	1.15286	0.88935	1.11486	1.21195	0.347526	1.37227	1.35727	0.473547	1.32699	1.04758	1.42544	0.927717	0.933723	1.11992	1.06383
0.993245	2.2977	0.993531	2.29863	0.66565	1.13638	0.890978	1.14113	1.21245	0.343643	1.37398	1.36871	0.475453	1.31428	1.04553	1.41604	0.929056	0.922068	1.12147	1.08576
0.989936	2.28692	0.990221	2.28788	0.667279	1.12027	0.892644	1.16697	1.21295	0.340273	1.37597	1.38141	0.477341	1.30244	1.04349	1.4069	0.930379	0.910822	1.12306	1.10739
0.986643	2.27606	0.986927	2.27702	0.668884	1.10456	0.894347	1.19242	1.21343	0.337343	1.37797	1.39366	0.479213	1.29139	1.04147	1.39791	0.931685	0.900035	1.12467	1.12863
0.983366	2.26509	0.983648	2.26605	0.670467	1.08919	0.896086	1.21741	1.21392	0.334853	1.37999	1.40542	0.481069	1.28117	1.03946	1.38911	0.932977	0.889734	1.12631	1.14951
0.980104	2.25399	0.980385	2.25495	0.672029	1.07422	0.897861	1.24191	1.2144	0.332875	1.38203	1.41668	0.482912	1.27186	1.03746	1.3805	0.934254	0.879969	1.12799	1.16999
0.976859	2.24279	0.977139	2.24375	0.673569	1.05971	0.899671	1.26596	1.21488	0.331337	1.38408	1.42755	0.484741	1.26335	1.03547	1.37207	0.935517	0.870729	1.12969	1.19007
0.97363	2.23151	0.973908	2.23247	0.675088	1.04564	0.901516	1.28948	1.21536	0.330239	1.38615	1.43793	0.486558	1.25566	1.0335	1.36379	0.936767	0.862044	1.13142	1.20978
0.970417	2.22016	0.970694	2.22113	0.676587	1.03205	0.903394	1.31245	1.21583	0.329579	1.38823	1.44781	0.488366	1.24884	1.03154	1.35565	0.938005	0.853893	1.13318	1.22898
0.967221	2.20874	0.967496	2.20972	0.678067	1.01888	0.905304	1.33485	1.21631	0.329433	1.39033	1.45729	0.490164	1.2428	1.02959	1.34771	0.939232	0.846338	1.13497	1.24773
0.964041	2.19725	0.964315	2.19824	0.679528	1.00622	0.907247	1.3567	1.21678	0.329762	1.39244	1.46631	0.491953	1.23755	1.02765	1.33989	0.940449	0.839411	1.13679	1.26608
0.960878	2.1857	0.96115	2.18672	0.680972	0.994066	0.909221	1.37795	1.21726	0.330513	1.39456	1.47485	0.493736	1.23316	1.02572	1.33224	0.941655	0.833092	1.13863	1.2839
0.957732	2.17416	0.958002	2.17519	0.682398	0.982423	0.911225	1.39858	1.21774	0.331731	1.39669	1.48297	0.495513	1.2295	1.0238	1.32478	0.942854	0.827405	1.14049	1.30119
0.954602	2.16267	0.954871	2.16361	0.683808	0.971291	0.913258	1.4186	1.21822	0.333365	1.39884	1.49061	0.497285	1.22657	1.02189	1.3174	0.944044	0.822401	1.14238	1.318
0.951489	2.1511	0.951757	2.1521	0.685202	0.960708	0.91532	1.43798	1.2187	0.335464	1.401	1.49431	0.499054	1.22442	1.02	1.31018	0.945228	0.818068	1.1443	1.33432
0.948392	2.13955	0.948659	2.14058	0.686581	0.950656	0.917409	1.45672	1.21919	0.338051			0.50082	1.22297	1.01811	1.30315	0.946406	0.8144	1.14623	1.3501
0.945312	2.12808	0.945577	2.12904	0.687946	0.941125	0.919525	1.47484	1.21968	0.341066			0.502584	1.22225	1.01624	1.29626	0.947579	0.811467	1.14819	1.36531
0.942249	2.11664	0.942513	2.1176	0.689298	0.932149	0.921667	1.49225	1.22017	0.344515			0.504348	1.22221	1.01437	1.2895	0.948748	0.809195	1.15018	1.38002
0.939202	2.1052	0.939464	2.10622	0.690637	0.923705	0.923833	1.50897	1.22067	0.348436			0.506113	1.22286	1.01251	1.28287	0.949915	0.80762	1.15218	1.39419
0.936172	2.09389	0.936433	2.09489	0.691964	0.915821	0.926023	1.52506	1.22118	0.352741			0.507878	1.22413	1.01067	1.27643	0.951079	0.806832	1.1542	1.40775
0.933157	2.08268	0.933417	2.08365	0.693281	0.908437	0.928235	1.54043	1.22169	0.357493			0.509646	1.22601	1.00883	1.27013	0.952244	0.806768	1.15624	1.42083
0.930159	2.07155	0.930418	2.07252	0.694587	0.901632	0.93047	1.55511	1.22221	0.362726			0.511418	1.22853	1.007	1.26399	0.953408	0.807431	1.1583	1.43334
0.927177	2.06058	0.927434	2.06148	0.695884	0.89541	0.932725	1.56915	1.22274	0.368345			0.513193	1.23162	1.00518	1.258	0.954575	0.808899	1.16038	1.44528
0.924211	2.04968	0.924467	2.05059	0.697172	0.889699	0.934999	1.58247	1.22327	0.374377			0.514973	1.23529	1.00337	1.25217	0.955743	0.811097	1.16247	1.45666
0.92126	2.03895	0.921515	2.03988	0.698452	0.884499	0.937293	1.59506	1.22382	0.380872			0.516759	1.23954	1.00157	1.24652	0.956916	0.814027	1.16458	1.46752
0.918325	2.02841	0.918578	2.02931	0.699725	0.879812	0.939604	1.607	1.22437	0.387782			0.518551	1.2443	0.99977	1.241	0.958093	0.817763	1.16671	1.47778
0.915405	2.01801	0.915656	2.01892	0.700992	0.875711	0.941932	1.61824	1.22494	0.395119			0.520351	1.24961	0.997983	1.23568	0.959277	0.822304	1.16885	1.48749
0.9125	2.00783	0.91275	2.0087	0.702253	0.872122	0.944276	1.62881	1.22551	0.402889			0.522158	1.25542	0.996203	1.23052	0.960467	0.827651	1.171	1.4967
