Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.2604	2.47286	1.26164	2.47307	0.525003	7.54866	0.83531	11.9791	1.06133	15.2962	1.29124	18.3781	0.309774	4.91691	1.23146	2.60329	0.773465	11.0962	1.06659	15.1812
1.25649	2.4722	1.25773	2.47241	0.526556	7.47569	0.834712	11.7278	1.06317	15.0105	1.2911	18.0062	0.312804	4.8538	1.22766	2.60319	0.77584	10.9045	1.06622	14.8705
1.25258	2.47152	1.25382	2.47174	0.527783	7.41925	0.834139	11.4868	1.06501	14.7361	1.29098	17.6492	0.315831	4.79341	1.22385	2.60308	0.778206	10.7202	1.06587	14.5723
1.24866	2.47083	1.24991	2.47105	0.528684	7.37845	0.833594	11.2556	1.06685	14.4725	1.29087	17.3062	0.318853	4.73553	1.22004	2.60297	0.780564	10.5431	1.06553	14.2858
1.24474	2.47013	1.24599	2.47036	0.52926	7.35264	0.833077	11.0336	1.06869	14.2191	1.29077	16.9764	0.321868	4.67999	1.21623	2.60285	0.782912	10.3726	1.06521	14.0103
1.24082	2.46942	1.24207	2.46965	0.530088	7.31593	0.832589	10.8202	1.07052	13.9751	1.29069	16.659	0.324875	4.62661	1.21241	2.60272	0.78525	10.2083	1.0649	13.7454
1.2369	2.46871	1.23815	2.46894	0.530986	7.27657	0.832131	10.6152	1.07235	13.7401	1.29062	16.3535	0.327872	4.57524	1.20859	2.60259	0.787577	10.05	1.06462	13.4903
1.23298	2.46799	1.23422	2.46822	0.532207	7.22389	0.831705	10.4179	1.07418	13.5137	1.29057	16.0591	0.330857	4.52574	1.20477	2.60245	0.789893	9.89728	1.06435	13.2446
1.22905	2.46726	1.2303	2.46749	0.533748	7.15865	0.831312	10.2281	1.07601	13.2952	1.29053	15.7754	0.333828	4.47798	1.20095	2.60231	0.792197	9.74981	1.0641	13.0079
1.22513	2.46653	1.22638	2.46676	0.535606	7.08174	0.830952	10.0453	1.07783	13.0843	1.29051	15.5016	0.336784	4.43183	1.19713	2.60216	0.794488	9.60734	1.06387	12.7796
1.2212	2.4658	1.22245	2.46603	0.53778	6.99416	0.830626	9.86912	1.07964	12.8806	1.29052	15.2375	0.339724	4.38718	1.1933	2.60202	0.796765	9.4696	1.06366	12.5593
1.21728	2.46506	1.21853	2.46529	0.540264	6.897	0.830337	9.69934	1.08144	12.6837	1.29054	14.9824	0.342645	4.34394	1.18948	2.60186	0.799028	9.33633	1.06347	12.3467
1.21336	2.46431	1.2146	2.46455	0.542736	6.8032	0.830084	9.53561	1.08323	12.4932	1.29058	14.736	0.345547	4.302	1.18565	2.60171	0.801276	9.20732	1.06331	12.1413
1.20943	2.46357	1.21068	2.4638	0.545196	6.71258	0.829868	9.37764	1.08502	12.3089	1.29065	14.4978	0.348427	4.26128	1.18182	2.60155	0.803509	9.08234	1.06317	11.9429
1.20551	2.46282	1.20676	2.46306	0.547641	6.62496	0.829691	9.22518	1.08679	12.1304	1.29073	14.2675	0.351284	4.2217	1.178	2.60139	0.805726	8.9612	1.06305	11.7511
1.20159	2.46207	1.20284	2.4623	0.550072	6.54017	0.829554	9.07796	1.08855	11.9574	1.29085	14.0446	0.354116	4.18318	1.17417	2.60123	0.807926	8.8437	1.06296	11.5656
1.19767	2.46131	1.19891	2.46155	0.552487	6.45805	0.829457	8.93576	1.0903	11.7897	1.29098	13.8289	0.356923	4.14565	1.17034	2.60106	0.810109	8.72967	1.0629	11.3861
1.19375	2.46055	1.19499	2.46079	0.554885	6.37847	0.829402	8.79836	1.09203	11.6269	1.29114	13.62	0.359703	4.10905	1.16651	2.6009	0.812273	8.61893	1.06287	11.2123
1.18983	2.45979	1.19107	2.46003	0.557265	6.30128	0.829389	8.66553	1.09375	11.469	1.29133	13.4177	0.362454	4.07331	1.16268	2.60073	0.814419	8.51135	1.06286	11.0441
1.18591	2.45903	1.18716	2.45927	0.559627	6.22636	0.829419	8.5371	1.09545	11.3156	1.29154	13.2216	0.365175	4.03839	1.15886	2.60057	0.816545	8.40676	1.06288	10.8812
1.18199	2.45827	1.18324	2.45851	0.561969	6.1536	0.829492	8.41287	1.09714	11.1665	1.29178	13.0316	0.367865	4.00422	1.15503	2.60041	0.818652	8.30503	1.06294	10.7233
1.17808	2.4575	1.17932	2.45774	0.56429	6.08288	0.829611	8.29268	1.09881	11.0216	1.29205	12.8472	0.370523	3.97077	1.15121	2.60024	0.820737	8.20603	1.06302	10.5702
1.17416	2.45673	1.17541	2.45698	0.56659	6.01409	0.829775	8.17635	1.10046	10.8806	1.29235	12.6684	0.373148	3.93798	1.14738	2.60008	0.822802	8.10964	1.06314	10.4218
1.17025	2.45596	1.1715	2.45621	0.568867	5.94715	0.829985	8.06373	1.10209	10.7434	1.29268	12.4948	0.375738	3.90582	1.14356	2.59992	0.824845	8.01574	1.06329	10.2778
1.16634	2.45519	1.16758	2.45544	0.571121	5.88196	0.830206	7.96851	1.1037	10.6099	1.29304	12.3264	0.378293	3.87426	1.13974	2.59977	0.826606	7.93586	1.06347	10.1382
1.16243	2.45442	1.16367	2.45466	0.573351	5.81844	0.830423	7.8894	1.1053	10.4798	1.29344	12.1628	0.380813	3.84324	1.13592	2.59962	0.828095	7.86914	1.06369	10.0026
1.15852	2.45365	1.15976	2.45389	0.575557	5.7565	0.830622	7.82537	1.10687	10.353	1.29386	12.0038	0.383295	3.81276	1.1321	2.59947	0.829316	7.8149	1.06394	9.871
1.15462	2.45287	1.15586	2.45312	0.577737	5.69607	0.830793	7.77562	1.10842	10.2294	1.29432	11.8494	0.38574	3.78276	1.12829	2.59933	0.830275	7.77259	1.06423	9.7432
1.15071	2.4521	1.15195	2.45234	0.57989	5.63708	0.830925	7.73952	1.10994	10.1088	1.29482	11.6993	0.388146	3.75324	1.12448	2.59919	0.830977	7.7418	1.06455	9.61906
1.14681	2.45132	1.14805	2.45157	0.582017	5.57947	0.831013	7.71663	1.11144	9.99113	1.29535	11.5534	0.390514	3.72416	1.12067	2.59906	0.831424	7.72223	1.06492	9.49845
1.14291	2.45054	1.14415	2.45079	0.584116	5.52317	0.831145	7.68401	1.11292	9.87628	1.29591	11.4116	0.392844	3.69551	1.11687	2.59894	0.832065	7.69429	1.06532	9.38124
1.13901	2.44976	1.14025	2.45001	0.586186	5.46812	0.831293	7.64893	1.11438	9.76412	1.29651	11.2736	0.395134	3.66726	1.11307	2.59883	0.832759	7.66417	1.06575	9.26731
1.13511	2.44899	1.13635	2.44923	0.588228	5.41427	0.831505	7.60184	1.11581	9.65455	1.29714	11.1393	0.397385	3.6394	1.10928	2.59873	0.833698	7.62362	1.06623	9.15653
1.13122	2.44821	1.13246	2.44845	0.590241	5.36156	0.83179	7.5433	1.11721	9.54747	1.29782	11.0086	0.399597	3.61191	1.10549	2.59864	0.834876	7.573	1.06675	9.04879
1.12733	2.44743	1.12856	2.44768	0.592223	5.30995	0.83216	7.47398	1.11859	9.44279	1.29853	10.8814	0.40177	3.58478	1.10171	2.59857	0.836289	7.51275	1.0673	8.94399
1.12344	2.44665	1.12467	2.4469	0.594176	5.2594	0.832628	7.39465	1.11995	9.34041	1.29927	10.7575	0.403904	3.558	1.09793	2.59851	0.837929	7.44338	1.0679	8.84203
1.11955	2.44587	1.12078	2.44612	0.596098	5.20985	0.833213	7.30619	1.12127	9.24025	1.30006	10.6369	0.406	3.53156	1.09416	2.59847	0.839787	7.36544	1.06853	8.74281
1.11566	2.44509	1.1169	2.44534	0.597989	5.16126	0.833848	7.22037	1.12257	9.14223	1.30088	10.5194	0.408057	3.50544	1.0904	2.59845	0.841619	7.28924	1.06921	8.64623
1.11178	2.44432	1.11302	2.44456	0.599849	5.11361	0.834534	7.13711	1.12385	9.04628	1.30174	10.4049	0.410078	3.47966	1.08665	2.59844	0.843425	7.21469	1.06993	8.55221
1.1079	2.44354	1.10913	2.44379	0.601677	5.06685	0.835271	7.05631	1.1251	8.95232	1.30264	10.2934	0.412062	3.45419	1.08291	2.59846	0.845205	7.14173	1.07068	8.46066
1.10402	2.44277	1.10526	2.44301	0.603474	5.02095	0.836058	6.97787	1.12632	8.86029	1.30358	10.1846	0.41401	3.42903	1.07918	2.59851	0.846958	7.07032	1.07148	8.37149
1.10015	2.44199	1.10138	2.44224	0.605239	4.97589	0.836897	6.90173	1.12752	8.77012	1.30456	10.0786	0.415924	3.40418	1.07546	2.59859	0.848684	7.00038	1.07232	8.28463
1.09628	2.44122	1.09751	2.44146	0.606973	4.93162	0.837786	6.82779	1.12869	8.68175	1.30557	9.97521	0.417804	3.37964	1.07175	2.5987	0.850384	6.93187	1.07309	8.21076
1.09241	2.44045	1.09364	2.44069	0.608675	4.88812	0.838726	6.75598	1.12983	8.59513	1.30662	9.87437	0.419651	3.35541	1.06806	2.59884	0.852056	6.86473	1.07377	8.14909
1.08854	2.43968	1.08977	2.43992	0.610345	4.84537	0.839717	6.68623	1.13095	8.51019	1.30772	9.77598	0.421467	3.33148	1.06439	2.59903	0.853702	6.79893	1.07434	8.09897
1.08468	2.43891	1.08591	2.43916	0.611984	4.80334	0.840759	6.61845	1.13204	8.42689	1.30884	9.67997	0.423253	3.30786	1.06073	2.59926	0.855321	6.73441	1.07481	8.0599
1.08082	2.43815	1.08205	2.43839	0.613592	4.76202	0.84185	6.55259	1.13311	8.34518	1.31001	9.58626	0.42501	3.28454	1.05709	2.59953	0.856913	6.67113	1.07516	8.03148
1.07697	2.43739	1.07819	2.43763	0.615169	4.72137	0.842991	6.48858	1.13402	8.27523	1.31122	9.49479	0.42674	3.26153	1.05347	2.59987	0.858478	6.60905	1.07539	8.01342
1.07311	2.43663	1.07434	2.43687	0.616716	4.68138	0.844182	6.42635	1.13479	8.21651	1.31246	9.40546	0.428444	3.23883	1.04988	2.60026	0.860017	6.54814	1.07572	7.98765
1.06927	2.43587	1.07049	2.43611	0.618232	4.64203	0.845421	6.36584	1.13541	8.16856	1.31373	9.31823	0.430124	3.21643	1.04631	2.60072	0.86153	6.48835	1.07608	7.95988
1.06542	2.43512	1.06664	2.43536	0.619719	4.60331	0.846709	6.30698	1.13589	8.13103	1.31504	9.23301	0.431781	3.19434	1.04277	2.60125	0.863017	6.42966	1.07658	7.92251
1.06158	2.43437	1.0628	2.43461	0.621177	4.56519	0.848044	6.24974	1.13624	8.10365	1.31639	9.14975	0.433417	3.17257	1.03926	2.60186	0.864479	6.37203	1.07723	7.8759
1.05774	2.43363	1.05896	2.43386	0.622607	4.52767	0.849426	6.19403	1.13647	8.08622	1.31777	9.06837	0.435033	3.1511	1.03578	2.60255	0.865916	6.31543	1.07804	7.82048
1.05391	2.43289	1.05513	2.43312	0.624008	4.49072	0.850854	6.13983	1.13679	8.0613	1.31919	8.98883	0.436631	3.12996	1.03234	2.60335	0.867329	6.25984	1.07901	7.75676
1.05008	2.43215	1.0513	2.43239	0.625382	4.45434	0.852327	6.08706	1.13713	8.03438	1.32064	8.91107	0.438213	3.10912	1.02893	2.60425	0.868717	6.20522	1.08016	7.68531
1.04626	2.43142	1.04747	2.43165	0.62673	4.41852	0.853845	6.03568	1.1376	7.99804	1.32212	8.83502	0.439779	3.08861	1.02557	2.60526	0.870083	6.15155	1.08136	7.61559
1.04244	2.4307	1.04365	2.43093	0.628052	4.38324	0.855407	5.98565	1.13818	7.95255	1.32363	8.76063	0.441333	3.06841	1.02226	2.60639	0.871426	6.09881	1.08259	7.54754
1.03862	2.42998	1.03983	2.43021	0.62935	4.34849	0.857011	5.93691	1.13887	7.89821	1.32518	8.68785	0.442874	3.04854	1.01899	2.60765	0.872747	6.04697	1.08386	7.48112
1.03481	2.42927	1.03602	2.4295	0.630623	4.31426	0.858656	5.88942	1.13967	7.83539	1.32675	8.61663	0.444406	3.02899	1.01577	2.60906	0.874048	5.99602	1.08517	7.41626
1.03101	2.42857	1.03222	2.42879	0.631873	4.28054	0.860342	5.84314	1.14056	7.7645	1.32835	8.54692	0.445928	3.00976	1.01261	2.61061	0.875328	5.94593	1.08651	7.35292
1.02721	2.42787	1.02841	2.42809	0.633101	4.24733	0.862068	5.79802	1.14144	7.69485	1.32977	8.48737	0.447444	2.99085	1.0095	2.61232	0.87659	5.89668	1.08789	7.29105
1.02341	2.42718	1.02462	2.4274	0.634307	4.21461	0.863831	5.75402	1.1423	7.62643	1.331	8.43746	0.448953	2.97226	1.00645	2.61419	0.877833	5.84826	1.08931	7.2306
1.01962	2.42651	1.02083	2.42672	0.635493	4.18238	0.865632	5.71111	1.14314	7.5592	1.33203	8.39677	0.450459	2.954	1.00346	2.61622	0.87906	5.80065	1.09076	7.17153
1.01584	2.42584	1.01704	2.42605	0.63666	4.15063	0.867468	5.66924	1.14396	7.49313	1.33284	8.36496	0.451961	2.93606	1.00053	2.61843	0.88027	5.75384	1.09225	7.11379
1.01206	2.42517	1.01326	2.42538	0.637809	4.11936	0.86934	5.62838	1.14477	7.4282	1.33345	8.34177	0.453462	2.91844	0.997654	2.62082	0.881465	5.7078	1.09377	7.05734
1.00829	2.42452	1.00949	2.42473	0.63894	4.08855	0.871244	5.58848	1.14556	7.36438	1.33384	8.32702	0.454962	2.90115	0.994844	2.62338	0.882647	5.66253	1.09532	7.00214
1.00453	2.42389	1.00572	2.42409	0.640054	4.0582	0.873181	5.54953	1.14634	7.30165	1.3344	8.30593	0.456463	2.88418	0.992093	2.62612	0.883816	5.61801	1.0969	6.94815
1.00077	2.42326	1.00196	2.42346	0.641154	4.0283	0.875149	5.51147	1.14711	7.23998	1.33501	8.28317	0.457967	2.86752	0.9894	2.62904	0.884974	5.57423	1.09852	6.89533
0.99702	2.42264	0.998211	2.42284	0.642239	3.99886	0.877146	5.47429	1.14787	7.17936	1.33585	8.25249	0.459473	2.85119	0.986765	2.63214	0.886123	5.53117	1.10016	6.84364
0.993276	2.42204	0.994465	2.42223	0.643311	3.96986	0.879171	5.43795	1.14862	7.11976	1.33692	8.2141	0.460985	2.83518	0.984186	2.6354	0.887262	5.48883	1.10183	6.79305
0.98954	2.42145	0.990727	2.42164	0.644371	3.94129	0.881224	5.40241	1.14936	7.06117	1.33823	8.16831	0.462502	2.81948	0.98166	2.63884	0.888394	5.4472	1.10353	6.74352
0.985811	2.42088	0.986996	2.42106	0.645419	3.91316	0.883302	5.36765	1.15009	7.00356	1.33978	8.11545	0.464025	2.80409	0.979185	2.64244	0.889521	5.40626	1.10526	6.69502
0.982091	2.42032	0.983273	2.4205	0.646458	3.88545	0.885404	5.33364	1.15081	6.94691	1.34157	8.0559	0.465556	2.78902	0.976759	2.6462	0.890643	5.36601	1.10701	6.64751
0.978379	2.41978	0.979558	2.41995	0.647488	3.85817	0.887529	5.30036	1.15153	6.8912	1.34339	7.9975	0.467097	2.77426	0.97438	2.65012	0.891762	5.32643	1.10879	6.60096
0.974675	2.41926	0.975851	2.41942	0.648509	3.83131	0.889676	5.26777	1.15225	6.83643	1.34523	7.9402	0.468646	2.7598	0.972045	2.65419	0.89288	5.28753	1.11059	6.55535
0.97098	2.41875	0.972153	2.41891	0.649524	3.80486	0.891842	5.23585	1.15296	6.78257	1.34708	7.88399	0.470207	2.74565	0.969753	2.6584	0.893998	5.24928	1.11241	6.51064
0.967294	2.41826	0.968465	2.41842	0.650533	3.77882	0.894028	5.20458	1.15367	6.7296	1.34896	7.82882	0.471779	2.73181	0.9675	2.66276	0.895118	5.21168	1.11425	6.4668
0.963618	2.4178	0.964786	2.41794	0.651537	3.75318	0.896231	5.17393	1.15438	6.67752	1.35085	7.77467	0.473364	2.71827	0.965284	2.66726	0.896241	5.17473	1.11612	6.4238
0.959952	2.41735	0.961116	2.41749	0.652537	3.72794	0.89845	5.14388	1.15509	6.6263	1.35275	7.7215	0.474962	2.70502	0.963105	2.67189	0.897369	5.13842	1.118	6.38162
0.956296	2.41693	0.957457	2.41706	0.653533	3.7031	0.900684	5.11441	1.1558	6.57593	1.35468	7.66928	0.476574	2.69208	0.96096	2.67666	0.898503	5.10274	1.1199	6.34024
0.95265	2.41653	0.953808	2.41666	0.654528	3.67865	0.902932	5.08549	1.15651	6.5264	1.35661	7.61799	0.478202	2.67942	0.958846	2.68156	0.899645	5.06769	1.12182	6.29962
0.949016	2.41616	0.95017	2.41628	0.655522	3.65459	0.905192	5.05711	1.15723	6.47769	1.35856	7.5676	0.479845	2.66706	0.956764	2.68658	0.900797	5.03326	1.12375	6.25974
0.945392	2.41581	0.946543	2.41592	0.656516	3.63091	0.907462	5.02924	1.15795	6.42978	1.36052	7.51807	0.481506	2.65499	0.95471	2.69172	0.901961	4.99944	1.1257	6.22058
0.941781	2.41549	0.942928	2.41559	0.657511	3.60762	0.909742	5.00186	1.15868	6.38268	1.36249	7.4694	0.483184	2.64321	0.952684	2.69698	0.903138	4.96623	1.12766	6.18212
0.938182	2.4152	0.939324	2.41529	0.658507	3.58469	0.912031	4.97496	1.15942	6.33636	1.36448	7.42154	0.484881	2.63171	0.950685	2.70236	0.90433	4.93363	1.12964	6.14433
0.934595	2.41494	0.935734	2.41502	0.659506	3.56214	0.914326	4.94852	1.16017	6.29081	1.36647	7.37448	0.486598	2.6205	0.948711	2.70786	0.905538	4.90162	1.13162	6.10719
0.931021	2.41472	0.932156	2.41478	0.660508	3.53996	0.916628	4.92252	1.16092	6.24602	1.36847	7.32819	0.488335	2.60957	0.946761	2.71348	0.906764	4.87021	1.13362	6.07068
0.927461	2.41452	0.928591	2.41458	0.661515	3.51814	0.918933	4.89695	1.16169	6.20198	1.37048	7.28265	0.490094	2.59893	0.944835	2.7192	0.908011	4.83939	1.13563	6.03478
0.923915	2.41436	0.92504	2.41441	0.662528	3.49668	0.921242	4.87178	1.16247	6.15868	1.37249	7.23784	0.491876	2.58857	0.94293	2.72504	0.909279	4.80915	1.13764	5.99948
