Sym0		Asym0		Sym1		Asym1		Asym2	
337  Points		334  Points		218  Points		288  Points		288  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.827979	4.8996	0.846666	4.96404			0.980346	5.80106	0.979701	5.8015
0.831092	4.90021	0.849593	4.96333			0.983546	5.79891	0.982899	5.79934
0.834206	4.90082	0.85252	4.96262			0.986752	5.79682	0.986104	5.79724
0.83732	4.90142	0.855447	4.96191			0.989965	5.79478	0.989315	5.79519
0.840434	4.90202	0.858374	4.96121			0.993185	5.7928	0.992534	5.79319
0.843548	4.90262	0.861301	4.96052			0.996411	5.79087	0.995759	5.79125
0.846662	4.90321	0.864229	4.95983			0.999644	5.78899	0.998991	5.78936
0.849777	4.9038	0.867156	4.95914			1.00288	5.78716	1.00223	5.78752
0.852891	4.90438	0.870084	4.95846						
0.856006	4.90497	0.873012	4.95779						
0.85912	4.90554	0.87594	4.95713						
0.862235	4.90612	0.878868	4.95647						
0.865349	4.90669	0.881797	4.95582						
0.868463	4.90725	0.884727	4.95517						
0.871577	4.90781	0.887657	4.95454						
0.874691	4.90836	0.890588	4.95391						
0.877805	4.90891	0.893519	4.95328						
0.880918	4.90946	0.896451	4.95267						
0.884031	4.91	0.899383	4.95206						
0.887144	4.91053	0.902316	4.95147						
0.890256	4.91105	0.90525	4.95088						
0.893368	4.91158	0.908185	4.95029						
0.896479	4.91209	0.91112	4.94972						
0.89959	4.9126	0.914057	4.94915						
0.902701	4.9131	0.916994	4.9486						
0.905811	4.9136	0.919932	4.94805						
0.90892	4.91409	0.922871	4.94751						
0.912029	4.91458	0.925811	4.94698						
0.915138	4.91506	0.928752	4.94645						
0.918245	4.91553	0.931694	4.94594						
0.921352	4.91599	0.934637	4.94543						
0.924459	4.91645	0.937581	4.94494						
0.927565	4.91691	0.940526	4.94445						
0.93067	4.91735	0.943472	4.94397						
0.933774	4.91779	0.946419	4.9435						
0.936878	4.91822	0.949367	4.94304						
0.939981	4.91865	0.952317	4.94258						
0.943083	4.91907	0.955267	4.94214						
0.946184	4.91948	0.958219	4.9417						
0.949285	4.91989	0.961171	4.94127						
0.952384	4.92029	0.964125	4.94085						
0.955483	4.92068	0.96708	4.94044						
0.958581	4.92107	0.970036	4.94004						
0.961678	4.92144	0.972993	4.93965						
0.964775	4.92182	0.975952	4.93926						
0.96787	4.92218	0.978911	4.93888						
0.970965	4.92254	0.981872	4.93851						
0.974059	4.92289	0.984834	4.93815						
0.977151	4.92324	0.987797	4.9378						
0.980243	4.92357	0.990762	4.93745						
0.983334	4.9239	0.993727	4.93712						
0.986424	4.92423	0.996694	4.93679						
0.989513	4.92455	0.999662	4.93647						
0.992601	4.92486	1.00263	4.93615						
0.995688	4.92516								
0.998774	4.92546								
1.00186	4.92575								
