Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
350  Points		351  Points		201  Points		141  Points		294  Points		146  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00260078	9.01436	0.000239062	0.176748	0.459098	820.886	0.577351	6233.31	0.28868	1570.74	0.866007	2323.13
0.00869336	9.01391	0.00053695	0.264705	0.459031	371.627	0.57743	751.327	0.288791	335.917	0.86588	825.671
0.0147849	9.01319	0.0009528	0.352314	0.458914	240.129	0.577631	399.891	0.289044	188.225	0.865634	501.927
0.0208745	9.01209	0.00148515	0.439352	0.458749	177.326	0.577953	272.569	0.289439	130.876	0.865275	360.45
0.0269616	9.01061	0.0021326	0.525755	0.458537	140.528	0.578397	206.843	0.289975	100.425	0.864809	281.105
0.0330454	9.00878	0.00289326	0.611401	0.45828	116.348	0.578959	166.74	0.29065	81.5654	0.864244	230.318
0.0391248	9.00653	0.00376489	0.696158	0.45798	99.2415	0.579639	139.734	0.291463	68.7523	0.863589	195.015
0.0451994	9.00392	0.00474506	0.779922	0.457641	86.4987	0.580433	120.32	0.292412	59.4909	0.862854	169.047
0.0512682	9.0009	0.0058312	0.862611	0.457266	76.6369	0.581339	105.698	0.293494	52.4925	0.862047	149.139
0.0573304	8.9975	0.00702052	0.944143	0.456857	68.777	0.582354	94.2942	0.294707	47.0246	0.86118	133.391
0.0633851	8.99367	0.00830987	1.02442	0.456418	62.365	0.583475	85.1559	0.296048	42.6397	0.860259	120.62
0.0694314	8.98944	0.00969624	1.10339	0.455954	57.0341	0.584699	77.6722	0.297514	39.0493	0.859294	110.054
0.0754684	8.98478	0.0111762	1.18096	0.455468	52.5317	0.586022	71.4339	0.299101	36.0586	0.858293	101.168
0.0814953	8.97969	0.0127466	1.25712	0.454964	48.6787	0.587441	66.1561	0.300806	33.5318	0.857261	93.5898
0.0875108	8.97415	0.0144039	1.33179	0.454446	45.344	0.588952	61.6346	0.302626	31.3709	0.856206	87.0509
0.0935142	8.96816	0.0161449	1.40495	0.453919	42.4298	0.590552	57.7192	0.304557	29.5038	0.855133	81.3513
0.0995042	8.9617	0.0179658	1.47656	0.453386	39.8615	0.592237	54.2969	0.306595	27.876	0.854047	76.3392
0.10548	8.95476	0.0198635	1.54661	0.452851	37.5811	0.594004	51.281	0.308737	26.4455	0.852953	71.8975
0.11144	8.94732	0.0218346	1.61508	0.452318	35.5432	0.59585	48.6042	0.310979	25.1797	0.851855	67.9344
0.117383	8.93936	0.0238756	1.68196	0.451792	33.7113	0.597771	46.2129	0.313317	24.0526	0.850756	64.3766
0.123308	8.93087	0.0259833	1.74724	0.451277	32.0561	0.599765	44.0645	0.315747	23.0434	0.84966	61.1652
0.129214	8.92183	0.0281544	1.81093	0.450776	30.5535	0.601827	42.1241	0.318266	22.1354	0.848569	58.2522
0.135099	8.91222	0.030386	1.87304	0.450293	29.1837	0.603956	40.3635	0.32087	21.3145	0.847486	55.5981
0.140961	8.90201	0.0326749	1.93357	0.449832	27.9303	0.606149	38.7592	0.323555	20.5693	0.846413	53.17
0.146799	8.89119	0.0350182	1.99254	0.449397	26.7795	0.608402	37.2915	0.326318	19.8903	0.845353	50.9405
0.152612	8.87972	0.0374131	2.04996	0.448992	25.7194	0.610714	35.944	0.329156	19.2694	0.844307	48.8863
0.158397	8.86759	0.0398568	2.10587	0.448621	24.7402	0.613081	34.7028	0.332066	18.6997	0.843278	46.9877
0.164153	8.85475	0.0423467	2.16028	0.448287	23.8334	0.615502	33.556	0.335043	18.1755	0.842266	45.228
0.169878	8.84119	0.0448804	2.21321	0.447994	22.9916	0.617974	32.4934	0.338084	17.6918	0.841274	43.5925
0.175569	8.82687	0.0474553	2.2647	0.447746	22.2085	0.620496	31.5062	0.341188	17.2443	0.840302	42.0687
0.181224	8.81175	0.0500692	2.31478	0.447547	21.4785	0.623065	30.5869	0.34435	16.8292	0.839353	40.6457
0.186842	8.79581	0.0527198	2.36347	0.447401	20.7969	0.625679	29.7288	0.347567	16.4432	0.838426	39.314
0.192418	8.77899	0.0554052	2.4108	0.447311	20.1593	0.628337	28.9261	0.350838	16.0837	0.837524	38.0653
0.197952	8.76127	0.0581232	2.45681	0.447282	19.5621	0.631037	28.1737	0.354158	15.7479	0.836646	36.8921
0.203439	8.7426	0.060872	2.50153	0.447318	19.0019	0.633777	27.4671	0.357527	15.4338	0.835795	35.7879
0.208878	8.72293	0.0636498	2.54499	0.447422	18.4759	0.636555	26.8024	0.36094	15.1394	0.834972	34.747
0.214264	8.70222	0.0664548	2.58722	0.4476	17.9813	0.639371	26.176	0.364395	14.863	0.834176	33.7641
0.219595	8.68043	0.0692855	2.62826	0.447855	17.5159	0.642223	25.5848	0.367891	14.6029	0.833409	32.8348
0.224867	8.65751	0.0721402	2.66814	0.448191	17.0776	0.64511	25.0259	0.371424	14.358	0.832672	31.9548
0.230076	8.63341	0.0750176	2.70689	0.448614	16.6645	0.64803	24.4968	0.374992	14.1268	0.831966	31.1204
0.235219	8.60807	0.0779162	2.74455	0.449127	16.275	0.650981	23.9953	0.378594	13.9083	0.831291	30.3284
0.240292	8.58145	0.0808347	2.78113	0.449736	15.9074	0.653964	23.5193	0.382227	13.7015	0.830648	29.5756
0.245291	8.55351	0.0837719	2.81668	0.450445	15.5605	0.656977	23.0669	0.385889	13.5056	0.830037	28.8593
0.250212	8.52418	0.0867266	2.85123	0.451259	15.2329	0.660018	22.6365	0.389577	13.3196	0.82946	28.1771
0.25505	8.49343	0.0896976	2.8848	0.452182	14.9236	0.663087	22.2265	0.393291	13.1428	0.828918	27.5266
0.259801	8.4612	0.0926841	2.91743	0.45322	14.6314	0.666183	21.8355	0.397028	12.9747	0.82841	26.9058
0.264462	8.42747	0.0956849	2.94914	0.454376	14.3555	0.669305	21.4624	0.400787	12.8144	0.827938	26.3128
0.269028	8.39219	0.098699	2.97996	0.455657	14.095	0.672452	21.1058	0.404564	12.6616	0.827503	25.7459
0.273494	8.35534	0.101726	3.00992	0.457065	13.849	0.675623	20.7648	0.40836	12.5156	0.827104	25.2035
0.277857	8.31689	0.104764	3.03904	0.458605	13.6167	0.678817	20.4384	0.412171	12.376	0.826743	24.6841
0.282113	8.27683	0.107813	3.06735	0.460281	13.3976	0.682034	20.1257	0.415996	12.2424	0.826421	24.1863
0.286258	8.23514	0.110873	3.09488	0.462097	13.191	0.685272	19.8258	0.419835	12.1144	0.826137	23.709
0.29029	8.19185	0.113942	3.12165	0.464056	12.9961	0.688532	19.538	0.423684	11.9916	0.825894	23.251
0.294206	8.14696	0.11702	3.14768	0.466159	12.8125	0.691812	19.2617	0.427542	11.8736	0.82569	22.8112
0.298004	8.1005	0.119709	3.16979	0.468411	12.6396	0.695111	18.996	0.431408	11.7603	0.825528	22.3887
0.301682	8.05252	0.122005	3.18821	0.470811	12.4768	0.69843	18.7405	0.435281	11.6511	0.825407	21.9824
0.305238	8.00306	0.123907	3.20316	0.473361	12.3236	0.701766	18.4947	0.439158	11.546	0.825329	21.5917
0.308674	7.9522	0.125413	3.21481	0.47606	12.1795	0.705121	18.2578	0.443039	11.4447	0.825294	21.2156
0.311988	7.90002	0.126522	3.22327	0.478909	12.0442	0.708493	18.0296	0.446921	11.3468	0.825303	20.8535
0.315182	7.8466	0.127231	3.22865	0.481906	11.9169	0.711881	17.8095	0.450803	11.2523	0.825356	20.5046
0.318258	7.79206	0.128252	3.23631	0.485048	11.7975	0.715285	17.5971	0.454684	11.1609	0.825455	20.1684
0.321217	7.73649	0.129363	3.24457	0.488334	11.6853	0.718704	17.392	0.458563	11.0724	0.825599	19.8442
0.324064	7.68001	0.130874	3.25566	0.49176	11.58	0.722139	17.1939	0.462438	10.9866	0.825791	19.5315
0.3268	7.62276	0.132787	3.26949	0.495322	11.4811	0.725588	17.0023	0.466307	10.9034	0.826029	19.2297
0.329431	7.56486	0.135104	3.28591	0.499016	11.3883	0.729051	16.8171	0.470169	10.8227	0.826315	18.9384
0.33196	7.50643	0.137825	3.30474	0.502837	11.3012	0.732527	16.6379	0.474023	10.7443	0.82665	18.657
0.334393	7.4476	0.140952	3.32582	0.50678	11.2194	0.736017	16.4644	0.477868	10.668	0.827035	18.3852
0.336734	7.38851	0.144083	3.34634	0.51084	11.1425	0.739518	16.2963	0.481702	10.5937	0.82747	18.1226
