Sym0		Asym0		Sym1		Asym1		Asym2	
0.343369	7.20802	0.184445	3.8586	0.524569	11.0953	0.525018	11.0631	0.525362	11.0535
0.345248	7.15314	0.185675	3.86619	0.528624	11.0345	0.527998	10.9806	0.52834	10.9712
0.347071	7.09852	0.186462	3.87101	0.532764	10.9769	0.53096	10.8998	0.5313	10.8906
0.348843	7.04426	0.187595	3.87791	0.536985	10.9226	0.533901	10.8207	0.534239	10.8116
0.350568	6.99043	0.188826	3.88535	0.541282	10.8711	0.536822	10.7431	0.537157	10.7342
0.35225	6.93708	0.190502	3.89538	0.545651	10.8223	0.539721	10.667	0.540054	10.6583
0.353894	6.88428	0.192624	3.90793	0.550088	10.776	0.542599	10.5924	0.542929	10.5839
0.355502	6.83209	0.195192	3.92289	0.554588	10.7321	0.545453	10.5191	0.545781	10.5108
0.35708	6.78056	0.198207	3.94015	0.559148	10.6904	0.548284	10.4472	0.548247	10.4481
0.35863	6.72972	0.201672	3.95957	0.563764	10.6508	0.550731	10.3855	0.550334	10.3954
0.360156	6.67963	0.205141	3.97861	0.568431	10.613	0.552803	10.3336	0.55205	10.3524
0.361662	6.6303	0.208613	3.99726	0.573147	10.577	0.554505	10.2912	0.5534	10.3187
0.363149	6.58178	0.212089	4.01553	0.577908	10.5426	0.555844	10.258	0.554389	10.2941
0.364622	6.53409	0.215568	4.03344	0.58271	10.5098	0.556825	10.2337	0.555021	10.2784
0.366083	6.48724	0.219051	4.05098	0.587551	10.4784	0.557451	10.2182	0.555926	10.2559
0.367534	6.44125	0.222536	4.06818	0.591799	10.4521	0.558349	10.1961	0.556906	10.2317
0.368978	6.39614	0.226024	4.08503	0.595439	10.4305	0.559321	10.1722	0.558235	10.1989
0.370232	6.35755	0.229514	4.10155	0.598463	10.413	0.560638	10.1399	0.559906	10.1579
0.371299	6.32519	0.233006	4.11774	0.600861	10.3996	0.562295	10.0994	0.561913	10.1087
0.37218	6.29881	0.236501	4.1336	0.602629	10.3898	0.564285	10.0509	0.564249	10.0517
0.372877	6.27818	0.239997	4.14916	0.603762	10.3837	0.5666	9.99466	0.566905	9.98728
0.37339	6.26316	0.243495	4.16441	0.605393	10.3749	0.569231	9.93103	0.569533	9.92376
0.373718	6.2536	0.246994	4.17935	0.60717	10.3655	0.571834	9.86831	0.572133	9.86113
0.374189	6.23994	0.250495	4.19401	0.609591	10.3529	0.57441	9.80645	0.574705	9.79937
0.374702	6.22521	0.253996	4.20838	0.61266	10.3373	0.576957	9.74542	0.577248	9.73844
0.3754	6.20535	0.257499	4.22246	0.616383	10.3188	0.579475	9.6852	0.579764	9.67831
0.376285	6.18054	0.261002	4.23628	0.620765	10.2978	0.581965	9.62576	0.58225	9.61896
0.377356	6.151	0.264506	4.24982	0.625811	10.2745	0.584427	9.56707	0.584709	9.56036
0.378616	6.11696	0.268011	4.2631	0.630872	10.2518	0.586859	9.50912	0.587138	9.50248
0.380069	6.07874	0.271516	4.27613	0.635948	10.2299	0.589263	9.45187	0.589539	9.44531
0.381529	6.0414	0.275021	4.2889	0.641035	10.2086	0.591639	9.39531	0.591911	9.38883
0.382998	6.00494	0.278526	4.30143	0.646133	10.1879	0.593986	9.33942	0.594255	9.33302
0.384477	5.96934	0.282031	4.31371	0.651239	10.1677	0.596305	9.28418	0.59657	9.27786
0.385968	5.9346	0.285536	4.32576	0.656352	10.148	0.598596	9.22958	0.598858	9.22333
0.38747	5.9007	0.289041	4.33758	0.661469	10.1287	0.600858	9.1756	0.601117	9.16942
0.388984	5.86764	0.292545	4.34917	0.666589	10.1099	0.603094	9.12223	0.60335	9.11612
0.390513	5.8354	0.296049	4.36054	0.67171	10.0914	0.605302	9.06946	0.605555	9.06342
0.392055	5.80397	0.299552	4.37169	0.67683	10.0733	0.607483	9.01728	0.607733	9.0113
0.393612	5.77334	0.303054	4.38263	0.681948	10.0554	0.609638	8.96567	0.609885	8.95976
0.395185	5.74349	0.306556	4.39335	0.687063	10.0379	0.611767	8.91463	0.612011	8.90878
0.396774	5.71441	0.310057	4.40388	0.692172	10.0205	0.613871	8.86415	0.614112	8.85837
0.398378	5.68608	0.313556	4.4142	0.697273	10.0034	0.61595	8.81422	0.616188	8.8085
0.4	5.65849	0.317055	4.42433	0.702366	9.98651	0.618004	8.76483	0.61824	8.75918
0.401639	5.63164	0.320552	4.43427	0.707449	9.96973	0.620035	8.71599	0.620268	8.71039
0.403295	5.60549	0.324048	4.44401	0.71252	9.95308	0.622043	8.66768	0.622273	8.66214
0.404969	5.58004	0.327543	4.45358	0.717577	9.93654	0.624028	8.61989	0.624256	8.61442
0.406662	5.55527	0.331036	4.46295	0.722619	9.92007	0.625992	8.57263	0.626217	8.56722
0.408372	5.53118	0.334528	4.47216	0.727643	9.90365	0.627934	8.52589	0.628157	8.52054
0.410101	5.50774	0.338018	4.48118	0.73265	9.88726	0.629857	8.47967	0.630077	8.47438
0.411848	5.48493	0.341506	4.49004	0.737636	9.87087	0.631759	8.43396	0.631977	8.42873
0.413615	5.46276	0.344993	4.49873	0.7426	9.85447	0.633643	8.38876	0.633859	8.38359
0.4154	5.44119	0.348478	4.50725	0.747541	9.83802	0.635508	8.34407	0.635722	8.33895
0.417204	5.42022	0.351961	4.51561	0.752456	9.82152	0.637357	8.29989	0.637569	8.29483
0.419027	5.39984	0.355442	4.52381	0.757345	9.80493	0.639188	8.2562	0.639399	8.2512
0.420869	5.38003	0.35892	4.53186	0.762204	9.78825	0.641004	8.21302	0.641213	8.20808
0.42273	5.36077	0.362397	4.53975	0.767033	9.77143	0.642805	8.17034	0.643012	8.16545
0.42461	5.34206	0.365872	4.54749	0.771829	9.75448	0.644592	8.12816	0.644797	8.12333
0.426508	5.32387	0.369344	4.55509	0.776591	9.73736	0.646366	8.08647	0.646569	8.08169
0.428426	5.30621	0.372814	4.56254	0.781317	9.72006	0.648126	8.04527	0.648329	8.04056
0.430363	5.28905	0.376282	4.56984	0.786005	9.70256	0.649875	8.00457	0.650076	7.99991
0.432319	5.27238	0.379747	4.57701	0.790653	9.68485	0.651613	7.96435	0.651813	7.95975
0.434293	5.25619	0.383209	4.58404	0.79526	9.66689	0.653341	7.92463	0.65354	7.92008
0.436286	5.24047	0.38667	4.59093	0.799823	9.64869	0.655059	7.88539	0.655257	7.8809
0.438298	5.22521	0.390127	4.5977	0.804341	9.63021	0.656769	7.84664	0.656965	7.84221
0.440328	5.21039	0.393582	4.60433	0.808811	9.61145	0.658471	7.80837	0.658666	7.80399
0.442376	5.19601	0.397034	4.61083	0.813233	9.59239	0.660165	7.77058	0.66036	7.76626
0.444442	5.18205	0.400484	4.61721	0.817604	9.57302	0.661853	7.73327	0.662047	7.72901
0.446527	5.1685	0.403931	4.62346	0.821922	9.55332	0.663536	7.69644	0.663729	7.69223
0.448629	5.15535	0.407374	4.6296	0.826186	9.53328	0.665213	7.66009	0.665406	7.65593
0.450749	5.14259	0.410815	4.63561	0.830395	9.51289	0.666886	7.62421	0.667079	7.6201
0.452887	5.13021	0.414253	4.6415	0.834546	9.49214	0.668556	7.5888	0.668748	7.58475
0.455042	5.11821	0.417688	4.64728	0.838638	9.47102	0.670222	7.55385	0.670414	7.54986
0.457214	5.10656	0.42112	4.65295	0.84267	9.44952	0.671886	7.51938	0.672078	7.51544
0.459403	5.09526	0.424549	4.6585	0.846641	9.42764	0.673549	7.48537	0.673741	7.48148
0.461609	5.08431	0.427974	4.66394	0.85055	9.40538	0.675211	7.45181	0.675403	7.44798
0.463832	5.07369	0.431397	4.66927	0.854395	9.38272	0.676873	7.41872	0.677064	7.41494
0.466072	5.06339	0.434816	4.6745	0.858175	9.35968	0.678534	7.38608	0.678726	7.38235
0.468327	5.05341	0.438232	4.67962	0.861891	9.33624	0.680197	7.3539	0.680389	7.35022
0.470599	5.04374	0.441644	4.68464	0.865541	9.31241	0.681861	7.32217	0.682053	7.31854
0.472886	5.03436	0.445054	4.68956	0.869125	9.2882	0.683527	7.29088	0.683719	7.2873
0.47519	5.02528	0.448459	4.69437	0.872642	9.2636	0.685196	7.26003	0.685388	7.25651
0.477509	5.01648	0.451862	4.69909	0.876093	9.23863	0.686868	7.22963	0.687061	7.22615
0.479843	5.00795	0.455261	4.70371	0.879477	9.21329	0.688543	7.19966	0.688736	7.19624
0.482192	4.99969	0.458656	4.70823	0.882795	9.18759	0.690222	7.17013	0.690416	7.16675
0.484556	4.99169	0.462048	4.71266	0.886048	9.16155	0.691906	7.14102	0.692101	7.1377
0.486935	4.98395	0.465436	4.717	0.889235	9.13517	0.693596	7.11235	0.69379	7.10907
0.489328	4.97645	0.46882	4.72124	0.892357	9.10847	0.69529	7.08409	0.695486	7.08086
0.491736	4.96919	0.472201	4.7254	0.895416	9.08146	0.696991	7.05626	0.697187	7.05308
0.494157	4.96216	0.475578	4.72946	0.898411	9.05416	0.698697	7.02884	0.698895	7.02571
0.496593	4.95536	0.478951	4.73344	0.901345	9.02658	0.700411	7.00183	0.700609	6.99875
0.499042	4.94878	0.482321	4.73733	0.904218	8.99875	0.702132	6.97523	0.702331	6.9722
0.501504	4.94242	0.485687	4.74114	0.907032	8.97067	0.70386	6.94904	0.70406	6.94605
0.50398	4.93626	0.489049	4.74486	0.909787	8.94237	0.705597	6.92325	0.705797	6.9203
0.506469	4.9303	0.492406	4.7485	0.912486	8.91386	0.707341	6.89785	0.707543	6.89495
0.508971	4.92454	0.495761	4.75206	0.91513	8.88516	0.709094	6.87285	0.709297	6.86999
0.511485	4.91898	0.499111	4.75554	0.91772	8.8563	0.710856	6.84823	0.71106	6.84542
0.514012	4.9136	0.502457	4.75894	0.920258	8.82728	0.712628	6.824	0.712832	6.82124
0.516552	4.9084	0.505799	4.76226	0.922746	8.79813	0.714409	6.80015	0.714614	6.79743
0.519103	4.90337	0.509137	4.76551	0.925185	8.76887	0.716199	6.77668	0.716406	6.774
0.521666	4.89852	0.512471	4.76867	0.927577	8.73951	0.718	6.75358	0.718208	6.75094
0.524241	4.89383	0.515801	4.77177	0.929924	8.71008	0.719812	6.73085	0.720021	6.72825
0.526827	4.8893	0.519126	4.77479	0.932227	8.68058	0.721634	6.70848	0.721844	6.70593
0.529424	4.88493	0.522448	4.77773	0.934489	8.65103	0.723467	6.68648	0.723678	6.68396
0.532033	4.88071	0.525765	4.78061	0.93671	8.62146	0.725311	6.66483	0.725524	6.66235
0.534653	4.87664	0.529078	4.78341	0.938893	8.59188	0.727166	6.64353	0.727381	6.6411
0.537283	4.87271	0.532387	4.78615	0.941039	8.5623	0.729033	6.62258	0.729249	6.62019
0.539924	4.86893	0.535692	4.78882	0.943149	8.53274	0.730912	6.60198	0.731129	6.59962
0.542575	4.86527	0.538992	4.79141	0.945226	8.5032	0.732802	6.58171	0.733021	6.5794
0.545236	4.86175	0.542288	4.79395	0.947271	8.47372	0.734705	6.56178	0.734925	6.55951
0.547907	4.85836	0.54558	4.79641	0.949285	8.44428	0.736621	6.54218	0.736842	6.53995
0.550588	4.85509	0.548868	4.79881	0.95127	8.41492	0.738548	6.52291	0.738771	6.52071
0.553279	4.85194	0.552151	4.80115	0.953228	8.38564	0.740489	6.50397	0.740713	6.50181
0.555979	4.84891	0.55543	4.80342	0.955159	8.35646	0.742442	6.48534	0.742668	6.48322
0.558689	4.84599	0.558704	4.80563	0.957065	8.32737	0.744408	6.46703	0.744635	6.46494
0.561407	4.84319	0.561974	4.80778	0.958948	8.2984	0.746387	6.44903	0.746616	6.44698
0.564135	4.84049	0.565239	4.80987	0.960808	8.26954	0.748379	6.43134	0.74861	6.42932
0.566871	4.83789	0.5685	4.8119	0.962648	8.24082	0.750385	6.41396	0.750617	6.41197
0.569616	4.8354	0.571757	4.81387	0.964467	8.21224	0.752404	6.39687	0.752638	6.39492
0.57237	4.833	0.575009	4.81579	0.966268	8.1838	0.754437	6.38008	0.754672	6.37816
0.575132	4.8307	0.578257	4.81764	0.968051	8.15552	0.756483	6.36358	0.75672	6.36169
0.577902	4.82849	0.5815	4.81944	0.969818	8.12739	0.758543	6.34737	0.758781	6.34552
0.580679	4.82637	0.584739	4.82118	0.971569	8.09943	0.760616	6.33144	0.760856	6.32962
0.583465	4.82434	0.587973	4.82287	0.973306	8.07164	0.762704	6.31579	0.762945	6.314
0.586259	4.82239	0.591203	4.82451	0.97503	8.04403	0.764805	6.30042	0.765048	6.29866
0.58906	4.82052	0.594429	4.82609	0.976741	8.0166	0.76692	6.28532	0.767165	6.2836
0.591868	4.81873	0.59765	4.82762	0.97844	7.98936	0.76905	6.27049	0.769296	6.2688
0.594684	4.81702	0.600866	4.8291	0.980128	7.96231	0.771193	6.25592	0.771441	6.25426
0.597506	4.81538	0.604078	4.83053	0.981807	7.93545	0.77335	6.24162	0.7736	6.23999
0.600336	4.81382	0.607285	4.8319	0.983476	7.90879	0.775522	6.22757	0.775773	6.22597
0.603173	4.81233	0.610488	4.83323	0.985137	7.88233	0.777707	6.21378	0.77796	6.21221
0.606016	4.8109	0.613687	4.83452	0.986791	7.85607	0.779907	6.20024	0.780162	6.1987
0.608866	4.80954	0.616881	4.83575	0.988437	7.83003	0.782121	6.18694	0.782377	6.18543
0.611722	4.80824	0.620071	4.83693	0.990077	7.80419	0.784349	6.17389	0.784607	6.1724
0.614584	4.80701	0.623256	4.83808	0.991712	7.77856	0.786591	6.16108	0.786851	6.15962
0.617453	4.80584	0.626437	4.83917	0.993342	7.75314	0.788848	6.1485	0.789109	6.14707
0.620328	4.80472	0.629614	4.84022	0.994967	7.72794	0.791118	6.13616	0.791381	6.13475
0.623208	4.80366	0.632786	4.84123	0.996589	7.70295	0.793403	6.12404	0.793667	6.12266
0.626095	4.80265	0.635953	4.8422	0.998207	7.67818	0.795702	6.11215	0.795968	6.11079
0.628987	4.8017	0.639117	4.84312	0.999823	7.65363	0.798015	6.10048	0.798282	6.09915
0.631884	4.8008	0.642276	4.844	1.00144	7.6293	0.800342	6.08903	0.800611	6.08773
0.634787	4.79995	0.645431	4.84484			0.802683	6.0778	0.802954	6.07652
0.637696	4.79914	0.648581	4.84564			0.805038	6.06677	0.80531	6.06552
0.640609	4.79839	0.651728	4.84641			0.807407	6.05596	0.807681	6.05473
0.643528	4.79767	0.65487	4.84713			0.80979	6.04535	0.810066	6.04414
0.646451	4.79701	0.658008	4.84782			0.812187	6.03494	0.812464	6.03376
0.649379	4.79638	0.661142	4.84847			0.814598	6.02474	0.814876	6.02357
0.652312	4.79579	0.664271	4.84908			0.817022	6.01473	0.817303	6.01358
0.65525	4.79525	0.667397	4.84966			0.81946	6.00491	0.819742	6.00379
0.658192	4.79474	0.670519	4.85021			0.821912	5.99528	0.822196	5.99418
0.661139	4.79426	0.673636	4.85072			0.824378	5.98583	0.824662	5.98476
0.66409	4.79383	0.67675	4.8512			0.826856	5.97657	0.827143	5.97552
0.667045	4.79342	0.67986	4.85164			0.829349	5.96749	0.829637	5.96646
0.670005	4.79306	0.682965	4.85206			0.831854	5.95859	0.832144	5.95758
0.672968	4.79272	0.686068	4.85244			0.834373	5.94986	0.834664	5.94887
0.675935	4.79241	0.689166	4.85279			0.836905	5.9413	0.837198	5.94033
0.678907	4.79213	0.69226	4.85312			0.83945	5.93292	0.839744	5.93196
0.681881	4.79189	0.695351	4.85341			0.842008	5.92469	0.842304	5.92376
0.68486	4.79167	0.698438	4.85368			0.84458	5.91663	0.844877	5.91571
0.687842	4.79147	0.701522	4.85392			0.847163	5.90873	0.847462	5.90783
0.690828	4.79131	0.704602	4.85413			0.84976	5.90099	0.85006	5.90011
0.693817	4.79116	0.707678	4.85432			0.852369	5.8934	0.852671	5.89254
0.696809	4.79104	0.710752	4.85449			0.854991	5.88597	0.855294	5.88512
0.699804	4.79095	0.713821	4.85462			0.857625	5.87868	0.857929	5.87785
0.702803	4.79087	0.716888	4.85474			0.860271	5.87154	0.860577	5.87072
0.705805	4.79082	0.719951	4.85483			0.86293	5.86454	0.863237	5.86374
0.708809	4.79079	0.723011	4.8549			0.8656	5.85768	0.865909	5.8569
0.711817	4.79078	0.726068	4.85495			0.868283	5.85097	0.868593	5.8502
0.714827	4.79079	0.729122	4.85498			0.870978	5.84438	0.871289	5.84363
0.71784	4.79081	0.732172	4.85498			0.873684	5.83794	0.873996	5.8372
0.720856	4.79085	0.73522	4.85497			0.876402	5.83162	0.876715	5.8309
0.723874	4.79091	0.738265	4.85494			0.879131	5.82543	0.879446	5.82473
0.726895	4.79099	0.741307	4.85489			0.881871	5.81937	0.882188	5.81868
0.729919	4.79108	0.744346	4.85482			0.884623	5.81343	0.884941	5.81276
0.732944	4.79118	0.747383	4.85474			0.887386	5.80762	0.887706	5.80695
0.735972	4.7913	0.750416	4.85464			0.890161	5.80192	0.890481	5.80127
0.739003	4.79144	0.753448	4.85452			0.892945	5.79634	0.893267	5.7957
0.742035	4.79158	0.756476	4.85439			0.895741	5.79088	0.896064	5.79025
0.745069	4.79174	0.759503	4.85424			0.898547	5.78552	0.898872	5.78491
0.748106	4.79191	0.762526	4.85408			0.901364	5.78028	0.90169	5.77969
0.751145	4.7921	0.765548	4.8539			0.904192	5.77515	0.904518	5.77457
0.754185	4.79229	0.768567	4.85372			0.907029	5.77012	0.907357	5.76955
0.757227	4.79249	0.771584	4.85352			0.909877	5.7652	0.910205	5.76464
0.760272	4.7927	0.774599	4.8533			0.912734	5.76038	0.913064	5.75983
0.763317	4.79293	0.777612	4.85308			0.915602	5.75566	0.915933	5.75512
0.766365	4.79316	0.780623	4.85285			0.918479	5.75104	0.918811	5.75051
0.769414	4.7934	0.783632	4.8526			0.921366	5.74651	0.921699	5.746
0.772465	4.79364	0.786639	4.85235			0.924262	5.74208	0.924596	5.74157
0.775517	4.7939	0.789644	4.85208			0.927168	5.73774	0.927503	5.73725
0.778571	4.79416	0.792647	4.85181			0.930082	5.73349	0.930419	5.73301
0.781626	4.79442	0.795649	4.85153			0.933007	5.72933	0.933344	5.72886
0.784682	4.7947	0.798649	4.85124			0.935939	5.72526	0.936278	5.72479
0.78774	4.79498	0.801647	4.85095			0.938881	5.72127	0.939221	5.72081
0.790799	4.79526	0.804644	4.85064			0.941832	5.71736	0.942172	5.71692
0.793859	4.79555	0.807639	4.85033			0.944791	5.71354	0.945132	5.7131
0.79692	4.79585	0.810633	4.85002			0.947759	5.7098	0.948101	5.70937
0.799983	4.79615	0.813626	4.8497			0.950735	5.70613	0.951078	5.70571
0.803046	4.79645	0.816617	4.84937			0.953719	5.70254	0.954063	5.70214
0.806111	4.79676	0.819607	4.84904			0.956711	5.69903	0.957056	5.69863
0.809176	4.79707	0.822596	4.8487			0.959711	5.69559	0.960057	5.6952
0.812243	4.79738	0.825584	4.84837			0.962719	5.69222	0.963067	5.69184
0.81531	4.7977	0.828571	4.84802			0.965735	5.68893	0.966083	5.68855
0.818378	4.79802	0.831557	4.84767			0.968759	5.6857	0.969108	5.68533
0.821447	4.79834	0.834541	4.84732			0.97179	5.68254	0.97214	5.68218
0.824517	4.79866	0.837525	4.84697			0.974828	5.67944	0.975179	5.67909
0.827587	4.79899	0.840508	4.84662			0.977874	5.67641	0.978225	5.67607
0.830658	4.79932	0.843491	4.84626			0.980927	5.67345	0.981279	5.67311
0.83373	4.79964	0.846472	4.8459			0.983986	5.67054	0.984339	5.67021
0.836802	4.79997	0.849453	4.84554			0.987053	5.6677	0.987407	5.66738
0.839875	4.8003	0.852433	4.84518			0.990127	5.66492	0.990481	5.6646
0.842948	4.80063	0.855412	4.84481			0.993207	5.66219	0.993563	5.66188
0.846022	4.80097	0.858391	4.84445			0.996294	5.65952	0.99665	5.65922
0.849097	4.8013	0.861369	4.84409			0.999387	5.65691	0.999744	5.65661
0.852171	4.80163	0.864347	4.84372			1.00249	5.65435	1.00284	5.65406
0.855247	4.80196	0.867325	4.84336						
0.858322	4.80229	0.870302	4.843						
0.861398	4.80262	0.873278	4.84263						
0.864474	4.80295	0.876255	4.84227						
0.86755	4.80328	0.879231	4.84191						
0.870627	4.80361	0.882207	4.84155						
