Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
347  Points		350  Points		191  Points		135  Points		288  Points		142  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00380192	9.01354	0.000272536	0.469297	0.459106	-0.112907	0.540073	0.203242	0.270032	0.145126	0.810093	-0.0277471
0.0102428	9.01248	0.000607885	0.561151	0.459025	-0.16979	0.540218	0.320924	0.270136	0.263099	0.810073	-0.0520027
0.0166821	9.00987	0.00107451	0.743604	0.458863	-0.281708	0.540531	0.554504	0.270408	0.498414	0.810018	-0.100227
0.0231193	9.00599	0.00167061	0.923249	0.458623	-0.389135	0.54101	0.783973	0.270848	0.732118	0.809929	-0.147686
0.0295531	9.00082	0.00239397	1.09957	0.458307	-0.490538	0.541652	1.0078	0.271454	0.963555	0.809807	-0.194092
0.0359829	8.99438	0.00324206	1.272	0.457922	-0.584671	0.542451	1.22464	0.272225	1.19199	0.809652	-0.239156
0.0424075	8.98657	0.00421186	1.44001	0.457472	-0.670469	0.543402	1.43362	0.273158	1.41679	0.809465	-0.282586
0.048826	8.97744	0.00530006	1.60328	0.456963	-0.747142	0.544499	1.63393	0.27425	1.6374	0.809248	-0.324086
0.0552376	8.96692	0.0065032	1.76137	0.456404	-0.81416	0.545737	1.82505	0.275498	1.85326	0.809002	-0.363444
0.0616412	8.95495	0.00781733	1.91395	0.4558	-0.871226	0.547108	2.00675	0.276898	2.06389	0.808729	-0.400429
0.0680356	8.94152	0.00923854	2.06089	0.455159	-0.918319	0.548605	2.17905	0.278448	2.26895	0.80843	-0.434862
0.07442	8.9266	0.0107627	2.20196	0.454487	-0.955495	0.550222	2.34201	0.280141	2.46812	0.808107	-0.466677
0.0807931	8.91002	0.0123855	2.33704	0.453793	-0.982957	0.551952	2.49596	0.281975	2.66105	0.807763	-0.495642
0.0871538	8.89177	0.0141026	2.46606	0.453083	-1.00093	0.553789	2.64131	0.283944	2.84761	0.807399	-0.521674
0.0935008	8.87188	0.0159099	2.58906	0.452363	-1.00984	0.555727	2.77837	0.286045	3.02764	0.807017	-0.544805
