Sym0		Asym0		Sym1		Asym1		Asym2	
0.193906	8.77439	0.0606943	2.55973	0.451783	20.2292	0.38889	17.5168	0.387597	17.6883
0.199159	8.75733	0.063503	2.60749	0.451829	19.6651	0.391804	17.1513	0.390492	17.3124
0.20437	8.7394	0.0663458	2.65415	0.451927	19.134	0.394755	16.8075	0.393427	16.9591
0.209537	8.72056	0.069221	2.69973	0.452079	18.6332	0.397744	16.4835	0.396399	16.6265
0.214655	8.70079	0.0721271	2.74426	0.45229	18.1607	0.400767	16.1777	0.399407	16.3127
0.219724	8.68003	0.0750627	2.78776	0.452564	17.7144	0.403822	15.8887	0.402448	16.0164
0.224739	8.65825	0.0780263	2.83024	0.452904	17.2925	0.406908	15.6151	0.40552	15.736
0.229698	8.6354	0.0810167	2.87174	0.453315	16.8935	0.410023	15.3558	0.408622	15.4704
0.234597	8.61145	0.0840326	2.91227	0.453801	16.5159	0.413164	15.1096	0.411752	15.2184
0.239434	8.58634	0.0870726	2.95186	0.454366	16.1583	0.41633	14.8756	0.414907	14.9791
0.244204	8.56004	0.0901358	2.99052	0.455015	15.8197	0.419519	14.6529	0.418086	14.7515
0.248904	8.5325	0.0932208	3.02828	0.455751	15.4989	0.422729	14.4408	0.421287	14.5347
0.253531	8.50369	0.0963268	3.06516	0.45658	15.1948	0.425959	14.2384	0.424508	14.328
0.258081	8.47357	0.0994526	3.10118	0.457506	14.9067	0.429207	14.0451	0.427748	14.1307
0.26255	8.44209	0.102597	3.13636	0.458533	14.6336	0.432471	13.8603	0.431005	13.9422
0.266934	8.40923	0.10576	3.17072	0.459666	14.3748	0.43575	13.6835	0.434277	13.7618
0.271231	8.37496	0.108939	3.20428	0.460908	14.1296	0.439042	13.514	0.437563	13.5891
0.275436	8.33925	0.112135	3.23706	0.462264	13.8972	0.442345	13.3515	0.440862	13.4235
0.279546	8.30209	0.115346	3.26908	0.463738	13.6772	0.445658	13.1954	0.444171	13.2646
0.283559	8.26347	0.118572	3.30036	0.465333	13.4688	0.448981	13.0454	0.44749	13.112
0.28747	8.22338	0.121811	3.33092	0.467053	13.2716	0.45231	12.9012	0.450816	12.9652
0.291278	8.18183	0.125064	3.36077	0.468901	13.0851	0.455645	12.7622	0.454148	12.8239
0.294981	8.13885	0.128328	3.38994	0.470879	12.9087	0.458984	12.6284	0.457486	12.6878
0.298575	8.09444	0.131605	3.41844	0.47299	12.742	0.462326	12.4992	0.460827	12.5566
0.302061	8.04865	0.134893	3.44628	0.475234	12.5845	0.46567	12.3745	0.46417	12.4299
0.305437	8.00153	0.138191	3.47349	0.477614	12.4358	0.469014	12.254	0.467514	12.3076
0.308703	7.95314	0.141499	3.50008	0.480129	12.2954	0.472357	12.1375	0.470858	12.1893
0.311859	7.90353	0.144817	3.52607	0.48278	12.163	0.475698	12.0247	0.4742	12.0748
0.314906	7.8528	0.148143	3.55147	0.485565	12.0382	0.479035	11.9154	0.477539	11.964
0.317845	7.80102	0.151478	3.5763	0.488484	11.9206	0.482368	11.8094	0.480874	11.8566
0.320678	7.74829	0.154821	3.60056	0.491535	11.8097	0.485694	11.7066	0.484203	11.7523
0.323408	7.69471	0.158171	3.62429	0.494715	11.7053	0.489013	11.6067	0.487526	11.6512
0.326037	7.64038	0.161096	3.64453	0.498021	11.607	0.492324	11.5097	0.49084	11.5529
0.328568	7.58542	0.163594	3.66147	0.501451	11.5144	0.495625	11.4153	0.494146	11.4573
0.331006	7.52994	0.165662	3.67526	0.505	11.4272	0.498916	11.3234	0.497441	11.3643
0.333355	7.47405	0.167299	3.68604	0.508664	11.345	0.502194	11.2339	0.500725	11.2737
0.335618	7.41786	0.168503	3.69389	0.512439	11.2677	0.505459	11.1466	0.503996	11.1855
0.3378	7.36149	0.169274	3.69888	0.516321	11.1948	0.508711	11.0615	0.507254	11.0994
0.339907	7.30504	0.170384	3.70601	0.520305	11.126	0.511947	10.9784	0.510498	11.0154
0.341941	7.24861	0.17159	3.7137	0.524385	11.0612	0.515167	10.8972	0.513725	10.9334
0.34391	7.19231	0.173232	3.72406	0.528558	11.0001	0.51837	10.8178	0.516936	10.8532
0.345816	7.13623	0.17531	3.737	0.532818	10.9423	0.521555	10.7402	0.520129	10.7748
0.347665	7.08045	0.177825	3.75242	0.537161	10.8877	0.524721	10.6642	0.523303	10.6981
0.349462	7.02506	0.180779	3.77019	0.541581	10.8361	0.527866	10.5897	0.526458	10.6229
0.351211	6.97013	0.184174	3.79016	0.546074	10.7873	0.530991	10.5168	0.529592	10.5493
0.352916	6.91573	0.187572	3.80969	0.550636	10.741	0.534094	10.4452	0.532705	10.4771
0.354582	6.86192	0.190975	3.8288	0.555262	10.697	0.536779	10.3839	0.535399	10.4154
0.356213	6.80876	0.194381	3.84749	0.559948	10.6553	0.539054	10.3325	0.537682	10.3635
0.357812	6.75631	0.19779	3.86578	0.56469	10.6157	0.540926	10.2905	0.53956	10.3211
0.359384	6.70459	0.201203	3.88368	0.569483	10.5779	0.542399	10.2576	0.541039	10.2879
0.360931	6.65365	0.204618	3.90119	0.574324	10.542	0.543479	10.2335	0.542122	10.2637
0.362457	6.60352	0.208036	3.91833	0.57921	10.5077	0.544168	10.2182	0.542814	10.2483
0.363966	6.55423	0.211457	3.9351	0.584137	10.4749	0.545156	10.1963	0.543806	10.2263
0.36546	6.50581	0.21488	3.95152	0.588462	10.4474	0.546227	10.1727	0.544882	10.2024
0.366941	6.45826	0.218304	3.96759	0.592169	10.4249	0.547679	10.1408	0.546339	10.1702
0.368413	6.41162	0.221731	3.98332	0.595248	10.4067	0.549506	10.1007	0.548173	10.1299
0.369878	6.36588	0.225159	3.99872	0.597691	10.3927	0.551702	10.0528	0.550378	10.0817
0.371338	6.32106	0.228588	4.01379	0.599492	10.3825	0.55426	9.99737	0.552946	10.0258
0.372794	6.27716	0.232019	4.02855	0.600646	10.3761	0.557169	9.93463	0.555867	9.96266
0.374063	6.23966	0.235451	4.04301	0.602308	10.367	0.56005	9.87283	0.558761	9.90044
0.375145	6.20824	0.238884	4.05716	0.604118	10.3572	0.562903	9.81191	0.561627	9.83912
0.37604	6.18265	0.242317	4.07102	0.606584	10.3441	0.565726	9.75184	0.564463	9.77868
0.376749	6.16266	0.245751	4.08459	0.609712	10.3279	0.568521	9.69259	0.567271	9.71907
0.377271	6.1481	0.249185	4.09788	0.613506	10.3088	0.571286	9.63413	0.570049	9.66026
0.377605	6.13884	0.25262	4.1109	0.617971	10.287	0.574021	9.57642	0.572798	9.60221
0.378085	6.12562	0.256055	4.12365	0.623113	10.2627	0.576725	9.51943	0.575516	9.5449
0.378608	6.11136	0.25949	4.13614	0.628271	10.2393	0.5794	9.46315	0.578204	9.48831
0.379321	6.09215	0.262924	4.14838	0.633444	10.2165	0.582043	9.40754	0.580861	9.4324
0.380224	6.06817	0.266359	4.16037	0.638628	10.1944	0.584656	9.35259	0.583488	9.37716
0.38132	6.03962	0.269793	4.17211	0.643823	10.1729	0.587239	9.29827	0.586084	9.32256
0.382611	6.00676	0.273227	4.18362	0.649026	10.152	0.589791	9.24457	0.58865	9.26858
0.3841	5.96989	0.276661	4.1949	0.654234	10.1316	0.592312	9.19146	0.591185	9.21521
0.3856	5.9339	0.280093	4.20594	0.659446	10.1116	0.594803	9.13893	0.593689	9.16242
0.38711	5.89877	0.283525	4.21677	0.664661	10.0921	0.597263	9.08697	0.596163	9.11021
0.388631	5.86451	0.286957	4.22738	0.669875	10.0729	0.599693	9.03556	0.598607	9.05855
0.390166	5.83108	0.290387	4.23778	0.675088	10.0541	0.602094	8.98469	0.601021	9.00744
0.391713	5.79849	0.293816	4.24797	0.680298	10.0356	0.604465	8.93436	0.603405	8.95687
0.393274	5.76671	0.297245	4.25795	0.685502	10.0174	0.606807	8.88454	0.60576	8.90682
0.394849	5.73574	0.300672	4.26774	0.690699	9.99937	0.60912	8.83524	0.608086	8.85729
0.396439	5.70555	0.304098	4.27733	0.695888	9.98158	0.611405	8.78644	0.610383	8.80827
0.398045	5.67614	0.307522	4.28674	0.701066	9.96396	0.613662	8.73814	0.612653	8.75974
0.399667	5.64749	0.310946	4.29595	0.706232	9.94649	0.615891	8.69033	0.614895	8.71171
0.401304	5.61957	0.314368	4.30499	0.711383	9.92914	0.618094	8.64301	0.617109	8.66417
0.402959	5.59239	0.317788	4.31385	0.716519	9.91188	0.620271	8.59616	0.619298	8.61711
0.40463	5.56592	0.321207	4.32253	0.721638	9.89468	0.622422	8.5498	0.621461	8.57054
0.406318	5.54015	0.324624	4.33105	0.726737	9.87752	0.624549	8.50391	0.623598	8.52443
0.408024	5.51506	0.328039	4.33939	0.731815	9.86038	0.626651	8.45849	0.625711	8.4788
0.409747	5.49064	0.331453	4.34758	0.73687	9.84322	0.62873	8.41353	0.627801	8.43364
0.411488	5.46687	0.334865	4.3556	0.7419	9.82603	0.630787	8.36905	0.629867	8.38894
0.413247	5.44373	0.338275	4.36346	0.746904	9.80878	0.632821	8.32502	0.631911	8.34471
0.415023	5.42122	0.341684	4.37118	0.75188	9.79145	0.634834	8.28146	0.633934	8.30094
0.416818	5.39932	0.34509	4.37874	0.756826	9.77402	0.636827	8.23836	0.635936	8.25764
0.418631	5.37802	0.348494	4.38615	0.761739	9.75647	0.6388	8.19572	0.637917	8.21479
0.420462	5.35729	0.351897	4.39342	0.766619	9.73878	0.640754	8.15354	0.63988	8.1724
0.422311	5.33713	0.355297	4.40055	0.771463	9.72092	0.642691	8.11181	0.641824	8.13047
0.424178	5.31752	0.358695	4.40754	0.77627	9.70287	0.64461	8.07055	0.643751	8.089
0.426064	5.29845	0.362091	4.4144	0.781036	9.68463	0.646513	8.02973	0.645661	8.04798
0.427967	5.27991	0.365485	4.42112	0.785762	9.66616	0.6484	7.98938	0.647555	8.00742
0.429889	5.26188	0.368876	4.42771	0.790444	9.64746	0.650272	7.94947	0.649434	7.96732
0.431828	5.24434	0.372265	4.43417	0.795081	9.6285	0.652131	7.91003	0.651299	7.92766
0.433785	5.2273	0.375652	4.44051	0.799671	9.60927	0.653977	7.87103	0.653151	7.88846
0.43576	5.21073	0.379037	4.44672	0.804212	9.58975	0.65581	7.83249	0.654989	7.84972
0.437753	5.19462	0.382419	4.45281	0.808703	9.56993	0.657632	7.79439	0.656816	7.81142
0.439764	5.17897	0.385799	4.45879	0.813142	9.5498	0.659443	7.75675	0.658632	7.77358
0.441791	5.16375	0.389176	4.46465	0.817526	9.52934	0.661244	7.71956	0.660438	7.73619
0.443837	5.14896	0.392551	4.47039	0.821855	9.50854	0.663036	7.68282	0.662234	7.69924
0.445899	5.13459	0.395923	4.47602	0.826127	9.48739	0.66482	7.64652	0.664021	7.66275
0.447978	5.12062	0.399293	4.48155	0.830341	9.46589	0.666596	7.61067	0.665801	7.6267
0.450074	5.10705	0.402661	4.48696	0.834494	9.44402	0.668366	7.57527	0.667573	7.59109
0.452187	5.09387	0.406025	4.49227	0.838587	9.42179	0.670129	7.5403	0.669339	7.55593
0.454317	5.08105	0.409387	4.49748	0.842618	9.39917	0.671887	7.50578	0.671099	7.52121
0.456463	5.06861	0.412747	4.50258	0.846585	9.37619	0.673639	7.4717	0.672854	7.48693
0.458625	5.05652	0.416104	4.50759	0.850489	9.35282	0.675388	7.43806	0.674604	7.45309
0.460803	5.04477	0.419458	4.51249	0.854328	9.32908	0.677134	7.40485	0.676351	7.41969
0.462997	5.03336	0.422809	4.5173	0.858101	9.30496	0.678876	7.37207	0.678095	7.38672
0.465207	5.02228	0.426158	4.52202	0.861809	9.28046	0.680617	7.33973	0.679836	7.35418
0.467432	5.01152	0.429504	4.52664	0.865451	9.2556	0.682356	7.30781	0.681576	7.32208
0.469673	5.00107	0.432847	4.53117	0.869027	9.23038	0.684094	7.27633	0.683314	7.2904
0.471928	4.99092	0.436188	4.53562	0.872537	9.20481	0.685831	7.24526	0.685052	7.25914
0.474199	4.98106	0.439525	4.53997	0.875982	9.17889	0.687569	7.21462	0.68679	7.22831
0.476484	4.97149	0.44286	4.54424	0.879361	9.15263	0.689308	7.18439	0.688528	7.1979
0.478784	4.9622	0.446192	4.54842	0.882675	9.12606	0.691048	7.15458	0.690267	7.1679
0.481098	4.95318	0.449521	4.55252	0.885925	9.09917	0.692789	7.12519	0.692008	7.13832
0.483426	4.94443	0.452847	4.55654	0.889111	9.072	0.694533	7.0962	0.693751	7.10915
0.485769	4.93592	0.456171	4.56047	0.892236	9.04454	0.69628	7.06762	0.695496	7.08039
0.488125	4.92767	0.459491	4.56433	0.895298	9.01682	0.69803	7.03944	0.697245	7.05203
0.490494	4.91966	0.462809	4.56811	0.8983	8.98885	0.699783	7.01166	0.698996	7.02407
0.492877	4.91189	0.466123	4.57181	0.901243	8.96065	0.701541	6.98428	0.700752	6.99652
0.495273	4.90434	0.469435	4.57544	0.904128	8.93224	0.703303	6.95729	0.702512	6.96935
0.497682	4.89702	0.472743	4.57899	0.906957	8.90363	0.70507	6.93069	0.704277	6.94258
0.500104	4.88992	0.476049	4.58248	0.909731	8.87485	0.706842	6.90448	0.706047	6.91619
0.502539	4.88302	0.479351	4.58589	0.912451	8.8459	0.70862	6.87865	0.707822	6.89019
0.504985	4.87634	0.482651	4.58922	0.915119	8.81681	0.710404	6.85319	0.709603	6.86456
0.507444	4.86985	0.485948	4.5925	0.917737	8.7876	0.712195	6.82811	0.711391	6.83932
0.509915	4.86355	0.489241	4.5957	0.920306	8.75828	0.713992	6.80341	0.713185	6.81444
0.512398	4.85745	0.492532	4.59883	0.922828	8.72887	0.715796	6.77907	0.714986	6.78994
0.514893	4.85152	0.495819	4.6019	0.925305	8.69939	0.717607	6.75509	0.716794	6.7658
0.517398	4.84578	0.499104	4.60491	0.927737	8.66986	0.719426	6.73147	0.718609	6.74202
0.519915	4.84021	0.502385	4.60785	0.930127	8.64028	0.721253	6.70821	0.720432	6.7186
0.522444	4.8348	0.505663	4.61073	0.932477	8.61068	0.723087	6.6853	0.722263	6.69553
0.524983	4.82957	0.508939	4.61355	0.934787	8.58107	0.724931	6.66273	0.724103	6.67281
0.527532	4.82449	0.512211	4.61631	0.93706	8.55147	0.726783	6.64052	0.725951	6.65044
0.530093	4.81956	0.51548	4.619	0.939297	8.52188	0.728643	6.61864	0.727808	6.62841
0.532663	4.81479	0.518746	4.62164	0.9415	8.49233	0.730513	6.59709	0.729673	6.60671
0.535244	4.81016	0.522009	4.62422	0.94367	8.46282	0.732392	6.57588	0.731548	6.58536
0.537835	4.80568	0.525268	4.62675	0.945808	8.43338	0.734281	6.555	0.733432	6.56432
0.540435	4.80133	0.528525	4.62922	0.947917	8.404	0.736179	6.53444	0.735326	6.54362
0.543046	4.79712	0.531778	4.63163	0.949997	8.3747	0.738087	6.5142	0.73723	6.52324
0.545665	4.79304	0.535029	4.63399	0.95205	8.3455	0.740005	6.49428	0.739143	6.50317
0.548294	4.78909	0.538276	4.6363	0.954076	8.3164	0.741933	6.47467	0.741067	6.48342
0.550932	4.78526	0.54152	4.63856	0.956079	8.2874	0.743871	6.45536	0.743001	6.46398
0.55358	4.78155	0.544761	4.64076	0.958058	8.25853	0.74582	6.43636	0.744945	6.44485
0.556236	4.77796	0.547999	4.64291	0.960014	8.22979	0.74778	6.41767	0.7469	6.42602
0.5589	4.77448	0.551234	4.64502	0.96195	8.20118	0.74975	6.39927	0.748865	6.40748
0.561573	4.77111	0.554465	4.64707	0.963866	8.17272	0.751731	6.38116	0.750841	6.38924
0.564255	4.76785	0.557694	4.64908	0.965763	8.14441	0.753723	6.36334	0.752828	6.37129
0.566945	4.76469	0.560919	4.65104	0.967643	8.11625	0.755726	6.3458	0.754826	6.35363
0.569642	4.76164	0.564141	4.65295	0.969506	8.08826	0.75774	6.32855	0.756835	6.33625
0.572348	4.75868	0.56736	4.65482	0.971353	8.06044	0.759765	6.31157	0.758855	6.31915
0.575062	4.75582	0.570576	4.65664	0.973185	8.03279	0.761802	6.29487	0.760887	6.30233
0.577783	4.75305	0.573789	4.65842	0.975004	8.00532	0.76385	6.27844	0.76293	6.28578
0.580511	4.75037	0.576999	4.66015	0.97681	7.97803	0.765909	6.26227	0.764984	6.26949
0.583247	4.74778	0.580205	4.66184	0.978603	7.95093	0.76798	6.24637	0.76705	6.25347
0.58599	4.74527	0.583409	4.66349	0.980386	7.92401	0.770062	6.23072	0.769127	6.23771
0.58874	4.74285	0.586609	4.6651	0.982158	7.8973	0.772156	6.21533	0.771216	6.2222
0.591497	4.74051	0.589806	4.66666	0.98392	7.87078	0.774262	6.20019	0.773316	6.20695
0.594261	4.73824	0.593001	4.66819	0.985673	7.84446	0.776379	6.1853	0.775428	6.19195
0.597032	4.73606	0.596192	4.66968	0.987418	7.81834	0.778508	6.17066	0.777552	6.1772
0.599809	4.73394	0.59938	4.67112	0.989156	7.79243	0.780649	6.15625	0.779687	6.16268
0.602592	4.7319	0.602565	4.67253	0.990886	7.76672	0.782801	6.14209	0.781834	6.14841
0.605382	4.72992	0.605747	4.67391	0.99261	7.74123	0.784966	6.12815	0.783993	6.13437
0.608178	4.72802	0.608926	4.67524	0.994329	7.71594	0.787142	6.11445	0.786164	6.12057
0.61098	4.72618	0.612102	4.67654	0.996042	7.69086	0.789329	6.10098	0.788347	6.10699
0.613787	4.7244	0.615275	4.6778	0.997751	7.666	0.791529	6.08773	0.790541	6.09364
0.616601	4.72269	0.618445	4.67903	0.999455	7.64135	0.79374	6.0747	0.792747	6.08051
0.61942	4.72103	0.621611	4.68023	1.00116	7.61692	0.795964	6.06188	0.794965	6.0676
0.622245	4.71944	0.624775	4.68139			0.798199	6.04928	0.797195	6.05491
0.625076	4.7179	0.627936	4.68251			0.800445	6.0369	0.799436	6.04243
0.627911	4.71642	0.631094	4.68361			0.802704	6.02472	0.801689	6.03015
0.630752	4.71498	0.634249	4.68467			0.804974	6.01274	0.803954	6.01809
0.633598	4.71361	0.637402	4.6857			0.807256	6.00097	0.806231	6.00622
0.63645	4.71228	0.640551	4.6867			0.80955	5.98939	0.808519	5.99456
0.639306	4.711	0.643697	4.68767			0.811855	5.97801	0.810819	5.98309
0.642167	4.70977	0.646841	4.68861			0.814172	5.96682	0.813131	5.97182
0.645032	4.70858	0.649982	4.68952			0.8165	5.95582	0.815454	5.96073
0.647902	4.70744	0.65312	4.69041			0.81884	5.94501	0.817789	5.94984
0.650777	4.70634	0.656255	4.69126			0.821192	5.93438	0.820136	5.93913
0.653656	4.70529	0.659387	4.69209			0.823555	5.92394	0.822494	5.9286
0.65654	4.70427	0.662517	4.69289			0.825929	5.91367	0.824863	5.91825
0.659428	4.7033	0.665643	4.69366			0.828315	5.90357	0.827244	5.90808
0.66232	4.70236	0.668768	4.69441			0.830712	5.89365	0.829636	5.89808
0.665216	4.70146	0.671889	4.69513			0.83312	5.8839	0.832039	5.88825
0.668116	4.7006	0.675008	4.69583			0.83554	5.87431	0.834453	5.87859
0.67102	4.69977	0.678124	4.6965			0.837971	5.86489	0.836879	5.8691
0.673927	4.69898	0.681237	4.69715			0.840413	5.85563	0.839316	5.85977
0.676839	4.69821	0.684348	4.69777			0.842865	5.84653	0.841764	5.8506
0.679754	4.69749	0.687457	4.69837			0.845329	5.83759	0.844223	5.84158
0.682673	4.69679	0.690563	4.69895			0.847804	5.8288	0.846693	5.83272
0.685595	4.69612	0.693666	4.69951			0.850289	5.82016	0.849173	5.82402
0.688521	4.69548	0.696767	4.70004			0.852786	5.81167	0.851665	5.81546
0.691449	4.69487	0.699865	4.70056			0.855292	5.80333	0.854167	5.80705
0.694382	4.69429	0.702961	4.70105			0.85781	5.79513	0.85668	5.79879
0.697317	4.69373	0.706055	4.70153			0.860338	5.78707	0.859203	5.79067
0.700256	4.6932	0.709146	4.70198			0.862877	5.77916	0.861737	5.78269
0.703197	4.69269	0.712235	4.70242			0.865426	5.77138	0.864281	5.77485
0.706142	4.69221	0.715321	4.70283			0.867985	5.76373	0.866836	5.76714
0.709089	4.69175	0.718406	4.70323			0.870554	5.75622	0.869401	5.75957
0.712039	4.69132	0.721488	4.70361			0.873134	5.74884	0.871976	5.75213
0.714993	4.6909	0.724568	4.70397			0.875724	5.74158	0.874561	5.74482
0.717948	4.69051	0.727645	4.70431			0.878323	5.73445	0.877156	5.73764
0.720907	4.69014	0.730721	4.70464			0.880933	5.72745	0.879761	5.73058
0.723868	4.68978	0.733794	4.70495			0.883552	5.72057	0.882376	5.72364
0.726831	4.68945	0.736865	4.70525			0.886181	5.71381	0.885001	5.71682
0.729797	4.68914	0.739935	4.70553			0.88882	5.70716	0.887635	5.71013
0.732766	4.68884	0.743002	4.7058			0.891468	5.70063	0.890279	5.70355
0.735736	4.68856	0.746067	4.70605			0.894126	5.69422	0.892933	5.69708
0.738709	4.6883	0.749131	4.70628			0.896793	5.68791	0.895596	5.69073
0.741684	4.68805	0.752192	4.70651			0.89947	5.68172	0.898268	5.68448
0.744662	4.68782	0.755251	4.70671			0.902156	5.67564	0.90095	5.67835
0.747641	4.6876	0.758309	4.70691			0.90485	5.66966	0.903641	5.67233
0.750623	4.6874	0.761365	4.70709			0.907554	5.66378	0.906341	5.6664
0.753607	4.68721	0.764419	4.70726			0.910267	5.65801	0.909049	5.66059
0.756592	4.68704	0.767471	4.70742			0.912989	5.65234	0.911767	5.65487
0.75958	4.68688	0.770521	4.70757			0.915719	5.64677	0.914493	5.64925
0.762569	4.68673	0.77357	4.7077			0.918458	5.64129	0.917229	5.64373
0.76556	4.6866	0.776617	4.70783			0.921206	5.63591	0.919973	5.63831
0.768553	4.68647	0.779663	4.70794			0.923962	5.63063	0.922725	5.63299
0.771547	4.68636	0.782707	4.70804			0.926727	5.62543	0.925486	5.62775
0.774544	4.68626	0.785749	4.70814			0.9295	5.62033	0.928255	5.62261
0.777542	4.68617	0.78879	4.70822			0.932281	5.61532	0.931032	5.61755
0.780541	4.68609	0.79183	4.70829			0.93507	5.61039	0.933818	5.61259
0.783542	4.68602	0.794868	4.70836			0.937867	5.60555	0.936611	5.60771
0.786545	4.68596	0.797904	4.70841			0.940672	5.60079	0.939413	5.60292
0.789549	4.6859	0.800939	4.70846			0.943485	5.59612	0.942223	5.59821
0.792554	4.68586	0.803973	4.7085			0.946306	5.59153	0.94504	5.59358
0.795561	4.68583	0.807006	4.70853			0.949135	5.58702	0.947865	5.58903
0.798569	4.6858	0.810037	4.70855			0.951971	5.58258	0.950698	5.58456
0.801578	4.68578	0.813067	4.70857			0.954814	5.57823	0.953538	5.58017
0.804589	4.68577	0.816095	4.70857			0.957665	5.57395	0.956386	5.57586
0.807601	4.68576	0.819123	4.70857			0.960523	5.56974	0.959241	5.57162
0.810614	4.68577	0.822149	4.70857			0.963389	5.56561	0.962103	5.56745
0.813628	4.68577	0.825174	4.70856			0.966262	5.56155	0.964972	5.56336
0.816643	4.68579	0.828198	4.70854			0.969141	5.55755	0.967849	5.55934
0.819659	4.68581	0.831222	4.70852			0.972028	5.55363	0.970732	5.55538
0.822677	4.68584	0.834244	4.70849			0.974922	5.54978	0.973623	5.5515
0.825695	4.68587	0.837264	4.70845			0.977822	5.54599	0.97652	5.54768
0.828714	4.68591	0.840285	4.70841			0.980729	5.54227	0.979424	5.54393
0.831735	4.68595	0.843304	4.70837			0.983643	5.53861	0.982335	5.54024
0.834756	4.686	0.846322	4.70831			0.986563	5.53502	0.985252	5.53662
0.837778	4.68605	0.849339	4.70826			0.989489	5.53148	0.988176	5.53306
0.840801	4.68611	0.852355	4.7082			0.992422	5.52801	0.991106	5.52956
0.843825	4.68617	0.855371	4.70814			0.995362	5.5246	0.994043	5.52612
0.846849	4.68623	0.858386	4.70807			0.998307	5.52124	0.996985	5.52274
0.849875	4.6863	0.8614	4.708			1.00126	5.51795	0.999934	5.51942
0.852901	4.68637	0.864413	4.70792					1.00289	5.51615
0.855927	4.68645	0.867425	4.70785						
0.858955	4.68653	0.870437	4.70777						
0.861983	4.68661	0.873448	4.70768						
0.865012	4.68669	0.876459	4.70759						
0.868041	4.68678	0.879468	4.7075						
0.871071	4.68687	0.882478	4.70741						
0.874101	4.68696	0.885486	4.70732						
0.877132	4.68706	0.888494	4.70722						
