Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
339  Points		338  Points		206  Points		139  Points		289  Points		143  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00590486	9.01411	0.000328663	0.207224	0.459115	18477.9	0.629153	9974.22	0.314582	1592.6	0.918176	2387.47
0.0118427	9.01358	0.000657531	0.292908	0.459097	671.534	0.629211	871.621	0.314683	367.477	0.917831	879.664
0.0177792	9.01271	0.00109838	0.378275	0.459046	341.943	0.629364	455.832	0.314911	207.842	0.917196	538.831
0.0237136	9.01145	0.00164997	0.463154	0.458962	229.335	0.629613	308.709	0.315264	145.019	0.916314	388.103
0.0296451	9.00986	0.00231099	0.547465	0.458846	172.493	0.629957	233.463	0.315743	111.461	0.915233	303.076
0.0355731	9.00789	0.00307995	0.631128	0.458698	138.208	0.630395	187.779	0.316345	90.6026	0.913997	248.462
0.0414969	9.00556	0.00395502	0.714047	0.45852	115.273	0.630926	157.106	0.31707	76.3954	0.912645	210.411
0.0474156	9.00287	0.0049341	0.796119	0.458313	98.8488	0.63155	135.099	0.317915	66.1059	0.911207	182.379
0.0533286	8.9998	0.00601514	0.877292	0.458078	86.5064	0.632265	118.545	0.31888	58.3175	0.909708	160.867
0.0592349	8.99634	0.00719573	0.957477	0.457818	76.8909	0.63307	105.646	0.319961	52.2232	0.908164	143.837
0.0651339	8.99249	0.00847329	1.0366	0.457533	69.1877	0.633963	95.3162	0.321157	47.3292	0.906592	130.021
0.0710248	8.98825	0.00984534	1.11462	0.457227	62.8773	0.634942	86.8597	0.322466	43.3165	0.905	118.588
0.0769065	8.9836	0.0113092	1.19148	0.456901	57.6128	0.636005	79.8122	0.323884	39.9697	0.903398	108.971
0.0827783	8.97855	0.0128618	1.26711	0.456557	53.1539	0.637151	73.8505	0.325408	37.1385	0.901791	100.769
0.0886393	8.97306	0.0145006	1.34149	0.456199	49.3287	0.638378	68.7434	0.327037	34.7142	0.900186	93.6924
0.0944885	8.96714	0.0162226	1.41458	0.455829	46.0109	0.639683	64.3208	0.328767	32.6169	0.898587	87.5244
0.100325	8.96078	0.0180247	1.48633	0.455449	43.1061	0.641065	60.455	0.330594	30.786	0.896996	82.1011
0.106147	8.95395	0.0199043	1.55675	0.455062	40.5415	0.642521	57.048	0.332517	29.1751	0.895418	77.2957
0.111955	8.94664	0.0218582	1.6258	0.454671	38.2611	0.64405	54.0237	0.334531	27.7479	0.893853	73.0086
0.117746	8.93885	0.0238836	1.69347	0.454279	36.2201	0.645648	51.3217	0.336633	26.4756	0.892305	69.1606
0.123521	8.93056	0.0259777	1.75975	0.453889	34.3829	0.647315	48.8937	0.338821	25.3349	0.890774	65.6877
