Sym0		Asym0		Sym1		Asym1		Asym2	
0.0902436	8.88244	0.0168495	2.76511	0.456817	-0.385702	0.373566	2.43309	0.373265	2.4074
0.0956952	8.86465	0.0185852	2.88394	0.456577	-0.392685	0.375099	2.55825	0.374783	2.53333
0.101135	8.8455	0.0203929	2.99941	0.456334	-0.396988	0.376709	2.67996	0.376378	2.65567
0.106564	8.82498	0.0222706	3.11151	0.45609	-0.398484	0.378392	2.79796	0.378046	2.77439
0.111979	8.80304	0.024216	3.22018	0.455845	-0.397034	0.380147	2.91233	0.379787	2.88954
0.11738	8.7795	0.0262272	3.32545	0.455602	-0.392578	0.38197	3.02301	0.381597	3.00098
0.122766	8.75429	0.0283019	3.42735	0.455362	-0.384888	0.383861	3.12996	0.383474	3.10867
0.128136	8.72742	0.0304383	3.52597	0.455129	-0.373952	0.385816	3.23321	0.385416	3.21264
0.133489	8.69879	0.0326342	3.62123	0.454903	-0.359632	0.387834	3.33275	0.387421	3.31295
0.138824	8.66829	0.0348876	3.71323	0.454687	-0.341767	0.389911	3.42865	0.389487	3.4096
0.14414	8.63584	0.0371966	3.80214	0.454483	-0.320256	0.392046	3.5208	0.391611	3.50249
0.149435	8.60138	0.0395593	3.88788	0.454293	-0.295004	0.394237	3.60935	0.39379	3.59175
0.154708	8.56468	0.0419736	3.9705	0.454121	-0.26594	0.396481	3.69426	0.396024	3.6774
0.159958	8.5257	0.0444377	4.05021	0.453967	-0.232804	0.398776	3.77556	0.398309	3.7594
0.165183	8.48439	0.04695	4.127	0.453835	-0.195522	0.40112	3.8534	0.400643	3.83798
0.170383	8.44044	0.0495085	4.20092	0.453726	-0.15406	0.403511	3.92777	0.403024	3.91305
0.175554	8.39385	0.0521116	4.27201	0.453645	-0.108235	0.405946	3.99876	0.405451	3.98466
0.180696	8.34456	0.0547575	4.34043	0.453593	-0.0577946	0.408424	4.06631	0.40792	4.0529
0.185807	8.29218	0.0574446	4.40631	0.453574	-0.00278928	0.410942	4.13055	0.41043	4.11785
0.190884	8.23674	0.0601714	4.46963	0.45359	0.0570144	0.413499	4.19162	0.41298	4.17956
0.195927	8.17806	0.0629363	4.53051	0.453644	0.121861	0.416092	4.24942	0.415566	4.23798
0.200933	8.11579	0.065738	4.58896	0.45374	0.191683	0.41872	4.30417	0.418187	4.2934
0.205899	8.05002	0.0685747	4.64511	0.45388	0.266791	0.421381	4.3559	0.420841	4.3457
0.210824	7.98045	0.0714453	4.69909	0.454068	0.347361	0.424072	4.40461	0.423526	4.39499
0.215704	7.90686	0.0743484	4.75085	0.454307	0.433413	0.426793	4.45037	0.426241	4.44137
0.220539	7.8292	0.0772826	4.80059	0.4546	0.525098	0.42954	4.49323	0.428983	4.4848
0.225324	7.7472	0.0802468	4.84833	0.454952	0.622717	0.432313	4.5333	0.431751	4.52546
0.230057	7.66063	0.0832397	4.89415	0.455365	0.726315	0.43511	4.57069	0.434544	4.56334
0.234736	7.56945	0.0862602	4.93813	0.455844	0.835985	0.437929	4.60535	0.437358	4.59856
0.239358	7.47351	0.0893071	4.98022	0.456392	0.951913	0.440769	4.63737	0.440194	4.63112
0.243919	7.3726	0.0923793	5.02064	0.457014	1.07414	0.443627	4.66674	0.443049	4.66104
0.248417	7.26665	0.0954759	5.05938	0.457712	1.20273	0.446503	4.69361	0.445921	4.68843
0.252847	7.15561	0.0985957	5.09655	0.458492	1.33772	0.449394	4.71813	0.448809	4.71333
0.257208	7.03938	0.101738	5.13222	0.459356	1.4792	0.4523	4.74007	0.451712	4.73582
0.261497	6.91788	0.104902	5.16635	0.460309	1.62708	0.455218	4.75962	0.454628	4.7559
0.265708	6.7913	0.108086	5.19906	0.461355	1.78123	0.458148	4.77696	0.457556	4.77364
0.269841	6.65966	0.11129	5.23038	0.462498	1.94156	0.461088	4.79197	0.460493	4.78911
0.273891	6.52299	0.114512	5.26037	0.463741	2.10795	0.464036	4.80467	0.46344	4.80229
0.277856	6.38163	0.117753	5.28914	0.465088	2.27999	0.466991	4.81517	0.466394	4.8132
0.281732	6.23586	0.121011	5.31669	0.466542	2.45745	0.469952	4.82353	0.469354	4.82203
0.285517	6.08594	0.124285	5.34303	0.468107	2.63998	0.472918	4.82978	0.472318	4.8287
0.28921	5.93228	0.127576	5.36825	0.469786	2.82699	0.475886	4.83397	0.475287	4.83326
0.292806	5.77535	0.130881	5.39238	0.47158	3.01794	0.478857	4.83602	0.478257	4.83582
0.296306	5.61579	0.134201	5.41543	0.473494	3.21236	0.481828	4.83611	0.481228	4.83627
0.299706	5.45418	0.137535	5.43752	0.475527	3.40959	0.484799	4.83429	0.484199	4.83475
0.303007	5.29112	0.140882	5.45861	0.477683	3.60876	0.487768	4.83042	0.487169	4.83135
0.306208	5.1273	0.144242	5.47879	0.479961	3.80917	0.490734	4.8247	0.490135	4.82602
0.309307	4.9636	0.147614	5.49805	0.482363	4.01006	0.493696	4.81713	0.493098	4.81878
0.312306	4.80071	0.150997	5.51646	0.484889	4.21056	0.496653	4.80767	0.496056	4.80976
0.315206	4.63931	0.154392	5.53407	0.487537	4.40995	0.499603	4.7964	0.499008	4.79881
0.318006	4.48037	0.157797	5.55084	0.490307	4.60746	0.502546	4.78342	0.501952	4.78615
0.320711	4.32442	0.161212	5.56685	0.493198	4.80221	0.50548	4.76869	0.504889	4.77181
0.32332	4.17215	0.164637	5.58208	0.496207	4.99356	0.508405	4.75221	0.507815	4.7557
0.325837	4.02435	0.168071	5.59665	0.499333	5.18085	0.511319	4.73413	0.510732	4.73791
0.328264	3.88147	0.171513	5.61058	0.502573	5.36351	0.514222	4.71443	0.513637	4.71854
0.330606	3.7441	0.174964	5.62378	0.505923	5.54088	0.517112	4.69312	0.51653	4.69758
0.332865	3.61266	0.178423	5.6363	0.509381	5.71256	0.519988	4.67027	0.519409	4.67499
0.335045	3.4874	0.18189	5.64822	0.512942	5.8783	0.52285	4.64591	0.522274	4.65092
0.33715	3.36874	0.185363	5.65962	0.516604	6.03774	0.525697	4.62006	0.525123	4.62542
0.339184	3.25681	0.188844	5.67044	0.520361	6.19055	0.528527	4.59281	0.527957	4.59843
0.341151	3.15171	0.19233	5.68063	0.52421	6.33666	0.53134	4.56419	0.530773	4.5701
0.343056	3.05357	0.195374	5.68909	0.528147	6.47605	0.534135	4.53426	0.533572	4.54043
0.344903	2.96238	0.197972	5.69612	0.532167	6.60864	0.536911	4.50307	0.536352	4.50943
0.346696	2.87797	0.200122	5.70159	0.536266	6.73442	0.539668	4.47057	0.539113	4.47718
0.348439	2.80033	0.201824	5.70592	0.540441	6.85346	0.542404	4.43689	0.541853	4.44379
0.350137	2.72937	0.203077	5.70885	0.544687	6.96592	0.545119	4.40208	0.544573	4.40922
0.351793	2.66477	0.203878	5.71072	0.549	7.07199	0.547813	4.36622	0.547271	4.37352
0.353411	2.60642	0.205031	5.71357	0.553376	7.17182	0.550484	4.32937	0.549946	4.33689
0.354995	2.55415	0.206285	5.7164	0.557812	7.26552	0.553132	4.29157	0.552599	4.29928
0.356549	2.50749	0.207992	5.72017	0.562303	7.35329	0.555757	4.25283	0.555229	4.26071
0.358076	2.46637	0.210151	5.72488	0.566847	7.43541	0.558357	4.21324	0.557834	4.22134
0.35958	2.43056	0.212765	5.73032	0.571439	7.51212	0.560934	4.17293	0.560085	4.18644
0.361063	2.3997	0.215835	5.73637	0.576077	7.58357	0.563158	4.1373	0.561989	4.15617
0.362528	2.37353	0.219361	5.74301	0.580757	7.65004	0.565039	4.10644	0.563552	4.13079
0.363979	2.35185	0.222891	5.7491	0.585476	7.71166	0.566584	4.08073	0.564782	4.11073
0.365418	2.33426	0.226425	5.75487	0.590232	7.76871	0.567799	4.06023	0.565682	4.09591
0.366664	2.32204	0.229962	5.76031	0.594404	7.81501	0.568688	4.04493	0.566257	4.08624
0.367721	2.31399	0.233502	5.76542	0.597979	7.85184	0.569255	4.03515	0.56708	4.07238
0.368593	2.30885	0.237046	5.77009	0.600948	7.88058	0.570068	4.02129	0.567972	4.05727
0.369282	2.30558	0.240592	5.77436	0.603303	7.90227	0.570949	4.00607	0.56918	4.03653
0.369788	2.30365	0.244141	5.77839	0.605038	7.91765	0.572141	3.98506	0.570698	4.01032
0.370111	2.30278	0.247692	5.78212	0.606151	7.92719	0.57364	3.95844	0.572521	3.97836
0.370576	2.30187	0.251245	5.78549	0.607752	7.94047	0.575439	3.92612	0.574641	3.94054
0.371081	2.30108	0.2548	5.78851	0.609496	7.95449	0.577531	3.88807	0.577048	3.89687
0.371767	2.30066	0.258357	5.79129	0.611872	7.97277	0.579906	3.84414	0.579429	3.85304
0.372635	2.30124	0.261916	5.79379	0.614885	7.99463	0.582254	3.80012	0.581782	3.80902
0.373686	2.30335	0.265476	5.79605	0.61854	8.01927	0.584575	3.75596	0.584109	3.76485
0.37492	2.30766	0.269037	5.79795	0.62284	8.04587	0.586869	3.71177	0.586408	3.72072
0.376339	2.31487	0.2726	5.79962	0.627792	8.07338	0.589136	3.66774	0.58868	3.6766
0.377764	2.32442	0.276163	5.80107	0.63276	8.09769	0.591376	3.62384	0.590925	3.63266
0.379195	2.33608	0.279727	5.80224	0.637742	8.1189	0.593588	3.58017	0.593144	3.58898
0.380634	2.34969	0.283292	5.80321	0.642736	8.13717	0.595774	3.53674	0.595335	3.54548
0.382082	2.36527	0.286858	5.80392	0.64774	8.15258	0.597934	3.49369	0.5975	3.50234
0.383541	2.38255	0.290424	5.80439	0.652752	8.16517	0.600067	3.45112	0.599638	3.45967
0.38501	2.40136	0.293989	5.80462	0.657772	8.17497	0.602174	3.40895	0.601751	3.41745
0.386491	2.42165	0.297556	5.80468	0.662797	8.18208	0.604256	3.36743	0.603837	3.37574
0.387985	2.44329	0.301122	5.80454	0.667825	8.18664	0.606312	3.32651	0.605899	3.33472
0.389493	2.46622	0.304687	5.80414	0.672856	8.18865	0.608343	3.28627	0.607935	3.29433
0.391015	2.49023	0.308253	5.80355	0.677887	8.18815	0.61035	3.24677	0.609946	3.25464
0.392553	2.51524	0.311818	5.80287	0.682916	8.18507	0.612332	3.20809	0.611934	3.21586
0.394106	2.54118	0.315383	5.80192	0.687943	8.17953	0.614291	3.17025	0.613897	3.17786
0.395675	2.56798	0.318947	5.80072	0.692966	8.17159	0.616227	3.13328	0.615838	3.14064
0.397261	2.5956	0.32251	5.7994	0.697984	8.16118	0.618141	3.0973	0.617756	3.10449
0.398864	2.62385	0.326073	5.79785	0.702994	8.14837	0.620033	3.06226	0.619653	3.0693
0.400485	2.65269	0.329634	5.79618	0.707995	8.13307	0.621904	3.0283	0.621528	3.03505
0.402124	2.68216	0.333194	5.79441	0.712987	8.11532	0.623754	2.99538	0.623382	3.00192
0.403781	2.71212	0.336753	5.79235	0.717967	8.09522	0.625584	2.96354	0.625216	2.96992
0.405456	2.74242	0.340311	5.79016	0.722933	8.07262	0.627395	2.9329	0.627031	2.93898
0.40715	2.77312	0.343868	5.78784	0.727885	8.04744	0.629188	2.90336	0.628827	2.90918
0.408863	2.80414	0.347423	5.78529	0.732821	8.0198	0.630962	2.87498	0.630605	2.88062
0.410595	2.83542	0.350976	5.78263	0.737739	7.98965	0.63272	2.8478	0.632366	2.85318
0.412347	2.867	0.354528	5.77986	0.742638	7.95691	0.634461	2.82188	0.634111	2.82702
0.414118	2.89873	0.358078	5.77691	0.747516	7.9216	0.636187	2.7972	0.63584	2.80211
0.415909	2.93053	0.361626	5.77383	0.752371	7.88357	0.637898	2.7737	0.637554	2.77832
0.417719	2.96248	0.365172	5.77051	0.757202	7.84283	0.639595	2.75145	0.639254	2.75582
0.419549	2.99451	0.368716	5.76713	0.762007	7.79947	0.641279	2.73049	0.64094	2.73463
0.421398	3.02652	0.372258	5.76361	0.766785	7.7533	0.64295	2.71085	0.642614	2.7147
0.423267	3.05857	0.375797	5.75991	0.771534	7.70433	0.64461	2.69237	0.644275	2.69602
0.425156	3.0906	0.379335	5.75611	0.776251	7.65252	0.646258	2.67518	0.645926	2.67857
0.427065	3.1226	0.38287	5.75216	0.780936	7.5978	0.647897	2.65926	0.647567	2.6624
0.428993	3.15449	0.386402	5.74807	0.785587	7.54016	0.649526	2.64458	0.649197	2.64743
0.430941	3.18626	0.389932	5.74386	0.790201	7.47969	0.651146	2.63118	0.650819	2.63378
0.432908	3.21792	0.39346	5.73948	0.794777	7.41618	0.652758	2.61899	0.652433	2.62135
0.434894	3.24947	0.396984	5.73501	0.799313	7.34972	0.654364	2.608	0.65404	2.61008
0.4369	3.28085	0.400506	5.73044	0.803807	7.28033	0.655963	2.59823	0.65564	2.60011
0.438925	3.31203	0.404025	5.72566	0.808258	7.20793	0.657556	2.58968	0.657235	2.59135
0.44097	3.34301	0.407541	5.72077	0.812663	7.13257	0.659145	2.5823	0.658824	2.58369
0.443033	3.37377	0.411054	5.71582	0.817022	7.05429	0.660729	2.57605	0.660409	2.5772
0.445115	3.40432	0.414564	5.71074	0.821331	6.97311	0.66231	2.57098	0.661991	2.57195
0.447216	3.43458	0.418071	5.70542	0.825589	6.88909	0.663888	2.56706	0.66357	2.56777
0.449335	3.46471	0.421574	5.7001	0.829795	6.80237	0.665464	2.56421	0.665146	2.56468
0.451473	3.49449	0.425075	5.69466	0.833947	6.71297	0.667039	2.56245	0.666721	2.56275
0.453629	3.52399	0.428571	5.689	0.838044	6.62101	0.668612	2.5618	0.668295	2.56184
0.455803	3.55329	0.432065	5.68333	0.842083	6.52654	0.670186	2.56219	0.669868	2.56199
0.457995	3.58227	0.435554	5.6775	0.846063	6.42977	0.671761	2.56361	0.671443	2.56324
0.460204	3.61092	0.43904	5.67153	0.849983	6.33089	0.673336	2.56598	0.673018	2.56541
0.462431	3.63924	0.442523	5.66544	0.853841	6.23008	0.674913	2.56934	0.674595	2.56861
0.464676	3.66729	0.446001	5.65922	0.857637	6.12753	0.676493	2.57374	0.676174	2.57277
0.466937	3.69509	0.449476	5.65301	0.86137	6.02332	0.678076	2.57899	0.677756	2.57784
0.469216	3.72253	0.452947	5.64656	0.865038	5.91779	0.679662	2.58517	0.679341	2.58388
0.471511	3.74959	0.456414	5.64001	0.868641	5.81121	0.681252	2.59232	0.680931	2.59079
0.473823	3.77633	0.459877	5.63335	0.872178	5.70371	0.682847	2.60028	0.682524	2.59857
0.476151	3.80276	0.463336	5.62657	0.875649	5.59565	0.684447	2.60909	0.684123	2.60724
0.478495	3.82891	0.46679	5.61974	0.879054	5.4873	0.686053	2.61871	0.685728	2.61669
0.480855	3.85471	0.470241	5.61277	0.882391	5.37886	0.687664	2.62914	0.687338	2.62696
0.483231	3.8801	0.473687	5.60568	0.885663	5.2706	0.689283	2.64035	0.688956	2.63804
0.485623	3.90524	0.477128	5.59846	0.888867	5.16283	0.690909	2.65228	0.69058	2.64986
0.48803	3.92997	0.480565	5.59119	0.892006	5.05573	0.692542	2.66503	0.692211	2.66237
0.490452	3.95439	0.483998	5.58372	0.895079	4.94959	0.694183	2.67845	0.693851	2.67563
0.492888	3.97848	0.487426	5.57616	0.898087	4.84464	0.695833	2.6925	0.695499	2.68965
0.49534	4.00219	0.490849	5.5686	0.901032	4.74119	0.697491	2.70729	0.697156	2.70432
0.497806	4.0256	0.494268	5.56087	0.903913	4.63936	0.699159	2.7228	0.698822	2.7196
0.500286	4.04863	0.497682	5.55296	0.906732	4.5393	0.700837	2.73883	0.700497	2.73551
0.50278	4.07131	0.501091	5.545	0.90949	4.44134	0.702524	2.75545	0.702183	2.75208
0.505288	4.0937	0.504495	5.53702	0.912189	4.34559	0.704222	2.77271	0.703879	2.76919
0.50781	4.11578	0.507894	5.52887	0.91483	4.25212	0.705931	2.79055	0.705585	2.78685
0.510345	4.13743	0.511288	5.52057	0.917414	4.16107	0.707651	2.80892	0.707303	2.80513
0.512894	4.15875	0.514677	5.5122	0.919942	4.07255	0.709382	2.82776	0.709032	2.82398
0.515455	4.1798	0.518061	5.5038	0.922417	3.98675	0.711125	2.84718	0.710773	2.84324
0.518029	4.20049	0.52144	5.49526	0.924841	3.90364	0.712881	2.86711	0.712525	2.86304
0.520616	4.22083	0.524813	5.48661	0.927214	3.82332	0.714648	2.88752	0.71429	2.88337
0.523215	4.24088	0.528181	5.47789	0.929538	3.74584	0.716429	2.90833	0.716068	2.90409
0.525827	4.26058	0.531543	5.46903	0.931816	3.67105	0.718222	2.92956	0.717859	2.92523
0.52845	4.27997	0.534901	5.46011	0.934049	3.59923	0.720028	2.95129	0.719662	2.94685
0.531086	4.299	0.538252	5.45115	0.936238	3.53021	0.721848	2.97343	0.721479	2.96888
0.533732	4.31774	0.541598	5.44206	0.938386	3.46399	0.723681	2.99588	0.72331	2.99128
0.536391	4.33616	0.544939	5.43284	0.940495	3.40062	0.725529	3.01871	0.725155	3.01409
0.53906	4.35425	0.548273	5.42363	0.942565	3.33993	0.72739	3.04191	0.727013	3.03721
0.541741	4.37208	0.551603	5.41436	0.944598	3.28205	0.729266	3.06544	0.728886	3.06071
0.544432	4.38954	0.554926	5.40489	0.946597	3.22683	0.731157	3.08937	0.730774	3.08451
0.547134	4.40672	0.558244	5.39543	0.948563	3.17424	0.733062	3.11356	0.732676	3.10858
0.549847	4.42358	0.561555	5.38593	0.950497	3.12422	0.734982	3.13798	0.734593	3.13305
0.552569	4.44012	0.564861	5.37624	0.952402	3.07666	0.736918	3.16274	0.736526	3.15773
0.555302	4.45639	0.568161	5.36656	0.954278	3.0315	0.738868	3.18773	0.738473	3.18267
0.558045	4.47241	0.571455	5.35688	0.956127	2.98882	0.740835	3.213	0.740436	3.20792
0.560797	4.48814	0.574743	5.34711	0.95795	2.94843	0.742816	3.23852	0.742415	3.23337
0.563559	4.5035	0.578025	5.33722	0.959749	2.91024	0.744814	3.26422	0.744409	3.25904
0.566331	4.51862	0.581301	5.32733	0.961526	2.87426	0.746827	3.29017	0.746419	3.28487
0.569111	4.53346	0.58457	5.31739	0.963281	2.84033	0.748856	3.31626	0.748445	3.31095
0.571901	4.54799	0.587834	5.30736	0.965016	2.80842	0.750902	3.34258	0.750487	3.33726
0.574699	4.5623	0.591091	5.29735	0.966731	2.77853	0.752963	3.36901	0.752546	3.36369
0.577506	4.57629	0.594343	5.28729	0.96843	2.75048	0.755041	3.39561	0.75462	3.39023
0.580322	4.59006	0.597588	5.27721	0.970111	2.72429	0.757135	3.42241	0.756711	3.41695
0.583146	4.60356	0.600827	5.26711	0.971777	2.69986	0.759246	3.44924	0.758819	3.4438
0.585978	4.61669	0.60406	5.25701	0.973428	2.67704	0.761373	3.47621	0.760942	3.47078
0.588819	4.62965	0.607286	5.24685	0.975066	2.65597	0.763517	3.50331	0.763083	3.49787
0.591667	4.6424	0.610506	5.23666	0.976692	2.63643	0.765678	3.53052	0.76524	3.52503
0.594523	4.65483	0.61372	5.22646	0.978305	2.61839	0.767855	3.55778	0.767414	3.55221
0.597386	4.66704	0.616928	5.2163	0.979909	2.60182	0.770049	3.58508	0.769605	3.57952
0.600257	4.67898	0.620129	5.20617	0.981502	2.58659	0.77226	3.61244	0.771812	3.60695
0.603135	4.69067	0.623325	5.19599	0.983087	2.57281	0.774488	3.63985	0.774037	3.63433
0.60602	4.70213	0.626514	5.18591	0.984663	2.56031	0.776732	3.66726	0.776278	3.66173
0.608912	4.71335	0.629696	5.17575	0.986233	2.54895	0.778994	3.69469	0.778536	3.68915
0.611812	4.72435	0.632873	5.16562	0.987795	2.53883	0.781272	3.72218	0.78081	3.71658
0.614717	4.73513	0.636043	5.15562	0.989352	2.52993	0.783567	3.74964	0.783102	3.74407
0.617629	4.74568	0.639208	5.14556	0.990904	2.5221	0.785879	3.77703	0.785411	3.77153
0.620548	4.75596	0.642366	5.13559	0.992451	2.51535	0.788208	3.80439	0.787736	3.79893
0.623473	4.76604	0.645518	5.12566	0.993994	2.50959	0.790553	3.83174	0.790078	3.82623
0.626404	4.77591	0.648663	5.11575	0.995534	2.50476	0.792916	3.85912	0.792437	3.85354
0.629341	4.78551	0.651803	5.10596	0.997072	2.50096	0.795295	3.88637	0.794813	3.88086
0.632284	4.79498	0.654937	5.09618	0.998607	2.49806	0.797691	3.91343	0.797206	3.90802
0.635233	4.80421	0.658065	5.08652	1.00014	2.49683	0.800103	3.94052	0.799615	3.93509
0.638187	4.81321	0.661187	5.07691			0.802533	3.96755	0.802041	3.96213
0.641147	4.82204	0.664303	5.06738			0.804978	3.99446	0.804483	3.98897
0.644112	4.83063	0.667413	5.05795			0.80744	4.02118	0.806942	4.01578
0.647082	4.83908	0.670517	5.04858			0.809919	4.04782	0.809417	4.04251
0.650057	4.84725	0.673616	5.03933			0.812414	4.07436	0.811909	4.06899
0.653038	4.85528	0.676709	5.03021			0.814925	4.10073	0.814417	4.09539
0.656023	4.86313	0.679797	5.02121			0.817452	4.12697	0.816941	4.12169
0.659013	4.87072	0.682879	5.01226			0.819996	4.15298	0.819481	4.14773
0.662007	4.87818	0.685955	5.00346			0.822555	4.17886	0.822037	4.17363
0.665007	4.88546	0.689026	4.99478			0.82513	4.20458	0.824609	4.19942
0.66801	4.8926	0.692092	4.98622			0.827721	4.2301	0.827197	4.22497
0.671018	4.89951	0.695153	4.97777			0.830328	4.25541	0.8298	4.2503
0.67403	4.90618	0.698208	4.9695			0.83295	4.28057	0.832419	4.27551
0.677046	4.91274	0.701259	4.96141			0.835587	4.30553	0.835053	4.30051
0.680066	4.91918	0.704304	4.95343			0.83824	4.33017	0.837703	4.32522
0.68309	4.9254	0.707345	4.94555			0.840908	4.35466	0.840368	4.34974
0.686118	4.9314	0.710381	4.93783			0.84359	4.37901	0.843048	4.37411
0.689149	4.93734	0.713412	4.93037			0.846288	4.40301	0.845742	4.39818
0.692184	4.94309	0.716439	4.92297			0.849	4.42673	0.848451	4.42199
0.695223	4.94863	0.719461	4.91571			0.851727	4.45031	0.851175	4.44556
0.698265	4.95407	0.722478	4.9087			0.854468	4.47365	0.853914	4.46889
0.70131	4.95929	0.725492	4.9018			0.857224	4.49665	0.856666	4.49206
0.704358	4.96439	0.728501	4.89508			0.859993	4.51943	0.859433	4.51486
0.70741	4.96939	0.731506	4.88855			0.862777	4.54198	0.862214	4.53742
0.710464	4.97422	0.734508	4.88218			0.865574	4.56419	0.865008	4.55975
0.713521	4.97886	0.737505	4.87599			0.868385	4.58619	0.867816	4.58175
0.716581	4.9834	0.740499	4.86995			0.871209	4.6079	0.870638	4.60352
0.719644	4.98778	0.743489	4.8641			0.874046	4.62931	0.873472	4.62502
0.72271	4.99203	0.746475	4.85845			0.876897	4.65046	0.87632	4.64621
0.725778	4.99615	0.749458	4.85297			0.87976	4.67131	0.879181	4.66719
0.728848	5.0001	0.752438	4.84767			0.882636	4.6919	0.882055	4.68779
0.731921	5.00391	0.755414	4.84252			0.885525	4.71224	0.884941	4.70814
0.734997	5.00764	0.758388	4.83755			0.888426	4.73225	0.88784	4.72825
0.738074	5.01123	0.761358	4.8328			0.89134	4.75197	0.89075	4.74798
0.741154	5.01464	0.764326	4.8282			0.894265	4.77138	0.893673	4.76745
0.744236	5.01801	0.767291	4.82373			0.897202	4.79053	0.896608	4.78668
0.747319	5.02125	0.770253	4.8195			0.900151	4.80938	0.899555	4.80562
0.750405	5.02431	0.773212	4.81549			0.903111	4.82791	0.902513	4.82426
0.753493	5.02723	0.776169	4.8116			0.906083	4.84623	0.905482	4.84258
0.756582	5.03013	0.779124	4.80782			0.909066	4.86422	0.908463	4.86057
0.759673	5.03286	0.782077	4.80427			0.91206	4.88193	0.911454	4.87833
0.762766	5.03545	0.785027	4.80094			0.915064	4.89929	0.914457	4.89583
0.76586	5.03797	0.787975	4.79771			0.918079	4.91641	0.91747	4.91296
0.768956	5.04033	0.790922	4.79466			0.921105	4.9333	0.920493	4.92986
0.772053	5.04263	0.793867	4.7918			0.924141	4.9498	0.923527	4.94653
0.775152	5.04483	0.79681	4.78909			0.927187	4.96604	0.926571	4.9628
0.778252	5.04693	0.799751	4.78652			0.930242	4.98205	0.929625	4.97883
0.781353	5.04887	0.802691	4.78412			0.933308	4.99772	0.932688	4.99462
0.784455	5.05073	0.805629	4.78186			0.936383	5.01317	0.935761	5.01006
0.787559	5.05255	0.808566	4.77974			0.939468	5.02833	0.938844	5.02528
0.790663	5.05423	0.811502	4.77784			0.942561	5.04319	0.941936	5.04023
0.793769	5.0558	0.814436	4.776			0.945664	5.05784	0.945037	5.05492
0.796875	5.05725	0.81737	4.77436			0.948776	5.07216	0.948147	5.06932
0.799982	5.05864	0.820303	4.77288			0.951896	5.08621	0.951265	5.0834
0.80309	5.05995	0.823234	4.77147			0.955025	5.10006	0.954393	5.09728
0.806199	5.06115	0.826165	4.77026			0.958162	5.11365	0.957528	5.11088
0.809309	5.06231	0.829095	4.7691			0.961308	5.12689	0.960672	5.12423
0.812419	5.06334	0.832025	4.76814			0.964462	5.13995	0.963824	5.13735
0.81553	5.06429	0.834954	4.76732			0.967623	5.15276	0.966984	5.15019
0.818642	5.06516	0.837883	4.76652			0.970793	5.16527	0.970152	5.16277
0.821754	5.06593	0.840811	4.76596			0.97397	5.17764	0.973328	5.17512
0.824866	5.06664	0.843738	4.76545			0.977155	5.18971	0.976511	5.18729
0.827979	5.06728	0.846666	4.76503			0.980346	5.20152	0.979701	5.19915
0.831092	5.06782	0.849593	4.76482			0.983546	5.21309	0.982899	5.2108
0.834206	5.06831	0.85252	4.76461			0.986752	5.22449	0.986104	5.22223
0.83732	5.06873	0.855447	4.76455			0.989965	5.23568	0.989315	5.23339
0.840434	5.06904	0.858374	4.76464			0.993185	5.24655	0.992534	5.24442
0.843548	5.06931	0.861301	4.76474			0.996411	5.25727	0.995759	5.25515
0.846662	5.0695	0.864229	4.76495			0.999644	5.26779	0.998991	5.26562
0.849777	5.06965	0.867156	4.76528			1.00288	5.27296	1.00223	5.27082
0.852891	5.06967	0.870084	4.76567						
