Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
373  Points		393  Points		150  Points		110  Points		280  Points		122  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00743424	9.01398	0.000110243	0.120008	0.353557	1441.97	0.45915	628.839	0.176929	222.108	0.530353	850.256
0.0158309	9.01303	0.00044572	0.240887	0.353639	300.488	0.459295	276.376	0.177492	102.699	0.530472	341.04
0.0242237	9.01133	0.00100189	0.360131	0.353829	167.804	0.459554	177.191	0.178466	67.093	0.530693	213.374
0.0326108	9.00893	0.00177113	0.476915	0.354126	116.478	0.459926	130.467	0.179841	50.0717	0.531016	155.32
0.0409901	9.00579	0.00274362	0.590609	0.354529	89.2577	0.460413	103.303	0.181606	40.1483	0.53144	122.155
0.0493594	9.00189	0.0039074	0.700615	0.355037	72.4023	0.461015	85.5533	0.183745	33.6834	0.531965	100.708
0.0577167	8.99726	0.00524931	0.806494	0.355648	60.9471	0.461734	73.0555	0.186243	29.1608	0.532591	85.7092
0.0660596	8.99185	0.00675518	0.907893	0.356361	52.6612	0.462571	63.7851	0.189081	25.8362	0.533316	74.6354
0.0743859	8.98565	0.00841058	1.00459	0.357175	46.3938	0.463527	56.6401	0.192241	23.3015	0.534141	66.1286
0.0826931	8.97862	0.010201	1.09642	0.358086	41.491	0.464603	50.969	0.195703	21.3141	0.535065	59.3922
0.0909786	8.97075	0.0121125	1.18337	0.359093	37.5536	0.465802	46.3618	0.199447	19.7208	0.536087	53.9284
0.0992396	8.96199	0.0141317	1.26545	0.360193	34.3242	0.467125	42.5479	0.203455	18.4201	0.537205	49.41
0.107473	8.95232	0.016246	1.34276	0.361385	31.6296	0.468574	39.3413	0.207708	17.3423	0.53842	45.613
0.115677	8.94169	0.018444	1.41543	0.362665	29.3484	0.470151	36.6099	0.212188	16.4377	0.53973	42.379
0.123846	8.93005	0.020715	1.48363	0.364032	27.3937	0.471857	34.2574	0.216879	15.6701	0.541134	39.5928
0.131978	8.91735	0.0230495	1.54757	0.365484	25.701	0.473694	32.2119	0.221765	15.0125	0.542632	37.1686
0.14007	8.90356	0.025439	1.60745	0.36702	24.222	0.475665	30.4186	0.226831	14.4444	0.54422	35.0412
0.148115	8.88858	0.027876	1.6635	0.368637	22.9195	0.477769	28.8352	0.232063	13.95	0.5459	33.1601
0.156112	8.87237	0.0303535	1.71594	0.370335	21.7643	0.480009	27.4281	0.237449	13.5167	0.547669	31.4856
0.164053	8.85484	0.0328659	1.76501	0.372113	20.7335	0.482387	26.1706	0.242974	13.1346	0.549526	29.9862
0.171935	8.83593	0.0354078	1.81091	0.373971	19.8087	0.484902	25.0413	0.24863	12.7959	0.551469	28.6364
0.179752	8.81553	0.0379749	1.85386	0.37591	18.975	0.487556	24.0226	0.254405	12.494	0.553498	27.4153
0.187496	8.79355	0.0402294	1.88904	0.377931	18.2201	0.490349	23.0998	0.260289	12.2236	0.55561	26.306
0.195163	8.7699	0.0421622	1.91749	0.380036	17.5341	0.493282	22.2609	0.266273	11.9805	0.557805	25.2941
0.202744	8.74446	0.0437671	1.93998	0.382228	16.9084	0.496354	21.4957	0.272349	11.7608	0.560081	24.3678
0.210232	8.71712	0.0450399	1.95714	0.384511	16.3361	0.499566	20.7957	0.278509	11.5617	0.562436	23.517
0.217618	8.68775	0.0459779	1.96942	0.386889	15.8112	0.502916	20.1535	0.284745	11.3804	0.564868	22.7331
