Sym0		Asym0		Sym1		Asym1		Asym2	
340  Points		338  Points		219  Points		291  Points		291  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.798955	4.9684	0.814129	4.77383			0.95	4.90912	0.949666	4.90764
0.802008	4.96995	0.817061	4.77199			0.95302	4.92253	0.952685	4.92108
0.805061	4.97134	0.819992	4.77024			0.956048	4.93579	0.955712	4.9343
0.808116	4.97264	0.822922	4.76853			0.959085	4.94881	0.958748	4.94735
0.811171	4.9739	0.825851	4.76701			0.962129	4.96153	0.961791	4.96009
0.814227	4.97509	0.828779	4.76559			0.965181	4.97406	0.964842	4.97269
0.817284	4.97624	0.831707	4.76421			0.96824	4.98638	0.967901	4.98509
0.820341	4.97726	0.834633	4.76296			0.971307	4.99854	0.970967	4.99718
0.8234	4.97821	0.837559	4.76184			0.974382	5.01045	0.974041	5.00912
0.826458	4.97908	0.840484	4.76083			0.977464	5.02213	0.977122	5.02091
0.829517	4.9799	0.843408	4.75983			0.980552	5.03368	0.98021	5.03242
0.832577	4.9807	0.846332	4.759			0.983648	5.04496	0.983305	5.04367
0.835637	4.98143	0.849256	4.75825			0.986751	5.05604	0.986407	5.0548
0.838697	4.98202	0.852178	4.75754			0.989861	5.06697	0.989516	5.0658
0.841758	4.98259	0.855101	4.75702			0.992977	5.07766	0.992631	5.07653
0.844819	4.9831	0.858023	4.75653			0.9961	5.08822	0.995753	5.08705
0.847881	4.98352	0.860945	4.75607			0.999229	5.09855	0.998882	5.09737
0.850943	4.98395	0.863867	4.75573			1.00236	5.10363	1.00202	5.10244
0.854005	4.98428	0.866789	4.7555						
0.857067	4.98461	0.86971	4.75533						
0.860129	4.98483	0.872631	4.75519						
0.863192	4.98494	0.875553	4.75512						
0.866254	4.98505	0.878474	4.7552						
0.869317	4.98516	0.881395	4.75535						
0.872379	4.98516	0.884317	4.75548						
0.875442	4.98511	0.887238	4.75565						
0.878504	4.98508	0.89016	4.75602						
0.881567	4.98496	0.893082	4.75637						
0.884629	4.98478	0.896004	4.75671						
0.887692	4.98453	0.898926	4.75721						
0.890754	4.98429	0.901849	4.75774						
0.893816	4.98401	0.904772	4.75829						
0.896877	4.98364	0.907696	4.75895						
0.899939	4.98329	0.910619	4.75961						
0.903	4.9829	0.913544	4.76027						
0.906061	4.98242	0.916468	4.76105						
0.909122	4.98196	0.919393	4.76183						
0.912183	4.98145	0.922319	4.76266						
0.915243	4.98086	0.925245	4.76352						
0.918303	4.98024	0.928172	4.76445						
0.921362	4.97965	0.931099	4.76542						
0.924421	4.97902	0.934027	4.76634						
0.92748	4.97831	0.936956	4.76736						
0.930538	4.97763	0.939885	4.76843						
0.933595	4.97684	0.942814	4.76946						
0.936653	4.97612	0.945745	4.77059						
0.93971	4.97536	0.948676	4.77171						
0.942766	4.97449	0.951608	4.77282						
0.945822	4.97366	0.95454	4.77399						
0.948877	4.9728	0.957473	4.77513						
0.951932	4.97193	0.960407	4.77636						
0.954986	4.97105	0.963342	4.77765						
0.958039	4.97011	0.966278	4.77885						
0.961092	4.96914	0.969214	4.78006						
0.964145	4.96815	0.972151	4.78138						
0.967197	4.96722	0.975089	4.78266						
0.970248	4.96625	0.978027	4.78396						
0.973299	4.96521	0.980967	4.78528						
0.976349	4.96419	0.983907	4.78655						
0.979398	4.96318	0.986848	4.78785						
0.982447	4.96212	0.989789	4.78922						
0.985495	4.96104	0.992732	4.79058						
0.988542	4.95994	0.995676	4.79192						
0.991589	4.95889	0.99862	4.79326						
0.994635	4.95781	1.00156	4.79389						
0.997681	4.95666								
1.00073	4.95609								
