Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
383  Points		400  Points		162  Points		119  Points		292  Points		131  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000538033	9.01392	0.00026807	0.482125	0.381902	0.0752367	0.459125	0.133865	0.191055	0.510166	0.572837	0.0968222
0.00820453	9.01299	0.000678126	0.589253	0.381966	0.100959	0.459239	0.208764	0.191489	0.698266	0.572919	0.139061
0.0158694	9.01019	0.00127041	0.800236	0.382073	0.152453	0.45948	0.358524	0.192243	1.07153	0.573073	0.223496
0.0235312	9.00563	0.00203935	1.00373	0.382225	0.204011	0.459849	0.508251	0.193312	1.43768	0.573299	0.307801
0.0311883	8.99924	0.00297778	1.19809	0.38242	0.255698	0.460345	0.657749	0.194689	1.79449	0.573597	0.391925
0.0388392	8.99097	0.00407735	1.38215	0.38266	0.307563	0.460968	0.806949	0.196365	2.14015	0.573966	0.475767
0.0464823	8.98083	0.00532887	1.55514	0.382943	0.359622	0.461718	0.955877	0.198329	2.47324	0.574406	0.559288
0.0541159	8.96874	0.00672269	1.71642	0.383272	0.41199	0.462594	1.10442	0.200572	2.79249	0.574917	0.642488
0.0617384	8.95467	0.00824855	1.86568	0.383644	0.464735	0.463596	1.25251	0.203079	3.09714	0.575499	0.725283
0.0693481	8.93849	0.00989627	2.003	0.384062	0.517994	0.464724	1.40003	0.20584	3.38672	0.576151	0.807593
0.0769431	8.92009	0.0116557	2.12859	0.384525	0.57188	0.465978	1.54687	0.20884	3.66099	0.576873	0.889413
0.0845215	8.89941	0.0135171	2.24279	0.385035	0.626456	0.467356	1.693	0.212067	3.91997	0.577664	0.970733
0.0920813	8.87635	0.0154708	2.34613	0.385591	0.682014	0.468858	1.83836	0.215508	4.16386	0.578524	1.05138
0.0996205	8.85077	0.0175079	2.43918	0.386195	0.738731	0.470483	1.98273	0.21915	4.39304	0.579453	1.13139
0.107137	8.82247	0.0196199	2.52267	0.386848	0.796724	0.47223	2.1261	0.222981	4.60797	0.580449	1.21077
0.114628	8.7913	0.0217991	2.59731	0.38755	0.856306	0.474099	2.26832	0.226989	4.80927	0.581512	1.28939
0.122091	8.75714	0.024038	2.66379	0.388304	0.917704	0.476089	2.40932	0.231162	4.99755	0.582642	1.36727
0.129524	8.71969	0.0263303	2.72277	0.389111	0.981207	0.478198	2.54899	0.23549	5.17336	0.583838	1.44434
0.136924	8.67881	0.0286696	2.77502	0.389973	1.04708	0.480425	2.68719	0.239962	5.33742	0.585099	1.52055
0.144287	8.6342	0.0310507	2.8211	0.390892	1.11567	0.482769	2.82391	0.244569	5.49045	0.586424	1.59597
0.151611	8.58558	0.0334684	2.86161	0.391871	1.18739	0.485228	2.95894	0.249301	5.63293	0.587814	1.67049
0.158891	8.53271	0.0359184	2.8972	0.392912	1.26256	0.487802	3.0923	0.254151	5.76552	0.589266	1.74411
0.166125	8.47519	0.0383966	2.92836	0.394019	1.34156	0.490488	3.2239	0.259109	5.88885	0.59078	1.81675
0.173308	8.41271	0.0408996	2.95553	0.395194	1.42486	0.493286	3.35358	0.264168	6.00346	0.592356	1.88845
0.180435	8.34486	0.0434241	2.97914	0.396442	1.51292	0.496193	3.48137	0.269321	6.10982	0.593993	1.95924
0.187503	8.27126	0.0459672	2.99972	0.397768	1.60617	0.499208	3.60713	0.274561	6.20839	0.595689	2.029
0.194505	8.19147	0.0481967	3.01541	0.399175	1.70512	0.502329	3.73084	0.279881	6.29969	0.597444	2.09777
0.201437	8.10506	0.0501058	3.02718	0.400668	1.81027	0.505554	3.85255	0.285277	6.38416	0.599257	2.16558
0.208292	8.01158	0.0516898	3.03601	0.402254	1.92213	0.508882	3.97207	0.290741	6.46205	0.601128	2.23237
0.215065	7.91048	0.0529454	3.04243	0.403938	2.04123	0.512311	4.0894	0.296269	6.53383	0.603055	2.29815
0.221748	7.80127	0.0538702	3.04691	0.405726	2.16799	0.515838	4.20459	0.301855	6.5998	0.605037	2.36294
0.228335	7.68362	0.0544628	3.04961	0.407626	2.30292	0.519463	4.3176	0.307495	6.66016	0.607074	2.42675
0.234818	7.55704	0.0553156	3.0532	0.409644	2.44642	0.523183	4.42841	0.313184	6.71534	0.609165	2.48961
0.24119	7.42109	0.0562436	3.05697	0.411787	2.59878	0.526996	4.53698	0.318918	6.76551	0.611309	2.55147
0.247442	7.27556	0.0575075	3.06175	0.414064	2.76028	0.5309	4.64339	0.324693	6.81091	0.613505	2.61237
0.253566	7.12017	0.0591086	3.06727	0.416482	2.93092	0.534894	4.74765	0.330504	6.85172	0.615753	2.67239
0.259553	6.95493	0.0610486	3.07321	0.41905	3.11062	0.538976	4.84971	0.336348	6.8881	0.618051	2.73153
0.265396	6.77995	0.0633287	3.07928	0.421774	3.29912	0.543144	4.94961	0.342221	6.92032	0.620399	2.7898
0.271086	6.59551	0.0659505	3.08517	0.424662	3.49591	0.547396	5.04735	0.34812	6.94851	0.622797	2.84721
0.276616	6.40218	0.0685767	3.09005	0.42772	3.70023	0.55173	5.14301	0.354041	6.97272	0.625242	2.90385
0.281977	6.20069	0.0712068	3.09401	0.430956	3.9111	0.556144	5.23662	0.35998	6.99313	0.627736	2.95976
0.287163	5.99212	0.0738397	3.0972	0.434373	4.12719	0.560637	5.3282	0.365936	7.00989	0.630277	3.01495
0.292169	5.77773	0.0764752	3.09975	0.437976	4.347	0.565208	5.41781	0.371904	7.02302	0.632865	3.06949
0.296991	5.559	0.0791125	3.10167	0.441768	4.56894	0.569853	5.5054	0.377882	7.03274	0.635498	3.12344
0.301625	5.33761	0.0817512	3.10303	0.445748	4.79123	0.574572	5.59113	0.383098	7.03848	0.638178	3.17686
0.306071	5.11538	0.0843909	3.10399	0.449918	5.01188	0.579364	5.67496	0.387546	7.04133	0.640902	3.22978
0.310327	4.89413	0.0870312	3.10459	0.454274	5.22908	0.584226	5.75694	0.391225	7.04225	0.643672	3.28228
0.314396	4.67571	0.0896719	3.10489	0.458813	5.44116	0.589157	5.83722	0.394134	7.04212	0.646486	3.33448
0.31828	4.46185	0.0923128	3.10488	0.463529	5.64636	0.594155	5.91569	0.396273	7.04167	0.649344	3.3864
0.321986	4.25413	0.0949534	3.10456	0.468417	5.84328	0.599219	5.99248	0.397642	7.04105	0.652246	3.43811
0.325517	4.05396	0.0975937	3.10411	0.473469	6.03082	0.604348	6.06769	0.39961	7.03967	0.655192	3.48968
0.328881	3.86245	0.100234	3.10353	0.478676	6.20797	0.609541	6.14123	0.401748	7.03796	0.658182	3.54123
0.332087	3.68049	0.102873	3.10272	0.484029	6.37405	0.614795	6.21322	0.404655	7.03503	0.661216	3.59283
0.335142	3.50866	0.105511	3.10183	0.489518	6.52865	0.62011	6.28378	0.408329	7.03008	0.664294	3.64451
0.338055	3.34737	0.108149	3.1009	0.495134	6.67161	0.625484	6.35285	0.412769	7.02251	0.667415	3.69645
0.340836	3.1968	0.110786	3.09984	0.500867	6.80292	0.630916	6.42047	0.41797	7.01145	0.670581	3.74866
0.343493	3.05686	0.113422	3.09867	0.506706	6.92273	0.636405	6.48672	0.423927	6.99584	0.673792	3.80117
0.346036	2.92733	0.116057	3.09752	0.512643	7.03157	0.64195	6.55166	0.42987	6.9772	0.677047	3.85419
0.348473	2.80795	0.118691	3.09634	0.517888	7.11778	0.64755	6.61534	0.435796	6.95545	0.680348	3.90777
0.350812	2.6982	0.121324	3.09511	0.522407	7.18494	0.653203	6.6777	0.441701	6.93053	0.683695	3.96188
0.353062	2.59761	0.123956	3.09389	0.526175	7.23627	0.658909	6.73882	0.447585	6.90251	0.687087	4.01668
0.355231	2.50572	0.126587	3.09264	0.529172	7.27437	0.664666	6.79879	0.453443	6.87145	0.690527	4.0722
0.357325	2.42198	0.129217	3.09138	0.531386	7.3008	0.670474	6.85759	0.459273	6.8373	0.694014	4.12853
