Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
356  Points		361  Points		191  Points		135  Points		292  Points		144  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00312653	9.01422	7.08953e-005	0.0962574	0.459067	682.081	0.520424	2705.59	0.260274	417.987	0.780623	2013.97
0.0095675	9.01385	0.000275039	0.189539	0.45891	330.719	0.520577	574	0.260513	194.811	0.780609	708.24
0.016007	9.01298	0.000611564	0.28239	0.458649	218.176	0.520927	321.261	0.260925	127.166	0.780582	429.657
0.0224444	9.01174	0.0010791	0.374656	0.458288	162.7	0.521471	223.224	0.261509	94.5299	0.780543	308.352
0.0288787	9.01009	0.00167588	0.466191	0.457836	129.649	0.522201	171.176	0.262263	75.3414	0.780491	240.453
0.0353089	9.00799	0.00239955	0.556818	0.457302	107.704	0.523111	138.932	0.263185	62.7292	0.780427	197.053
0.0417341	9.00546	0.00324725	0.64635	0.456694	92.0661	0.52419	117.011	0.264271	53.8214	0.780351	166.918
0.0481534	9.00251	0.00421591	0.734664	0.456024	80.3556	0.525429	101.153	0.265519	47.2056	0.780264	144.771
0.0545657	8.9991	0.00530205	0.821624	0.455302	71.2561	0.526818	89.1556	0.266924	42.1062	0.780166	127.808
0.0609701	8.99524	0.00650195	0.907116	0.454538	63.9813	0.528346	79.7679	0.268483	38.0617	0.780059	114.398
0.0673656	8.99093	0.00781144	0.991011	0.453742	58.0321	0.530006	72.2263	0.270191	34.7805	0.779943	103.532
0.0737511	8.98615	0.00922642	1.07323	0.452923	53.0766	0.531786	66.0382	0.272043	32.0691	0.779819	94.5469
0.0801254	8.98089	0.0107425	1.15369	0.45209	48.8853	0.533678	60.8716	0.274036	29.7943	0.779687	86.994
0.0864875	8.97513	0.0123554	1.23233	0.45125	45.2947	0.535675	56.4947	0.276164	27.8611	0.779549	80.5559
0.092836	8.96886	0.0140605	1.3091	0.450412	42.1848	0.537769	52.7409	0.278422	26.2001	0.779405	75.0028
0.0991699	8.96207	0.0158534	1.38395	0.449582	39.4657	0.539954	49.487	0.280806	24.7595	0.779258	70.1638
0.105488	8.95474	0.0177296	1.45686	0.448766	37.0688	0.542223	46.6405	0.283309	23.4996	0.779107	65.9096
0.111788	8.94686	0.0196848	1.52781	0.44797	34.9407	0.544571	44.13	0.285928	22.3897	0.778954	62.1402
0.11807	8.9384	0.0217146	1.59679	0.447199	33.0392	0.546994	41.9	0.288657	21.4057	0.7788	58.7773
0.124331	8.92934	0.0238148	1.6638	0.44646	31.3305	0.549486	39.9066	0.291492	20.5281	0.778646	55.7586
0.13057	8.91966	0.0259813	1.72885	0.445755	29.7873	0.552045	38.1144	0.294427	19.7414	0.778493	53.0339
0.136785	8.90934	0.0282103	1.79197	0.445091	28.3874	0.554666	36.4948	0.297459	19.0327	0.778343	50.5623
0.142975	8.89835	0.0304979	1.85316	0.44447	27.1122	0.557346	35.0244	0.300582	18.3916	0.778196	48.3102
0.149137	8.88665	0.0328404	1.91246	0.443898	25.9463	0.560083	33.6838	0.303792	17.8094	0.778054	46.2497
0.15527	8.87423	0.0352345	1.96991	0.443378	24.8769	0.562873	32.4568	0.307085	17.2786	0.777918	44.3575
0.161371	8.86104	0.0376766	2.02552	0.442913	23.8929	0.565715	31.3297	0.310457	16.7931	0.777789	42.6138
0.167438	8.84705	0.0401639	2.07936	0.442509	22.985	0.568605	30.2911	0.313903	16.3477	0.777668	41.002
0.173469	8.83223	0.0426932	2.13145	0.442168	22.1453	0.571543	29.3311	0.31742	15.9377	0.777557	39.5076
0.179461	8.81653	0.0452616	2.18184	0.441894	21.3669	0.574527	28.4412	0.321005	15.5595	0.777456	38.1185
0.185411	8.79992	0.0478666	2.23058	0.441691	20.6438	0.577554	27.6142	0.324653	15.2095	0.777367	36.824
0.191316	8.78234	0.0505056	2.27771	0.441563	19.9709	0.580623	26.8438	0.328362	14.8849	0.777291	35.6148
0.197174	8.76376	0.0531762	2.32328	0.441514	19.3435	0.583733	26.1245	0.332127	14.5832	0.777229	34.483
0.20298	8.74412	0.0558762	2.36733	0.441548	18.7577	0.586882	25.4515	0.335946	14.3022	0.777181	33.4213
0.208732	8.72337	0.0586034	2.40992	0.441669	18.2101	0.590069	24.8206	0.339816	14.0398	0.77715	32.4236
0.214426	8.70146	0.061356	2.45109	0.441881	17.6974	0.593294	24.2279	0.343733	13.7944	0.777135	31.4843
0.220057	8.67834	0.0641319	2.49088	0.442189	17.217	0.596554	23.6704	0.347695	13.5644	0.777139	30.5987
0.225622	8.65394	0.0669297	2.52934	0.442597	16.7664	0.599848	23.1449	0.351699	13.3485	0.777162	29.7622
0.231117	8.62821	0.0697475	2.56652	0.44311	16.3435	0.603177	22.6488	0.355743	13.1454	0.777205	28.971
0.236537	8.60109	0.0725839	2.60246	0.443733	15.9461	0.606539	22.1799	0.359823	12.9542	0.77727	28.2217
0.241877	8.57251	0.0754375	2.63721	0.44447	15.5727	0.609932	21.736	0.363938	12.7737	0.777356	27.5111
0.247132	8.54243	0.0783068	2.6708	0.445326	15.2216	0.613357	21.3153	0.368084	12.6031	0.777466	26.8363
0.252298	8.51079	0.0811909	2.70328	0.446306	14.8914	0.616812	20.916	0.372261	12.4417	0.7776	26.1948
0.25737	8.47753	0.0840883	2.73469	0.447416	14.5808	0.620297	20.5365	0.376464	12.2887	0.777759	25.5843
0.262343	8.4426	0.0869981	2.76506	0.44866	14.2886	0.623811	20.1755	0.380693	12.1435	0.777945	25.0027
0.267211	8.40596	0.0899192	2.79444	0.450044	14.0137	0.627353	19.8317	0.384945	12.0055	0.778157	24.448
0.271969	8.36756	0.0928508	2.82286	0.451571	13.7552	0.630922	19.504	0.389217	11.8741	0.778397	23.9186
0.276614	8.32739	0.0954133	2.84687	0.453247	13.5122	0.634519	19.1913	0.393509	11.7489	0.778666	23.4128
0.281141	8.28542	0.0976031	2.8668	0.455075	13.2837	0.638141	18.8925	0.397817	11.6294	0.778965	22.9291
0.285545	8.24165	0.0994172	2.88291	0.45706	13.069	0.64179	18.6069	0.402141	11.5153	0.779295	22.4663
0.289822	8.19607	0.100854	2.89543	0.459204	12.8674	0.645463	18.3336	0.406477	11.4061	0.779656	22.023
0.293971	8.14871	0.101911	2.90451	0.46151	12.6782	0.649161	18.0718	0.410825	11.3014	0.780051	21.5982
0.297987	8.0996	0.102589	2.91026	0.46398	12.5007	0.652884	17.8209	0.415182	11.2011	0.780478	21.1908
0.301869	8.0488	0.103563	2.91846	0.466616	12.3342	0.656629	17.5803	0.419546	11.1048	0.78094	20.7998
0.305617	7.99636	0.104623	2.92727	0.469418	12.1782	0.660398	17.3492	0.423916	11.0122	0.781438	20.4243
0.309229	7.94238	0.106065	2.93909	0.472384	12.0321	0.664189	17.1273	0.428291	10.923	0.781972	20.0635
0.312706	7.88695	0.107892	2.95378	0.475515	11.8954	0.668002	16.914	0.432667	10.8371	0.782543	19.7167
0.316051	7.83017	0.110104	2.97116	0.478807	11.7674	0.671837	16.7087	0.437044	10.7543	0.783152	19.3831
0.319264	7.77218	0.112702	2.99102	0.482258	11.6476	0.675692	16.5112	0.44142	10.6743	0.7838	19.062
0.322349	7.7131	0.115689	3.01315	0.485864	11.5356	0.679569	16.3209	0.445793	10.5969	0.784489	18.7528
0.325309	7.65308	0.11868	3.03458	0.489621	11.4309	0.683466	16.1376	0.450162	10.522	0.785218	18.455
0.328149	7.59227	0.121676	3.05535	0.493522	11.3329	0.687382	15.9608	0.454524	10.4495	0.785989	18.168
0.330874	7.5308	0.124675	3.07547	0.497564	11.2413	0.691318	15.7902	0.458879	10.3791	0.786803	17.8913
0.333489	7.46885	0.127677	3.09498	0.501739	11.1555	0.695273	15.6255	0.463224	10.3107	0.787661	17.6244
