Sym0		Asym0		Sym1		Asym1		Asym2	
0.219724	7.84206	0.0750627	4.58774	0.452564	0.477384	0.403822	4.77605	0.402448	4.75444
0.224739	7.75681	0.0780263	4.6304	0.452904	0.584111	0.406908	4.82196	0.40552	4.80174
0.229698	7.66666	0.0810167	4.67102	0.453315	0.69737	0.410023	4.86496	0.408622	4.84603
0.234597	7.57139	0.0840326	4.70959	0.453801	0.817326	0.413164	4.90501	0.411752	4.88737
0.239434	7.47094	0.0870726	4.74641	0.454366	0.943882	0.41633	4.94222	0.414907	4.92591
0.244204	7.36505	0.0901358	4.78142	0.455015	1.07727	0.419519	4.97672	0.418086	4.9616
0.248904	7.25356	0.0932208	4.8147	0.455751	1.21753	0.422729	5.00848	0.421287	4.99455
0.253531	7.13652	0.0963268	4.84635	0.45658	1.36464	0.425959	5.03761	0.424508	5.0249
0.258081	7.01376	0.0994526	4.87643	0.457506	1.51865	0.429207	5.06424	0.427748	5.05258
0.26255	6.88532	0.102597	4.90506	0.458533	1.67945	0.432471	5.0883	0.431005	5.0778
0.266934	6.75125	0.10576	4.93217	0.459666	1.84694	0.43575	5.1099	0.434277	5.10053
0.271231	6.61173	0.108939	4.95796	0.460908	2.02081	0.439042	5.12911	0.437563	5.12074
0.275436	6.46686	0.112135	4.98247	0.462264	2.20095	0.442345	5.14588	0.440862	5.13867
0.279546	6.3169	0.115346	5.00569	0.463738	2.38696	0.445658	5.16041	0.444171	5.15424
0.283559	6.16229	0.118572	5.02774	0.465333	2.57833	0.448981	5.17272	0.44749	5.16744
0.28747	6.00335	0.121811	5.04868	0.467053	2.77468	0.45231	5.18267	0.450816	5.17847
0.291278	5.84065	0.125064	5.0685	0.468901	2.97538	0.455645	5.19049	0.454148	5.18724
0.294981	5.67478	0.128328	5.08722	0.470879	3.17968	0.458984	5.19615	0.457486	5.19386
0.298575	5.50648	0.131605	5.10502	0.47299	3.38684	0.462326	5.19971	0.460827	5.1984
0.302061	5.33642	0.134893	5.12185	0.475234	3.5961	0.46567	5.20121	0.46417	5.20079
0.305437	5.16537	0.138191	5.13778	0.477614	3.80659	0.469014	5.2006	0.467514	5.20112
0.308703	4.99426	0.141499	5.15286	0.480129	4.01741	0.472357	5.19801	0.470858	5.19943
0.311859	4.82389	0.144817	5.16701	0.48278	4.22762	0.475698	5.19346	0.4742	5.19574
0.314906	4.65519	0.148143	5.18043	0.485565	4.43629	0.479035	5.1869	0.477539	5.19005
0.317845	4.489	0.151478	5.19317	0.488484	4.64254	0.482368	5.17846	0.480874	5.1825
0.320678	4.32611	0.154821	5.20507	0.491535	4.84552	0.485694	5.16815	0.484203	5.17302
0.323408	4.16729	0.158171	5.21632	0.494715	5.04439	0.489013	5.15593	0.487526	5.1616
0.326037	4.01332	0.161096	5.22563	0.498021	5.23846	0.492324	5.14188	0.49084	5.14842
0.328568	3.86489	0.163594	5.23307	0.501451	5.42707	0.495625	5.12609	0.494146	5.13342
0.331006	3.72237	0.165662	5.23908	0.505	5.60962	0.498916	5.10853	0.497441	5.11657
0.333355	3.58634	0.167299	5.24377	0.508664	5.7857	0.502194	5.08912	0.500725	5.09805
0.335618	3.45726	0.168503	5.24685	0.512439	5.95488	0.505459	5.06812	0.503996	5.07778
0.3378	3.33515	0.169274	5.24889	0.516321	6.11682	0.508711	5.04545	0.507254	5.05581
0.339907	3.22043	0.170384	5.25192	0.520305	6.27143	0.511947	5.02112	0.510498	5.03225
0.341941	3.11316	0.17159	5.25489	0.524385	6.41856	0.515167	4.99518	0.513725	5.00701
0.34391	3.01324	0.173232	5.25891	0.528558	6.55808	0.51837	4.96769	0.516936	4.98018
0.345816	2.9207	0.17531	5.26386	0.532818	6.69011	0.521555	4.93874	0.520129	4.9519
0.347665	2.83551	0.177825	5.26961	0.537161	6.81471	0.524721	4.9082	0.523303	4.92209
0.349462	2.75745	0.180779	5.27595	0.541581	6.93199	0.527866	4.87633	0.526458	4.89079
0.351211	2.68626	0.184174	5.28271	0.546074	7.04214	0.530991	4.84304	0.529592	4.85814
0.352916	2.62178	0.187572	5.28906	0.550636	7.14527	0.534094	4.8084	0.532705	4.82413
0.354582	2.56372	0.190975	5.295	0.555262	7.24168	0.536779	4.77719	0.535399	4.79337
0.356213	2.51192	0.194381	5.30046	0.559948	7.33165	0.539054	4.74986	0.537682	4.76654
0.357812	2.46595	0.19779	5.30547	0.56469	7.41533	0.540926	4.72685	0.53956	4.7437
0.359384	2.42548	0.201203	5.31016	0.569483	7.49299	0.542399	4.7082	0.541039	4.72543
0.360931	2.39041	0.204618	5.31446	0.574324	7.5649	0.543479	4.69433	0.542122	4.71182
0.362457	2.36027	0.208036	5.31836	0.57921	7.63133	0.544168	4.68544	0.542814	4.70283
0.363966	2.3348	0.211457	5.32196	0.584137	7.69256	0.545156	4.67247	0.543806	4.69004
0.36546	2.3138	0.21488	5.32519	0.588462	7.74184	0.546227	4.65821	0.544882	4.67611
0.366941	2.29685	0.218304	5.32808	0.592169	7.78098	0.547679	4.6387	0.546339	4.65674
0.368413	2.28375	0.221731	5.33069	0.595248	7.81137	0.549506	4.61362	0.548173	4.63198
0.369878	2.27433	0.225159	5.33301	0.597691	7.83427	0.551702	4.58279	0.550378	4.60144
0.371338	2.26821	0.228588	5.33507	0.599492	7.85039	0.55426	4.54596	0.552946	4.56496
0.372794	2.2651	0.232019	5.33684	0.600646	7.86031	0.557169	4.5029	0.555867	4.52233
0.374063	2.2648	0.235451	5.33836	0.602308	7.87422	0.56005	4.45908	0.558761	4.47884
0.375145	2.26612	0.238884	5.3396	0.604118	7.88886	0.562903	4.41451	0.561627	4.43459
0.37604	2.26834	0.242317	5.34059	0.606584	7.90779	0.565726	4.36925	0.564463	4.38959
0.376749	2.2707	0.245751	5.34146	0.609712	7.93034	0.568521	4.32342	0.567271	4.34406
0.377271	2.27282	0.249185	5.342	0.613506	7.95566	0.571286	4.27711	0.570049	4.29794
0.377605	2.27439	0.25262	5.34232	0.617971	7.98258	0.574021	4.23028	0.572798	4.25132
0.378085	2.27673	0.256055	5.34254	0.623113	8.01017	0.576725	4.1832	0.575516	4.2044
0.378608	2.27964	0.25949	5.34254	0.628271	8.03416	0.5794	4.13583	0.578204	4.15711
0.379321	2.28408	0.262924	5.34233	0.633444	8.05464	0.582043	4.08821	0.580861	4.10958
0.380224	2.29024	0.266359	5.3419	0.638628	8.07183	0.584656	4.04057	0.583488	4.06193
0.38132	2.29873	0.269793	5.34132	0.643823	8.08574	0.587239	3.99287	0.586084	4.01423
0.382611	2.31005	0.273227	5.3406	0.649026	8.09646	0.589791	3.9452	0.58865	3.9666
0.3841	2.32443	0.276661	5.33971	0.654234	8.1041	0.592312	3.89774	0.591185	3.91902
0.3856	2.34037	0.280093	5.33869	0.659446	8.10882	0.594803	3.85045	0.593689	3.87161
0.38711	2.35774	0.283525	5.33748	0.664661	8.1106	0.597263	3.80346	0.596163	3.82455
0.388631	2.3764	0.286957	5.33614	0.669875	8.10942	0.599693	3.75687	0.598607	3.77773
0.390166	2.39629	0.290387	5.33472	0.675088	8.10543	0.602094	3.71076	0.601021	3.73134
0.391713	2.41717	0.293816	5.33311	0.680298	8.09872	0.604465	3.6651	0.603405	3.68548
0.393274	2.43907	0.297245	5.3314	0.685502	8.08915	0.606807	3.62003	0.60576	3.64021
0.394849	2.46185	0.300672	5.3296	0.690699	8.07688	0.60912	3.57574	0.608086	3.59555
0.396439	2.48545	0.304098	5.32763	0.695888	8.06189	0.611405	3.5321	0.610383	3.55157
0.398045	2.50978	0.307522	5.32553	0.701066	8.04415	0.613662	3.48927	0.612653	3.50835
0.399667	2.53467	0.310946	5.32337	0.706232	8.02371	0.615891	3.44726	0.614895	3.46594
0.401304	2.56018	0.314368	5.32112	0.711383	8.00054	0.618094	3.40614	0.617109	3.42446
0.402959	2.5862	0.317788	5.31872	0.716519	7.97468	0.620271	3.366	0.619298	3.38393
0.40463	2.61263	0.321207	5.31625	0.721638	7.94604	0.622422	3.32688	0.621461	3.34434
0.406318	2.63949	0.324624	5.31374	0.726737	7.91463	0.624549	3.28885	0.623598	3.30576
0.408024	2.66661	0.328039	5.31105	0.731815	7.88051	0.626651	3.25184	0.625711	3.26827
0.409747	2.69402	0.331453	5.30827	0.73687	7.84361	0.62873	3.21594	0.627801	3.23191
0.411488	2.72168	0.334865	5.30551	0.7419	7.80377	0.630787	3.18121	0.629867	3.19664
0.413247	2.74953	0.338275	5.30258	0.746904	7.76119	0.632821	3.14766	0.631911	3.16255
0.415023	2.77751	0.341684	5.29964	0.75188	7.71575	0.634834	3.11529	0.633934	3.12969
0.416818	2.80562	0.34509	5.29657	0.756826	7.6674	0.636827	3.08419	0.635936	3.09803
0.418631	2.83379	0.348494	5.29344	0.761739	7.61621	0.6388	3.05436	0.637917	3.06755
0.420462	2.86194	0.351897	5.29029	0.766619	7.56207	0.640754	3.02575	0.63988	3.03836
0.422311	2.89018	0.355297	5.28696	0.771463	7.50496	0.642691	2.9984	0.641824	3.01049
0.424178	2.91837	0.358695	5.28365	0.77627	7.44493	0.64461	2.9723	0.643751	2.98388
0.426064	2.94652	0.362091	5.2803	0.781036	7.38202	0.646513	2.94747	0.645661	2.95852
0.427967	2.97461	0.365485	5.27682	0.785762	7.31622	0.6484	2.92396	0.647555	2.93438
0.429889	3.00256	0.368876	5.27333	0.790444	7.24745	0.650272	2.90176	0.649434	2.91154
0.431828	3.03044	0.372265	5.26978	0.795081	7.17576	0.652131	2.88078	0.651299	2.88998
0.433785	3.05817	0.375652	5.26614	0.799671	7.10133	0.653977	2.86106	0.653151	2.8697
0.43576	3.08579	0.379037	5.26247	0.804212	7.02416	0.65581	2.84255	0.654989	2.8507
0.437753	3.11323	0.382419	5.25872	0.808703	6.94418	0.657632	2.82533	0.656816	2.83292
0.439764	3.14043	0.385799	5.25494	0.813142	6.86157	0.659443	2.80935	0.658632	2.81639
0.441791	3.16746	0.389176	5.25119	0.817526	6.77649	0.661244	2.79451	0.660438	2.80107
0.443837	3.1943	0.392551	5.2473	0.821855	6.68889	0.663036	2.78094	0.662234	2.78688
0.445899	3.22087	0.395923	5.24334	0.826127	6.59908	0.66482	2.76852	0.664021	2.77394
0.447978	3.24727	0.399293	5.23944	0.830341	6.50716	0.666596	2.75728	0.665801	2.76217
0.450074	3.27347	0.402661	5.23548	0.834494	6.41317	0.668366	2.74714	0.667573	2.75151
0.452187	3.29936	0.406025	5.23138	0.838587	6.31735	0.670129	2.73809	0.669339	2.74204
0.454317	3.32494	0.409387	5.22731	0.842618	6.21998	0.671887	2.73017	0.671099	2.73359
0.456463	3.3503	0.412747	5.22321	0.846585	6.12114	0.673639	2.72329	0.672854	2.72623
0.458625	3.3754	0.416104	5.21903	0.850489	6.0211	0.675388	2.71741	0.674604	2.71995
0.460803	3.40021	0.419458	5.21487	0.854328	5.92008	0.677134	2.71262	0.676351	2.71464
0.462997	3.42472	0.422809	5.21067	0.858101	5.8183	0.678876	2.70884	0.678095	2.71039
0.465207	3.44896	0.426158	5.2064	0.861809	5.71604	0.680617	2.70594	0.679836	2.7071
0.467432	3.47297	0.429504	5.20208	0.865451	5.61344	0.682356	2.70401	0.681576	2.70476
0.469673	3.49665	0.432847	5.1978	0.869027	5.51087	0.684094	2.703	0.683314	2.70333
0.471928	3.51996	0.436188	5.19343	0.872537	5.40848	0.685831	2.70286	0.685052	2.70277
0.474199	3.54302	0.439525	5.18902	0.875982	5.3065	0.687569	2.70359	0.68679	2.70318
0.476484	3.5658	0.44286	5.18464	0.879361	5.20525	0.689308	2.70512	0.688528	2.70439
0.478784	3.58828	0.446192	5.18022	0.882675	5.1049	0.691048	2.70748	0.690267	2.70633
0.481098	3.61045	0.449521	5.17572	0.885925	5.00564	0.692789	2.71067	0.692008	2.70915
0.483426	3.63226	0.452847	5.1712	0.889111	4.90771	0.694533	2.71461	0.693751	2.71274
0.485769	3.65378	0.456171	5.1667	0.892236	4.81125	0.69628	2.71922	0.695496	2.71703
0.488125	3.67504	0.459491	5.16223	0.895298	4.71648	0.69803	2.72456	0.697245	2.72209
0.490494	3.69597	0.462809	5.15766	0.8983	4.62351	0.699783	2.73057	0.698996	2.72781
0.492877	3.71657	0.466123	5.15303	0.901243	4.5325	0.701541	2.73724	0.700752	2.73417
0.495273	3.7369	0.469435	5.14844	0.904128	4.44369	0.703303	2.74455	0.702512	2.74122
0.497682	3.75694	0.472743	5.14381	0.906957	4.35699	0.70507	2.75251	0.704277	2.74889
0.500104	3.77667	0.476049	5.13916	0.909731	4.27251	0.706842	2.761	0.706047	2.75707
0.502539	3.79609	0.479351	5.1345	0.912451	4.19052	0.70862	2.77007	0.707822	2.76594
0.504985	3.81519	0.482651	5.12978	0.915119	4.11095	0.710404	2.7797	0.709603	2.77536
0.507444	3.83397	0.485948	5.12514	0.917737	4.03375	0.712195	2.78982	0.711391	2.78522
0.509915	3.85249	0.489241	5.12043	0.920306	3.95916	0.713992	2.80051	0.713185	2.79562
0.512398	3.87072	0.492532	5.11564	0.922828	3.88711	0.715796	2.81158	0.714986	2.80655
0.514893	3.88865	0.495819	5.1109	0.925305	3.81755	0.717607	2.82312	0.716794	2.8179
0.517398	3.90626	0.499104	5.1062	0.927737	3.7505	0.719426	2.8352	0.718609	2.82974
0.519915	3.92361	0.502385	5.10141	0.930127	3.68604	0.721253	2.84761	0.720432	2.84197
0.522444	3.94072	0.505663	5.09657	0.932477	3.62409	0.723087	2.8604	0.722263	2.85461
0.524983	3.9575	0.508939	5.09182	0.934787	3.56456	0.724931	2.87363	0.724103	2.86767
0.527532	3.97396	0.512211	5.087	0.93706	3.50752	0.726783	2.88726	0.725951	2.8811
0.530093	3.9902	0.51548	5.08215	0.939297	3.45284	0.728643	2.90118	0.727808	2.89488
0.532663	4.00618	0.518746	5.07734	0.9415	3.4005	0.730513	2.91541	0.729673	2.90898
0.535244	4.02186	0.522009	5.07254	0.94367	3.35055	0.732392	2.92996	0.731548	2.92341
0.537835	4.03724	0.525268	5.0677	0.945808	3.30287	0.734281	2.94482	0.733432	2.93811
0.540435	4.05236	0.528525	5.06279	0.947917	3.25732	0.736179	2.96	0.735326	2.95315
0.543046	4.06724	0.531778	5.05795	0.949997	3.21396	0.738087	2.97544	0.73723	2.96847
0.545665	4.0819	0.535029	5.05308	0.95205	3.17264	0.740005	2.99113	0.739143	2.98404
0.548294	4.09623	0.538276	5.04821	0.954076	3.13335	0.741933	3.00703	0.741067	2.99989
0.550932	4.1103	0.54152	5.04339	0.956079	3.09609	0.743871	3.02316	0.743001	3.01588
0.55358	4.12418	0.544761	5.03853	0.958058	3.06074	0.74582	3.0395	0.744945	3.03211
0.556236	4.1378	0.547999	5.03366	0.960014	3.02725	0.74778	3.05606	0.7469	3.04866
0.5589	4.1512	0.551234	5.02874	0.96195	2.99549	0.74975	3.07277	0.748865	3.06526
0.561573	4.16426	0.554465	5.02388	0.963866	2.96544	0.751731	3.08968	0.750841	3.08206
0.564255	4.17711	0.557694	5.01902	0.965763	2.93715	0.753723	3.10678	0.752828	3.0991
0.566945	4.1898	0.560919	5.01414	0.967643	2.91042	0.755726	3.12403	0.754826	3.11628
0.569642	4.20224	0.564141	5.00932	0.969506	2.88523	0.75774	3.14136	0.756835	3.13357
0.572348	4.21441	0.56736	5.00441	0.971353	2.86159	0.759765	3.15884	0.758855	3.15097
0.575062	4.22633	0.570576	4.99957	0.973185	2.83943	0.761802	3.17649	0.760887	3.16858
0.577783	4.23808	0.573789	4.99476	0.975004	2.81863	0.76385	3.19418	0.76293	3.18626
0.580511	4.24963	0.576999	4.98991	0.97681	2.79921	0.765909	3.21199	0.764984	3.20401
0.583247	4.26092	0.580205	4.98505	0.978603	2.78106	0.76798	3.22992	0.76705	3.2219
0.58599	4.27198	0.583409	4.98023	0.980386	2.76414	0.770062	3.24791	0.769127	3.23982
0.58874	4.28287	0.586609	4.97543	0.982158	2.74845	0.772156	3.26597	0.771216	3.25785
0.591497	4.29352	0.589806	4.97059	0.98392	2.73393	0.774262	3.28414	0.773316	3.27595
0.594261	4.30399	0.593001	4.96578	0.985673	2.72051	0.776379	3.30229	0.775428	3.29412
0.597032	4.31426	0.596192	4.96104	0.987418	2.70817	0.778508	3.3205	0.777552	3.31233
0.599809	4.32429	0.59938	4.95628	0.989156	2.69686	0.780649	3.33878	0.779687	3.33057
0.602592	4.33418	0.602565	4.95157	0.990886	2.68658	0.782801	3.35705	0.781834	3.34887
0.605382	4.3439	0.605747	4.94683	0.99261	2.67725	0.784966	3.37537	0.783993	3.36715
0.608178	4.35333	0.608926	4.94207	0.994329	2.66882	0.787142	3.3937	0.786164	3.38546
0.61098	4.3626	0.612102	4.9374	0.996042	2.66131	0.789329	3.41206	0.788347	3.40381
0.613787	4.3718	0.615275	4.93274	0.997751	2.65459	0.791529	3.43041	0.790541	3.42216
0.616601	4.3807	0.618445	4.92807	0.999455	2.64873	0.79374	3.44872	0.792747	3.44051
0.61942	4.38945	0.621611	4.9234	1.00116	2.64604	0.795964	3.46705	0.794965	3.45887
0.622245	4.39802	0.624775	4.91878			0.798199	3.4854	0.797195	3.47718
0.625076	4.40644	0.627936	4.91425			0.800445	3.50365	0.799436	3.49546
0.627911	4.41469	0.631094	4.90964			0.802704	3.5219	0.801689	3.51373
0.630752	4.42274	0.634249	4.90511			0.804974	3.54015	0.803954	3.53199
0.633598	4.43069	0.637402	4.90062			0.807256	3.55841	0.806231	3.5502
0.63645	4.43843	0.640551	4.89609			0.80955	3.57651	0.808519	3.56838
0.639306	4.44602	0.643697	4.89165			0.811855	3.59457	0.810819	3.58654
0.642167	4.45342	0.646841	4.8872			0.814172	3.61268	0.813131	3.60454
0.645032	4.46068	0.649982	4.88285			0.8165	3.63065	0.815454	3.62256
0.647902	4.46781	0.65312	4.8785			0.81884	3.64856	0.817789	3.64059
0.650777	4.47482	0.656255	4.8741			0.821192	3.66642	0.820136	3.65847
0.653656	4.48167	0.659387	4.86977			0.823555	3.68427	0.822494	3.67622
0.65654	4.48834	0.662517	4.86554			0.825929	3.70195	0.824863	3.69401
0.659428	4.49485	0.665643	4.86136			0.828315	3.71955	0.827244	3.71171
0.66232	4.50129	0.668768	4.85714			0.830712	3.73716	0.829636	3.72927
0.665216	4.50754	0.671889	4.85296			0.83312	3.75466	0.832039	3.7468
0.668116	4.51369	0.675008	4.8488			0.83554	3.77201	0.834453	3.76422
0.67102	4.51968	0.678124	4.84471			0.837971	3.78929	0.836879	3.78152
0.673927	4.52554	0.681237	4.8407			0.840413	3.80647	0.839316	3.79877
0.676839	4.53129	0.684348	4.83673			0.842865	3.82355	0.841764	3.81594
0.679754	4.53692	0.687457	4.83278			0.845329	3.84058	0.844223	3.83297
0.682673	4.54244	0.690563	4.82879			0.847804	3.85748	0.846693	3.84986
0.685595	4.54775	0.693666	4.82488			0.850289	3.87426	0.849173	3.8667
0.688521	4.553	0.696767	4.82113			0.852786	3.89088	0.851665	3.88344
0.691449	4.55818	0.699865	4.81734			0.855292	3.90747	0.854167	3.9001
0.694382	4.56321	0.702961	4.81353			0.85781	3.92393	0.85668	3.9166
0.697317	4.56806	0.706055	4.80983			0.860338	3.94029	0.859203	3.93296
0.700256	4.57287	0.709146	4.80622			0.862877	3.95653	0.861737	3.94922
0.703197	4.57756	0.712235	4.80261			0.865426	3.97256	0.864281	3.96535
0.706142	4.58213	0.715321	4.79901			0.867985	3.98853	0.866836	3.98138
0.709089	4.58659	0.718406	4.7955			0.870554	4.00437	0.869401	3.99731
0.712039	4.59095	0.721488	4.79205			0.873134	4.02009	0.871976	4.01307
0.714993	4.59525	0.724568	4.78858			0.875724	4.0357	0.874561	4.0287
0.717948	4.59941	0.727645	4.7852			0.878323	4.0512	0.877156	4.04426
0.720907	4.60346	0.730721	4.78197			0.880933	4.06654	0.879761	4.05968
0.723868	4.60739	0.733794	4.77865			0.883552	4.08169	0.882376	4.07493
0.726831	4.61127	0.736865	4.7754			0.886181	4.09675	0.885001	4.09004
0.729797	4.61507	0.739935	4.77229			0.88882	4.11171	0.887635	4.10502
0.732766	4.61877	0.743002	4.76915			0.891468	4.12657	0.890279	4.11989
0.735736	4.62237	0.746067	4.76609			0.894126	4.14121	0.892933	4.13465
0.738709	4.62587	0.749131	4.76307			0.896793	4.1557	0.895596	4.14924
0.741684	4.62932	0.752192	4.76008			0.89947	4.17011	0.898268	4.1637
0.744662	4.63263	0.755251	4.7572			0.902156	4.18437	0.90095	4.17799
0.747641	4.63583	0.758309	4.75433			0.90485	4.19851	0.903641	4.1922
0.750623	4.63902	0.761365	4.75151			0.907554	4.21247	0.906341	4.20625
0.753607	4.64216	0.764419	4.74873			0.910267	4.2263	0.909049	4.22012
0.756592	4.64516	0.767471	4.746			0.912989	4.24001	0.911767	4.23385
0.75958	4.64804	0.770521	4.74342			0.915719	4.2536	0.914493	4.24746
0.762569	4.65091	0.77357	4.74081			0.918458	4.26703	0.917229	4.261
0.76556	4.65373	0.776617	4.73822			0.921206	4.28022	0.919973	4.27435
0.768553	4.65641	0.779663	4.73577			0.923962	4.29335	0.922725	4.2875
0.771547	4.65902	0.782707	4.73332			0.926727	4.30638	0.925486	4.30055
0.774544	4.6616	0.785749	4.73092			0.9295	4.31927	0.928255	4.3135
0.777542	4.66411	0.78879	4.72861			0.932281	4.33197	0.931032	4.32628
0.780541	4.66648	0.79183	4.72629			0.93507	4.34448	0.933818	4.33889
0.783542	4.66884	0.794868	4.72401			0.937867	4.35695	0.936611	4.3514
0.786545	4.67118	0.797904	4.72187			0.940672	4.36923	0.939413	4.36376
0.789549	4.67341	0.800939	4.71973			0.943485	4.38136	0.942223	4.37593
0.792554	4.67554	0.803973	4.71766			0.946306	4.39343	0.94504	4.38802
0.795561	4.67761	0.807006	4.71566			0.949135	4.40525	0.947865	4.39995
0.798569	4.67971	0.810037	4.71366			0.951971	4.41694	0.950698	4.41175
0.801578	4.68166	0.813067	4.7117			0.954814	4.42857	0.953538	4.42339
0.804589	4.68353	0.816095	4.70982			0.957665	4.44001	0.956386	4.43488
0.807601	4.68548	0.819123	4.70798			0.960523	4.45131	0.959241	4.44626
0.810614	4.6873	0.822149	4.70621			0.963389	4.46252	0.962103	4.45751
0.813628	4.68901	0.825174	4.70447			0.966262	4.47355	0.964972	4.46861
0.816643	4.69066	0.828198	4.70281			0.969141	4.48442	0.967849	4.47957
0.819659	4.69233	0.831222	4.70118			0.972028	4.49521	0.970732	4.49041
0.822677	4.69397	0.834244	4.69952			0.974922	4.50586	0.973623	4.50108
0.825695	4.69547	0.837264	4.698			0.977822	4.51634	0.97652	4.51162
0.828714	4.69697	0.840285	4.69655			0.980729	4.52667	0.979424	4.52204
0.831735	4.69841	0.843304	4.69508			0.983643	4.53693	0.982335	4.53234
0.834756	4.69976	0.846322	4.69366			0.986563	4.54705	0.985252	4.54254
0.837778	4.70113	0.849339	4.69225			0.989489	4.55704	0.988176	4.55257
0.840801	4.70245	0.852355	4.69097			0.992422	4.56687	0.991106	4.56247
0.843825	4.7037	0.855371	4.68969			0.995362	4.57656	0.994043	4.57224
0.846849	4.70495	0.858386	4.68841			0.998307	4.58613	0.996985	4.58186
0.849875	4.70612	0.8614	4.68724			1.00126	4.59084	0.999934	4.59139
0.852901	4.70717	0.864413	4.68613					1.00289	4.59612
0.855927	4.70829	0.867425	4.68504						
0.858955	4.70937	0.870437	4.68391						
0.861983	4.71034	0.873448	4.68287						
0.865012	4.7113	0.876459	4.68193						
