Sym0		Asym0		Sym1		Sym2		Asym1		Asym3	
383  Points		400  Points		162  Points		119  Points		292  Points		131  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000538033	9.01402	0.00026807	0.187026	0.381902	466.75	0.459125	1375.02	0.191055	266.786	0.572837	1044.95
0.00820453	9.01393	0.000678126	0.296923	0.381966	228.896	0.459239	387.733	0.191489	122.228	0.572919	409.604
0.0158694	9.01302	0.00127041	0.405317	0.382073	151.662	0.45948	225.796	0.192243	79.5323	0.573073	254.786
0.0235312	9.01149	0.00203935	0.511773	0.382225	113.428	0.459849	159.368	0.193312	59.1587	0.573299	184.95
0.0311883	9.00939	0.00297778	0.61583	0.38242	90.6148	0.460345	123.22	0.194689	47.2751	0.573597	145.205
0.0388392	9.00666	0.00407735	0.717097	0.38266	75.4634	0.460968	100.506	0.196365	39.5201	0.573966	119.557
0.0464823	9.00332	0.00532887	0.815256	0.382943	64.672	0.461718	84.9213	0.198329	34.0816	0.574406	101.641
0.0541159	8.99935	0.00672269	0.910077	0.383272	56.5979	0.462594	73.5733	0.200572	30.0718	0.574917	88.4241
0.0617384	8.99475	0.00824855	1.00135	0.383644	50.3315	0.463596	64.9473	0.203079	27.0042	0.575499	78.2743
0.0693481	8.9895	0.00989627	1.08894	0.384062	45.3285	0.464724	58.1737	0.20584	24.5903	0.576151	70.2379
0.0769431	8.98358	0.0116557	1.17279	0.384525	41.2431	0.465978	52.7179	0.20884	22.6476	0.576873	63.7191
0.0845215	8.97696	0.0135171	1.25285	0.385035	37.8453	0.467356	48.2327	0.212067	21.0555	0.577664	58.327
0.0920813	8.96963	0.0154708	1.32916	0.385591	34.9761	0.468858	44.4832	0.215508	19.731	0.578524	53.7942
0.0996205	8.96157	0.0175079	1.40175	0.386195	32.5218	0.470483	41.3044	0.21915	18.6149	0.579453	49.9316
0.107137	8.95274	0.0196199	1.4707	0.386848	30.3995	0.47223	38.5773	0.222981	17.6641	0.580449	46.602
0.114628	8.94311	0.0217991	1.53611	0.38755	28.5468	0.474099	36.2138	0.226989	16.8465	0.581512	43.7031
0.122091	8.93264	0.024038	1.5981	0.388304	26.9161	0.476089	34.1474	0.231162	16.1376	0.582642	41.1573
0.129524	8.92132	0.0263303	1.65681	0.389111	25.4704	0.478198	32.3266	0.23549	15.5183	0.583838	38.9044
0.136924	8.90907	0.0286696	1.71237	0.389973	24.1806	0.480425	30.7114	0.239962	14.9738	0.585099	36.8973
0.144287	8.89588	0.0310507	1.76493	0.390892	23.0234	0.482769	29.2698	0.244569	14.4921	0.586424	35.0984
0.151611	8.88168	0.0334684	1.81463	0.391871	21.98	0.485228	27.9763	0.249301	14.0638	0.587814	33.4774
0.158891	8.86643	0.0359184	1.86162	0.392912	21.0349	0.487802	26.81	0.254151	13.6809	0.589266	32.0096
0.166125	8.85006	0.0383966	1.90604	0.394019	20.1755	0.490488	25.7538	0.259109	13.3372	0.59078	30.6746
0.173308	8.83251	0.0408996	1.94804	0.395194	19.3912	0.493286	24.7935	0.264168	13.0273	0.592356	29.4557
