Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		492  Points		473  Points		209  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00101449	9.51167	3.5002e-005	0.0694991	0.00596243	9.5118	0.279546	492.442	0.139974	172.09
0.00987626	9.51147	0.00028295	0.197133	0.0148231	9.5109	0.279769	186.592	0.140761	80.662
0.0187356	9.51025	0.000763293	0.322469	0.0236803	9.50927	0.280193	115.255	0.142109	53.0899
0.0275906	9.5083	0.00146481	0.444054	0.0325319	9.50689	0.280813	83.5067	0.144	39.9063
0.036439	9.50558	0.00237215	0.560738	0.0413756	9.50372	0.281626	65.5791	0.146409	32.2476
0.0452786	9.50207	0.00346719	0.671662	0.0502093	9.49976	0.282627	54.0794	0.149307	27.2864
0.054107	9.49775	0.00473004	0.776205	0.0590303	9.49496	0.283808	46.0889	0.152662	23.8402
0.0629217	9.49256	0.00614016	0.873983	0.0678362	9.48929	0.285163	40.223	0.156441	21.3273
0.07172	9.48651	0.00767778	0.964886	0.0766241	9.48271	0.286681	35.7403	0.16061	19.4279
0.080499	9.4795	0.0093241	1.04896	0.0853911	9.47516	0.288353	32.2077	0.165135	17.9522
0.0892556	9.47149	0.0110621	1.12642	0.0941336	9.46657	0.290168	29.3555	0.169987	16.78
0.0979863	9.46243	0.0128765	1.19756	0.102848	9.45687	0.292114	27.0068	0.175134	15.832
0.106687	9.45222	0.014754	1.26275	0.11153	9.44599	0.294179	25.0408	0.18055	15.0537
0.115354	9.44077	0.0166831	1.32241	0.120176	9.43381	0.296351	23.3721	0.186208	14.4063
0.123982	9.42799	0.0186542	1.37696	0.12878	9.42021	0.298617	21.9387	0.192085	13.8618
0.132565	9.41372	0.0206589	1.42682	0.137335	9.40508	0.300964	20.6947	0.198159	13.3993
0.141097	9.39786	0.0224282	1.46676	0.145837	9.38824	0.303384	19.605	0.204412	13.0029
0.149572	9.38022	0.0239497	1.49844	0.154275	9.36952	0.305865	18.6429	0.210824	12.6605
0.157981	9.36061	0.0252156	1.52311	0.162643	9.34873	0.308401	17.7874	0.217381	12.3625
0.166314	9.33882	0.0262209	1.54169	0.170929	9.32561	0.310988	17.0219	0.224067	12.1016
0.174561	9.31459	0.0269621	1.55485	0.179123	9.29989	0.313625	16.3333	0.23087	11.8716
0.182709	9.28763	0.0274374	1.56306	0.18721	9.27128	0.316314	15.711	0.237776	11.6677
0.190744	9.25763	0.0281217	1.57458	0.195175	9.23941	0.319062	15.1466	0.244774	11.486
0.198649	9.22419	0.0288669	1.58674	0.202999	9.20389	0.321882	14.6332	0.251855	11.3232
0.206406	9.18693	0.0298823	1.60269	0.210664	9.16428	0.324789	14.1654	0.259009	11.1767
0.213993	9.14537	0.0311694	1.62194	0.218146	9.12011	0.327804	13.7386	0.266228	11.0442
0.221386	9.09902	0.0327296	1.64392	0.22542	9.07087	0.330952	13.3493	0.273502	10.9237
0.228559	9.04738	0.0345638	1.66802	0.232457	9.01605	0.334262	12.9944	0.280826	10.8138
0.235483	8.98992	0.0366728	1.69365	0.23923	8.95513	0.337765	12.6717	0.288191	10.7131
0.242129	8.92616	0.0387848	1.7173	0.245708	8.88767	0.341493	12.3788	0.295591	10.6203
0.248469	8.85569	0.0408989	1.73916	0.251864	8.81332	0.345479	12.1142	0.30302	10.5346
0.254474	8.77823	0.0430143	1.75941	0.257672	8.73188	0.349752	11.8761	0.310471	10.455
0.260122	8.69364	0.0451301	1.77819	0.263113	8.64335	0.354336	11.6627	0.31794	10.3808
0.265395	8.60204	0.0472462	1.79564	0.268173	8.54796	0.359248	11.4726	0.325419	10.3113
0.270286	8.50376	0.0493619	1.81189	0.27285	8.4462	0.364496	11.3039	0.332904	10.246
0.274794	8.39939	0.0514769	1.82704	0.277148	8.33874	0.370079	11.1547	0.34039	10.1844
0.278929	8.28969	0.0535912	1.8412	0.281081	8.22647	0.375986	11.0232	0.34787	10.1259
0.282707	8.1756	0.0557046	1.85445	0.28467	8.11037	0.382199	10.9074	0.355339	10.0702
0.286153	8.05812	0.0578168	1.86686	0.287941	7.99143	0.388696	10.8055	0.362793	10.017
0.289292	7.93827	0.059928	1.87852	0.290555	7.88627	0.395451	10.7157	0.370225	9.96582
0.292156	7.81699	0.062038	1.88948	0.292624	7.79598	0.402434	10.6364	0.37763	9.91646
0.294772	7.69517	0.0641469	1.8998	0.294234	7.72113	0.40962	10.5661	0.385003	9.86861
0.29717	7.57357	0.0662546	1.90953	0.295446	7.66196	0.41698	10.5036	0.392337	9.82203
0.299377	7.45283	0.0683611	1.91872	0.296306	7.61852	0.424491	10.4476	0.399626	9.77648
0.301415	7.33348	0.0704666	1.92741	0.296843	7.59075	0.43213	10.3972	0.406865	9.73175
0.303308	7.21596	0.072571	1.93564	0.297596	7.55092	0.439878	10.3515	0.414046	9.68763
0.305073	7.10056	0.0746742	1.94345	0.298393	7.50774	0.447716	10.31	0.421164	9.64393
0.306728	6.98756	0.0767765	1.95086	0.29944	7.44925	0.455629	10.2718	0.42821	9.60047
0.308287	6.87711	0.0788778	1.9579	0.300707	7.37578	0.463603	10.2365	0.435179	9.55708
0.309763	6.76935	0.0809782	1.9646	0.302164	7.28778	0.471625	10.2037	0.442063	9.5136
0.311167	6.66434	0.0830777	1.97098	0.303775	7.18593	0.479684	10.173	0.448854	9.46987
0.312508	6.56212	0.0851764	1.97707	0.305511	7.07114	0.48777	10.1441	0.455545	9.42575
0.313795	6.4627	0.0872743	1.98288	0.30714	6.95878	0.495874	10.1166	0.462128	9.38112
0.315034	6.36607	0.0893714	1.98844	0.308676	6.84902	0.503989	10.0904	0.468596	9.33584
0.316233	6.27219	0.0914677	1.99375	0.310133	6.74195	0.512107	10.0651	0.474941	9.28981
0.317395	6.18103	0.0935634	1.99884	0.311519	6.63766	0.52022	10.0407	0.481155	9.24292
0.318527	6.09253	0.0956585	2.00371	0.312846	6.53617	0.528323	10.017	0.487232	9.19509
0.319632	6.00662	0.097753	2.00839	0.314119	6.43747	0.536409	9.99379	0.493165	9.14623
0.320714	5.92324	0.0998468	2.01288	0.315348	6.34155	0.544474	9.97096	0.498947	9.0963
0.321776	5.84232	0.10194	2.01719	0.316536	6.24839	0.552511	9.9484	0.504574	9.04524
0.32282	5.76379	0.104033	2.02134	0.31769	6.15792	0.560515	9.926	0.510041	8.99304
0.323851	5.68758	0.106125	2.02532	0.318815	6.07009	0.568482	9.90368	0.515343	8.93967
0.324869	5.6136	0.108217	2.02917	0.319913	5.98484	0.576407	9.88135	0.520479	8.88515
0.325877	5.54179	0.110308	2.03287	0.32099	5.90211	0.584284	9.85894	0.525445	8.82951
0.326876	5.47208	0.112399	2.03643	0.322047	5.82181	0.592111	9.83636	0.530243	8.77277
0.327868	5.4044	0.11449	2.03988	0.323088	5.74388	0.599882	9.81356	0.53487	8.715
0.328854	5.33867	0.11658	2.0432	0.324115	5.66825	0.607593	9.79049	0.53933	8.65626
0.329836	5.27483	0.11867	2.04641	0.32513	5.59485	0.615241	9.76708	0.543624	8.59662
0.330815	5.21281	0.120759	2.04951	0.326135	5.52359	0.62282	9.7433	0.547755	8.53618
0.331791	5.15255	0.122848	2.05251	0.327132	5.45441	0.630329	9.7191	0.551727	8.47502
0.332767	5.09399	0.124937	2.05541	0.328123	5.38723	0.637761	9.69444	0.555544	8.41324
0.333741	5.03707	0.127025	2.05822	0.329108	5.322	0.645115	9.66928	0.559211	8.35095
0.334716	4.98174	0.129114	2.06095	0.330089	5.25863	0.652386	9.64359	0.562733	8.28824
0.335692	4.92793	0.131201	2.06358	0.331067	5.19708	0.659572	9.61735	0.565689	8.23332
0.33667	4.87559	0.133289	2.06614	0.332043	5.13726	0.666668	9.59053	0.568129	8.18636
0.337649	4.82468	0.135376	2.06862	0.333018	5.07913	0.673671	9.56311	0.570092	8.14746
0.338631	4.77514	0.137464	2.07103	0.333993	5.02263	0.68058	9.53507	0.571611	8.11668
0.339616	4.72692	0.139551	2.07337	0.334968	4.96769	0.68739	9.50639	0.572709	8.09403
0.340605	4.67999	0.141637	2.07564	0.335945	4.91427	0.694098	9.47706	0.573404	8.07953
0.341597	4.6343	0.143724	2.07785	0.336922	4.8623	0.700703	9.44706	0.574392	8.05869
0.342593	4.5898	0.14581	2.07999	0.337902	4.81175	0.707202	9.4164	0.575451	8.03603
0.343594	4.54646	0.147896	2.08208	0.338885	4.76256	0.713592	9.38506	0.576869	8.00523
0.344599	4.50423	0.149982	2.08411	0.339871	4.71468	0.719872	9.35304	0.578623	7.96631
0.345609	4.46308	0.152068	2.08608	0.34086	4.66807	0.726039	9.32034	0.58069	7.91931
0.346625	4.42298	0.154154	2.08801	0.341854	4.62269	0.732092	9.28696	0.583042	7.8643
0.347645	4.38389	0.156239	2.08988	0.342851	4.57849	0.738028	9.25291	0.585647	7.8014
0.348672	4.34577	0.158324	2.09171	0.343853	4.53544	0.743848	9.2182	0.588158	7.73881
0.349704	4.3086	0.160409	2.09348	0.344859	4.4935	0.74955	9.18284	0.590581	7.67658
0.350741	4.27234	0.162494	2.09522	0.345871	4.45262	0.755134	9.14683	0.59292	7.61476
0.351785	4.23697	0.164579	2.09691	0.346888	4.41279	0.760598	9.11021	0.595179	7.5534
0.352835	4.20246	0.166664	2.09856	0.34791	4.37395	0.765943	9.07298	0.597365	7.49254
0.353891	4.16878	0.168748	2.10017	0.348938	4.33608	0.771168	9.03516	0.59948	7.43222
0.354954	4.1359	0.170833	2.10174	0.349971	4.29915	0.776275	8.99679	0.601529	7.37246
0.356022	4.1038	0.172917	2.10327	0.351011	4.26312	0.781264	8.95788	0.603516	7.31331
0.357097	4.07246	0.175001	2.10477	0.352056	4.22798	0.786135	8.91846	0.605445	7.25477
0.358179	4.04185	0.177085	2.10624	0.353107	4.19368	0.79089	8.87856	0.607319	7.19688
0.359267	4.01195	0.179169	2.10767	0.354165	4.16021	0.795531	8.83821	0.609141	7.13964
0.360362	3.98273	0.181253	2.10907	0.355229	4.12753	0.800058	8.79744	0.610914	7.08308
0.361464	3.95419	0.183337	2.11043	0.356299	4.09563	0.804473	8.75628	0.612642	7.0272
0.362429	3.92985	0.185421	2.11177	0.357376	4.06448	0.808778	8.71477	0.614327	6.97202
0.363256	3.90947	0.187504	2.11308	0.35846	4.03406	0.812976	8.67293	0.615972	6.91754
0.363942	3.89288	0.189588	2.11436	0.359549	4.00434	0.816548	8.63623	0.617578	6.86377
0.364487	3.87993	0.191671	2.11561	0.360646	3.9753	0.819531	8.60479	0.619149	6.8107
0.364889	3.87049	0.193755	2.11684	0.361749	3.94692	0.821954	8.57869	0.620686	6.75835
0.365146	3.86449	0.195838	2.11804	0.362859	3.91919	0.823844	8.55799	0.622192	6.70671
0.365517	3.85593	0.197921	2.11921	0.363976	3.89209	0.825219	8.54274	0.623668	6.65577
0.36592	3.84668	0.200004	2.12036	0.365099	3.86559	0.826092	8.53297	0.625117	6.60555
0.366471	3.83423	0.202087	2.12149	0.366229	3.83967	0.827338	8.51891	0.626539	6.55603
0.367169	3.81867	0.20417	2.1226	0.367366	3.81433	0.828681	8.5036	0.627936	6.50721
