Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		491  Points		473  Points		207  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00831835	9.54558	0.000259061	0.189004	0.00461755	9.54578	0.279509	3265.86	0.139841	273.752
0.01721	9.5445	0.000725186	0.314975	0.0135102	9.54503	0.27963	274.88	0.140448	97.3622
0.0260974	9.54261	0.00141403	0.437233	0.0223997	9.54349	0.279955	143.642	0.141623	59.6504
0.0349785	9.53998	0.00231058	0.554662	0.0312837	9.54118	0.28048	97.3664	0.143352	43.3622
0.043851	9.53652	0.00339638	0.666291	0.0401601	9.53806	0.281204	73.761	0.14561	34.3614
0.0527125	9.53225	0.00465161	0.771521	0.0490264	9.53412	0.282121	59.4682	0.14837	28.7022
0.0615604	9.5271	0.00605569	0.869966	0.0578802	9.52934	0.283225	49.9008	0.151601	24.8485
0.070392	9.52105	0.00758855	0.961485	0.066719	9.52368	0.284509	43.0588	0.155268	22.078
0.0792045	9.51406	0.00923127	1.04613	0.0755398	9.51708	0.285964	37.9306	0.159338	20.0063
0.0879946	9.50605	0.0109665	1.12409	0.0843396	9.5095	0.287582	33.9497	0.163778	18.4101
0.0967588	9.49697	0.0127789	1.19567	0.0931151	9.50088	0.289352	30.7738	0.168554	17.1508
0.105493	9.48674	0.014655	1.26126	0.101862	9.49114	0.291262	28.1842	0.173637	16.138
0.114194	9.47525	0.0165831	1.32126	0.110578	9.48019	0.2933	26.0343	0.178997	15.3105
0.122855	9.46242	0.0185536	1.3761	0.119256	9.46793	0.295455	24.2223	0.184609	14.625
0.131472	9.44811	0.0205581	1.42622	0.127892	9.45426	0.297714	22.6755	0.190447	14.0504
0.140038	9.43219	0.0223271	1.46635	0.13648	9.43902	0.300064	21.3402	0.196491	13.5639
0.148547	9.41449	0.0238486	1.49817	0.145014	9.42208	0.302495	20.1762	0.202718	13.1482
0.15699	9.39482	0.0251145	1.52295	0.153485	9.40326	0.304996	19.1528	0.209112	12.79
0.165358	9.37298	0.0261198	1.5416	0.161885	9.38235	0.307559	18.2462	0.215654	12.479
0.173639	9.34869	0.0268611	1.55482	0.170204	9.35911	0.310178	17.4377	0.222331	12.2072
0.181823	9.3217	0.0273364	1.56306	0.17843	9.33328	0.312849	16.7125	0.229128	11.9682
0.189894	9.29167	0.0280207	1.57463	0.18655	9.30456	0.315573	16.0587	0.236032	11.7567
0.197837	9.25824	0.0287658	1.58683	0.194548	9.27259	0.318355	15.467	0.243032	11.5685
0.205632	9.221	0.0297813	1.60283	0.202407	9.23699	0.321204	14.9296	0.250117	11.4001
0.213259	9.17951	0.0310685	1.62215	0.210107	9.19733	0.324132	14.4404	0.257278	11.2488
0.220695	9.13329	0.0326288	1.64419	0.217626	9.15313	0.327159	13.9943	0.264506	11.1122
0.227913	9.08183	0.0344631	1.66837	0.224938	9.10391	0.330306	13.5874	0.271792	10.9882
0.234885	9.02462	0.0365723	1.69407	0.232016	9.04915	0.333599	13.2164	0.279129	10.8752
0.241584	8.96118	0.0386845	1.71777	0.238832	8.98836	0.33707	12.8785	0.286509	10.7717
0.247978	8.89112	0.0407987	1.73968	0.245356	8.9211	0.340748	12.5715	0.293926	10.6766
0.254043	8.81412	0.0429141	1.75996	0.251561	8.84702	0.344666	12.2935	0.301373	10.5887
0.259754	8.73007	0.0450301	1.77878	0.257422	8.7659	0.348854	12.0427	0.308844	10.5073
0.265095	8.63904	0.0471462	1.79626	0.262918	8.67775	0.353339	11.8174	0.316333	10.4314
0.270055	8.54134	0.0492619	1.81252	0.268037	8.58277	0.35814	11.616	0.323834	10.3604
0.274633	8.43752	0.051377	1.82769	0.272774	8.48142	0.363269	11.4368	0.331342	10.2938
0.278839	8.32832	0.0534914	1.84186	0.277133	8.37436	0.368731	11.2779	0.338852	10.231
0.282686	8.21465	0.0556047	1.85512	0.281127	8.26244	0.374518	11.1376	0.346357	10.1715
0.286199	8.09749	0.057717	1.86754	0.284776	8.1466	0.380617	11.0138	0.353852	10.1148
0.289403	7.97783	0.0598282	1.8792	0.288105	8.02787	0.387008	10.9047	0.361333	10.0607
0.292326	7.85664	0.0619383	1.89016	0.290767	7.92279	0.393665	10.8085	0.368793	10.0088
0.294999	7.73479	0.0640471	1.90048	0.292875	7.83252	0.400563	10.7236	0.376227	9.95871
0.297449	7.61305	0.0661548	1.91021	0.294515	7.75766	0.407673	10.6483	0.383629	9.91024
0.299703	7.49208	0.0682613	1.9194	0.295751	7.69845	0.414969	10.5814	0.390993	9.86309
0.301785	7.37242	0.0703668	1.92809	0.296628	7.65496	0.422426	10.5216	0.398314	9.81704
