Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		490  Points		473  Points		205  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00775683	9.55591	0.000711728	0.734535	0.00413079	9.55696	0.279593	0.309	0.139808	0.579827
0.01666	9.55371	0.00139609	0.846246	0.013035	9.55528	0.279881	0.41788	0.140349	0.886937
0.0255591	9.5482	0.00228861	1.05995	0.021936	9.55074	0.280371	0.633851	0.141461	1.49267
0.034452	9.54025	0.00337118	1.25311	0.0308317	9.54379	0.281062	0.8457	0.14313	2.07791
0.0433363	9.52978	0.00462366	1.42449	0.0397198	9.53437	0.281947	1.05209	0.145333	2.63623
0.0522097	9.51667	0.00602556	1.57402	0.048598	9.52233	0.283022	1.25159	0.148042	3.16284
0.0610696	9.50072	0.00755667	1.70251	0.0574636	9.50756	0.284279	1.44302	0.151227	3.6548
0.0699133	9.48177	0.009198	1.81154	0.0663143	9.48988	0.285711	1.62511	0.154853	4.11049
0.0787378	9.45946	0.0109323	1.90295	0.075147	9.46895	0.287308	1.79676	0.158886	4.52976
0.0875399	9.43361	0.0127439	1.97878	0.0839586	9.44459	0.289059	1.95701	0.163293	4.91347
0.0963163	9.4038	0.0146195	2.04115	0.0927459	9.41645	0.290954	2.10497	0.168042	5.26304
0.105063	9.36952	0.0165474	2.09192	0.101505	9.38405	0.292981	2.24011	0.1731	5.58045
0.113775	9.33034	0.0185176	2.13295	0.110232	9.34694	0.295129	2.36207	0.17844	5.86794
0.122449	9.28567	0.0205219	2.16602	0.118922	9.30458	0.297383	2.47079	0.184035	6.12785
0.131078	9.2347	0.022291	2.18931	0.12757	9.25626	0.299733	2.5668	0.189859	6.36238
0.139657	9.17657	0.0238124	2.20574	0.13617	9.20115	0.302166	2.65101	0.19589	6.57377
0.148178	9.11032	0.0250783	2.21719	0.144715	9.13832	0.304672	2.72487	0.202108	6.76416
0.156633	9.03474	0.0260836	2.22505	0.153198	9.06671	0.307243	2.79049	0.208495	6.9354
0.165013	8.94847	0.0268249	2.23034	0.16161	8.98501	0.309872	2.85052	0.215032	7.08921
0.173307	8.84991	0.0273002	2.23339	0.169941	8.89163	0.312555	2.90842	0.221705	7.22726
0.181504	8.73715	0.0279845	2.23742	0.178179	8.78492	0.315292	2.9681	0.228499	7.35088
0.189588	8.60817	0.0287297	2.24144	0.186311	8.66284	0.318086	3.03393	0.235402	7.46137
0.197544	8.46067	0.0297452	2.24622	0.194321	8.52312	0.320945	3.11065	0.242402	7.55989
0.205354	8.292	0.0310324	2.25147	0.202193	8.36336	0.323882	3.20316	0.249489	7.64736
0.212995	8.09954	0.0325927	2.25669	0.209905	8.18094	0.326914	3.31641	0.256652	7.72475
0.220446	7.8808	0.0344271	2.26143	0.217437	7.97322	0.330062	3.45493	0.263883	7.7928
0.22768	7.63339	0.0365363	2.26544	0.224763	7.73772	0.333352	3.62263	0.271173	7.85215
0.23467	7.35565	0.0386485	2.26818	0.231855	7.47247	0.336812	3.82252	0.278515	7.90339
0.241387	7.04707	0.0407628	2.26992	0.238687	7.17641	0.340475	4.0562	0.285901	7.94698
0.247802	6.70853	0.0428783	2.27086	0.245228	6.84988	0.344371	4.32323	0.293323	7.98341
0.253887	6.3431	0.0449943	2.27118	0.251451	6.49491	0.34853	4.62101	0.300777	8.01305
