Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		209  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00078868	9.5163	0.000279502	0.513382	0.00577199	9.51516	0.279538	0.224318	0.139951	0.817566
0.00965497	9.51508	0.000757817	0.632176	0.0146372	9.51335	0.279747	0.33189	0.140713	1.11933
0.018519	9.51148	0.00145749	0.86163	0.0234991	9.50848	0.280156	0.545548	0.142037	1.71313
0.0273786	9.5056	0.00236337	1.07313	0.0323552	9.50124	0.280763	0.755555	0.143905	2.28402
0.0362316	9.49736	0.00345715	1.26409	0.0412036	9.49168	0.281564	0.96053	0.146293	2.82631
0.0450758	9.48666	0.00471886	1.43339	0.0500419	9.4795	0.282553	1.1591	0.149172	3.33602
0.053909	9.47332	0.00612811	1.58112	0.0588676	9.46459	0.283724	1.35	0.152509	3.81066
0.0627283	9.45718	0.0076651	1.70805	0.0676781	9.44685	0.285068	1.53192	0.156272	4.24931
0.0715314	9.43809	0.00931088	1.81573	0.0764708	9.42596	0.286578	1.70364	0.160427	4.6522
0.0803152	9.41574	0.0110485	1.90605	0.0852424	9.4016	0.288243	1.86419	0.164941	5.02038
0.0890766	9.38978	0.0128626	1.98102	0.0939896	9.37346	0.290052	2.01267	0.169782	5.3555
0.097812	9.35984	0.0147399	2.04268	0.102709	9.34114	0.291993	2.14834	0.174921	5.65969
0.106518	9.32552	0.0166689	2.09293	0.111396	9.30412	0.294055	2.27079	0.180329	5.9351
0.115189	9.28632	0.0186399	2.13357	0.120046	9.26185	0.296225	2.37989	0.18598	6.18402
0.123822	9.24153	0.0206446	2.16637	0.128654	9.21364	0.29849	2.47601	0.191852	6.40867
0.13241	9.19042	0.0224138	2.18949	0.137215	9.15861	0.300839	2.55983	0.197922	6.61121
0.140947	9.13213	0.0239353	2.20574	0.14572	9.09586	0.30326	2.6327	0.204171	6.79365
0.149426	9.06566	0.0252012	2.2172	0.154164	9.02426	0.305744	2.69664	0.210581	6.95775
0.15784	8.98977	0.0262065	2.22509	0.162536	8.94245	0.308285	2.75419	0.217136	7.10521
0.166178	8.90303	0.0269478	2.23014	0.170827	8.84892	0.310876	2.80852	0.223821	7.23751
0.17443	8.80382	0.0274231	2.23311	0.179025	8.7419	0.313518	2.86348	0.230622	7.35608
0.182583	8.69021	0.0281073	2.23721	0.187117	8.61928	0.316212	2.92337	0.237528	7.46204
0.190623	8.5601	0.0288525	2.24128	0.195086	8.47878	0.318965	2.99284	0.244527	7.55641
0.198534	8.411	0.0298679	2.24614	0.202916	8.31789	0.321789	3.07685	0.251609	7.64026
0.206296	8.24032	0.0311551	2.25135	0.210586	8.13396	0.324699	3.18026	0.258764	7.71435
0.213889	8.04544	0.0327152	2.25648	0.218073	7.92422	0.327715	3.30784	0.265984	7.77942
0.221288	7.82362	0.0345495	2.26124	0.225351	7.68617	0.330863	3.46391	0.27326	7.83608
0.228467	7.57246	0.0366585	2.26527	0.232395	7.41785	0.33417	3.65189	0.280585	7.88488
0.235398	7.29046	0.0387705	2.26802	0.239174	7.11814	0.337668	3.8739	0.287953	7.9263
0.242052	6.97708	0.0408847	2.26979	0.245659	6.78754	0.341388	4.13051	0.295355	7.96073
0.248399	6.63349	0.0430001	2.27075	0.251822	6.4283	0.345364	4.4201	0.302787	7.98851
0.254413	6.26301	0.045116	2.27105	0.257637	6.04491	0.349625	4.73862	0.310241	8.00985
0.26007	5.87103	0.0472319	2.27094	0.263086	5.64412	0.354194	5.07961	0.317712	8.02507
0.265353	5.46524	0.0493476	2.27049	0.268154	5.23446	0.35909	5.43449	0.325195	8.03428
0.270253	5.05473	0.0514627	2.26971	0.27284	4.82551	0.364321	5.79365	0.332683	8.0376
0.274772	4.64905	0.053577	2.26877	0.277146	4.42663	0.369886	6.14736	0.340172	8.03509
0.278916	4.25731	0.0556903	2.26772	0.281088	4.04614	0.375776	6.48666	0.347655	8.02677
0.282705	3.88707	0.0578026	2.26657	0.284686	3.69063	0.381973	6.80456	0.355129	8.01269
0.28616	3.54391	0.0599138	2.26533	0.287965	3.36354	0.388455	7.09618	0.362586	7.99274
0.289308	3.23106	0.0620238	2.26409	0.290585	3.10335	0.395196	7.35884	0.370022	7.9669
0.29218	2.94967	0.0641327	2.26285	0.29266	2.9005	0.402168	7.59179	0.377432	7.935
0.294805	2.69941	0.0662404	2.26161	0.294274	2.74579	0.409342	7.79562	0.384808	7.89684
0.29721	2.4786	0.068347	2.2604	0.29549	2.63152	0.416694	7.97206	0.392147	7.85237
0.299423	2.28499	0.0704524	2.25921	0.296352	2.55204	0.424197	8.12329	0.39944	7.80137
0.301468	2.11595	0.0725568	2.25807	0.29689	2.50326	0.431831	8.25159	0.406684	7.74353
0.303366	1.96874	0.0746601	2.25694	0.297646	2.43568	0.439573	8.35944	0.41387	7.67869
0.305137	1.84081	0.0767623	2.25587	0.298445	2.36574	0.447408	8.44917	0.420992	7.60664
0.306796	1.72967	0.0788636	2.25486	0.299494	2.27609	0.455317	8.5227	0.428044	7.52708
0.30836	1.63315	0.080964	2.25391	0.300766	2.17078	0.463289	8.58196	0.435018	7.43981
0.30984	1.54937	0.0830636	2.253	0.302226	2.05479	0.471309	8.62848	0.441907	7.34465
0.311247	1.47661	0.0851622	2.25207	0.303842	1.93306	0.479367	8.66365	0.448704	7.24143
0.312591	1.4134	0.08726	2.25124	0.305582	1.81014	0.487453	8.68865	0.455401	7.13005
0.313881	1.35846	0.0893572	2.25045	0.307215	1.70306	0.495557	8.70438	0.46199	7.01049
0.315122	1.31077	0.0914535	2.2497	0.308755	1.61004	0.503672	8.71175	0.468464	6.88276
0.316323	1.26938	0.0935492	2.24899	0.310215	1.52928	0.511791	8.71139	0.474815	6.747
0.317488	1.23338	0.0956442	2.2483	0.311605	1.45917	0.519905	8.70387	0.481036	6.6035
0.318621	1.20227	0.0977387	2.24767	0.312934	1.39826	0.528009	8.68971	0.48712	6.45265
0.319728	1.17533	0.0998325	2.24706	0.31421	1.34532	0.536097	8.6693	0.49306	6.29494
0.320811	1.15208	0.101926	2.2465	0.315441	1.29933	0.544164	8.64298	0.49885	6.131
0.321875	1.1321	0.104019	2.24592	0.316631	1.25942	0.552203	8.61098	0.504484	5.96161
0.322921	1.11499	0.106111	2.24538	0.317788	1.22481	0.560209	8.57359	0.509959	5.7877
0.323952	1.10046	0.108203	2.24493	0.318914	1.19484	0.568179	8.53101	0.515269	5.61025
0.324972	1.08817	0.110294	2.24444	0.320014	1.1689	0.576106	8.48345	0.520413	5.43024
0.32598	1.07789	0.112385	2.24398	0.321092	1.14656	0.583987	8.43101	0.525388	5.24879
0.32698	1.0694	0.114475	2.24357	0.32215	1.12737	0.591816	8.37389	0.530193	5.06702
0.327973	1.06254	0.116566	2.24318	0.323193	1.11096	0.59959	8.31225	0.53483	4.88599
0.32896	1.05708	0.118655	2.2428	0.324221	1.09704	0.607305	8.24615	0.539298	4.70675
0.329943	1.05291	0.120745	2.24243	0.325237	1.08529	0.614956	8.17578	0.5436	4.53027
0.330922	1.04991	0.122834	2.24209	0.326243	1.07549	0.62254	8.10118	0.54774	4.35735
0.331899	1.04794	0.124923	2.24174	0.327241	1.06744	0.630052	8.0225	0.55172	4.18874
0.332875	1.04687	0.127011	2.24142	0.328232	1.06097	0.637489	7.93994	0.555545	4.02519
0.33385	1.04669	0.129099	2.24115	0.329218	1.05586	0.644847	7.85354	0.55922	3.86705
0.334825	1.04729	0.131187	2.24083	0.330199	1.05203	0.652123	7.76342	0.562751	3.71461
