Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		210  Points		391  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00791055	9.39639	0.000369608	0.56527	0.00357942	9.39762	0.279541	0.225435	0.139764	0.412024
0.0166651	9.39431	0.000896267	0.681082	0.0123351	9.39611	0.279751	0.329836	0.140148	0.710912
0.0254158	9.38908	0.00163873	0.904373	0.021088	9.39196	0.280155	0.537207	0.141088	1.30157
0.0341606	9.38157	0.00258147	1.10955	0.029836	9.38556	0.280752	0.741083	0.142573	1.87461
0.0428973	9.37167	0.00370625	1.29439	0.038577	9.37685	0.281536	0.940096	0.144581	2.42362
0.0516237	9.35934	0.00499342	1.45804	0.0473088	9.36575	0.282504	1.13304	0.147089	2.94361
0.0603374	9.34434	0.00642315	1.6007	0.056029	9.3521	0.283648	1.31862	0.150067	3.4312
0.0690359	9.3265	0.00797615	1.72327	0.0647354	9.33572	0.284961	1.49561	0.153483	3.88452
0.0777163	9.30562	0.00963429	1.82728	0.0734251	9.31637	0.286434	1.66305	0.157305	4.30309
0.0863759	9.28137	0.0113811	1.9146	0.0820954	9.29378	0.28806	1.81979	0.161501	4.68729
0.0950111	9.25344	0.0132019	1.98721	0.0907431	9.26771	0.289825	1.96505	0.166039	5.03837
0.103619	9.22138	0.015084	2.04702	0.0993647	9.23776	0.291721	2.09815	0.170889	5.35804
0.112194	9.18474	0.0170163	2.09589	0.107957	9.2035	0.293735	2.21869	0.176023	5.64832
0.120733	9.14302	0.0189895	2.13548	0.116514	9.16435	0.295855	2.32654	0.181414	5.9113
0.129231	9.09547	0.0209956	2.16742	0.125033	9.11975	0.29807	2.42197	0.187038	6.1492
0.137682	9.04131	0.0227654	2.19011	0.133508	9.069	0.300369	2.50568	0.192873	6.36418
0.146079	8.97964	0.0242873	2.20607	0.141932	9.01114	0.302739	2.57883	0.198897	6.55816
0.154414	8.90942	0.0255533	2.21734	0.150299	8.9453	0.305174	2.64325	0.205093	6.73306
0.16268	8.82931	0.0265586	2.22502	0.158601	8.87024	0.307665	2.7012	0.211444	6.89059
0.170867	8.73781	0.0272998	2.23006	0.166828	8.78457	0.310207	2.75563	0.217933	7.03228
0.178962	8.63332	0.0277751	2.23311	0.17497	8.68677	0.3128	2.81009	0.224548	7.15959
0.186954	8.51384	0.0284594	2.23711	0.183015	8.57496	0.315444	2.86847	0.231274	7.27373
0.194827	8.3772	0.0292044	2.24108	0.190949	8.44707	0.318145	2.93513	0.238101	7.37589
0.202564	8.22104	0.0302198	2.24589	0.198755	8.30085	0.320913	3.01469	0.245018	7.46705
0.210146	8.04267	0.0315068	2.25104	0.206416	8.13381	0.323762	3.11178	0.252015	7.54808
0.217551	7.83967	0.0330667	2.25619	0.213912	7.94336	0.326711	3.23088	0.259083	7.61976
0.224754	7.6096	0.0349007	2.26096	0.221218	7.72695	0.329783	3.3762	0.266214	7.68277
0.23173	7.3505	0.0370095	2.265	0.22831	7.48238	0.333003	3.55127	0.273399	7.73774
0.238451	7.06134	0.0391213	2.26779	0.23516	7.20812	0.3364	3.75852	0.280632	7.78513
0.244888	6.74229	0.0412353	2.26962	0.241741	6.90371	0.340006	3.99891	0.287906	7.82543
0.251015	6.39541	0.0433505	2.27061	0.248025	6.57029	0.343852	4.27162	0.295214	7.85899
0.256805	6.02478	0.0454663	2.271	0.253984	6.21078	0.347966	4.57359	0.30255	7.88613
0.262241	5.63648	0.0475823	2.27094	0.259598	5.83027	0.352374	4.89934	0.309909	7.90709
0.267308	5.23841	0.0496979	2.2705	0.264849	5.43598	0.357095	5.24147	0.317284	7.92212
0.272002	4.83959	0.0518131	2.26981	0.269727	5.03639	0.362141	5.5911	0.324671	7.93139
0.276327	4.44904	0.0539275	2.26891	0.274233	4.64063	0.367514	5.93885	0.332064	7.93491
0.280293	4.07486	0.056041	2.26788	0.278375	4.25744	0.373207	6.27591	0.339457	7.93286
0.28392	3.72363	0.0581534	2.26674	0.282167	3.89418	0.379208	6.59482	0.346846	7.92525
0.287231	3.39976	0.0602648	2.26551	0.285631	3.5557	0.385496	6.89007	0.354225	7.91201
0.290255	3.10562	0.0623749	2.26431	0.288403	3.28357	0.392047	7.15831	0.361589	7.89315
0.293018	2.84182	0.0644841	2.26309	0.290598	3.06967	0.398835	7.39808	0.368933	7.8686
0.29555	2.60747	0.066592	2.26185	0.292307	2.9056	0.405832	7.60941	0.376251	7.83826
0.297877	2.40091	0.0686988	2.26065	0.293593	2.7838	0.413014	7.79359	0.383539	7.80198
0.300024	2.21974	0.0708044	2.25946	0.294505	2.69869	0.420355	7.9524	0.390789	7.75958
0.302013	2.06139	0.072909	2.25832	0.295074	2.64656	0.427832	8.0881	0.397998	7.71088
0.303865	1.9234	0.0750126	2.2572	0.295873	2.57427	0.435426	8.20297	0.405158	7.65569
0.305597	1.80334	0.0771151	2.25613	0.296717	2.49899	0.443118	8.2992	0.412263	7.59379
0.307225	1.69888	0.0792166	2.25515	0.297825	2.40238	0.450891	8.37893	0.419308	7.52499
0.308763	1.60802	0.0813173	2.25419	0.299166	2.28868	0.458731	8.44391	0.426285	7.44907
0.310222	1.52907	0.083417	2.25319	0.300705	2.16314	0.466625	8.49588	0.433188	7.36577
0.311612	1.46036	0.0855159	2.25233	0.302404	2.03108	0.474562	8.53623	0.44001	7.27491
0.312943	1.40059	0.087614	2.25149	0.30423	1.89739	0.482531	8.56611	0.446744	7.17632
0.314222	1.34865	0.0897113	2.25067	0.30594	1.78067	0.490524	8.58654	0.453383	7.06996
0.315456	1.30343	0.0918079	2.24993	0.307548	1.67916	0.498532	8.59846	0.459918	6.95575
0.316651	1.26412	0.0939038	2.24923	0.309069	1.59091	0.506546	8.6026	0.466344	6.83367
0.317812	1.23004	0.0959991	2.24852	0.310513	1.51416	0.514562	8.59946	0.472652	6.70386
0.318943	1.20046	0.0980936	2.24787	0.31189	1.4474	0.522571	8.58967	0.478836	6.56654
0.320049	1.17486	0.100188	2.24725	0.31321	1.38934	0.530567	8.57359	0.484888	6.42206
0.321132	1.1528	0.102281	2.24665	0.314479	1.33881	0.538546	8.55154	0.490803	6.27086
0.322197	1.1338	0.104374	2.24612	0.315704	1.29491	0.546502	8.52393	0.496573	6.11348
0.323245	1.11755	0.106467	2.24557	0.316892	1.25673	0.55443	8.49096	0.502195	5.95062
0.324279	1.10374	0.108558	2.24507	0.318046	1.22358	0.562324	8.45287	0.507662	5.78311
0.325301	1.09209	0.11065	2.24461	0.319172	1.19489	0.570181	8.40978	0.512971	5.61187
0.326314	1.0824	0.112741	2.24415	0.320273	1.17006	0.577995	8.36192	0.518119	5.43783
0.327318	1.07437	0.114832	2.24371	0.321352	1.14864	0.585762	8.30948	0.523104	5.26196
0.328316	1.06791	0.116922	2.2433	0.322413	1.13024	0.593479	8.25251	0.527924	5.0854
0.329308	1.06283	0.119012	2.24291	0.323458	1.11456	0.60114	8.19121	0.53258	4.90916
0.330296	1.05896	0.121101	2.24254	0.32449	1.10119	0.608742	8.12568	0.537072	4.73421
0.331282	1.05621	0.123191	2.2422	0.32551	1.08993	0.616281	8.056	0.541401	4.56151
0.332265	1.05445	0.125279	2.24185	0.326521	1.0806	0.623754	7.98234	0.545571	4.39187
0.333246	1.05364	0.127368	2.24153	0.327524	1.07293	0.631156	7.90481	0.549585	4.22603
0.334228	1.05362	0.129456	2.24126	0.32852	1.06675	0.638483	7.8235	0.553446	4.06472
0.33521	1.05431	0.131544	2.24094	0.329512	1.06194	0.645734	7.73852	0.557159	3.90836
0.336193	1.0557	0.133632	2.24064	0.330499	1.05833	0.652903	7.65002	0.560278	3.77637
0.337177	1.05767	0.13572	2.24041	0.331484	1.05579	0.659989	7.55804	0.562853	3.66722
0.338163	1.06016	0.137807	2.24015	0.332466	1.05423	0.666987	7.46278	0.564927	3.57949
0.339152	1.06314	0.139894	2.23987	0.333448	1.05355	0.673895	7.36439	0.566531	3.51173
0.340144	1.06662	0.141981	2.23966	0.33443	1.05369	0.68071	7.26291	0.567691	3.46264
0.34114	1.07051	0.144067	2.23945	0.335411	1.05453	0.687428	7.15846	0.568426	3.4318
0.342139	1.07469	0.146154	2.23923	0.336395	1.05605	0.694049	7.05129	0.569469	3.38814
0.343143	1.07925	0.14824	2.23901	0.337379	1.05813	0.700568	6.94154	0.570589	3.34136
0.34415	1.08411	0.150326	2.23879	0.338366	1.06074	0.706983	6.82934	0.572087	3.27914
0.345163	1.08923	0.152411	2.23865	0.339356	1.06384	0.713293	6.71487	0.573941	3.20234
0.34618	1.09463	0.154497	2.23846	0.340349	1.06737	0.719496	6.59836	0.576126	3.1126
0.347202	1.10022	0.156583	2.23826	0.341345	1.07133	0.725589	6.48005	0.578611	3.01167
0.34823	1.106	0.158668	2.23809	0.342345	1.07562	0.731571	6.36009	0.581364	2.90126
0.349263	1.11198	0.160753	2.23793	0.343349	1.08022	0.73744	6.23875	0.584017	2.7965
0.350302	1.11815	0.162838	2.23781	0.344358	1.08515	0.743196	6.11633	0.586575	2.6974
0.351347	1.12442	0.164923	2.23764	0.345371	1.09033	0.748837	5.99309	0.589044	2.60368
0.352397	1.13082	0.167008	2.23748	0.346389	1.09574	0.754363	5.8692	0.591427	2.51519
0.353454	1.13737	0.169092	2.23737	0.347413	1.10137	0.759774	5.74498	0.59373	2.43172
0.354517	1.14403	0.171177	2.2372	0.348442	1.10723	0.765068	5.62077	0.595958	2.35296
0.355586	1.15077	0.173261	2.23708	0.349476	1.11324	0.770248	5.49679	0.598115	2.27875
0.356661	1.15758	0.175345	2.23695	0.350516	1.11939	0.775311	5.37326	0.600205	2.20884
0.357743	1.16447	0.177429	2.23684	0.351562	1.12572	0.78026	5.2505	0.602231	2.14293
