Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		490  Points		473  Points		205  Points		389  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00764421	9.56035	0.000709082	0.311742	0.00403298	9.56057	0.279586	345.607	0.139803	367.805
0.0165497	9.55927	0.00139251	0.434307	0.0129394	9.55978	0.279867	160.781	0.14033	106.975
0.0254512	9.55747	0.00228426	0.552023	0.0218428	9.55829	0.28035	104.907	0.141429	63.0399
0.0343464	9.55485	0.0033661	0.663968	0.0307409	9.55601	0.281034	77.9771	0.143086	45.0639
0.0432331	9.55142	0.00461808	0.769505	0.0396314	9.55291	0.281913	62.1535	0.145278	35.3743
0.0521089	9.54716	0.00601954	0.868238	0.0485118	9.54899	0.282982	51.7576	0.147977	29.3688
0.0609712	9.54204	0.00755033	0.960021	0.0573799	9.54423	0.284234	44.4175	0.151152	25.3175
0.0698173	9.536	0.00919141	1.0449	0.0662329	9.53856	0.285661	38.967	0.15477	22.424
0.0786442	9.52901	0.0109255	1.12308	0.075068	9.53196	0.287253	34.7657	0.158796	20.271
0.0874488	9.52101	0.012737	1.19486	0.083882	9.52437	0.289001	31.4328	0.163197	18.6184
0.0962275	9.51192	0.0146124	1.26061	0.0926717	9.51574	0.290893	28.7275	0.167939	17.3186
0.104977	9.50167	0.0165402	1.32076	0.101433	9.50597	0.292918	26.4901	0.172993	16.276
0.113691	9.49017	0.0185104	1.37574	0.110163	9.495	0.295063	24.6105	0.178329	15.4258
0.122368	9.47733	0.0205147	1.42596	0.118855	9.48271	0.297316	23.0103	0.18392	14.7228
0.130999	9.463	0.0222837	1.46618	0.127505	9.469	0.299666	21.6323	0.189741	14.1346
0.13958	9.44706	0.0238051	1.49806	0.136108	9.45373	0.302099	20.4337	0.19577	13.6373
0.148104	9.42933	0.0250711	1.52288	0.144655	9.43674	0.304607	19.3818	0.201986	13.2127
0.156561	9.40964	0.0260763	1.54156	0.153141	9.41787	0.307179	18.4517	0.208371	12.8474
0.164944	9.38777	0.0268176	1.5548	0.161555	9.39691	0.30981	17.6234	0.214907	12.5306
0.173241	9.36347	0.027293	1.56306	0.169888	9.37363	0.312495	16.8814	0.221579	12.2539
0.18144	9.33646	0.0279773	1.57465	0.178128	9.34775	0.315234	16.2134	0.228373	12.0108
0.189527	9.30642	0.0287225	1.58687	0.186262	9.31898	0.318031	15.6092	0.235276	11.7958
0.197486	9.27299	0.029738	1.6029	0.194275	9.28697	0.320892	15.0609	0.242276	11.6047
0.205298	9.23576	0.0310252	1.62224	0.202149	9.25134	0.323831	14.5621	0.249363	11.4339
0.212942	9.1943	0.0325855	1.64431	0.209865	9.21165	0.326864	14.1074	0.256527	11.2805
0.220396	9.14813	0.03442	1.66852	0.217399	9.16745	0.330012	13.6927	0.263758	11.142
0.227634	9.09675	0.0365291	1.69425	0.224727	9.11824	0.333301	13.3145	0.271049	11.0164
0.234627	9.03964	0.0386413	1.71798	0.231823	9.06351	0.33676	12.9699	0.278392	10.902
0.241347	8.97635	0.0407556	1.7399	0.238657	9.00279	0.340419	12.6567	0.285778	10.7973
0.247766	8.90645	0.0428711	1.76021	0.245202	8.93561	0.344311	12.3728	0.293202	10.7011
0.253856	8.82965	0.0449871	1.77903	0.251428	8.86163	0.348465	12.1164	0.300657	10.6123
0.259595	8.74582	0.0471032	1.79652	0.257312	8.78066	0.35291	11.8859	0.308136	10.53
0.264964	8.65503	0.049219	1.8128	0.262832	8.69267	0.357665	11.6795	0.315634	10.4534
0.269953	8.55758	0.0513341	1.82797	0.267976	8.59786	0.362745	11.4957	0.323145	10.3818
0.274562	8.45399	0.0534485	1.84215	0.272739	8.49669	0.368155	11.3325	0.330663	10.3146
0.278798	8.34501	0.0555618	1.85541	0.277125	8.38979	0.373891	11.1882	0.338183	10.2513
0.282675	8.23153	0.0576742	1.86783	0.281145	8.27802	0.37994	11.0609	0.345699	10.1913
