Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		209  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000675657	9.51931	0.000277817	0.195438	0.00567657	9.51901	0.279534	601.354	0.13994	186.874
0.00954416	9.51873	0.000755075	0.320871	0.0145441	9.51818	0.279735	200.307	0.140689	83.7167
0.0184105	9.51756	0.00145387	0.442591	0.0234082	9.51655	0.280138	120.322	0.142001	54.36
0.0272724	9.51562	0.00235893	0.55944	0.0322667	9.5142	0.280738	86.1181	0.143858	40.5928
0.0361277	9.51291	0.00345204	0.670521	0.0411174	9.51105	0.281533	67.1657	0.146235	32.6737
0.0449743	9.50942	0.00471323	0.775205	0.049958	9.50709	0.282516	55.1432	0.149104	27.5745
0.0538098	9.5051	0.00612212	0.873132	0.058786	9.50229	0.283682	46.8507	0.152433	24.0468
0.0626316	9.49993	0.00765868	0.96416	0.0675989	9.49662	0.285021	40.7948	0.156188	21.4819
0.071437	9.49387	0.00930426	1.04836	0.0763939	9.49004	0.286527	36.1849	0.160336	19.5475
0.0802231	9.48686	0.0110416	1.12592	0.0851678	9.48248	0.288188	32.5633	0.164844	18.0471
0.0889869	9.47886	0.0128556	1.19716	0.0939173	9.47388	0.289994	29.6463	0.16968	16.8571
0.0977247	9.46979	0.0147328	1.26243	0.102639	9.46418	0.291933	27.2491	0.174814	15.8958
0.106433	9.45958	0.0166617	1.32217	0.111328	9.45328	0.293993	25.2459	0.180218	15.1073
0.115107	9.44812	0.0186327	1.37678	0.119981	9.44108	0.296161	23.5481	0.185866	14.4521
0.123741	9.43532	0.0206374	1.42669	0.128591	9.42747	0.298426	22.0916	0.191735	13.9013
0.132332	9.42106	0.0224066	1.46667	0.137154	9.41231	0.300775	20.8289	0.197803	13.4338
0.140872	9.40518	0.0239281	1.49838	0.145662	9.39545	0.303198	19.7241	0.204051	13.0334
0.149354	9.38752	0.025194	1.52307	0.154108	9.37671	0.305684	18.7494	0.210459	12.6877
0.157769	9.3679	0.0261993	1.54167	0.162482	9.35589	0.308226	17.8834	0.217013	12.3871
0.16611	9.34609	0.0269405	1.55484	0.170776	9.33274	0.31082	17.109	0.223698	12.1238
0.174364	9.32185	0.0274158	1.56306	0.178976	9.307	0.313464	16.4128	0.230499	11.8919
0.18252	9.29489	0.0281001	1.57459	0.18707	9.27836	0.316161	15.784	0.237404	11.6865
0.190562	9.26488	0.0288453	1.58676	0.195042	9.24647	0.318917	15.2139	0.244403	11.5034
0.198476	9.23145	0.0298607	1.60272	0.202874	9.21094	0.321742	14.6956	0.251485	11.3395
0.206241	9.19419	0.0311479	1.62198	0.210546	9.17132	0.324653	14.2233	0.258641	11.192
0.213836	9.15264	0.032708	1.64398	0.218036	9.12714	0.32767	13.7925	0.265861	11.0586
0.221239	9.10632	0.0345423	1.6681	0.225317	9.07791	0.330818	13.3994	0.273139	10.9374
0.228421	9.05472	0.0366513	1.69374	0.232364	9.02309	0.334124	13.0412	0.280465	10.8268
0.235356	8.99731	0.0387634	1.7174	0.239146	8.9622	0.337619	12.7152	0.287833	10.7255
0.242013	8.93363	0.0408775	1.73927	0.245634	8.89478	0.341336	12.4194	0.295237	10.6323
0.248364	8.86324	0.0429929	1.75952	0.2518	8.82049	0.345307	12.152	0.30267	10.5461
0.254382	8.78588	0.0451088	1.77831	0.25762	8.73912	0.349561	11.9111	0.310125	10.4661
0.260043	8.70141	0.0472248	1.79577	0.263072	8.65067	0.354123	11.6953	0.317598	10.3916
0.265331	8.60993	0.0493405	1.81203	0.268145	8.55537	0.359011	11.5028	0.325082	10.3218
0.270237	8.51178	0.0514556	1.82718	0.272834	8.4537	0.364233	11.3318	0.332572	10.2562
0.27476	8.40752	0.0535699	1.84134	0.277145	8.34633	0.369789	11.1806	0.340063	10.1943
0.27891	8.29793	0.0556832	1.85459	0.281092	8.23413	0.375671	11.0472	0.347548	10.1356
0.282703	8.18394	0.0577955	1.86701	0.284694	8.11808	0.38186	10.9298	0.355023	10.0797
0.286163	8.06652	0.0599067	1.87866	0.287977	7.99919	0.388335	10.8264	0.362483	10.0263
0.289316	7.9467	0.0620167	1.88962	0.290601	7.89404	0.395069	10.7353	0.369921	9.97496
0.292193	7.82545	0.0641256	1.89994	0.292678	7.80376	0.402034	10.6548	0.377332	9.92544
0.294821	7.70362	0.0662333	1.90968	0.294294	7.72891	0.409204	10.5835	0.384711	9.87747
0.29723	7.58199	0.0683398	1.91886	0.295512	7.66973	0.416551	10.52	0.392051	9.83077
0.299447	7.4612	0.0704453	1.92756	0.296375	7.62628	0.42405	10.4632	0.399347	9.78511
0.301495	7.34179	0.0725496	1.93579	0.296914	7.59851	0.431681	10.4121	0.406593	9.74028
0.303395	7.22417	0.0746529	1.94359	0.297671	7.55866	0.439421	10.3659	0.413781	9.69608
0.305168	7.10869	0.0767552	1.951	0.298471	7.51546	0.447253	10.3237	0.420906	9.6523
0.30683	6.99558	0.0788565	1.95804	0.299522	7.45696	0.455161	10.2851	0.42796	9.60877
0.308396	6.88502	0.0809569	1.96474	0.300795	7.38344	0.463131	10.2494	0.434937	9.56532
0.309878	6.77713	0.0830564	1.97112	0.302257	7.29539	0.471151	10.2162	0.441829	9.52178
0.311287	6.67199	0.0851551	1.97721	0.303875	7.19348	0.479208	10.1852	0.448629	9.47802
0.312632	6.56964	0.0872529	1.98302	0.305617	7.0786	0.487294	10.1559	0.455328	9.43387
0.313923	6.4701	0.08935	1.98858	0.307252	6.96615	0.495398	10.1282	0.461921	9.3892
0.315167	6.37333	0.0914464	1.99389	0.308795	6.85628	0.503514	10.1017	0.468398	9.34391
0.316368	6.27933	0.0935421	1.99897	0.310256	6.74912	0.511632	10.0762	0.474752	9.29786
0.317534	6.18803	0.0956371	2.00385	0.311648	6.64471	0.519747	10.0516	0.480977	9.25096
0.318669	6.0994	0.0977316	2.00852	0.312978	6.5431	0.527852	10.0276	0.487064	9.20312
0.319776	6.01336	0.0998254	2.01301	0.314256	6.44429	0.535941	10.0042	0.493007	9.15427
0.32086	5.92986	0.101919	2.01732	0.315487	6.34826	0.544008	9.98123	0.498801	9.10434
0.321924	5.84881	0.104011	2.02146	0.316679	6.25498	0.552048	9.95851	0.504439	9.0533
0.322971	5.77016	0.106104	2.02545	0.317836	6.16439	0.560056	9.93597	0.509918	9.00111
