Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		490  Points		473  Points		206  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00786941	9.55339	0.000714429	0.735485	0.00422835	9.55447	0.2796	0.316915	0.139814	0.594096
0.0167703	9.55122	0.00139968	0.847145	0.0131302	9.55282	0.279895	0.425594	0.140368	0.900879
0.0256671	9.54567	0.00229299	1.06069	0.022029	9.54823	0.280393	0.641256	0.141493	1.50592
0.0345576	9.53772	0.00337616	1.25377	0.0309223	9.54126	0.28109	0.852706	0.143174	2.09029
0.0434396	9.52723	0.00462925	1.42504	0.0398081	9.53186	0.281982	1.05859	0.145388	2.64769
0.0523105	9.5141	0.00603156	1.57443	0.0486839	9.51981	0.283062	1.25766	0.148108	3.17332
0.061168	9.49815	0.00756304	1.70287	0.0575472	9.50499	0.284325	1.44854	0.151301	3.66421
0.0700093	9.47914	0.00920466	1.81178	0.0663954	9.4873	0.285762	1.63003	0.154936	4.11893
0.0788314	9.45688	0.0109391	1.90312	0.0752257	9.46642	0.287363	1.80106	0.158976	4.53722
0.0876311	9.43103	0.0127509	1.97894	0.084035	9.44202	0.289118	1.9606	0.16339	4.91997
0.0964051	9.40116	0.0146266	2.04122	0.0928199	9.41387	0.291016	2.10785	0.168144	5.26867
0.105149	9.36691	0.0165545	2.09195	0.101577	9.38151	0.293045	2.24224	0.173208	5.58528
0.113859	9.32778	0.0185247	2.13299	0.110301	9.34442	0.295194	2.36344	0.178552	5.87206
0.12253	9.28305	0.0205291	2.16606	0.118989	9.30203	0.297449	2.47144	0.18415	6.13127
0.131157	9.23206	0.0222982	2.18934	0.127635	9.25372	0.299799	2.56673	0.189977	6.36522
0.139733	9.17394	0.0238196	2.20574	0.136232	9.19862	0.302232	2.65023	0.196011	6.5761
0.148252	9.10765	0.0250856	2.21719	0.144775	9.13582	0.304738	2.72349	0.202231	6.76599
0.156704	9.03206	0.0260908	2.22505	0.153256	9.06419	0.307307	2.78856	0.208618	6.93679
0.165082	8.94577	0.0268321	2.23034	0.161665	8.98247	0.309934	2.84824	0.215157	7.09025
0.173374	8.84717	0.0273074	2.23339	0.169994	8.8891	0.312615	2.90593	0.22183	7.22789
0.181568	8.73441	0.0279917	2.23732	0.178229	8.78235	0.315349	2.9655	0.228625	7.3512
0.18965	8.60535	0.0287369	2.24137	0.186359	8.66025	0.31814	3.03147	0.235528	7.46145
0.197603	8.45768	0.0297524	2.2463	0.194367	8.5205	0.320998	3.10856	0.242528	7.5597
0.205409	8.2889	0.0310396	2.25147	0.202236	8.36067	0.323933	3.20164	0.249615	7.64701
0.213048	8.09636	0.0325999	2.25667	0.209946	8.17813	0.326963	3.31565	0.256778	7.7242
0.220496	7.8774	0.0344343	2.26142	0.217475	7.9703	0.330111	3.45514	0.264008	7.79202
0.227727	7.62977	0.0365434	2.26543	0.224798	7.73467	0.333402	3.62403	0.271297	7.85119
0.234713	7.3518	0.0386557	2.26817	0.231887	7.46921	0.336864	3.82521	0.278638	7.9023
0.241426	7.04293	0.0407699	2.26991	0.238716	7.17296	0.34053	4.06014	0.286022	7.94577
0.247837	6.70415	0.0428854	2.27085	0.245253	6.84619	0.34443	4.32851	0.293444	7.9821
0.253919	6.33838	0.0450014	2.27117	0.251473	6.49095	0.348595	4.62758	0.300896	8.01163
0.259648	5.9508	0.0471175	2.27104	0.257349	6.11154	0.353053	4.95223	0.308373	8.03457
0.265007	5.54859	0.0492332	2.27054	0.262861	5.71432	0.357823	5.29524	0.315868	8.05124
0.269987	5.1404	0.0513484	2.26977	0.267997	5.30747	0.36292	5.64763	0.323375	8.06186
0.274586	4.73563	0.0534627	2.2688	0.272751	4.90019	0.368347	5.99984	0.33089	8.06648
0.278811	4.3433	0.0555761	2.26773	0.277128	4.50172	0.3741	6.34265	0.338406	8.06517
0.282679	3.97106	0.0576884	2.26657	0.281139	4.12044	0.380166	6.66814	0.345919	8.05808
0.286211	3.62458	0.0597996	2.26537	0.284806	3.7629	0.386525	6.97034	0.353422	8.04515
0.289433	3.3075	0.0619096	2.26408	0.288151	3.43285	0.393154	7.24545	0.36091	8.02632
0.292374	3.02131	0.0640184	2.26281	0.290826	3.16943	0.400026	7.49164	0.368378	8.00155
0.295063	2.76586	0.0661261	2.26162	0.292946	2.96363	0.407114	7.70885	0.37582	7.97076
0.297528	2.53985	0.0682327	2.26037	0.294595	2.80626	0.414391	7.89813	0.383231	7.9338
0.299796	2.34111	0.0703381	2.25916	0.295838	2.68987	0.421831	8.06127	0.390604	7.89048
0.301891	2.16718	0.0724424	2.25804	0.296719	2.60854	0.429412	8.2005	0.397934	7.84062
0.303834	2.01537	0.0745457	2.25693	0.29727	2.55873	0.437112	8.31812	0.405214	7.78404
0.305646	1.88314	0.076648	2.25586	0.298042	2.49003	0.444912	8.41646	0.412438	7.72053
0.307343	1.76809	0.0787492	2.25485	0.298858	2.41853	0.452795	8.49765	0.4196	7.64984
0.308941	1.66801	0.0808496	2.25387	0.299932	2.32671	0.460747	8.56356	0.426693	7.57173
0.310451	1.58099	0.0829491	2.25294	0.301231	2.21871	0.468753	8.61591	0.433709	7.48599
0.311887	1.50526	0.0850477	2.25208	0.302723	2.0997	0.476801	8.65617	0.440642	7.39242
