Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		209  Points		391  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00783547	9.43851	0.000335825	0.5467	0.00337512	9.43974	0.279547	0.238501	0.139775	0.466808
0.0166293	9.43641	0.000845184	0.663622	0.0121701	9.43825	0.279769	0.34411	0.140209	0.767772
0.0254192	9.43106	0.00157241	0.889143	0.0209623	9.43407	0.280188	0.553854	0.141205	1.36224
0.034203	9.42344	0.002502	1.09658	0.0297494	9.42761	0.280801	0.760061	0.142748	1.93815
0.0429787	9.41347	0.00361577	1.2836	0.0385296	9.41886	0.281604	0.961317	0.144817	2.48915
0.051744	9.40092	0.00489385	1.44926	0.0473004	9.4076	0.282592	1.15626	0.147386	3.01042
0.0604963	9.38565	0.00631631	1.59375	0.0560596	9.39373	0.283759	1.34379	0.150426	3.49858
0.0692331	9.36755	0.00786363	1.71786	0.0648046	9.37711	0.285096	1.52261	0.153905	3.95196
0.0779517	9.3463	0.00951735	1.82318	0.0735328	9.35748	0.286596	1.6916	0.15779	4.37013
0.0866489	9.3216	0.0112609	1.91157	0.0822413	9.33458	0.288248	1.84976	0.162049	4.7536
0.0953215	9.29322	0.0130794	1.98501	0.0909268	9.30809	0.290043	1.99631	0.166648	5.10372
0.103966	9.26062	0.0149598	2.04547	0.0995859	9.27769	0.291968	2.13055	0.171559	5.42229
0.112578	9.22333	0.0168909	2.09484	0.108215	9.24289	0.294013	2.25203	0.176752	5.71132
0.121152	9.18084	0.0188633	2.13483	0.116809	9.20308	0.296165	2.36073	0.182201	5.97304
0.129685	9.1324	0.0208689	2.16706	0.125364	9.15776	0.298412	2.45692	0.187882	6.20967
0.13817	9.07726	0.0226385	2.18992	0.133873	9.10614	0.300743	2.54126	0.193772	6.42329
0.1466	9.01446	0.0241603	2.20598	0.142332	9.0473	0.303147	2.61503	0.199851	6.61593
0.154967	8.94282	0.0254263	2.21726	0.150732	8.98029	0.305616	2.6801	0.2061	6.78955
0.163264	8.86115	0.0264315	2.22509	0.159066	8.90392	0.308141	2.73882	0.212503	6.94583
0.171479	8.76789	0.0271728	2.23014	0.167324	8.81674	0.310719	2.79422	0.219043	7.08629
0.179602	8.66129	0.0276481	2.23311	0.175495	8.71715	0.313348	2.84988	0.225707	7.21236
0.187618	8.53942	0.0283324	2.23721	0.183567	8.60329	0.31603	2.90985	0.232483	7.32534
0.195514	8.40006	0.0290775	2.24116	0.191526	8.47307	0.31877	2.97859	0.239357	7.42636
0.203271	8.2407	0.0300928	2.24591	0.199356	8.32417	0.32158	3.06078	0.246321	7.51634
0.210869	8.05882	0.0313799	2.25121	0.207037	8.15402	0.324474	3.16107	0.253363	7.59623
0.218288	7.85185	0.03294	2.25634	0.21455	7.96008	0.32747	3.28402	0.260476	7.66682
0.225501	7.61737	0.0347741	2.26106	0.22187	7.73984	0.330593	3.4339	0.267649	7.72868
0.232482	7.35355	0.0368829	2.26511	0.228972	7.4911	0.333869	3.61405	0.274877	7.78252
0.239203	7.05948	0.0389948	2.26794	0.235829	7.21241	0.337327	3.82676	0.282151	7.82882
0.245636	6.73545	0.0411089	2.26972	0.242412	6.90339	0.341	4.07281	0.289465	7.86796
0.251754	6.3838	0.0432242	2.27068	0.248692	6.56535	0.344917	4.35099	0.296812	7.90039
0.257532	6.00885	0.0453401	2.27105	0.254645	6.20157	0.349107	4.65779	0.304187	7.92636
