Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		209  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00078868	9.51648	0.000279502	0.195986	0.00577199	9.51656	0.279538	560.031	0.139951	181.667
0.00965497	9.51631	0.000757817	0.321405	0.0146372	9.51571	0.279747	195.512	0.140713	82.6718
0.018519	9.51514	0.00145749	0.443072	0.0234991	9.51413	0.280156	118.583	0.142037	53.9293
0.0273786	9.51318	0.00236337	0.559879	0.0323552	9.51175	0.280763	85.2287	0.143905	40.3609
0.0362316	9.51047	0.00345715	0.670911	0.0412036	9.50859	0.281564	66.6277	0.146293	32.5301
0.0450758	9.50696	0.00471886	0.775541	0.0500419	9.50465	0.282553	54.7836	0.149172	27.4776
0.053909	9.50265	0.00612811	0.87341	0.0588676	9.49984	0.283724	46.5937	0.152509	23.9774
0.0627283	9.49747	0.0076651	0.964407	0.0676781	9.49417	0.285068	40.6022	0.156272	21.43
0.0715314	9.49141	0.00931088	1.04856	0.0764708	9.48759	0.286578	36.0353	0.160427	19.5074
0.0803152	9.4844	0.0110485	1.12609	0.0852424	9.48004	0.288243	32.4437	0.164941	18.0153
0.0890766	9.47641	0.0128626	1.19729	0.0939896	9.47144	0.290052	29.5486	0.169782	16.8313
0.097812	9.46734	0.0147399	1.26254	0.102709	9.46174	0.291993	27.1678	0.174921	15.8744
0.106518	9.45712	0.0166689	1.32225	0.111396	9.45084	0.294055	25.1771	0.180329	15.0894
0.115189	9.44567	0.0186399	1.37684	0.120046	9.43865	0.296225	23.4891	0.18598	14.4368
0.123822	9.43288	0.0206446	1.42673	0.128654	9.42505	0.29849	22.0404	0.191852	13.8881
0.13241	9.41861	0.0224138	1.46671	0.137215	9.4099	0.300839	20.7839	0.197922	13.4223
0.140947	9.40274	0.0239353	1.4984	0.14572	9.39304	0.30326	19.6842	0.204171	13.0232
0.149426	9.38508	0.0252012	1.52308	0.154164	9.37431	0.305744	18.7137	0.210581	12.6786
0.15784	9.36547	0.0262065	1.54167	0.162536	9.3535	0.308285	17.8512	0.217136	12.3789
0.166178	9.34366	0.0269478	1.55485	0.170827	9.33036	0.310876	17.0799	0.223821	12.1164
0.17443	9.31943	0.0274231	1.56306	0.179025	9.30463	0.313518	16.3862	0.230622	11.8851
0.182583	9.29247	0.0281073	1.57459	0.187117	9.276	0.316212	15.7596	0.237528	11.6802
0.190623	9.26246	0.0288525	1.58675	0.195086	9.24412	0.318965	15.1914	0.244527	11.4976
0.198534	9.22903	0.0298679	1.60271	0.202916	9.20859	0.321789	14.6747	0.251609	11.3341
0.206296	9.19176	0.0311551	1.62197	0.210586	9.16897	0.324699	14.2039	0.258764	11.1869
0.213889	9.15021	0.0327152	1.64396	0.218073	9.1248	0.327715	13.7744	0.265984	11.0538
0.221288	9.10389	0.0345495	1.66807	0.225351	9.07556	0.330863	13.3827	0.27326	10.9328
0.228467	9.05227	0.0366585	1.69371	0.232395	9.02074	0.33417	13.0256	0.280585	10.8225
0.235398	8.99485	0.0387705	1.71736	0.239174	8.95984	0.337668	12.7007	0.287953	10.7214
0.242052	8.93114	0.0408847	1.73923	0.245659	8.89241	0.341388	12.4059	0.295355	10.6283
0.248399	8.86073	0.0430001	1.75949	0.251822	8.8181	0.345364	12.1393	0.302787	10.5423
0.254413	8.78333	0.045116	1.77827	0.257637	8.7367	0.349625	11.8994	0.310241	10.4624
0.26007	8.69882	0.0472319	1.79573	0.263086	8.64823	0.354194	11.6844	0.317712	10.388
0.265353	8.6073	0.0493476	1.81198	0.268154	8.5529	0.35909	11.4927	0.325195	10.3183
0.270253	8.5091	0.0514627	1.82714	0.27284	8.45119	0.364321	11.3225	0.332683	10.2528
0.274772	8.40481	0.053577	1.84129	0.277146	8.3438	0.369886	11.1719	0.340172	10.191
0.278916	8.29519	0.0556903	1.85454	0.281088	8.23158	0.375776	11.0392	0.347655	10.1324
0.282705	8.18116	0.0578026	1.86696	0.284686	8.11551	0.381973	10.9223	0.355129	10.0766
0.28616	8.06372	0.0599138	1.87861	0.287965	7.9966	0.388455	10.8194	0.362586	10.0232
0.289308	7.94389	0.0620238	1.88957	0.290585	7.89145	0.395196	10.7287	0.370022	9.97191
0.29218	7.82262	0.0641327	1.89989	0.29266	7.80116	0.402168	10.6487	0.377432	9.92245
0.294805	7.7008	0.0662404	1.90963	0.294274	7.72631	0.409342	10.5777	0.384808	9.87451
0.29721	7.57918	0.068347	1.91882	0.29549	7.66714	0.416694	10.5145	0.392147	9.82785
0.299423	7.45841	0.0704524	1.92751	0.296352	7.62369	0.424197	10.458	0.39944	9.78223
0.301468	7.33902	0.0725568	1.93574	0.29689	7.59592	0.431831	10.4071	0.406684	9.73744
0.303366	7.22143	0.0746601	1.94354	0.297646	7.55607	0.439573	10.3611	0.41387	9.69326
0.305137	7.10598	0.0767623	1.95095	0.298445	7.51288	0.447408	10.3191	0.420992	9.64951
0.306796	6.9929	0.0788636	1.95799	0.299494	7.45439	0.455317	10.2806	0.428044	9.606
0.30836	6.88238	0.080964	1.96469	0.300766	7.38088	0.463289	10.2451	0.435018	9.56257
0.30984	6.77453	0.0830636	1.97108	0.302226	7.29285	0.471309	10.2121	0.441907	9.51905
0.311247	6.66944	0.0851622	1.97717	0.303842	7.19096	0.479367	10.1811	0.448704	9.4753
0.312591	6.56713	0.08726	1.98298	0.305582	7.07611	0.487453	10.152	0.455401	9.43116
0.313881	6.46763	0.0893572	1.98853	0.307215	6.96369	0.495557	10.1243	0.46199	9.38651
0.315122	6.37091	0.0914535	1.99384	0.308755	6.85386	0.503672	10.0979	0.468464	9.34122
0.316323	6.27695	0.0935492	1.99893	0.310215	6.74673	0.511791	10.0725	0.474815	9.29517
0.317488	6.1857	0.0956442	2.0038	0.311605	6.64236	0.519905	10.048	0.481036	9.24828
0.318621	6.09711	0.0977387	2.00848	0.312934	6.54079	0.528009	10.0241	0.48712	9.20044
0.319728	6.01111	0.0998325	2.01297	0.31421	6.44201	0.536097	10.0007	0.49306	9.15159
0.320811	5.92765	0.101926	2.01728	0.315441	6.34602	0.544164	9.9778	0.49885	9.10166
0.321875	5.84665	0.104019	2.02142	0.316631	6.25278	0.552203	9.95513	0.504484	9.05061
0.322921	5.76803	0.106111	2.02541	0.317788	6.16223	0.560209	9.93264	0.509959	8.99841
