Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		491  Points		473  Points		207  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00865403	9.53826	0.000264146	0.190777	0.00490797	9.53846	0.279513	1476.14	0.139865	242.836
0.0175386	9.5371	0.000733302	0.316587	0.0137938	9.53767	0.279656	249.459	0.14051	93.1977
0.0264192	9.53524	0.00142494	0.438716	0.0226763	9.53612	0.280002	136.404	0.141724	58.0988
0.0352932	9.53257	0.00232378	0.555973	0.0315533	9.53379	0.280548	94.0037	0.143487	42.5646
0.0441586	9.52911	0.00341158	0.667452	0.0404226	9.53066	0.281292	71.8289	0.145779	33.8804
0.053013	9.52482	0.00466849	0.772538	0.0492819	9.52673	0.282227	58.2172	0.148569	28.383
0.0618537	9.51966	0.00607389	0.87084	0.0581287	9.52194	0.283348	49.0262	0.151827	24.6227
0.0706782	9.51361	0.00760774	0.962221	0.0669604	9.51627	0.284648	42.4137	0.155518	21.9107
0.0794834	9.50662	0.00925123	1.04674	0.0757741	9.50968	0.286117	37.4356	0.15961	19.8779
0.0882663	9.49861	0.0109871	1.12459	0.0845668	9.5021	0.287747	33.5581	0.164068	18.3087
0.0970233	9.48953	0.0127999	1.19608	0.0933352	9.49349	0.289527	30.4563	0.168861	17.0689
0.10575	9.4793	0.0146763	1.26158	0.102075	9.48376	0.291445	27.9216	0.173958	16.0706
0.114444	9.46782	0.0166047	1.32151	0.110784	9.47282	0.29349	25.8134	0.179331	15.254
0.123098	9.455	0.0185752	1.37629	0.119455	9.46058	0.295649	24.0338	0.184953	14.577
0.131707	9.4407	0.0205798	1.42635	0.128084	9.44692	0.29791	22.5125	0.1908	14.0091
0.140267	9.42479	0.0223489	1.46644	0.136665	9.43171	0.300261	21.1977	0.19685	13.5279
0.148768	9.4071	0.0238704	1.49823	0.145192	9.41479	0.30269	20.0504	0.203083	13.1164
0.157203	9.38745	0.0251363	1.52298	0.153656	9.39599	0.305187	19.0407	0.209481	12.7617
0.165564	9.36561	0.0261416	1.54162	0.162049	9.3751	0.307745	18.1455	0.216027	12.4536
0.173838	9.34135	0.0268828	1.55482	0.170361	9.35189	0.310357	17.3466	0.222705	12.1842
0.182014	9.31436	0.0273581	1.56306	0.17858	9.32608	0.313021	16.6295	0.229503	11.9472
0.190077	9.28433	0.0280424	1.57462	0.186693	9.29738	0.315738	15.9827	0.236408	11.7373
0.198012	9.2509	0.0287876	1.58681	0.194684	9.26543	0.318513	15.397	0.243408	11.5505
0.205799	9.21366	0.0298031	1.60281	0.202535	9.22985	0.321355	14.8649	0.250492	11.3834
0.213417	9.17215	0.0310902	1.6221	0.210228	9.1902	0.324278	14.3804	0.257652	11.2332
0.220844	9.1259	0.0326505	1.64413	0.217738	9.14601	0.327302	13.9386	0.264877	11.0974
0.228052	9.0744	0.0344848	1.6683	0.225042	9.09679	0.330449	13.5355	0.272161	10.9742
0.235014	9.01714	0.0365939	1.69398	0.232111	9.04201	0.333745	13.168	0.279495	10.8619
0.241701	8.95364	0.0387061	1.71767	0.238918	8.9812	0.337222	12.8334	0.286872	10.759
0.248084	8.88349	0.0408203	1.73957	0.245432	8.91389	0.34091	12.5295	0.294285	10.6644
0.254136	8.80639	0.0429357	1.75984	0.251627	8.83975	0.344842	12.2544	0.301728	10.577
0.259834	8.72222	0.0450516	1.77865	0.257476	8.75857	0.349048	12.0064	0.309195	10.496
0.26516	8.63107	0.0471677	1.79612	0.262961	8.67033	0.353553	11.7837	0.31668	10.4205
0.270105	8.53325	0.0492834	1.81239	0.268067	8.57526	0.358377	11.5847	0.324176	10.3498
0.274668	8.42931	0.0513986	1.82755	0.272791	8.47382	0.363532	11.4078	0.33168	10.2835
0.278858	8.32001	0.0535129	1.84172	0.277137	8.36668	0.369019	11.251	0.339184	10.2209
0.282691	8.20625	0.0556262	1.85497	0.281118	8.25468	0.374832	11.1126	0.346684	10.1616
0.28619	8.08902	0.0577385	1.86739	0.284754	8.13879	0.380956	10.9906	0.354174	10.1052
0.289379	7.96931	0.0598497	1.87905	0.28807	8.02001	0.38737	10.8831	0.361648	10.0513
0.29229	7.8481	0.0619598	1.89001	0.290722	7.91492	0.394048	10.7883	0.369102	9.9995
0.294951	7.72626	0.0640686	1.90033	0.292821	7.82464	0.400965	10.7046	0.37653	9.94959
0.297389	7.60455	0.0661763	1.91006	0.294455	7.74978	0.408091	10.6305	0.383926	9.90125
0.299633	7.48363	0.0682828	1.91925	0.295686	7.69058	0.415401	10.5645	0.391283	9.85423
0.301706	7.36403	0.0703882	1.92794	0.296559	7.6471	0.42287	10.5055	0.398597	9.80828
