Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		490  Points		473  Points		205  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00775683	9.55787	0.000711728	0.31227	0.00413079	9.5581	0.279593	331.364	0.139808	347.839
0.01666	9.55682	0.00139609	0.434797	0.013035	9.55732	0.279881	157.638	0.140349	105.238
0.0255591	9.55497	0.00228861	0.552459	0.021936	9.55581	0.280371	103.567	0.141461	62.4463
0.034452	9.55237	0.00337118	0.664365	0.0308317	9.55352	0.281062	77.2392	0.14313	44.7698
0.0433363	9.54893	0.00462366	0.769842	0.0397198	9.55042	0.281947	61.6879	0.145333	35.2006
0.0522097	9.54467	0.00602556	0.868527	0.048598	9.54651	0.283022	51.4376	0.148042	29.255
0.0610696	9.53954	0.00755667	0.960264	0.0574636	9.54173	0.284279	44.1844	0.151227	25.2377
0.0699133	9.5335	0.009198	1.0451	0.0663143	9.53607	0.285711	38.7898	0.154853	22.3653
0.0787378	9.52651	0.0109323	1.12324	0.075147	9.52948	0.287308	34.6265	0.158886	20.2261
0.0875399	9.5185	0.0127439	1.19499	0.0839586	9.52189	0.289059	31.3207	0.163293	18.5831
0.0963163	9.50942	0.0146195	1.26072	0.0927459	9.51325	0.290954	28.6352	0.168042	17.2902
0.105063	9.49918	0.0165474	1.32085	0.101505	9.50349	0.292981	26.4128	0.1731	16.2527
0.113775	9.48768	0.0185176	1.37579	0.110232	9.49252	0.295129	24.5447	0.17844	15.4063
0.122449	9.47483	0.0205219	1.426	0.118922	9.48024	0.297383	22.9537	0.184035	14.7063
0.131078	9.46051	0.022291	1.46621	0.12757	9.46653	0.299733	21.5829	0.189859	14.1205
0.139657	9.44457	0.0238124	1.49808	0.13617	9.45127	0.302166	20.3902	0.19589	13.6249
0.148178	9.42685	0.0250783	1.52289	0.144715	9.4343	0.304672	19.3432	0.202108	13.2019
0.156633	9.40717	0.0260836	1.54157	0.153198	9.41543	0.307243	18.417	0.208495	12.8377
0.165013	9.3853	0.0268249	1.55481	0.16161	9.39448	0.309872	17.5921	0.215032	12.5219
0.173307	9.361	0.0273002	1.56306	0.169941	9.3712	0.312555	16.853	0.221705	12.2461
0.181504	9.33399	0.0279845	1.57464	0.178179	9.34533	0.315292	16.1873	0.228499	12.0036
0.189588	9.30395	0.0287297	1.58686	0.186311	9.31657	0.318086	15.5853	0.235402	11.7892
0.197544	9.27052	0.0297452	1.60289	0.194321	9.28457	0.320945	15.0389	0.242402	11.5986
0.205354	9.2333	0.0310324	1.62222	0.202193	9.24894	0.323882	14.5416	0.249489	11.4282
0.212995	9.19183	0.0325927	1.6443	0.209905	9.20926	0.326914	14.0884	0.256652	11.2752
0.220446	9.14565	0.0344271	1.6685	0.217437	9.16506	0.330062	13.675	0.263883	11.137
0.22768	9.09425	0.0365363	1.69422	0.224763	9.11584	0.333352	13.298	0.271173	11.0117
0.23467	9.03713	0.0386485	1.71794	0.231855	9.06111	0.336812	12.9546	0.278515	10.8975
0.241387	8.97381	0.0407628	1.73987	0.238687	9.00037	0.340475	12.6424	0.285901	10.793
0.247802	8.90389	0.0428783	1.76016	0.245228	8.93318	0.344371	12.3595	0.293323	10.697
0.253887	8.82706	0.0449943	1.77899	0.251451	8.85919	0.34853	12.104	0.300777	10.6084
0.259621	8.74319	0.0471103	1.79648	0.25733	8.77819	0.352981	11.8744	0.308255	10.5262
0.264985	8.65236	0.0492261	1.81275	0.262847	8.69017	0.357744	11.6689	0.315751	10.4497
0.26997	8.55486	0.0513413	1.82793	0.267986	8.59534	0.362833	11.4858	0.32326	10.3783
0.274574	8.45124	0.0534556	1.8421	0.272745	8.49413	0.368251	11.3234	0.330777	10.3111
0.278805	8.34223	0.0555689	1.85536	0.277126	8.38721	0.373996	11.1797	0.338295	10.2479
0.282677	8.22871	0.0576813	1.86778	0.281142	8.27541	0.380053	11.0529	0.345809	10.1879
0.286214	8.11166	0.0597925	1.87944	0.284813	8.15968	0.386405	10.9412	0.353314	10.131
0.289441	7.99208	0.0619025	1.8904	0.288163	8.04102	0.393027	10.8427	0.360804	10.0765
0.292386	7.87092	0.0640114	1.90073	0.290841	7.93597	0.399892	10.7556	0.368274	10.0243
0.295079	7.74906	0.066119	1.91046	0.292964	7.84571	0.406974	10.6785	0.375718	9.974
0.297548	7.62727	0.0682256	1.91965	0.294615	7.77084	0.414246	10.6099	0.383131	9.9253
0.299819	7.50622	0.070331	1.92833	0.29586	7.71162	0.421683	10.5487	0.390506	9.87795
0.301917	7.38645	0.0724353	1.93656	0.296742	7.66811	0.42926	10.4936	0.397838	9.83171
0.303863	7.26839	0.0745386	1.94436	0.297293	7.6403	0.436957	10.4439	0.405121	9.78635
