Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		490  Points		473  Points		207  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00820632	9.54802	0.000722464	0.314424	0.00452048	9.54819	0.279509	5486.82	0.139834	285.903
0.0171002	9.54693	0.00141044	0.436744	0.0134155	9.54749	0.279622	284.563	0.140427	98.8373
0.02599	9.54509	0.00230619	0.554222	0.0223073	9.54596	0.279939	146.233	0.14159	60.1875
0.0348735	9.54245	0.00339136	0.665911	0.0311936	9.54364	0.280458	98.5437	0.143307	43.6355
0.0437483	9.539	0.00464602	0.771186	0.0400723	9.54052	0.281175	74.4298	0.145554	34.5253
0.0526122	9.53472	0.00604966	0.869678	0.048941	9.5366	0.282086	59.8982	0.148305	28.8106
0.0614625	9.52958	0.00758218	0.961241	0.0577972	9.53182	0.283184	50.2001	0.151526	24.925
0.0702965	9.52354	0.00922464	1.04592	0.0666383	9.52615	0.284463	43.2787	0.155185	22.1346
0.0791114	9.51654	0.0109597	1.12392	0.0754615	9.51956	0.285914	38.099	0.159248	20.0497
0.0879039	9.50854	0.0127719	1.19554	0.0842637	9.51198	0.287527	34.0826	0.163681	18.4442
0.0966705	9.49945	0.0146479	1.26115	0.0930415	9.50335	0.289293	30.8814	0.168452	17.1783
0.105407	9.48921	0.016576	1.32118	0.101791	9.4936	0.2912	28.273	0.17353	16.1607
0.11411	9.47773	0.0185464	1.37604	0.110509	9.48265	0.293237	26.1089	0.178886	15.3294
0.122774	9.4649	0.0205508	1.42617	0.119189	9.47039	0.29539	24.286	0.184494	14.6411
0.131394	9.45059	0.0223199	1.46632	0.127828	9.4567	0.297648	22.7305	0.19033	14.0643
0.139962	9.43466	0.0238413	1.49816	0.136418	9.44147	0.299998	21.3882	0.196371	13.576
0.148473	9.41696	0.0251073	1.52294	0.144954	9.42452	0.30243	20.2185	0.202597	13.1589
0.156919	9.39729	0.0261125	1.54159	0.153428	9.40569	0.304932	19.1905	0.208989	12.7995
0.165289	9.37543	0.0268538	1.55481	0.16183	9.38477	0.307497	18.28	0.21553	12.4876
0.173573	9.35115	0.0273291	1.56306	0.170152	9.36152	0.310117	17.4683	0.222206	12.215
0.181759	9.32415	0.0280135	1.57463	0.17838	9.33569	0.312791	16.7403	0.229002	11.9752
0.189833	9.29412	0.0287586	1.58684	0.186502	9.30696	0.315518	16.0843	0.235906	11.7631
0.197778	9.26069	0.0297741	1.60284	0.194503	9.27498	0.318302	15.4905	0.242906	11.5745
0.205577	9.22345	0.0310613	1.62216	0.202365	9.23937	0.321153	14.9513	0.249992	11.4057
0.213207	9.18197	0.0326216	1.64421	0.210067	9.19971	0.324083	14.4605	0.257153	11.2541
0.220645	9.13576	0.034456	1.6684	0.217588	9.15551	0.327111	14.013	0.264382	11.1171
0.227867	9.08431	0.0365651	1.6941	0.224903	9.10629	0.330258	13.6048	0.271669	10.9929
0.234843	9.02711	0.0386773	1.71781	0.231984	9.05154	0.33355	13.2326	0.279006	10.8796
0.241544	8.96371	0.0407915	1.73972	0.238803	8.99076	0.337019	12.8936	0.286388	10.7759
0.247943	8.89367	0.042907	1.76	0.245331	8.92351	0.340694	12.5856	0.293806	10.6806
0.254012	8.8167	0.045023	1.77882	0.251539	8.84944	0.344607	12.3066	0.301254	10.5926
0.259728	8.73269	0.047139	1.7963	0.257404	8.76835	0.34879	12.0549	0.308726	10.511
0.265073	8.64169	0.0492547	1.81257	0.262904	8.68023	0.353267	11.8287	0.316217	10.4351
0.270038	8.54404	0.0513699	1.82774	0.268027	8.58528	0.358061	11.6265	0.32372	10.364
0.274622	8.44026	0.0534842	1.84191	0.272768	8.48395	0.363182	11.4465	0.33123	10.2973
0.278832	8.3311	0.0555975	1.85516	0.277132	8.37692	0.368635	11.287	0.338741	10.2343
0.282685	8.21746	0.0577099	1.86759	0.28113	8.26503	0.374414	11.1459	0.346248	10.1747
0.286202	8.10032	0.0598211	1.87925	0.284784	8.14922	0.380504	11.0216	0.353745	10.118
0.28941	7.98068	0.0619311	1.89021	0.288117	8.03049	0.386887	10.912	0.361227	10.0639
0.292338	7.85949	0.06404	1.90053	0.290782	7.92542	0.393537	10.8153	0.368689	10.0119
0.295015	7.73764	0.0661477	1.91026	0.292893	7.83515	0.400429	10.73	0.376125	9.96176
0.297469	7.61589	0.0682542	1.91945	0.294535	7.76029	0.407533	10.6543	0.383529	9.91324
0.299726	7.4949	0.0703596	1.92814	0.295773	7.70108	0.414825	10.5871	0.390896	9.86606
0.301811	7.37522	0.072464	1.93637	0.296651	7.65758	0.422277	10.527	0.398219	9.81997
0.303746	7.25727	0.0745672	1.94417	0.297199	7.62978	0.429868	10.473	0.405492	9.77474
0.30555	7.1414	0.0766695	1.95157	0.297968	7.58989	0.437577	10.4241	0.412709	9.73019
0.30724	7.02787	0.0787707	1.95861	0.298781	7.54663	0.445384	10.3797	0.419864	9.6861
0.308831	6.91685	0.0808711	1.9653	0.29985	7.48803	0.453272	10.3391	0.426949	9.64229
0.310336	6.80848	0.0829706	1.97168	0.301144	7.41438	0.461227	10.3016	0.433957	9.5986
0.311766	6.70284	0.0850693	1.97777	0.30263	7.32613	0.469236	10.2669	0.440882	9.55486
0.313131	6.59998	0.0871671	1.98357	0.304274	7.22395	0.477287	10.2344	0.447716	9.51092
0.314439	6.49991	0.0892642	1.98912	0.306044	7.10872	0.485369	10.2038	0.45445	9.46662
0.315698	6.40262	0.0913606	1.99443	0.307704	6.99589	0.493473	10.1749	0.461079	9.42185
0.316914	6.30809	0.0934562	1.99951	0.30927	6.88562	0.50159	10.1473	0.467594	9.37646
0.318093	6.21627	0.0955513	2.00438	0.310752	6.77802	0.509713	10.1209	0.473988	9.33035
0.319239	6.12711	0.0976457	2.00905	0.312162	6.67318	0.517834	10.0954	0.480252	9.28341
0.320357	6.04055	0.0997395	2.01353	0.31351	6.57111	0.525947	10.0706	0.486382	9.23556
0.321451	5.95653	0.101833	2.01783	0.314803	6.47184	0.534045	10.0465	0.492368	9.18671
0.322524	5.87498	0.103926	2.02197	0.316049	6.37534	0.542123	10.0228	0.498207	9.13681
0.323578	5.79583	0.106018	2.02596	0.317254	6.28158	0.550175	9.99938	0.503891	9.08581
0.324618	5.71901	0.10811	2.02979	0.318423	6.19053	0.558197	9.97624	0.509416	9.03368
0.325644	5.64443	0.110201	2.03349	0.319561	6.10212	0.566182	9.95322	0.514779	8.9804
0.326659	5.57204	0.112292	2.03705	0.320672	6.01629	0.574127	9.93023	0.519976	8.92598
0.327664	5.50176	0.114382	2.04048	0.321759	5.93299	0.582026	9.90721	0.525005	8.87044
0.328662	5.43351	0.116473	2.0438	0.322827	5.85213	0.589876	9.88407	0.529865	8.81381
0.329654	5.36724	0.118562	2.047	0.323877	5.77365	0.597671	9.86075	0.534556	8.75615
0.33064	5.30286	0.120652	2.0501	0.324912	5.69748	0.605408	9.83719	0.53908	8.69751
0.331623	5.24032	0.122741	2.0531	0.325935	5.62353	0.613083	9.81333	0.543438	8.63797
0.332604	5.17955	0.12483	2.05599	0.326947	5.55175	0.620692	9.78914	0.547632	8.57761
0.333582	5.1205	0.126918	2.0588	0.32795	5.48206	0.628231	9.76455	0.551667	8.51653
0.33456	5.06309	0.129006	2.06151	0.328946	5.41438	0.635696	9.73954	0.555546	8.45481
0.335537	5.00728	0.131094	2.06415	0.329936	5.34866	0.643084	9.71407	0.559275	8.39255
0.336515	4.95301	0.133182	2.0667	0.330922	5.28481	0.650391	9.6881	0.562858	8.32986
0.337494	4.90023	0.135269	2.06918	0.331904	5.22278	0.657614	9.6616	0.565866	8.27494
0.338475	4.84888	0.137356	2.07158	0.332883	5.16251	0.664749	9.63455	0.568349	8.22798
0.339458	4.79891	0.139443	2.07391	0.333862	5.10394	0.671794	9.60693	0.570347	8.18906
0.340444	4.75028	0.14153	2.07618	0.334839	5.04699	0.678746	9.57872	0.571893	8.15825
0.341433	4.70294	0.143617	2.07838	0.335817	4.99163	0.6856	9.54989	0.573012	8.13558
0.342426	4.65685	0.145703	2.08052	0.336795	4.93779	0.692356	9.52043	0.573719	8.12107
0.343422	4.61196	0.147789	2.0826	0.337774	4.88541	0.699009	9.49034	0.574725	8.10021
0.344423	4.56824	0.149875	2.08463	0.338756	4.83446	0.705559	9.4596	0.575804	8.07753
0.345428	4.52565	0.151961	2.0866	0.33974	4.78488	0.712001	9.4282	0.577247	8.0467
0.346438	4.48414	0.154046	2.08852	0.340727	4.73663	0.718334	9.39614	0.579034	8.00772
0.347453	4.44369	0.156132	2.09039	0.341717	4.68965	0.724556	9.36342	0.581139	7.96064
0.348473	4.40426	0.158217	2.09221	0.34271	4.64391	0.730666	9.33003	0.583535	7.90553
0.349498	4.3658	0.160302	2.09398	0.343708	4.59936	0.736661	9.29599	0.586189	7.84249
0.350529	4.32831	0.162387	2.09571	0.34471	4.55596	0.742541	9.2613	0.588747	7.77975
0.351566	4.29173	0.164472	2.0974	0.345716	4.51368	0.748304	9.22597	0.591215	7.71734
0.352608	4.25605	0.166557	2.09905	0.346727	4.47248	0.753949	9.19	0.593597	7.65534
0.353657	4.22124	0.168642	2.10065	0.347744	4.43232	0.759476	9.15342	0.595899	7.59378
0.354711	4.18726	0.170726	2.10222	0.348765	4.39317	0.764885	9.11625	0.598124	7.5327
0.355772	4.15409	0.17281	2.10375	0.349792	4.355	0.770175	9.07849	0.600278	7.47215
0.356839	4.12171	0.174895	2.10524	0.350825	4.31777	0.775348	9.04017	0.602364	7.41216
0.357912	4.09009	0.176979	2.1067	0.351863	4.28145	0.780402	9.00133	0.604387	7.35275
0.358992	4.05921	0.179063	2.10813	0.352907	4.24602	0.78534	8.96197	0.60635	7.29395
0.360078	4.02905	0.181147	2.10953	0.353957	4.21145	0.790161	8.92213	0.608256	7.23579
0.361171	3.99958	0.18323	2.11089	0.355013	4.1777	0.794868	8.88183	0.610109	7.17828
0.36227	3.97078	0.185314	2.11222	0.356076	4.14476	0.799461	8.84112	0.611913	7.12143
0.363233	3.94622	0.187398	2.11353	0.357145	4.1126	0.803943	8.80001	0.613669	7.06527
0.364058	3.92567	0.189481	2.1148	0.35822	4.08119	0.808315	8.75854	0.615382	7.00979
0.364744	3.90893	0.191565	2.11605	0.359301	4.05052	0.812578	8.71674	0.617053	6.95501
