Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		492  Points		473  Points		209  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00112729	9.50969	3.56233e-005	0.0700895	0.0060575	9.50938	0.279551	464.444	0.139985	167.677
0.00998675	9.50905	0.000284689	0.197707	0.0149159	9.50844	0.279781	182.434	0.140785	79.6951
0.0188439	9.50784	0.000766068	0.323011	0.0237708	9.50684	0.280211	113.662	0.142146	52.6808
0.0276965	9.50586	0.00146846	0.444538	0.0326201	9.50445	0.280838	82.6727	0.144048	39.6833
0.0365426	9.50314	0.00237663	0.561183	0.0414615	9.50128	0.281658	65.0677	0.146467	32.1085
0.0453799	9.49963	0.00347227	0.672043	0.0502928	9.49732	0.282664	53.7346	0.149375	27.1921
0.0542059	9.4953	0.00473565	0.776537	0.0591116	9.49252	0.283851	45.841	0.152739	23.7725
0.0630183	9.49012	0.0061462	0.874266	0.0679151	9.48685	0.28521	40.0364	0.156525	21.2765
0.0718142	9.48405	0.00768415	0.965125	0.0767007	9.48027	0.286733	35.5948	0.160701	19.3886
0.0805909	9.47705	0.00933074	1.04916	0.0854653	9.47272	0.288408	32.0912	0.165232	17.9209
0.0893451	9.46905	0.0110689	1.12659	0.0942055	9.46413	0.290226	29.2601	0.170089	16.7546
0.0980734	9.45998	0.0128834	1.19769	0.102918	9.45445	0.292175	26.9272	0.175241	15.811
0.106772	9.44977	0.0147611	1.26286	0.111598	9.44356	0.294242	24.9733	0.18066	15.036
0.115436	9.43833	0.0166903	1.32249	0.120241	9.43139	0.296414	23.3141	0.186321	14.3912
0.124062	9.42554	0.0186613	1.37702	0.128842	9.4178	0.29868	21.8883	0.192201	13.8487
0.132642	9.41129	0.0206662	1.42686	0.137396	9.40267	0.301027	20.6504	0.198278	13.3878
0.141172	9.39543	0.0224354	1.46679	0.145895	9.38584	0.303445	19.5657	0.204532	12.9928
0.149645	9.37779	0.0239569	1.49846	0.154331	9.36713	0.305925	18.6078	0.210946	12.6514
0.158051	9.35818	0.0252229	1.52312	0.162697	9.34634	0.308459	17.7557	0.217504	12.3544
0.166382	9.3364	0.0262281	1.54169	0.170981	9.32323	0.311043	16.9931	0.22419	12.0942
0.174626	9.31217	0.0269694	1.55485	0.179172	9.29753	0.313677	16.307	0.230993	11.8648
0.182771	9.28522	0.0274447	1.56306	0.187256	9.26892	0.316364	15.6868	0.237899	11.6615
0.190804	9.25521	0.0281289	1.57458	0.195219	9.23706	0.31911	15.1243	0.244897	11.4802
0.198707	9.22178	0.0288741	1.58674	0.203041	9.20155	0.321927	14.6126	0.251978	11.3178
0.206461	9.18451	0.0298895	1.60268	0.210703	9.16194	0.324833	14.1462	0.259132	11.1716
0.214045	9.14295	0.0311766	1.62192	0.218183	9.11778	0.327847	13.7207	0.26635	11.0394
0.221435	9.09659	0.0327368	1.6439	0.225453	9.06853	0.330996	13.3326	0.273623	10.9192
0.228605	9.04494	0.034571	1.668	0.232488	9.0137	0.334307	12.9789	0.280946	10.8095
0.235525	8.98746	0.0366799	1.69362	0.239258	8.95277	0.337813	12.6572	0.28831	10.709
0.242168	8.92368	0.038792	1.71726	0.245733	8.8853	0.341545	12.3654	0.295709	10.6164
0.248503	8.85318	0.0409061	1.73912	0.251886	8.81093	0.345537	12.1017	0.303136	10.5308
0.254504	8.77568	0.0430214	1.75937	0.25769	8.72947	0.349816	11.8644	0.310586	10.4513
0.260148	8.69106	0.0451373	1.77814	0.263126	8.64091	0.354408	11.652	0.318053	10.3772
0.265416	8.59942	0.0472533	1.7956	0.268183	8.5455	0.359328	11.4626	0.325531	10.3079
0.270302	8.5011	0.049369	1.81185	0.272855	8.4437	0.364584	11.2946	0.333015	10.2427
0.274805	8.39668	0.0514841	1.827	0.277149	8.33622	0.370175	11.1461	0.340498	10.1811
0.278935	8.28695	0.0535983	1.84115	0.281078	8.22393	0.376091	11.0152	0.347977	10.1227
0.282709	8.17283	0.0557117	1.8544	0.284663	8.1078	0.382312	10.9	0.355444	10.0671
0.286149	8.05533	0.057824	1.86681	0.28793	7.98885	0.388817	10.7986	0.362896	10.0139
0.289284	7.93545	0.0599351	1.87847	0.29054	7.88368	0.395578	10.7092	0.370326	9.96279
0.292143	7.81417	0.0620452	1.88943	0.292606	7.79339	0.402568	10.6303	0.37773	9.91347
0.294756	7.69235	0.0641541	1.89975	0.294214	7.71854	0.409758	10.5604	0.3851	9.86567
0.29715	7.57076	0.0662618	1.90948	0.295425	7.65938	0.417123	10.4981	0.392432	9.81913
0.299353	7.45004	0.0683683	1.91867	0.296283	7.61594	0.424638	10.4424	0.399719	9.77362
0.301389	7.33072	0.0704737	1.92736	0.296819	7.58817	0.43228	10.3922	0.406955	9.72892
0.303279	7.21322	0.0725781	1.93559	0.297572	7.54834	0.44003	10.3468	0.414134	9.68483
0.305041	7.09786	0.0746814	1.9434	0.298367	7.50517	0.447871	10.3054	0.421249	9.64115
0.306694	6.98489	0.0767837	1.95081	0.299412	7.44669	0.455785	10.2674	0.428293	9.59771
0.308251	6.87448	0.078885	1.95785	0.300678	7.37323	0.46376	10.2323	0.435259	9.55434
0.309725	6.76676	0.0809854	1.96455	0.302133	7.28524	0.471782	10.1996	0.442141	9.51087
0.311127	6.66179	0.0830849	1.97094	0.303742	7.18342	0.479842	10.169	0.448929	9.46716
0.312467	6.55961	0.0851835	1.97703	0.305475	7.06865	0.487928	10.1402	0.455617	9.42306
0.313752	6.46024	0.0872815	1.98284	0.307102	6.95633	0.496033	10.1128	0.462197	9.37843
0.31499	6.36365	0.0893785	1.98839	0.308637	6.8466	0.504147	10.0866	0.468662	9.33316
0.316187	6.26982	0.0914749	1.99371	0.310091	6.73957	0.512264	10.0615	0.475003	9.28713
0.317349	6.1787	0.0935706	1.9988	0.311477	6.63532	0.520377	10.0371	0.481214	9.24025
0.31848	6.09024	0.0956657	2.00367	0.312802	6.53386	0.528479	10.0135	0.487288	9.19241
0.319584	6.00437	0.0977601	2.00835	0.314074	6.4352	0.536565	9.99032	0.493217	9.14356
0.320665	5.92104	0.0998539	2.01284	0.315301	6.33932	0.544629	9.96754	0.498996	9.09362
0.321726	5.84016	0.101947	2.01715	0.316489	6.24619	0.552664	9.94503	0.504619	9.04256
0.32277	5.76167	0.10404	2.02129	0.317642	6.15576	0.560668	9.92269	0.510082	8.99035
0.3238	5.6855	0.106132	2.02528	0.318765	6.06797	0.568633	9.90042	0.51538	8.93698
0.324818	5.61156	0.108224	2.02912	0.319863	5.98276	0.576557	9.87813	0.520511	8.88246
0.325825	5.53979	0.110315	2.03282	0.320939	5.90006	0.584433	9.85575	0.525474	8.8268
0.326823	5.47012	0.112406	2.03639	0.321995	5.81981	0.592258	9.83321	0.530267	8.77006
0.327815	5.40247	0.114497	2.03984	0.323036	5.74192	0.600028	9.81045	0.534891	8.71228
0.328801	5.33678	0.116587	2.04316	0.324062	5.66632	0.607737	9.78741	0.539346	8.65353
0.329783	5.27297	0.118677	2.04637	0.325077	5.59295	0.615383	9.76403	0.543636	8.59389
0.330761	5.21099	0.120766	2.04947	0.326082	5.52173	0.622961	9.74028	0.547762	8.53344
0.331738	5.15077	0.122855	2.05247	0.327078	5.45258	0.630467	9.7161	0.55173	8.47228
0.332713	5.09224	0.124944	2.05538	0.328068	5.38544	0.637897	9.69146	0.555543	8.4105
0.333687	5.03535	0.127032	2.05819	0.329053	5.32024	0.645249	9.66632	0.559206	8.3482
0.334662	4.98005	0.129121	2.06091	0.330034	5.2569	0.652518	9.64066	0.562724	8.28549
0.335638	4.92627	0.131209	2.06355	0.331012	5.19538	0.6597	9.61443	0.565677	8.23057
0.336615	4.87396	0.133296	2.06611	0.331988	5.1356	0.666794	9.58763	0.568114	8.18361
0.337594	4.82308	0.135384	2.06859	0.332963	5.0775	0.673795	9.56022	0.570075	8.14472
0.338576	4.77357	0.137471	2.071	0.333937	5.02102	0.6807	9.53219	0.571592	8.11393
0.339561	4.72538	0.139558	2.07333	0.334912	4.96611	0.687507	9.50352	0.572689	8.09128
0.34055	4.67847	0.141644	2.07561	0.335888	4.91271	0.694213	9.47419	0.573383	8.07678
0.341542	4.63281	0.143731	2.07781	0.336866	4.86078	0.700815	9.4442	0.57437	8.05594
0.342538	4.58833	0.145817	2.07996	0.337846	4.81025	0.70731	9.41355	0.575428	8.03329
0.343539	4.54502	0.147903	2.08204	0.338829	4.76108	0.713697	9.38221	0.576843	8.0025
0.344544	4.50281	0.149989	2.08407	0.339815	4.71323	0.719973	9.35019	0.578595	7.96358
0.345555	4.46169	0.152075	2.08605	0.340804	4.66665	0.726136	9.31749	0.58066	7.91658
0.34657	4.42161	0.154161	2.08797	0.341797	4.62129	0.732185	9.28412	0.583009	7.86158
0.347591	4.38254	0.156246	2.08985	0.342794	4.57712	0.738118	9.25007	0.585611	7.79869
0.348617	4.34445	0.158331	2.09167	0.343796	4.53409	0.743934	9.21535	0.588119	7.7361
0.349649	4.3073	0.160416	2.09345	0.344803	4.49217	0.749632	9.17999	0.590539	7.67388
0.350687	4.27106	0.162501	2.09519	0.345814	4.45131	0.755211	9.14398	0.592874	7.61208
0.351731	4.23571	0.164586	2.09688	0.346831	4.4115	0.760671	9.10735	0.595131	7.55073
0.352781	4.20122	0.166671	2.09853	0.347853	4.37268	0.766012	9.07012	0.597314	7.48988
0.353837	4.16756	0.168756	2.10014	0.348881	4.33483	0.771233	9.0323	0.599427	7.42958
0.3549	4.1347	0.17084	2.10171	0.349915	4.29792	0.776336	8.99392	0.601473	7.36984
0.355968	4.10262	0.172924	2.10324	0.350954	4.26191	0.78132	8.95501	0.603458	7.3107
0.357044	4.07129	0.175008	2.10474	0.352	4.22678	0.786187	8.91558	0.605385	7.25218
0.358125	4.0407	0.177093	2.10621	0.353051	4.19251	0.790938	8.87568	0.607256	7.19431
0.359214	4.01082	0.179177	2.10764	0.354109	4.15905	0.795574	8.83533	0.609076	7.13709
0.360309	3.98162	0.18126	2.10904	0.355173	4.1264	0.800096	8.79455	0.610848	7.08055
0.36141	3.95309	0.183344	2.1104	0.356243	4.09451	0.804507	8.75339	0.612574	7.02469
0.362376	3.92877	0.185428	2.11174	0.35732	4.06338	0.808808	8.71188	0.614257	6.96953
0.363203	3.9084	0.187511	2.11305	0.358404	4.03297	0.813001	8.67004	0.6159	6.91507
0.363889	3.89182	0.189595	2.11433	0.359494	4.00326	0.81657	8.63334	0.617505	6.86131
0.364434	3.87888	0.191678	2.11558	0.360591	3.97424	0.819549	8.60189	0.619074	6.80827
0.364836	3.86945	0.193762	2.11681	0.361694	3.94588	0.82197	8.57579	0.62061	6.75593
0.365093	3.86345	0.195845	2.11801	0.362804	3.91817	0.823858	8.55509	0.622114	6.70431
0.365464	3.85489	0.197928	2.11918	0.363921	3.89108	0.825231	8.53984	0.623589	6.6534
0.365868	3.84565	0.200011	2.12034	0.365044	3.86459	0.826103	8.53007	0.625036	6.6032
0.366418	3.8332	0.202094	2.12146	0.366174	3.83869	0.827348	8.51601	0.626457	6.5537
0.367117	3.81765	0.204177	2.12257	0.367311	3.81337	0.828689	8.5007	0.627853	6.5049
