Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		491  Points		473  Points		207  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00854202	9.54064	0.000262438	0.190178	0.00481131	9.54094	0.279511	1805.66	0.139857	252.322
0.017429	9.53955	0.000730568	0.316037	0.0136994	9.54013	0.279647	257.385	0.140489	94.5436
0.0263118	9.53769	0.00142127	0.438212	0.0225842	9.53857	0.279986	138.731	0.14169	58.606
0.0351882	9.53504	0.00231938	0.555535	0.0314635	9.53624	0.280525	95.0972	0.143442	42.8267
0.044056	9.53157	0.00340655	0.667071	0.0403353	9.53313	0.281262	72.4608	0.145722	34.0389
0.0529127	9.52729	0.00466292	0.772207	0.0491969	9.52919	0.282191	58.6278	0.148503	28.4883
0.0617558	9.52214	0.00606782	0.870546	0.058046	9.52441	0.283307	49.3139	0.151751	24.6973
0.0705827	9.51609	0.00760137	0.961977	0.0668801	9.51874	0.284601	42.6263	0.155435	21.966
0.0793903	9.50909	0.00924456	1.04653	0.0756962	9.51215	0.286066	37.599	0.159519	19.9204
0.0881757	9.50109	0.0109802	1.12442	0.0844913	9.50457	0.287692	33.6874	0.163971	18.3423
0.096935	9.492	0.0127929	1.19595	0.093262	9.49596	0.289469	30.5613	0.168759	17.096
0.105665	9.48177	0.0146692	1.26148	0.102005	9.48622	0.291384	28.0084	0.173851	16.093
0.11436	9.4703	0.0165976	1.32143	0.110715	9.47527	0.293427	25.8865	0.17922	15.2727
0.123017	9.45747	0.0185681	1.37623	0.119389	9.46303	0.295585	24.0963	0.184838	14.5929
0.131629	9.44317	0.0205725	1.4263	0.12802	9.44936	0.297845	22.5665	0.190682	14.0228
0.14019	9.42726	0.0223417	1.46641	0.136604	9.43414	0.300195	21.2449	0.19673	13.5399
0.148694	9.40957	0.0238632	1.49822	0.145133	9.41722	0.302625	20.0921	0.202962	13.127
0.157132	9.38991	0.0251291	1.52297	0.153599	9.39841	0.305124	19.0778	0.209358	12.7711
0.165495	9.36806	0.0261343	1.54162	0.161995	9.37751	0.307683	18.1789	0.215903	12.4621
0.173771	9.34379	0.0268756	1.55482	0.170309	9.35429	0.310297	17.3768	0.222581	12.1919
0.18195	9.3168	0.0273509	1.56306	0.17853	9.32848	0.312964	16.657	0.229378	11.9541
0.190016	9.28678	0.0280352	1.57462	0.186645	9.29977	0.315683	16.008	0.236283	11.7437
0.197953	9.25334	0.0287804	1.58682	0.194639	9.26782	0.318461	15.4203	0.243283	11.5565
0.205743	9.2161	0.0297958	1.60282	0.202493	9.23223	0.321305	14.8864	0.250367	11.389
0.213365	9.17461	0.031083	1.62212	0.210188	9.19257	0.32423	14.4003	0.257527	11.2384
0.220794	9.12836	0.0326433	1.64416	0.217701	9.14838	0.327255	13.9571	0.264754	11.1023
0.228006	9.07688	0.0344776	1.66832	0.225007	9.09916	0.330401	13.5528	0.272038	10.9789
0.234971	9.01963	0.0365867	1.69401	0.232079	9.04439	0.333697	13.1841	0.279373	10.8663
0.241662	8.95615	0.0386989	1.7177	0.238889	8.98358	0.337171	12.8484	0.286751	10.7632
0.248049	8.88603	0.0408131	1.7396	0.245407	8.91629	0.340856	12.5435	0.294166	10.6684
0.254105	8.80897	0.0429286	1.75988	0.251605	8.84217	0.344783	12.2674	0.30161	10.5809
0.259807	8.72484	0.0450445	1.77869	0.257458	8.76101	0.348983	12.0184	0.309078	10.4997
0.265138	8.63372	0.0471606	1.79617	0.262947	8.6728	0.353482	11.7949	0.316564	10.4241
0.270088	8.53594	0.0492763	1.81243	0.268057	8.57776	0.358298	11.5951	0.324063	10.3534
0.274657	8.43204	0.0513914	1.8276	0.272785	8.47635	0.363444	11.4174	0.331567	10.2869
0.278852	8.32278	0.0535057	1.84177	0.277136	8.36924	0.368923	11.26	0.339073	10.2243
0.28269	8.20905	0.0556191	1.85502	0.281121	8.25726	0.374727	11.1209	0.346575	10.1649
0.286193	8.09184	0.0577314	1.86744	0.284762	8.1414	0.380843	10.9983	0.354067	10.1084
0.289387	7.97215	0.0598426	1.8791	0.288082	8.02263	0.387249	10.8903	0.361543	10.0544
0.292302	7.85095	0.0619526	1.89006	0.290737	7.91754	0.393921	10.795	0.368999	10.0026
0.294967	7.7291	0.0640614	1.90038	0.292839	7.82727	0.400831	10.7109	0.376429	9.95263
0.297409	7.60738	0.0661692	1.91011	0.294475	7.7524	0.407952	10.6364	0.383827	9.90424
0.299656	7.48645	0.0682757	1.9193	0.295708	7.6932	0.415257	10.5701	0.391187	9.85718
0.301732	7.36683	0.0703811	1.92799	0.296582	7.64972	0.422722	10.5109	0.398503	9.8112
