Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
392  Points		394  Points		392  Points		389  Points		371  Points		362  Points		158  Points		394  Points		381  Points		373  Points		358  Points		172  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20047	2.47142	0.346222	209.529	2.20109	2.4713	0.692219	5254.05	1.13311	3007.57	1.38444	2742.94	1.88852	3611.69	0.346262	180.587	0.755405	1329.59	1.03834	1631.25	1.51076	745.851	1.73055	8309.45
2.19559	2.47234	0.346758	87.5701	2.19621	2.47223	0.692359	283.853	1.13303	422.12	1.38458	492.361	1.88839	667.209	0.346848	82.0978	0.755318	262.67	1.03849	352.758	1.51057	348.623	1.73067	687.958
2.19073	2.47329	0.34773	55.4843	2.19134	2.47317	0.692749	145.948	1.13283	226.95	1.38491	270.516	1.88809	367.499	0.347869	53.2544	0.755115	145.693	1.03885	197.827	1.51023	227.433	1.73099	358.899
2.18588	2.47427	0.349129	40.7168	2.18649	2.47414	0.693387	98.2979	1.13251	155.161	1.38544	186.543	1.88762	253.54	0.349317	39.5173	0.754799	100.77	1.03941	137.512	1.50976	168.731	1.73151	242.833
2.18105	2.47527	0.350945	32.2502	2.18166	2.47514	0.69427	74.1636	1.13208	117.847	1.38615	142.398	1.88699	193.488	0.35118	31.5044	0.754373	76.9946	1.04017	105.429	1.50916	134.086	1.73223	183.541
2.17624	2.47629	0.353163	26.7764	2.17685	2.47616	0.695391	59.5944	1.13153	94.977	1.38704	115.186	1.88619	156.403	0.353443	26.2697	0.753841	62.2745	1.04112	85.5235	1.50843	111.221	1.73314	147.561
2.17145	2.47734	0.355767	22.9575	2.17205	2.47721	0.696744	49.8525	1.13088	79.5211	1.38811	96.7387	1.88525	131.218	0.35609	22.592	0.75321	52.2608	1.04226	71.9748	1.50759	94.9964	1.73424	123.41
2.16667	2.47841	0.358737	20.1491	2.16727	2.47828	0.698323	42.8853	1.13013	68.3745	1.38936	83.4125	1.88416	112.996	0.359101	19.8736	0.752487	45.0054	1.04358	62.1611	1.50663	82.8849	1.73551	106.083
2.1619	2.47951	0.362053	18.0022	2.1625	2.47937	0.700117	37.6591	1.12929	59.9539	1.39077	73.3379	1.88294	99.196	0.362455	17.7878	0.751679	39.5053	1.04508	54.7283	1.50556	73.4968	1.73696	93.0479
2.15715	2.48062	0.365692	16.3118	2.15775	2.48048	0.702118	33.5969	1.12836	53.3672	1.39234	65.4565	1.8816	88.3819	0.36613	16.1405	0.750796	35.1913	1.04674	48.9059	1.5044	66.0054	1.73858	82.8889
2.15241	2.48175	0.369633	14.9489	2.15301	2.48161	0.704315	30.3509	1.12736	48.0735	1.39407	59.1241	1.88015	79.678	0.370103	14.8092	0.749849	31.7167	1.04856	44.2234	1.50316	59.888	1.74035	74.7502
2.14767	2.4829	0.373851	13.829	2.14827	2.48275	0.706695	27.6993	1.12629	43.7256	1.39594	53.9261	1.8786	72.5208	0.374352	13.7131	0.748846	28.8578	1.05053	40.3773	1.50184	54.7979	1.74227	68.0851
2.14293	2.48404	0.378322	12.8939	2.14353	2.4839	0.709249	25.4937	1.12516	40.0906	1.39794	49.5837	1.87696	66.5313	0.378851	12.7964	0.7478	26.4644	1.05264	37.1627	1.50046	50.4961	1.74433	62.5274
2.13817	2.48517	0.383024	12.1024	2.13877	2.48503	0.711962	23.6313	1.12399	37.0064	1.40007	45.9025	1.87524	61.445	0.383578	12.0193	0.746724	24.4312	1.05489	34.4367	1.49902	46.8126	1.74651	57.8231
2.13335	2.48624	0.387932	11.4246	2.13397	2.48611	0.714823	22.0384	1.12279	34.3567	1.40231	42.7425	1.87346	57.0717	0.388508	11.3529	0.745629	22.683	1.05726	32.0963	1.49753	43.6229	1.74882	53.7902
2.12841	2.48716	0.393023	10.838	2.12904	2.48706	0.717818	20.661	1.12155	32.0557	1.40466	40.0009	1.87163	53.2714	0.393618	10.7757	0.74453	21.164	1.05973	30.0655	1.49602	40.8341	1.75123	50.295
2.12318	2.48776	0.398272	10.3258	2.12386	2.48771	0.720934	19.4584	1.12031	30.0391	1.40711	37.6	1.86975	49.9383	0.398884	10.2711	0.74344	19.8322	1.06231	28.287	1.49448	38.3752	1.75374	47.2369
2.11757	2.48791	0.403658	9.87467	2.1183	2.48792	0.724157	18.3995	1.11906	28.2574	1.40965	35.4802	1.86785	46.9915	0.404284	9.82629	0.742373	18.6555	1.06498	26.7166	1.49293	36.1911	1.75635	44.5389
2.11166	2.48772	0.409157	9.4744	2.11242	2.48775	0.727474	17.4601	1.11783	26.6722	1.41226	33.595	1.86592	44.3675	0.409794	9.43128	0.741346	17.6086	1.06773	25.3199	1.49138	34.2383	1.75903	42.1411
2.1056	2.48734	0.414746	9.11671	2.10637	2.48739	0.730872	16.6212	1.11661	25.2528	1.41495	31.9075	1.86398	42.0162	0.415392	9.07804	0.740374	16.6718	1.07055	24.0698	1.48983	32.4822	1.76178	39.9962
2.09946	2.48687	0.420402	8.79498	2.10024	2.48693	0.734336	15.8674	1.11543	23.975	1.41769	30.3882	1.86205	39.8975	0.421056	8.76007	0.739472	15.8291	1.07343	22.9442	1.48831	30.8947	1.7646	38.0661
2.09329	2.48635	0.426105	8.50378	2.09407	2.48642	0.737854	15.1862	1.11429	22.8188	1.42049	29.0132	1.86012	37.9786	0.426026	8.50758	0.738658	15.0674	1.07636	21.9255	1.48681	29.453	1.76747	36.3201
2.0871	2.48581	0.43183	8.23865	2.08788	2.48588	0.741411	14.5676	1.11321	21.768	1.42332	27.7627	1.85822	36.2328	0.430278	8.30811	0.737948	14.3763	1.07933	20.9989	1.48535	28.138	1.77038	34.7331
2.08089	2.48525	0.437555	7.9959	2.08168	2.48532	0.744993	14.0032	1.11219	20.8093	1.42619	26.6206	1.85634	34.6378	0.433797	8.15293	0.737362	13.7469	1.08233	20.1526	1.48395	26.934	1.77333	33.2842
2.07469	2.48469	0.443259	7.77241	2.07547	2.48476	0.748589	13.4858	1.11125	19.9313	1.42909	25.5732	1.85451	33.1752	0.436578	8.03593	0.736916	13.172	1.08534	19.3762	1.4826	25.8279	1.77631	31.9561
2.06848	2.48411	0.448919	7.56556	2.06926	2.48418	0.752183	13.0098	1.11041	19.1247	1.432	24.6092	1.85272	31.8294	0.43862	7.95289	0.73663	12.6454	1.08836	18.6615	1.48132	24.8083	1.7793	30.7342
