Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
390  Points		394  Points		390  Points		388  Points		371  Points		362  Points		158  Points		394  Points		380  Points		370  Points		356  Points		171  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20165	2.48456	0.346175	275.508	2.20146	2.48461	0.692261	524.735	1.15355	1805.41	1.38447	1083.07	1.92259	4192.16	0.346137	422.628	0.768997	416.86	1.03839	577.7	1.53801	789.431	1.73055	20448
2.19687	2.48563	0.346638	97.2638	2.19667	2.48568	0.692538	190.958	1.15344	391.483	1.3847	386.175	1.92243	695.018	0.346516	110.835	0.76883	185.165	1.03867	253.034	1.53778	361.349	1.73067	723.518
2.19209	2.48672	0.347539	59.1931	2.19189	2.48676	0.693071	116.796	1.15319	219.499	1.38514	235.045	1.92203	378.845	0.347335	63.9212	0.768538	118.977	1.03916	162.059	1.53737	234.246	1.73104	368.352
2.1873	2.4878	0.348873	42.6564	2.18711	2.48785	0.693857	84.1912	1.1528	152.464	1.38579	168.989	1.92141	260.326	0.348587	45.0301	0.768122	87.616	1.03986	119.255	1.53679	173.248	1.73164	247.136
2.18251	2.48889	0.350627	33.4374	2.18232	2.48893	0.694892	65.8738	1.15228	116.763	1.38665	131.963	1.92058	198.239	0.350263	34.8569	0.767588	69.3125	1.04077	94.3838	1.53605	137.419	1.73247	186.003
2.17768	2.48993	0.352788	27.5756	2.17749	2.48997	0.696169	54.1503	1.15162	94.5822	1.38771	108.285	1.91953	160.02	0.352348	28.5164	0.766942	57.3127	1.04189	78.135	1.53515	113.839	1.73352	149.164
2.17277	2.49089	0.35534	23.5311	2.17257	2.49092	0.697682	46.0102	1.15085	79.4604	1.38896	91.8464	1.91829	134.118	0.354827	24.1982	0.76619	48.8358	1.0432	66.6927	1.53411	97.1408	1.73479	124.545
2.16767	2.49163	0.358265	20.5802	2.16746	2.49165	0.699422	40.0332	1.14996	68.4878	1.3904	79.7705	1.91688	115.402	0.357683	21.0764	0.765341	42.5272	1.04469	58.2027	1.53293	84.6921	1.73626	106.937
2.16225	2.49201	0.361541	18.3378	2.16202	2.49202	0.701379	35.4618	1.14896	60.1611	1.39203	70.5273	1.91529	101.243	0.360894	18.7203	0.764404	37.6481	1.04637	51.6559	1.53163	75.0524	1.73794	93.7207
2.15649	2.492	0.365148	16.5803	2.15625	2.49199	0.703542	31.8549	1.14787	53.625	1.39382	63.2267	1.91356	90.1554	0.36444	16.8835	0.763388	33.7614	1.04823	46.4557	1.53021	67.3661	1.7398	83.4387
2.15051	2.49173	0.369063	15.1688	2.15027	2.49172	0.705901	28.9384	1.14669	48.3572	1.39578	57.3162	1.9117	81.2364	0.368298	15.4145	0.762305	30.5917	1.05024	42.227	1.52869	61.0933	1.74183	75.2132
2.14442	2.49134	0.373262	14.0125	2.14418	2.49132	0.708445	26.5329	1.14543	44.0207	1.39789	52.4346	1.90972	73.9057	0.372445	14.2153	0.761166	27.9572	1.05242	38.7219	1.52708	55.8764	1.74403	68.4847
2.13828	2.49088	0.377723	13.0496	2.13803	2.49086	0.71116	24.516	1.14411	40.3883	1.40014	48.3356	1.90764	67.7734	0.376859	13.2195	0.759984	25.733	1.05473	35.7703	1.52539	51.4692	1.74638	62.8797
2.13211	2.49038	0.382422	12.2365	2.13186	2.49036	0.714033	22.8014	1.14273	37.3014	1.40252	44.8457	1.90548	62.5675	0.381514	12.3807	0.758772	23.8301	1.05718	33.2514	1.52364	47.6967	1.74887	58.1392
2.12592	2.48987	0.387335	11.5416	2.12567	2.48985	0.717053	21.3264	1.14131	34.6456	1.40503	41.8389	1.90324	58.0927	0.386388	11.6654	0.757542	22.1839	1.05975	31.0769	1.52184	44.431	1.75149	54.0782
2.11973	2.48934	0.392439	10.9414	2.11948	2.48932	0.720206	20.0446	1.13986	32.3366	1.40764	39.2219	1.90095	54.2052	0.391458	11.0488	0.756309	20.746	1.06244	29.1812	1.52	41.5764	1.75423	50.5607
2.11352	2.4888	0.397712	10.4182	2.11327	2.48878	0.723477	18.9206	1.13839	30.3108	1.41036	36.9238	1.89862	50.7965	0.3967	10.5121	0.755087	19.4795	1.06523	27.5141	1.51813	39.06	1.75708	47.4847
2.10732	2.48825	0.403129	9.95818	2.10707	2.48823	0.726855	17.9271	1.13691	28.5193	1.41317	34.8897	1.89626	47.7835	0.402092	10.0411	0.753891	18.356	1.06811	26.0367	1.51624	36.8253	1.76001	44.7723
2.10111	2.4877	0.408669	9.55067	2.10086	2.48768	0.730325	17.0428	1.13544	26.9241	1.41606	33.0767	1.89388	45.1011	0.407611	9.62432	0.752737	17.353	1.07107	24.7185	1.51435	34.8276	1.76304	42.3626
2.09491	2.48715	0.41431	9.18709	2.09466	2.48713	0.733874	16.2506	1.13399	25.4947	1.41902	31.4508	1.89149	42.6981	0.413234	9.25299	0.75164	16.4526	1.0741	23.5352	1.51247	33.0314	1.76614	40.2078
2.08871	2.4866	0.42003	8.86057	2.08846	2.48658	0.737488	15.5368	1.13256	24.2069	1.42205	29.9844	1.88911	40.5331	0.41894	8.9199	0.750616	15.6402	1.07719	22.467	1.5106	31.4079	1.7693	38.2695
2.0825	2.48604	0.425806	8.56549	2.08225	2.48602	0.741154	14.8902	1.13118	23.041	1.42512	28.6551	1.88674	38.5726	0.423963	8.65626	0.749683	14.9042	1.08033	21.4979	1.50876	29.9336	1.77251	36.5166
2.0763	2.48549	0.431617	8.29727	2.07605	2.48547	0.744859	14.3017	1.12985	21.9808	1.42824	27.4445	1.88439	36.7893	0.428271	8.44854	0.748857	14.2348	1.08351	20.6146	1.50695	28.589	1.77578	34.9237
2.0701	2.48493	0.437442	8.05208	2.06986	2.48491	0.748589	13.7635	1.12858	21.0129	1.43139	26.3373	1.88208	35.1603	0.431844	8.28731	0.748155	13.6239	1.08671	19.8061	1.5052	27.3581	1.77908	33.4698
2.06391	2.48438	0.443258	7.82672	2.06366	2.48435	0.752332	13.2694	1.1274	20.1262	1.43456	25.3207	1.87982	33.6667	0.434673	8.16597	0.747597	13.0648	1.08994	19.0632	1.5035	26.2274	1.7824	32.1373
2.05772	2.48382	0.449045	7.6185	2.05747	2.4838	0.756073	12.8139	1.12629	19.311	1.43775	24.3839	1.8776	32.2925	0.436754	8.07996	0.7472	12.5517	1.09317	18.3781	1.50187	25.1852	1.78575	30.9116
2.05153	2.48327	0.45478	7.42512	2.05128	2.48325	0.759801	12.3925	1.12529	18.5596	1.44095	23.5179	1.87544	31.0242	0.438085	8.02628	0.746984	12.0799	1.09641	17.7442	1.50032	24.2219	1.78911	29.7803
2.04534	2.48272	0.460442	7.24464	2.0451	2.48269	0.763503	12.0012	1.1244	17.865	1.44415	22.7147	1.87335	29.8503	0.439998	7.95088	0.746966	11.6451	1.09963	17.1557	1.49885	23.3291	1.79247	28.7328
2.03916	2.48217	0.466009	7.07537	2.03891	2.48214	0.767165	11.6367	1.12363	17.2214	1.44734	21.9676	1.87134	28.7607	0.442074	7.87119	0.747167	11.2437	1.10283	16.6078	1.49747	22.4996	1.79584	27.7599
2.03299	2.48162	0.471461	6.91586	2.03274	2.48159	0.770776	11.2961	1.12299	16.6238	1.45051	21.2708	1.8694	27.747	0.444893	7.76641	0.747605	10.8728	1.10601	16.0963	1.49619	21.7272	1.79919	26.8539
2.02681	2.48107	0.476777	6.76486	2.02656	2.48105	0.774324	10.9769	1.1225	16.0677	1.45366	20.6193	1.86755	26.8017	0.448446	7.6394	0.748299	10.5295	1.10914	15.6175	1.49503	21.0064	1.80252	26.008
2.02064	2.48052	0.481936	6.62129	2.02039	2.4805	0.777798	10.6769	1.12216	15.5492	1.45678	20.0087	1.8658	25.9183	0.452717	7.49335	0.749267	10.2116	1.11224	15.1682	1.49398	20.3325	1.80583	25.2162
2.01448	2.47998	0.48692	6.48421	2.01423	2.47996	0.781185	10.3942	1.12198	15.0651	1.45986	19.435	1.86415	25.0911	0.45768	7.3315	0.750526	9.91692	1.11527	14.7456	1.49306	19.7013	1.80911	24.4735
2.00832	2.47944	0.491711	6.35281	2.00807	2.47942	0.784475	10.1271	1.12198	14.6124	1.4629	18.895	1.86261	24.3152	0.463296	7.15694	0.752094	9.64361	1.11825	14.3472	1.49227	19.1091	1.81236	23.7753
2.00216	2.4789	0.496292	6.22638	2.00192	2.47888	0.787658	9.87403	1.12216	14.1883	1.46588	18.3856	1.86118	23.586	0.468807	6.99282	0.753983	9.39002	1.12115	13.9709	1.49162	18.5525	1.81556	23.1176
1.99601	2.47837	0.50065	6.10435	1.99577	2.47835	0.790725	9.63381	1.12253	13.7906	1.46881	17.9042	1.85987	22.8998	0.474192	6.8378	0.756206	9.15464	1.12398	13.6147	1.49111	18.0289	1.81872	22.4968
1.98987	2.47784	0.504773	5.9862	1.98962	2.47782	0.793666	9.40524	1.12309	13.4173	1.47167	17.4483	1.85868	22.253	0.479431	6.69072	0.758774	8.93612	1.12672	13.2768	1.49076	17.5354	1.82182	21.9098
1.98373	2.47731	0.50865	5.87151	1.98348	2.47729	0.796473	9.1873	1.12387	13.0663	1.47446	17.0159	1.85762	21.6425	0.484503	6.55057	0.761299	8.75845	1.12937	12.9558	1.49056	17.0698	1.82486	21.3539
1.9776	2.47679	0.512276	5.75995	1.97735	2.47677	0.79914	8.97907	1.12485	12.736	1.47718	16.6051	1.8567	21.0655	0.48939	6.41648	0.763665	8.61577	1.13193	12.6503	1.49053	16.6299	1.82784	20.8264
1.97147	2.47627	0.515647	5.65124	1.97122	2.47625	0.801344	8.80491	1.12604	12.425	1.47982	16.2143	1.85592	20.5194	0.494076	6.2877	0.765771	8.50355	1.13439	12.3591	1.49066	16.214	1.83076	20.3252
1.96535	2.47576	0.518762	5.54515	1.9651	2.47574	0.803132	8.66143	1.12746	12.1317	1.48238	15.8418	1.85528	20.0021	0.498545	6.16358	0.767532	8.41833	1.13675	12.0811	1.49096	15.8202	1.8336	19.8483
1.95923	2.47525	0.521623	5.44153	1.95898	2.47523	0.804545	8.54604	1.1291	11.855	1.48485	15.4863	1.85479	19.5114	0.502784	6.04359	0.768881	8.35759	1.139	11.8152	1.49143	15.447	1.83636	19.3938
1.95312	2.47474	0.524237	5.34025	1.95288	2.47472	0.805621	8.45679	1.13096	11.5937	1.48723	15.1466	1.85444	19.0455	0.506783	5.92725	0.769768	8.31953	1.14113	11.5607	1.49208	15.093	1.83904	18.9601
1.94702	2.47424	0.52661	5.24123	1.94677	2.47422	0.806389	8.39225	1.13305	11.3467	1.48952	14.8216	1.85425	18.6026	0.510532	5.8142	0.771076	8.26594	1.14316	11.3167	1.49291	14.757	1.84164	18.5457
1.94092	2.47375	0.528753	5.14441	1.94068	2.47373	0.806869	8.35141	1.13536	11.1131	1.49171	14.5103	1.85421	18.1814	0.514028	5.70412	0.772541	8.20912	1.14507	11.0824	1.49391	14.4376	1.84415	18.1493
1.93483	2.47326	0.530677	5.04977	1.93459	2.47324	0.807545	8.29332	1.13789	10.8919	1.49381	14.2117	1.85433	17.7803	0.517268	5.59677	0.774606	8.13419	1.14687	10.8574	1.49509	14.1338	1.84658	17.7697
1.92875	2.47278	0.532397	4.95729	1.92851	2.47276	0.808259	8.23101	1.14064	10.6823	1.49581	13.925	1.8546	17.398	0.520254	5.49196	0.777335	8.04314	1.14855	10.6409	1.49645	13.8446	1.84891	17.4057
1.92268	2.47231	0.533926	4.86696	1.92243	2.47229	0.809198	8.14758	1.14361	10.4835	1.49771	13.6496	1.85504	17.0333	0.522988	5.38955	0.780809	7.93829	1.15012	10.4324	1.49798	13.5692	1.85116	17.0563
1.91661	2.47184	0.53528	4.7788	1.91637	2.47182	0.810331	8.04418	1.14678	10.2948	1.49952	13.3846	1.85562	16.6852	0.525477	5.28943	0.785121	7.82223	1.15159	10.2316	1.49968	13.3065	1.85331	16.7206
1.91055	2.47138	0.536476	4.6928	1.91031	2.47137	0.811619	7.92216	1.15016	10.1156	1.50123	13.1294	1.85637	16.3527	0.527732	5.19154	0.790375	7.69762	1.15295	10.0379	1.50156	13.0558	1.85536	16.3978
1.9045	2.47093	0.537528	4.60897	1.90426	2.47091	0.813015	7.78304	1.15373	9.94516	1.50285	12.8836	1.85727	16.0347	0.529761	5.09584	0.795943	7.58147	1.15421	9.85094	1.5036	12.8165	1.85733	16.0871
1.89846	2.47049	0.538452	4.52733	1.89822	2.47047	0.814466	7.62843	1.15748	9.78296	1.50438	12.6466	1.85832	15.7304	0.531579	5.0023	0.80181	7.4731	1.15537	9.67044	1.5058	12.5877	1.8592	15.7878
1.89243	2.47006	0.539263	4.44786	1.89219	2.47004	0.815758	7.47889	1.16142	9.62844	1.50582	12.4178	1.85952	15.439	0.5332	4.91092	0.807957	7.37187	1.15645	9.49606	1.50816	12.3688	1.86098	15.4993
1.88641	2.46963	0.539978	4.37057	1.88616	2.46962	0.816893	7.33415	1.16552	9.48107	1.50718	12.197	1.86087	15.1598	0.534638	4.8217	0.814369	7.27716	1.15745	9.32752	1.51067	12.1593	1.86268	15.2209
1.88039	2.46922	0.540609	4.29546	1.88015	2.4692	0.817875	7.19394	1.16978	9.3404	1.50847	11.9836	1.86237	14.892	0.535909	4.73463	0.821027	7.18844	1.15837	9.16456	1.51332	11.9585	1.86429	14.9521
1.87439	2.46881	0.54117	4.2225	1.87415	2.4688	0.818709	7.05803	1.17418	9.20595	1.50968	11.7774	1.864	14.635	0.537029	4.64974	0.82791	7.10517	1.15913	9.02693	1.51611	11.766	1.86582	14.6925
