Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6	
401  Points		397  Points		401  Points		388  Points		374  Points		363  Points		353  Points		396  Points		394  Points		378  Points		362  Points		173  Points		126  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
2.20422	2.42331	0.346115	0.12361	2.20464	2.42383	0.692225	0.0672469	1.02489	-0.0195686	1.38446	0.0458145	2.20211	1.52522	0.346168	0.18916	0.683253	-0.0307574	1.03836	0.0678668	1.36652	-0.0145453	1.73055	0.0253105	2.04979	-0.00262432
2.19863	2.42	0.346401	0.215549	2.19904	2.4205	0.69238	0.112188	1.02484	-0.0275424	1.38456	0.0661332	2.19859	1.50165	0.346604	0.280685	0.683182	-0.0444385	1.03851	0.0965836	1.36648	-0.0192758	1.73061	0.0403309	2.04979	-0.00349738
2.19306	2.41328	0.34711	0.398055	2.19347	2.41379	0.692743	0.201603	1.02476	-0.0431142	1.38476	0.106508	2.19518	1.45555	0.347463	0.462098	0.683047	-0.071346	1.0388	0.153657	1.36643	-0.0284137	1.73074	0.070231	2.04978	-0.00509115
2.18749	2.40642	0.348238	0.576959	2.1879	2.40696	0.69331	0.289685	1.02464	-0.0578516	1.38505	0.146243	2.19187	1.41162	0.348737	0.639401	0.682852	-0.0971092	1.03922	0.209722	1.36635	-0.0368017	1.73093	0.099709	2.04976	-0.00630116
2.18195	2.39946	0.349773	0.750856	2.18236	2.39996	0.694079	0.375908	1.02449	-0.0713595	1.38544	0.185063	2.18867	1.36991	0.350414	0.811194	0.682599	-0.121243	1.03977	0.264504	1.36626	-0.044276	1.7312	0.128562	2.04975	-0.00696336
2.17642	2.39233	0.351703	0.918475	2.17683	2.39285	0.695045	0.45973	1.02431	-0.0833607	1.38591	0.222712	2.18555	1.33035	0.35248	0.976216	0.682293	-0.14329	1.04044	0.317672	1.36615	-0.0505819	1.73153	0.156533	2.04973	-0.00682292
2.17091	2.38512	0.354011	1.07852	2.17132	2.38567	0.696201	0.540582	1.02411	-0.0936668	1.38646	0.258972	2.18253	1.29283	0.354919	1.13334	0.681938	-0.162848	1.04124	0.368857	1.36603	-0.0554302	1.73192	0.18347	2.04971	-0.00580962
2.16541	2.37779	0.35668	1.23	2.16582	2.37834	0.69754	0.617984	1.02388	-0.101828	1.3871	0.293626	2.17959	1.25727	0.357711	1.28161	0.681541	-0.179478	1.04215	0.417759	1.36589	-0.0586813	1.73237	0.209219	2.0497	-0.00385627
2.15994	2.37032	0.359687	1.37211	2.16034	2.37085	0.699053	0.691491	1.02364	-0.107603	1.38782	0.326387	2.17673	1.22358	0.360833	1.42024	0.68111	-0.192744	1.04317	0.464074	1.36575	-0.06013	1.73288	0.233618	2.0497	-0.000755219
2.15448	2.3627	0.363012	1.50423	2.15488	2.36328	0.700731	0.76072	1.02338	-0.110731	1.38861	0.357119	2.17394	1.19157	0.364265	1.54868	0.680652	-0.20221	1.04429	0.507633	1.36562	-0.0595116	1.73345	0.256487	2.0497	0.00361582
2.14903	2.355	0.366629	1.62585	2.14943	2.3556	0.702563	0.825278	1.02313	-0.110907	1.38947	0.385697	2.17123	1.16117	0.36798	1.66646	0.680177	-0.207445	1.04551	0.548094	1.36548	-0.0566636	1.73407	0.27769	2.04971	0.00935497
2.14361	2.34722	0.370515	1.73661	2.14401	2.34779	0.704539	0.884813	1.02287	-0.107964	1.39039	0.411871	2.16858	1.13223	0.371955	1.77328	0.679695	-0.208028	1.04682	0.585217	1.36535	-0.051407	1.73473	0.297098	2.04974	0.0165852
2.1382	2.33928	0.374643	1.83617	2.1386	2.33985	0.706647	0.939065	1.02263	-0.101564	1.39137	0.435509	2.166	1.10461	0.376163	1.86884	0.679217	-0.203554	1.04821	0.618887	1.36524	-0.0436038	1.73544	0.314526	2.04979	0.0254061
2.13281	2.33123	0.378988	1.92448	2.13321	2.33181	0.708873	0.987802	1.0224	-0.091475	1.3924	0.456417	2.16348	1.07823	0.380579	1.9531	0.678755	-0.193581	1.04967	0.648874	1.36515	-0.0330512	1.73618	0.329974	2.04986	0.0358701
2.12744	2.32305	0.383524	2.00141	2.12784	2.32365	0.711205	1.03078	1.02221	-0.0775224	1.39347	0.474576	2.16103	1.05299	0.385177	2.02598	0.678323	-0.177736	1.0512	0.67501	1.36509	-0.0196362	1.73696	0.343291	2.04996	0.0480822
