Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6	
401  Points		399  Points		402  Points		388  Points		378  Points		364  Points		355  Points		399  Points		396  Points		378  Points		362  Points		173  Points		131  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
1.75187	2.4437	0.504295	2.73655	1.75367	2.44393	1.73641	2.53114	1.21572	6.53675	1.45696	7.75249	2.04906	3.35491	0.504145	2.73872	0.958141	5.16572	1.16138	6.30063	1.51235	7.87903	1.79008	9.09464	2.14551	10.937
1.74564	2.44287	0.506076	2.71226	1.74744	2.44311	1.73248	2.53394	1.21633	6.45988	1.46068	7.71412	2.04899	3.36753	0.505917	2.71432	0.958194	5.10253	1.17039	6.27101	1.51247	7.84864	1.79535	9.01572	2.14548	10.8097
1.73942	2.44205	0.507962	2.68911	1.74122	2.44229	1.72852	2.53671	1.21673	6.38377	1.4653	7.66908	2.04896	3.38029	0.507794	2.69108	0.958083	5.04002	1.17961	6.24324	1.51258	7.81578	1.80076	8.93932	2.14537	10.6849
1.7332	2.44123	0.509957	2.66709	1.735	2.44147	1.72453	2.53945	1.21694	6.3085	1.47086	7.61802	2.04896	3.3932	0.509779	2.66896	0.957832	4.97827	1.18902	6.21711	1.5127	7.77141	1.8063	8.8653	2.14519	10.5626
1.727	2.44042	0.512067	2.64619	1.72879	2.44065	1.7205	2.54216	1.21697	6.23409	1.47743	7.56167	2.04899	3.40627	0.511879	2.64797	0.957463	4.91738	1.19858	6.19242	1.51281	7.71579	1.81196	8.79349	2.14495	10.4428
1.72079	2.43961	0.514302	2.62643	1.72259	2.43984	1.71643	2.54481	1.21684	6.16059	1.48417	7.50753	2.04905	3.41948	0.514102	2.6281	0.956993	4.8574	1.20829	6.16903	1.51288	7.64928	1.81773	8.72378	2.14465	10.3254
1.7146	2.43881	0.516675	2.60782	1.71639	2.43904	1.7123	2.5474	1.21656	6.08804	1.49108	7.45546	2.04914	3.43285	0.516463	2.60939	0.956441	4.7984	1.21811	6.14677	1.51289	7.57233	1.82358	8.65602	2.14431	10.2103
1.70841	2.43801	0.51921	2.59044	1.7102	2.43824	1.70811	2.54992	1.21614	6.01648	1.49813	7.40529	2.04926	3.44638	0.518983	2.5919	0.955819	4.74041	1.22803	6.12551	1.5128	7.48545	1.82952	8.59009	2.14394	10.0976
1.70223	2.43721	0.52194	2.57443	1.70402	2.43744	1.70384	2.55235	1.2156	5.94592	1.50531	7.35687	2.04941	3.46006	0.521694	2.57576	0.955142	4.68346	1.23804	6.10513	1.51263	7.40011	1.83551	8.52588	2.14354	9.98716
1.69606	2.43643	0.52492	2.55999	1.69785	2.43665	1.69951	2.55468	1.21494	5.8764	1.51261	7.31008	2.04959	3.47391	0.52465	2.56118	0.954421	4.62756	1.2481	6.08551	1.51238	7.31632	1.84156	8.46325	2.14313	9.87905
1.6899	2.43565	0.528236	2.5475	1.69168	2.43587	1.69508	2.55691	1.21419	5.80794	1.51999	7.26477	2.04981	3.48791	0.527932	2.54849	0.953665	4.57274	1.25821	6.06655	1.51208	7.23412	1.84764	8.4021	2.14272	9.77322
1.68374	2.43488	0.532	2.53741	1.68552	2.4351	1.69057	2.55901	1.21335	5.74054	1.52746	7.22082	2.05005	3.50208	0.531652	2.53818	0.952884	4.519	1.26835	6.04815	1.51174	7.15354	1.85374	8.34232	2.14233	9.66966
1.6776	2.43411	0.536311	2.53013	1.67937	2.43433	1.68596	2.56097	1.21242	5.67422	1.53499	7.17811	2.05033	3.51641	0.535913	2.53065	0.952085	4.46633	1.2785	6.03021	1.51139	7.0746	1.85907	8.29126	2.14196	9.56835
1.67146	2.43335	0.541187	2.52564	1.67324	2.43357	1.68125	2.5628	1.21143	5.609	1.54256	7.13652	2.05063	3.5309	0.540743	2.52593	0.951275	4.41475	1.28865	6.01262	1.51103	6.99734	1.8636	8.24844	2.14163	9.46928
1.66534	2.43261	0.546536	2.52343	1.66711	2.43282	1.67644	2.56449	1.21037	5.54486	1.55016	7.09594	2.05097	3.54557	0.546056	2.52355	0.950461	4.36424	1.29877	5.9953	1.51069	6.92182	1.86735	8.21348	2.14136	9.37245
1.65922	2.43187	0.55222	2.5228	1.66099	2.43208	1.67152	2.56602	1.20925	5.48181	1.55777	7.05626	2.05134	3.5604	0.551716	2.52281	0.949648	4.31479	1.30884	5.97813	1.5104	6.8481	1.8703	8.18611	2.14115	9.27785
1.65311	2.43114	0.558125	2.52318	1.65488	2.43135	1.6665	2.56741	1.20809	5.41985	1.56538	7.01737	2.05173	3.57541	0.557605	2.52311	0.948841	4.26639	1.31884	5.961	1.51019	6.77624	1.87247	8.16614	2.14103	9.18549
1.64702	2.43042	0.56417	2.52417	1.64878	2.43063	1.66138	2.56865	1.20689	5.35898	1.57296	6.97917	2.05216	3.59059	0.563641	2.52407	0.948045	4.21904	1.32875	5.94378	1.51008	6.70633	1.87385	8.15342	2.14101	9.09536
1.64093	2.42972	0.570306	2.52555	1.64269	2.42992	1.65616	2.56975	1.20565	5.29919	1.5805	6.94154	2.05261	3.60594	0.56977	2.52542	0.947264	4.17272	1.33852	5.92633	1.51013	6.6385	1.87583	8.13522	2.14111	9.00748
1.63486	2.42903	0.576501	2.52717	1.63662	2.42923	1.65085	2.57071	1.20438	5.24047	1.58797	6.90437	2.0531	3.62148	0.575961	2.52702	0.946502	4.12741	1.34813	5.90849	1.51036	6.57287	1.87799	8.11555	2.14134	8.92186
1.6288	2.42835	0.582737	2.52892	1.63055	2.42854	1.64545	2.57154	1.20309	5.18281	1.59535	6.86756	2.05361	3.63719	0.582194	2.52877	0.945762	4.0831	1.35751	5.89007	1.51085	6.50961	1.8809	8.08896	2.14173	8.83849
1.62275	2.42768	0.589001	2.53076	1.6245	2.42787	1.63997	2.57225	1.20178	5.1262	1.60262	6.831	2.05416	3.65308	0.588456	2.5306	0.945048	4.03977	1.36663	5.87085	1.51164	6.44891	1.88456	8.05562	2.14229	8.75741
1.61672	2.42703	0.595283	2.53265	1.61846	2.42722	1.63441	2.57285	1.20045	5.07063	1.60974	6.79456	2.05473	3.66916	0.594737	2.53248	0.944361	3.99741	1.37541	5.85059	1.51282	6.39102	1.88895	8.01566	2.14304	8.67862
1.6107	2.4264	0.601579	2.53455	1.61244	2.42658	1.62879	2.57334	1.19911	5.01609	1.61671	6.75812	2.05534	3.68542	0.601032	2.53439	0.943705	3.956	1.38379	5.82901	1.51446	6.33618	1.89404	7.96926	2.144	8.60213
1.60469	2.42578	0.607884	2.53646	1.60643	2.42596	1.6231	2.57374	1.19776	4.96256	1.62347	6.72157	2.05597	3.70187	0.607336	2.53629	0.943083	3.91551	1.39168	5.80579	1.51665	6.28468	1.89979	7.91656	2.14502	8.53737
1.5987	2.42519	0.614194	2.53835	1.60043	2.42536	1.61736	2.57405	1.19642	4.91002	1.63001	6.68479	2.05663	3.71851	0.613646	2.53819	0.942496	3.87595	1.39898	5.78064	1.51948	6.23678	1.9054	7.86435	2.14604	8.48356
1.59272	2.42461	0.620509	2.54022	1.59445	2.42477	1.61156	2.57427	1.19506	4.85848	1.63629	6.64764	2.05732	3.73534	0.61996	2.54006	0.941947	3.83728	1.40563	5.75326	1.52303	6.1927	1.91088	7.81254	2.147	8.44003
1.58676	2.42405	0.626825	2.54207	1.58849	2.42421	1.60572	2.57443	1.19372	4.8079	1.64228	6.61002	2.05804	3.75237	0.626276	2.54191	0.941437	3.79949	1.41155	5.72342	1.52735	6.15257	1.91619	7.76105	2.14782	8.40624
1.58082	2.42351	0.633142	2.54388	1.58254	2.42366	1.59983	2.57452	1.19238	4.75827	1.64796	6.57181	2.05878	3.76959	0.632593	2.54372	0.940969	3.76256	1.41668	5.69099	1.53249	6.1164	1.92132	7.70977	2.14847	8.38174
1.57489	2.42299	0.639458	2.54566	1.57661	2.42314	1.59391	2.57454	1.19104	4.70958	1.65327	6.53291	2.05956	3.78701	0.638909	2.5455	0.940544	3.72648	1.42101	5.65595	1.53842	6.08406	1.92625	7.65864	2.1489	8.36622
1.56898	2.4225	0.645773	2.5474	1.57069	2.42264	1.58795	2.57451	1.18972	4.66182	1.65822	6.49324	2.06036	3.80463	0.645224	2.54725	0.940163	3.69122	1.42456	5.61846	1.54512	6.0553	1.93096	7.60756	2.14955	8.34412
1.56309	2.42204	0.652086	2.5491	1.5648	2.42217	1.58196	2.57443	1.18841	4.61496	1.66276	6.45272	2.0612	3.82245	0.651537	2.54895	0.939829	3.65678	1.42736	5.57877	1.55252	6.02978	1.93542	7.55648	2.1503	8.32038
1.55722	2.4216	0.658396	2.55076	1.55892	2.42172	1.57594	2.57431	1.18711	4.569	1.66688	6.41131	2.06206	3.84048	0.657848	2.55062	0.939543	3.62314	1.4295	5.53719	1.56055	6.00711	1.93964	7.50532	2.15137	8.28858
1.55137	2.42119	0.664703	2.55238	1.55306	2.4213	1.5699	2.57414	1.18584	4.52391	1.67058	6.369	2.06294	3.85871	0.664155	2.55224	0.939305	3.59028	1.43105	5.4941	1.56911	5.98689	1.94358	7.45403	2.15282	8.24914
1.54554	2.42081	0.671006	2.55395	1.54723	2.42091	1.56383	2.57393	1.18458	4.47968	1.67384	6.3258	2.06386	3.87716	0.670459	2.55382	0.939117	3.55818	1.4321	5.44985	1.57813	5.96878	1.94725	7.40258	2.15474	8.20261
1.53973	2.42046	0.677306	2.55549	1.54141	2.42055	1.55775	2.57369	1.18334	4.43629	1.67668	6.28176	2.0648	3.89581	0.676759	2.55535	0.938981	3.52683	1.43273	5.40477	1.58755	5.95243	1.95062	7.35092	2.15721	8.14963
1.53395	2.42014	0.683601	2.55698	1.53562	2.42023	1.55164	2.57341	1.18213	4.39374	1.67911	6.23692	2.06577	3.91468	0.683054	2.55685	0.938897	3.49621	1.433	5.35913	1.59728	5.93756	1.9537	7.29905	2.16034	8.09095
1.52819	2.41986	0.689891	2.55842	1.52985	2.41994	1.54552	2.5731	1.18094	4.352	1.68113	6.19138	2.06677	3.93377	0.689345	2.5583	0.938866	3.46632	1.43297	5.31319	1.60729	5.92396	1.95648	7.24696	2.1638	8.03448
1.52245	2.41961	0.696176	2.55983	1.5241	2.41968	1.53938	2.57277	1.17978	4.31106	1.68278	6.14523	2.06779	3.95308	0.69563	2.55971	0.938891	3.43713	1.4327	5.26712	1.61753	5.9114	1.95896	7.19466	2.16759	7.98017
1.51673	2.4194	0.702456	2.56119	1.51838	2.41946	1.53323	2.57241	1.17865	4.2709	1.68407	6.09857	2.06884	3.97261	0.70191	2.56107	0.93897	3.40862	1.43223	5.2211	1.62795	5.89975	1.96115	7.14217	2.1717	7.92794
1.51105	2.41924	0.70873	2.56251	1.51269	2.41928	1.52706	2.57202	1.17754	4.23151	1.68504	6.05152	2.06991	3.99236	0.708185	2.56239	0.939106	3.3808	1.43159	5.17525	1.63853	5.88885	1.96305	7.08952	2.17612	7.87773
1.50539	2.41911	0.714998	2.56378	1.50702	2.41914	1.52089	2.57161	1.17647	4.19288	1.68572	6.00418	2.07101	4.01235	0.714454	2.56367	0.9393	3.35364	1.43082	5.12966	1.64924	5.87859	1.96468	7.03676	2.18085	7.82945
1.49976	2.41903	0.72126	2.56501	1.50138	2.41905	1.5147	2.57118	1.17542	4.155	1.68612	5.95665	2.07214	4.03256	0.720716	2.56491	0.939552	3.32713	1.42993	5.08442	1.66006	5.86889	1.96604	6.98392	2.18587	7.783
1.49415	2.41899	0.727515	2.5662	1.49577	2.419	1.5085	2.57073	1.17441	4.11784	1.68627	5.90904	2.07329	4.053	0.726971	2.5661	0.939863	3.30126	1.42895	5.0396	1.67097	5.85966	1.96716	6.93108	2.19117	7.7383
1.48858	2.41901	0.733763	2.56734	1.49019	2.419	1.50229	2.57026	1.17343	4.08139	1.68621	5.86142	2.07447	4.07368	0.73322	2.56724	0.940233	3.27601	1.4279	4.99523	1.68195	5.85084	1.96804	6.87827	2.19674	7.69525
1.48303	2.41907	0.740003	2.56844	1.48463	2.41905	1.49608	2.56977	1.17249	4.04565	1.68595	5.81389	2.07568	4.09459	0.739461	2.56835	0.940665	3.25137	1.42678	4.95135	1.693	5.84235	1.96871	6.82558	2.20255	7.65375
1.47752	2.41918	0.746236	2.5695	1.47911	2.41915	1.48986	2.56926	1.17159	4.01059	1.68552	5.76651	2.0769	4.11575	0.745695	2.56941	0.941158	3.22734	1.42561	4.908	1.70408	5.83416	1.96919	6.77305		
1.47204	2.41935	0.752461	2.57051	1.47363	2.4193	1.48363	2.56874	1.17072	3.97621	1.68493	5.71935	2.07816	4.13715	0.75192	2.57042	0.941714	3.20389	1.42441	4.8652	1.7152	5.8262	1.96949	6.72075		
1.4666	2.41958	0.758677	2.57147	1.46817	2.41951	1.4774	2.56821	1.16989	3.94249	1.6842	5.67245	2.07943	4.15879	0.758137	2.57139	0.942333	3.18103	1.42317	4.82296	1.72634	5.81843	1.96964	6.66874		
1.46119	2.41986	0.764884	2.57239	1.46275	2.41978	1.47116	2.56766	1.1691	3.90943	1.68335	5.62588	2.08073	4.18069	0.764345	2.57231	0.943016	3.15873	1.42191	4.7813	1.73748	5.81081	1.96965	6.61708		
1.45581	2.42021	0.771082	2.57327	1.45736	2.4201	1.46491	2.56711	1.16834	3.877	1.6824	5.57966	2.08206	4.20283	0.770544	2.57319	0.943763	3.13699	1.42063	4.74021	1.74863	5.80328	1.96955	6.56584		
1.45047	2.42062	0.777269	2.57409	1.45201	2.42049	1.45867	2.56653	1.16763	3.84519	1.68135	5.53383	2.0834	4.22523	0.776732	2.57402	0.944577	3.11579	1.41933	4.69972	1.75975	5.79581	1.96935	6.51508		
1.44517	2.42109	0.783446	2.57487	1.4467	2.42095	1.45241	2.56595	1.16696	3.814	1.68022	5.48843	2.08477	4.24789	0.782909	2.57481	0.945457	3.09514	1.41803	4.65981	1.77084	5.78834	1.96909	6.46487		
1.4399	2.42163	0.789611	2.5756	1.44142	2.42147	1.44616	2.56536	1.16633	3.78342	1.67901	5.44347	2.08617	4.2708	0.789075	2.57554	0.946405	3.07501	1.41673	4.6205	1.78187	5.78081	1.96878	6.41526		
1.43468	2.42224	0.795764	2.57628	1.43618	2.42205	1.4399	2.56476	1.16575	3.75343	1.67775	5.39897	2.08758	4.29398	0.795229	2.57623	0.947421	3.05541	1.41543	4.58177	1.79283	5.77315	1.96846	6.36634		
1.42949	2.42292	0.801903	2.57691	1.43098	2.42271	1.43365	2.56416	1.16521	3.72402	1.67643	5.35495	2.08902	4.31743	0.80137	2.57686	0.948507	3.03632	1.41413	4.54363	1.80369	5.76529	1.96815	6.31819		
1.42434	2.42367	0.808029	2.57749	1.42582	2.42344	1.42739	2.56354	1.16471	3.69518	1.67506	5.31143	2.09047	4.34114	0.807498	2.57744	0.949663	3.01773	1.41284	4.50608	1.81442	5.75712	1.96789	6.2709		
1.41923	2.4245	0.814141	2.578	1.4207	2.42425	1.42113	2.56292	1.16426	3.6669	1.67364	5.26841	2.09195	4.36512	0.81361	2.57796	0.950892	2.99964	1.41156	4.46911	1.82498	5.74853	1.96772	6.22459		
1.41416	2.4254	0.820236	2.57847	1.41562	2.42513	1.41487	2.5623	1.16385	3.63917	1.6722	5.2259	2.09345	4.38938	0.819707	2.57843	0.952193	2.98204	1.41029	4.43271	1.83531	5.73936	1.96769	6.17939		
1.40914	2.42638	0.826314	2.57887	1.41058	2.42609	1.40862	2.56167	1.16349	3.61198	1.67072	5.18391	2.09497	4.41392	0.825786	2.57883	0.953569	2.96492	1.40904	4.39688	1.84535	5.72943	1.96787	6.13549		
1.40415	2.42744	0.832373	2.5792	1.40559	2.42712	1.40236	2.56105	1.16317	3.58532	1.66923	5.14244	2.09651	4.43874	0.831847	2.57918	0.955021	2.94828	1.4078	4.36162	1.85502	5.71847	1.96832	6.09308		
1.39921	2.42858	0.838412	2.57947	1.40063	2.42824	1.39611	2.56042	1.16291	3.55918	1.66771	5.1015	2.09806	4.46384	0.837888	2.57945	0.95655	2.93212	1.40658	4.32691	1.86421	5.70621	1.96916	6.05245		
1.3943	2.4298	0.84443	2.57968	1.39572	2.42944	1.38987	2.5598	1.16269	3.53356	1.66617	5.06108	2.09964	4.48923	0.843908	2.57966	0.958159	2.91642	1.40538	4.29275	1.87278	5.69226	1.9705	6.01391		
1.38944	2.43111	0.850424	2.5798	1.39084	2.43072	1.38362	2.55918	1.16252	3.50844	1.66462	5.02118	2.10123	4.5149	0.849904	2.57979	0.95985	2.90119	1.40421	4.25914	1.88061	5.67623	1.97248	5.97785		
1.38462	2.4325	0.856392	2.57985	1.38601	2.43209	1.37739	2.55857	1.1624	3.48381	1.66306	4.98181	2.10283	4.54087	0.855875	2.57985	0.961624	2.88643	1.40305	4.22606	1.88753	5.65773	1.97525	5.94468		
1.37985	2.43397	0.862332	2.57981	1.38122	2.43354	1.37117	2.55797	1.16232	3.45967	1.6615	4.94296	2.10446	4.56714	0.861817	2.57982	0.963484	2.87212	1.40192	4.19351	1.89344	5.63645	1.97896	5.91475		
1.37511	2.43553	0.868242	2.57968	1.37648	2.43507	1.36495	2.55738	1.1623	3.436	1.65993	4.90463	2.1061	4.5937	0.86773	2.5797	0.965433	2.85827	1.40082	4.16149	1.89826	5.61226	1.9837	5.88832		
1.37042	2.43718	0.874118	2.57946	1.37177	2.43669	1.35875	2.55681	1.16233	3.41281	1.65837	4.86682	2.10775	4.62056	0.873609	2.57948	0.967474	2.84487	1.39974	4.12998	1.90201	5.58525	1.98951	5.86541		
1.36577	2.43891	0.879957	2.57913	1.36711	2.4384	1.35256	2.55627	1.16241	3.39007	1.6568	4.82952	2.10942	4.64773	0.879451	2.57916	0.96961	2.83194	1.39869	4.09898	1.90478	5.55572	1.99636	5.84583		
1.36115	2.44073	0.885756	2.57869	1.36248	2.4402	1.34639	2.55575	1.16254	3.36779	1.65524	4.79274	2.1111	4.6752	0.885254	2.57873	0.971845	2.81947	1.39767	4.06847	1.90668	5.5241	2.00413	5.82921		
1.35658	2.44264	0.891511	2.57812	1.3579	2.44208	1.34024	2.55528	1.16272	3.34596	1.65368	4.75645	2.1128	4.70299	0.891013	2.57818	0.974183	2.80746	1.39668	4.03847	1.90787	5.49084	2.0127	5.8151		
1.35205	2.44463	0.897218	2.57743	1.35335	2.44405	1.33412	2.55484	1.16296	3.32456	1.65214	4.72067	2.1145	4.73108	0.896724	2.57749	0.976628	2.79591	1.39572	4.00894	1.90849	5.45637	2.02192	5.80304		
1.34755	2.44671	0.902871	2.57659	1.34885	2.4461	1.32803	2.55447	1.16325	3.30359	1.6506	4.68538	2.11622	4.75949	0.902382	2.57667	0.979185	2.78484	1.39479	3.9799	1.90864	5.42105	2.03165	5.79262		
1.3431	2.44888	0.908466	2.5756	1.34438	2.44825	1.32198	2.55416	1.16359	3.28305	1.64907	4.65059	2.11794	4.78821	0.907983	2.57569	0.98186	2.77424	1.3939	3.95133	1.90843	5.38517	2.0418	5.78351		
1.33868	2.45113	0.913998	2.57444	1.33995	2.45047	1.31597	2.55394	1.16398	3.26293	1.64756	4.61628	2.11967	4.81726	0.91352	2.57454	0.984657	2.76412	1.39303	3.92322	1.90794	5.34895	2.05228	5.77545		
1.33429	2.45347	0.919461	2.5731	1.33556	2.45279	1.31002	2.55382	1.16444	3.24321	1.64605	4.58245	2.12141	4.84662	0.918989	2.57322	0.987583	2.75449	1.39221	3.89557	1.90722	5.31256	2.06302	5.76821		
1.32994	2.45589	0.924848	2.57157	1.33119	2.45518	1.30413	2.55384	1.16494	3.2239	1.64457	4.54909	2.12315	4.87631	0.924383	2.57171	0.990642	2.74536	1.39141	3.86837	1.90631	5.27613	2.07396	5.76163		
1.32562	2.45839	0.930155	2.56984	1.32687	2.45766	1.29833	2.55401	1.1655	3.20499	1.6431	4.5162	2.1249	4.90632	0.929698	2.57	0.993842	2.73673	1.39065	3.84161	1.90526	5.23977	2.08507	5.7556		
1.32133	2.46097	0.935376	2.5679	1.32257	2.46022	1.29262	2.55437	1.16612	3.18648	1.64165	4.48377	2.12665	4.93666	0.934926	2.56807	0.997186	2.7286	1.38993	3.81529	1.9041	5.20354	2.09631	5.75001		
1.31708	2.46363	0.940506	2.56572	1.3183	2.46285	1.28702	2.55496	1.1668	3.16835	1.64021	4.4518	2.12839	4.96732	0.940064	2.56592	1.00068	2.72098	1.38924	3.78941	1.90284	5.16752	2.10767	5.74479		
1.31284	2.46635	0.945539	2.56332	1.31406	2.46556	1.28155	2.55581	1.16753	3.1506	1.6388	4.42029	2.13014	4.99831	0.945106	2.56354	1.00433	2.71387	1.38859	3.76394	1.90151	5.13173	2.1191	5.73987		
1.30863	2.46915	0.950474	2.56068	1.30985	2.46833	1.27623	2.55697	1.16833	3.13323	1.63741	4.38921	2.13188	5.02962	0.95005	2.56092	1.00813	2.70727	1.38797	3.73889	1.90011	5.09623	2.13061	5.73519		
1.30444	2.47201	0.955309	2.55781	1.30565	2.47117	1.27108	2.55847	1.16918	3.11623	1.63604	4.35858	2.13361	5.06126	0.954893	2.55807	1.01209	2.70116	1.3874	3.71425	1.89866	5.06103	2.14218	5.73073		
1.30027	2.47492	0.960041	2.5547	1.30148	2.47407	1.2661	2.56034	1.17009	3.0996	1.63469	4.32838	2.13534	5.09323	0.959634	2.55497	1.01621	2.69555	1.38686	3.69002	1.89717	5.02615	2.15379	5.72644		
1.29611	2.47788	0.964675	2.55136	1.29731	2.47702	1.26129	2.56258	1.17106	3.08333	1.63337	4.29861	2.13705	5.12552	0.964276	2.55166	1.02048	2.69041	1.38636	3.66618	1.89566	4.99161	2.16543	5.7223		
1.29195	2.48088	0.969211	2.54781	1.29315	2.48001	1.25666	2.5652	1.1721	3.06743	1.63207	4.26927	2.13874	5.15813	0.968821	2.54813	1.0249	2.68573	1.3859	3.64274	1.89411	4.95743	2.1771	5.71826		
1.2878	2.4839	0.973657	2.54406	1.289	2.48303	1.25219	2.56817	1.1732	3.05187	1.63079	4.24033	2.14042	5.19106	0.973274	2.5444	1.02946	2.68148	1.38548	3.61968	1.89255	4.9236	2.18878	5.71432		
1.28363	2.48694	0.978017	2.54014	1.28484	2.48606	1.24787	2.57148	1.17436	3.03667	1.62954	4.21181	2.14207	5.2243	0.977641	2.54049	1.03417	2.67763	1.3851	3.59701	1.89097	4.89014	2.20047	5.71044		
1.27945	2.48996	0.9823	2.53607	1.28066	2.48909	1.24368	2.57508	1.17559	3.02182	1.62832	4.1837	2.1437	5.25785	0.98193	2.53643	1.039	2.67416	1.38476	3.5747	1.88938	4.85705				
1.27523	2.49296	0.986514	2.53187	1.27646	2.4921	1.23959	2.57895	1.17689	3.00732	1.62712	4.15598	2.14529	5.2917	0.98615	2.53223	1.04395	2.67104	1.38446	3.55277	1.88779	4.82434				
1.27098	2.49589	0.990669	2.52756	1.27221	2.49505	1.2356	2.58303	1.17825	2.99316	1.62595	4.12866	2.14684	5.32584	0.99031	2.52794	1.04901	2.66824	1.3842	3.5312	1.88619	4.792				
1.26666	2.49874	0.994775	2.52318	1.26792	2.49793	1.23167	2.5873	1.17969	2.97935	1.62481	4.10173	2.14834	5.36026	0.99442	2.52357	1.05417	2.66572	1.38399	3.50998	1.88459	4.76003				
1.26227	2.50146	0.99884	2.51875	1.26355	2.50069	1.22779	2.59172	1.1812	2.96588	1.62369	4.07519	2.14979	5.39494	0.998489	2.51914	1.05942	2.66347	1.38381	3.48912	1.883	4.72845				
1.25778	2.50401	1.00288	2.5143	1.25909	2.50329	1.22395	2.59625	1.18278	2.95275	1.62261	4.04902	2.15118	5.42987	1.00253	2.51469	1.06476	2.66145	1.38368	3.46861	1.88141	4.69723				
1.25317	2.50635	1.00689	2.50984	1.25452	2.5057	1.22013	2.60087	1.18445	2.93996	1.62156	4.02322	2.1525	5.46503	1.00654	2.51023	1.07017	2.65963	1.38359	3.44844	1.87982	4.6664				
1.24843	2.50845	1.01089	2.5054	1.24982	2.50787	1.21631	2.60554	1.18619	2.92752	1.62053	3.99779	2.15374	5.50039	1.01054	2.50578	1.07565	2.65801	1.38354	3.4286	1.87824	4.63593				
1.24354	2.51026	1.01488	2.50099	1.24497	2.50977	1.21248	2.61024	1.18801	2.91542	1.61954	3.97272	2.15488	5.53592	1.01453	2.50137	1.08119	2.65654	1.38354	3.40909	1.87668	4.60583				
1.23849	2.51177	1.01888	2.49664	1.23997	2.51137	1.20862	2.61494	1.18992	2.90367	1.61857	3.94802	2.15591	5.57159	1.01853	2.49702	1.08678	2.65523	1.38358	3.38992	1.87512	4.5761				
1.23329	2.51298	1.02288	2.49236	1.23481	2.51266	1.20474	2.6196	1.19193	2.89227	1.61764	3.92366	2.15681	5.60736	1.02253	2.49273	1.09242	2.65404	1.38366	3.37106	1.87358	4.54674				
1.22793	2.51388	1.0269	2.48816	1.2295	2.51365	1.2008	2.6242	1.19402	2.88123	1.61674	3.89965	2.15756	5.64317	1.02655	2.48852	1.0981	2.65297	1.38378	3.35252	1.87205	4.51773				
1.22243	2.5145	1.03094	2.48406	1.22404	2.51435	1.19679	2.62871	1.19622	2.87055	1.61587	3.87599	2.15815	5.67897	1.03058	2.48441	1.10382	2.652	1.38395	3.3343	1.87054	4.48908				
1.21681	2.51487	1.035	2.48006	1.21845	2.51479	1.19272	2.6331	1.19852	2.86023	1.61504	3.85266	2.15854	5.71469	1.03464	2.4804	1.10957	2.65112	1.38417	3.31638	1.86904	4.46079				
1.21107	2.515	1.03909	2.47617	1.21274	2.51499	1.18856	2.63736	1.20093	2.85029	1.61424	3.82967	2.1587	5.75025	1.03873	2.47651	1.11535	2.65032	1.38443	3.29876	1.86757	4.43285				
1.20524	2.51494	1.04322	2.47241	1.20693	2.51498	1.18431	2.64145	1.20346	2.84073	1.61347	3.807	2.1586	5.78556	1.04286	2.47273	1.12115	2.64958	1.38473	3.28145	1.8661	4.40526				
1.19932	2.51471	1.04738	2.46878	1.20104	2.51479	1.17996	2.64537	1.20611	2.83156	1.61273	3.78466	2.15821	5.8205	1.04702	2.46909	1.12698	2.64891	1.38508	3.26443	1.86466	4.37801				
1.19334	2.51433	1.05159	2.46529	1.19508	2.51445	1.17551	2.64909	1.20889	2.82279	1.61203	3.76264	2.15748	5.85497	1.05122	2.46558	1.13283	2.6483	1.38548	3.2477	1.86324	4.3511				
1.1873	2.51383	1.05584	2.46193	1.18905	2.51398	1.17095	2.65261	1.2118	2.81443	1.61136	3.74094	2.15637	5.88883	1.05547	2.46222	1.13869	2.64773	1.38592	3.23125	1.86184	4.32452				
1.18121	2.51321	1.06014	2.45873	1.18298	2.5134	1.16629	2.65592	1.21486	2.80649	1.61073	3.71954	2.15483	5.92194	1.05976	2.459	1.14457	2.6472	1.38641	3.2151	1.86046	4.29828				
1.17509	2.51251	1.06448	2.45567	1.17686	2.51272	1.16151	2.65903	1.21806	2.79897	1.61013	3.69846	2.15282	5.95418	1.0641	2.45593	1.15047	2.6467	1.38694	3.19921	1.8591	4.27237				
1.16892	2.51172	1.06889	2.45277	1.17071	2.51196	1.15664	2.66193	1.22142	2.79189	1.60957	3.67767	2.1503	5.9854	1.0685	2.45302	1.15637	2.64624	1.38752	3.18361	1.85777	4.24678				
1.16273	2.51086	1.07334	2.45003	1.16452	2.51112	1.15167	2.66464	1.22494	2.78523	1.60904	3.65719	2.14723	6.01549	1.07296	2.45026	1.16229	2.6458	1.38815	3.16828	1.85646	4.22152				
