Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
2.03484	2.41885	0.486002	2.85124	2.03708	2.42163	0.791601	2.15036	1.26171	-1.16368	1.53162	2.20747	2.02188	-1.06923	0.449751	2.85273	0.849692	-0.672174	1.14874	2.14622	1.6506	-1.23524	1.94262	2.03221
2.02927	2.41186	0.492559	2.82846	2.0315	2.4147	0.796559	2.14514	1.25909	-1.10491	1.5367	2.19252	2.01943	-1.05175	0.456355	2.86798	0.848235	-0.587738	1.15368	2.13697	1.6478	-1.19788	1.9473	2.02422
2.02371	2.40477	0.499055	2.79865	2.02594	2.40765	0.8015	2.1358	1.25661	-1.04385	1.54174	2.17615	2.01702	-1.03157	0.462986	2.87626	0.846979	-0.497602	1.1586	2.1252	1.64508	-1.15824	1.95196	2.01424
2.01817	2.39755	0.505474	2.76181	2.02039	2.40044	0.806415	2.1224	1.25427	-0.980384	1.54674	2.15829	2.01467	-1.00873	0.469628	2.87762	0.845939	-0.401704	1.16349	2.1109	1.64245	-1.11631	1.9566	2.00227
2.01265	2.39029	0.5118	2.71794	2.01486	2.39319	0.811295	2.10511	1.25208	-0.914468	1.5517	2.13891	2.01237	-0.98325	0.476265	2.87207	0.845126	-0.300068	1.16834	2.09408	1.63993	-1.07209	1.9612	1.98829
2.00714	2.38287	0.518017	2.66703	2.00935	2.38586	0.815511	2.08692	1.25005	-0.846065	1.55661	2.11794	2.01013	-0.955222	0.482882	2.85959	0.844614	-0.206839	1.17315	2.07487	1.6375	-1.02567	1.96577	1.97234
2.00165	2.37535	0.524108	2.60923	2.00385	2.37839	0.819074	2.06904	1.24818	-0.775103	1.56147	2.09534	2.00796	-0.924656	0.489462	2.8401	0.844329	-0.123878	1.17792	2.0533	1.63519	-0.977003	1.9703	1.95443
1.99618	2.36778	0.530058	2.54461	1.99837	2.37084	0.821995	2.05263	1.24648	-0.70166	1.56628	2.07115	2.00586	-0.891574	0.495989	2.81362	0.844203	-0.0528926	1.18263	2.02928	1.633	-0.926104	1.97479	1.93451
1.99073	2.36011	0.535851	2.47338	1.99291	2.36321	0.824288	2.03874	1.24494	-0.625674	1.57103	2.04533	2.00385	-0.856025	0.502446	2.78012	0.844176	0.00495812	1.18728	2.00291	1.63092	-0.873014	1.97923	1.9126
1.98529	2.35239	0.541472	2.39589	1.98747	2.35549	0.825964	2.02777	1.24359	-0.547089	1.57572	2.0178	2.00191	-0.817959	0.508818	2.73957	0.844198	0.0481283	1.19187	1.97426	1.62897	-0.817736	1.98362	1.88871
1.97987	2.34456	0.546908	2.31246	1.98204	2.34768	0.827031	2.02057	1.24242	-0.466018	1.58034	1.98851	2.00007	-0.777497	0.515089	2.69201	0.84423	0.0762417	1.19639	1.94327	1.62714	-0.760281	1.98795	1.86276
1.97447	2.33667	0.552144	2.2236	1.97663	2.33983	0.828559	2.00992	1.24144	-0.382537	1.5849	1.95755	1.99833	-0.734658	0.521241	2.63747	0.844304	0.117413	1.20084	1.91008	1.62546	-0.70067	1.99221	1.83481
1.96909	2.32873	0.557169	2.12998	1.97124	2.33196	0.830211	1.99768	1.24065	-0.296656	1.58938	1.92491	1.99668	-0.689411	0.52726	2.57604	0.844419	0.162678	1.20521	1.87473	1.62391	-0.638941	1.99641	1.80484
1.96372	2.32077	0.561973	2.03229	1.96587	2.32397	0.83244	1.98035	1.24007	-0.208537	1.59378	1.89056	1.99514	-0.641837	0.533129	2.50789	0.844636	0.225437	1.20949	1.83723	1.62251	-0.575104	2.00054	1.77287
1.95838	2.31274	0.566548	1.93126	1.96052	2.31592	0.835231	1.95715	1.23969	-0.118284	1.5981	1.85443	1.99372	-0.591952	0.538833	2.43331	0.845012	0.306516	1.21369	1.79768	1.62126	-0.509318	2.0046	1.73889
1.95305	2.3046	0.570886	1.82786	1.95518	2.30786	0.838561	1.92736	1.23952	-0.0260649	1.60234	1.81669	1.99241	-0.539863	0.544359	2.35267	0.845623	0.407145	1.21779	1.75621	1.62016	-0.441615	2.00857	1.70294
1.94774	2.29653	0.574983	1.723	1.94987	2.2998	0.8424	1.88987	1.23957	0.0678905	1.60648	1.77731	1.99123	-0.485635	0.549691	2.26631	0.846562	0.52843	1.22179	1.71291	1.61922	-0.372052	2.01245	1.66508
1.94245	2.28844	0.578837	1.61766	1.94457	2.29167	0.846709	1.84365	1.23984	0.16337	1.61054	1.73633	1.99017	-0.429256	0.554817	2.17487	0.847944	0.671393	1.22569	1.6679	1.61844	-0.300749	2.01625	1.62527
1.93718	2.28025	0.582448	1.51288	1.93929	2.28354	0.850908	1.79424	1.24032	0.260139	1.6145	1.69387	1.98925	-0.370842	0.559727	2.07901	0.84966	0.817911	1.22949	1.62132	1.61783	-0.227796	2.01996	1.58357
1.93193	2.27213	0.585818	1.4096	1.93403	2.2754	0.854989	1.7417	1.24104	0.357876	1.61836	1.64995	1.98846	-0.310485	0.564411	1.97944	0.851718	0.967268	1.23317	1.57335	1.61739	-0.153375	2.02356	1.54017
1.9267	2.26403	0.588953	1.30873	1.92879	2.26726	0.858946	1.6861	1.24198	0.456231	1.62211	1.60473	1.98781	-0.248364	0.568862	1.87704	0.854124	1.11863	1.23675	1.52429	1.61712	-0.0776283	2.02706	1.49512
1.92148	2.25589	0.591858	1.21113	1.92357	2.25918	0.86277	1.62768	1.24298	0.542238	1.62576	1.55833	1.98731	-0.184547	0.573073	1.77277	0.85688	1.27107	1.23977	1.48067	1.61703	-0.000768923	2.03046	1.44846
1.91628	2.2478	0.594542	1.11752	1.91837	2.25107	0.866457	1.56676	1.24397	0.615632	1.6293	1.51085	1.98696	-0.11917	0.577043	1.66754	0.859989	1.42361	1.24227	1.44304	1.61712	0.0769977	2.03375	1.40039
1.91111	2.23976	0.597015	1.02853	1.91318	2.24299	0.870001	1.50356	1.24489	0.67617	1.63273	1.46247	1.98676	-0.0524276	0.580769	1.56233	0.86345	1.57528	1.2443	1.41164	1.61739	0.155554	2.03692	1.35105
1.90595	2.23181	0.599289	0.94474	1.90802	2.23496	0.873396	1.43827	1.24567	0.723972	1.63605	1.41341	1.98672	0.0155685	0.584253	1.45824	0.867259	1.72502	1.24587	1.38676	1.61784	0.234589	2.03998	1.30057
1.90081	2.22389	0.601375	0.866436	1.90287	2.22702	0.876638	1.37127	1.24628	0.758881	1.63926	1.36376	1.98684	0.0845348	0.587498	1.35613	0.871411	1.87185	1.247	1.36841	1.61847	0.313851	2.04292	1.24919
1.89569	2.21604	0.603287	0.79391	1.89774	2.2192	0.879724	1.30295	1.24669	0.781184	1.64235	1.31384	1.98711	0.154279	0.590511	1.25685	0.875897	2.01484	1.24772	1.35652	1.61929	0.393127	2.04575	1.19712
1.89058	2.20831	0.605039	0.727373	1.89263	2.21141	0.882651	1.23352	1.24729	0.813405	1.64532	1.26387	1.98755	0.224626	0.593298	1.16129	0.880709	2.15325	1.24874	1.33952	1.62028	0.472139	2.04845	1.14462
1.8855	2.2007	0.606644	0.666808	1.88753	2.20373	0.885416	1.16339	1.24798	0.848127	1.64818	1.2141	1.98815	0.295375	0.59587	1.07007	0.885834	2.28628	1.24984	1.32121	1.62146	0.550621	2.05103	1.09184
1.88043	2.19324	0.608116	0.612183	1.88246	2.19621	0.88802	1.09295	1.24895	0.894986	1.65092	1.16472	1.98891	0.366194	0.598236	0.98374	0.891259	2.41329	1.2513	1.29623	1.62283	0.628265	2.05349	1.03908
1.87537	2.18593	0.609469	0.563503	1.8774	2.18885	0.89046	1.02254	1.25027	0.953858	1.65355	1.11608	1.98984	0.436859	0.60041	0.902782	0.896971	2.53378	1.25312	1.26467	1.62436	0.704816	2.05582	0.986672
1.87034	2.17886	0.610716	0.520491	1.87236	2.18168	0.892738	0.952509	1.25196	1.02423	1.65607	1.06844	1.99093	0.507146	0.602403	0.827513	0.902952	2.64731	1.25525	1.2268	1.62608	0.779988	2.05804	0.934802
1.86532	2.17196	0.611871	0.482952	1.86733	2.17467	0.894856	0.883252	1.2541	1.10543	1.65848	1.02202	1.99218	0.57682	0.604229	0.758128	0.909188	2.75362	1.25768	1.18282	1.62796	0.853575	2.06014	0.883797
1.86032	2.16528	0.612945	0.45072	1.86232	2.16789	0.896814	0.815078	1.25676	1.19654	1.66079	0.977236	1.99359	0.645562	0.605901	0.694725	0.91566	2.85248	1.26035	1.13339	1.63002	0.925237	2.06212	0.833934
1.85533	2.15895	0.613951	0.423464	1.85733	2.16145	0.898617	0.748252	1.25962	1.28512	1.66299	0.934314	1.99516	0.713102	0.607435	0.637315	0.922351	2.94381	1.26291	1.08532	1.63223	0.994805	2.06399	0.785478
1.85035	2.15295	0.614899	0.400959	1.85235	2.1553	0.900267	0.683162	1.26269	1.37083	1.6651	0.89344	1.99688	0.779333	0.608842	0.585832	0.929245	3.02748	1.26536	1.03894	1.63429	1.05363	2.06574	0.738738
1.84539	2.14731	0.615801	0.382756	1.84738	2.14952	0.90177	0.620075	1.26595	1.45338	1.66686	0.859762	1.99875	0.843899	0.610138	0.540132	0.936322	3.10352	1.2677	0.994728	1.63614	1.10218	2.0674	0.693963
1.84044	2.14213	0.616556	0.370293	1.84243	2.14418	0.903129	0.559125	1.2694	1.53238	1.66831	0.832607	2.00077	0.906601	0.611335	0.500033	0.943567	3.17198	1.26995	0.952994	1.63773	1.14127	2.06895	0.651362
1.83551	2.13748	0.617183	0.361978	1.83748	2.13929	0.90435	0.500561	1.27302	1.60765	1.66948	0.811299	2.00294	0.96726	0.612446	0.465335	0.95096	3.23279	1.2721	0.914183	1.63903	1.17134	2.0704	0.611131
1.83058	2.13345	0.617692	0.356696	1.83255	2.135	0.905439	0.444619	1.27682	1.67898	1.67038	0.795235	2.00524	1.02566	0.613482	0.435755	0.958486	3.28608	1.27417	0.878701	1.64	1.19321	2.07177	0.573589
1.82566	2.13008	0.61809	0.353555	1.82763	2.13133	0.906402	0.39138	1.28077	1.74614	1.67103	0.783762	2.00767	1.08167	0.614457	0.411041	0.966125	3.33189	1.27615	0.846934	1.64064	1.20686	2.07305	0.538933
1.82075	2.12758	0.61838	0.351633	1.82272	2.12846	0.907245	0.340956	1.28487	1.80895	1.67144	0.776817	2.01023	1.13511	0.615379	0.39092	0.973862	3.37017	1.27807	0.819295	1.64156	1.22607	2.07425	0.507269
1.81584	2.12602	0.618565	0.350665	1.81781	2.12653	0.907975	0.293479	1.28912	1.86723	1.67202	0.767166	2.01291	1.18579	0.616261	0.375037	0.981678	3.40103	1.27994	0.79621	1.64258	1.24689	2.07539	0.47873
1.81094	2.12555	0.618831	0.349705	1.8129	2.1256	0.908599	0.248903	1.29349	1.9209	1.67265	0.756893	2.0157	1.2337	0.61711	0.363176	0.989557	3.42444	1.28175	0.778149	1.64399	1.27432	2.07646	0.453512
1.80603	2.12644	0.619119	0.348963	1.808	2.12593	0.909124	0.207316	1.29798	1.96983	1.67349	0.743859	2.0186	1.27868	0.617937	0.355086	0.997481	3.44025	1.28353	0.765494	1.64582	1.30789	2.07748	0.431714
1.80112	2.12888	0.619509	0.348639	1.80309	2.1277	0.909556	0.168761	1.30258	2.01391	1.67454	0.728497	2.0216	1.3206	0.618749	0.350455	1.00543	3.44837	1.28528	0.758726	1.6481	1.34696	2.07845	0.413387
1.79621	2.13309	0.620004	0.349324	1.79818	2.13115	0.909903	0.133114	1.30728	2.05313	1.67577	0.711702	2.0247	1.35946	0.619554	0.349018	1.01339	3.4487	1.28703	0.758236	1.65085	1.39034	2.07939	0.398707
1.79128	2.1394	0.620604	0.351415	1.79326	2.13659	0.91017	0.100422	1.31206	2.08739	1.67718	0.694722	2.02788	1.39528	0.620359	0.35057	1.02135	3.44106	1.28878	0.764509	1.65411	1.43698	2.08029	0.387656
1.78634	2.14813	0.621313	0.355787	1.78832	2.14433	0.910366	0.0705994	1.31691	2.11664	1.67876	0.678888	2.03071	1.42401	0.621172	0.354862	1.02927	3.42523	1.29056	0.778046	1.65748	1.48015	2.08118	0.380129
1.78137	2.15966	0.622142	0.363122	1.78336	2.15469	0.910496	0.0435666	1.32182	2.1409	1.68031	0.667126	2.03317	1.44651	0.621997	0.361658	1.03715	3.40091	1.29237	0.799316	1.66094	1.51972	2.08194	0.376587
1.77637	2.17429	0.622989	0.372612	1.77838	2.16799	0.910567	0.0193202	1.32679	2.16006	1.68184	0.659633	2.03524	1.46387	0.622841	0.370806	1.04497	3.36784	1.29424	0.828775	1.66449	1.55565	2.08258	0.37576
1.77133	2.19227	0.623861	0.384205	1.77336	2.18464	0.910585	-0.00232443	1.33179	2.17414	1.68336	0.65651	2.03688	1.47675	0.623708	0.382045	1.0527	3.32578	1.2962	0.866905	1.66812	1.58786	2.08311	0.376576
1.76625	2.21381	0.624762	0.397729	1.7683	2.20476	0.910556	-0.0213865	1.33682	2.18316	1.68487	0.657988	2.0381	1.4857	0.624604	0.395245	1.06032	3.27442	1.29825	0.914131	1.67182	1.61631	2.08354	0.378326
1.76112	2.23894	0.625697	0.413023	1.76318	2.22844	0.910487	-0.0379488	1.34187	2.18709	1.6864	0.664073	2.03889	1.49123	0.625532	0.410268	1.06781	3.21344	1.30041	0.97085	1.67558	1.64104	2.08385	0.380056
1.75592	2.26738	0.626668	0.429899	1.75801	2.25559	0.910381	-0.0521992	1.34692	2.18594	1.68794	0.674843	2.04002	1.49882	0.626497	0.426862	1.07515	3.14271	1.30273	1.03741	1.6794	1.66201	2.08405	0.381482
1.75065	2.29862	0.62768	0.448225	1.75278	2.2858	0.910246	-0.0641217	1.35195	2.17972	1.68951	0.690445	2.04126	1.50664	0.627502	0.444973	1.08231	3.06211	1.3052	1.11401	1.68325	1.6792	2.08434	0.383919
1.74531	2.33187	0.628737	0.467898	1.74746	2.31837	0.910085	-0.0738916	1.35697	2.16845	1.69112	0.710771	2.04296	1.51667	0.62855	0.464429	1.08928	2.97168	1.30787	1.20087	1.68714	1.69274	2.08466	0.386946
1.73989	2.36608	0.62984	0.488757	1.74208	2.35232	0.909905	-0.081633	1.36196	2.15215	1.69279	0.735948	2.04511	1.52829	0.629645	0.485033	1.09602	2.87153	1.31074	1.2978	1.69106	1.70255	2.08509	0.391907
1.73439	2.40022	0.630992	0.510723	1.73661	2.3866	0.909709	-0.0873347	1.36691	2.13093	1.69452	0.765968	2.04774	1.54075	0.630789	0.506798	1.10253	2.7621	1.31386	1.40464	1.695	1.70866	2.08565	0.399363
1.72882	2.4332	0.632197	0.533607	1.73106	2.42016	0.909502	-0.0911744	1.3718	2.10483	1.69632	0.800681	2.05086	1.55318	0.631984	0.529582	1.10877	2.64402	1.31723	1.52094	1.69895	1.7112	2.08635	0.410243
1.72316	2.46422	0.633455	0.557427	1.72544	2.45203	0.909288	-0.0932041	1.37662	2.07398	1.69821	0.840119	2.05446	1.56462	0.633233	0.553242	1.11473	2.51812	1.32087	1.64588	1.7029	1.71024	2.08719	0.42546
1.71744	2.49271	0.634769	0.582045	1.71975	2.48158	0.909072	-0.0935597	1.38137	2.03842	1.7002	0.884155	2.05808	1.57312	0.634537	0.577707	1.12039	2.38555	1.32482	1.77852	1.70684	1.70577	2.08819	0.446121
1.71166	2.51835	0.636141	0.607318	1.71399	2.50845	0.908856	-0.0923093	1.38603	1.9983	1.70229	0.93265	2.06171	1.57869	0.635899	0.602903	1.12574	2.24763	1.32908	1.91757	1.71077	1.69789	2.08925	0.470111
1.70582	2.54114	0.637572	0.633248	1.70817	2.53238	0.908646	-0.0894869	1.39059	1.95388	1.70451	0.985462	2.06536	1.58133	0.637319	0.628721	1.13076	2.10595	1.33367	2.06158	1.71468	1.68678	2.09036	0.497377
1.69993	2.56116	0.639063	0.659689	1.7023	2.55342	0.908443	-0.0852924	1.39504	1.90527	1.70684	1.04234	2.06901	1.58114	0.6388	0.65507	1.13546	1.96215	1.3386	2.20892	1.71855	1.67239	2.09154	0.527856
1.694	2.57856	0.640616	0.686643	1.69639	2.57187	0.908252	-0.0796796	1.39938	1.85269	1.70932	1.10307	2.07266	1.57823	0.640342	0.681941	1.13982	1.81804	1.34386	2.35781	1.72239	1.65495	2.0928	0.561479
1.68804	2.59367	0.642232	0.713999	1.69043	2.58787	0.908076	-0.0727716	1.40359	1.79649	1.71193	1.16735	2.0763	1.57264	0.641947	0.709219	1.14385	1.6753	1.34948	2.50645	1.72619	1.63462	2.09413	0.598029
1.68203	2.60674	0.643911	0.741703	1.68445	2.60173	0.907916	-0.0646667	1.40767	1.73693	1.7147	1.23491	2.07992	1.56453	0.643615	0.736884	1.14755	1.53545	1.35543	2.65316	1.72994	1.61141	2.09556	0.637398
1.67601	2.61801	0.645655	0.769727	1.67843	2.61368	0.907777	-0.0554141	1.41161	1.67433	1.71763	1.30538	2.08352	1.55396	0.645348	0.764889	1.15093	1.40001	1.36172	2.7964	1.73363	1.5856	2.09707	0.679385
1.66995	2.6278	0.647463	0.797985	1.67238	2.62405	0.907661	-0.0450383	1.4154	1.60905	1.72073	1.37833	2.08709	1.54102	0.647145	0.793064	1.15401	1.27019	1.36834	2.93477	1.73725	1.55739	2.09869	0.723852
1.66388	2.63633	0.649337	0.826469	1.66632	2.63306	0.907569	-0.0336248	1.41903	1.54144	1.72399	1.45337	2.09063	1.52587	0.649007	0.821506	1.15679	1.1469	1.37526	3.06713	1.74081	1.52684	2.10041	0.770622
1.65779	2.64373	0.651277	0.855104	1.66023	2.64089	0.907505	-0.021253	1.42251	1.47196	1.72743	1.53008	2.09413	1.5087	0.650936	0.850157	1.1593	1.0308	1.38249	3.19264	1.7443	1.49428	2.10225	0.819422
1.65168	2.65018	0.653283	0.883849	1.65413	2.64771	0.907471	-0.00796262	1.42583	1.40104	1.73105	1.60794	2.09759	1.48957	0.652931	0.878837	1.16155	0.922393	1.39	3.31065	1.74771	1.45995	2.1042	0.870153
1.64556	2.65581	0.655356	0.912688	1.64801	2.65364	0.907469	0.0061899	1.42898	1.32907	1.73485	1.68654	2.101	1.46861	0.654992	0.907643	1.16356	0.821902	1.39777	3.42071	1.75104	1.42399	2.10626	0.922508
1.63942	2.66079	0.657495	0.941572	1.64188	2.65885	0.9075	0.0211397	1.43196	1.2565	1.73884	1.76538	2.10437	1.44609	0.657119	0.936547	1.16534	0.729286	1.40578	3.52265	1.75428	1.38675	2.10845	0.976224
1.63328	2.66518	0.659701	0.970443	1.63574	2.66348	0.907566	0.0368543	1.43478	1.18371	1.743	1.84399	2.10768	1.42212	0.659314	0.965429	1.16692	0.644489	1.41402	3.61647	1.75744	1.34851	2.11077	1.03113
1.62712	2.66905	0.661973	0.999307	1.62959	2.66753	0.90767	0.0533176	1.43742	1.11113	1.74735	1.92193	2.11093	1.39684	0.661575	0.994334	1.16832	0.567264	1.42247	3.70223	1.7605	1.30957	2.11321	1.08693
1.62096	2.67247	0.664313	1.02817	1.62343	2.67111	0.907812	0.0704848	1.4399	1.0392	1.75187	1.99866	2.11412	1.3705	0.663902	1.02318	1.16954	0.497231	1.43111	3.78012	1.76348	1.27018	2.11578	1.14333
1.61479	2.6755	0.666718	1.05699	1.61727	2.67437	0.907995	0.0882603	1.44222	0.968269	1.75657	2.07382	2.11725	1.34335	0.666296	1.05199	1.17061	0.433979	1.43992	3.85038	1.76637	1.23075	2.11849	1.20005
1.60861	2.67827	0.66919	1.08572	1.61109	2.67723	0.90822	0.106596	1.44437	0.898598	1.76144	2.14704	2.12032	1.31556	0.668757	1.08076	1.17155	0.377195	1.44888	3.91323	1.76916	1.19162	2.12132	1.2569
1.60243	2.68073	0.671729	1.11433	1.60491	2.67973	0.908487	0.125579	1.44637	0.830547	1.76648	2.21789	2.12332	1.28731	0.671284	1.10938	1.17235	0.326427	1.45798	3.96904	1.77187	1.15309	2.12429	1.31353
1.59624	2.68287	0.674333	1.14288	1.59873	2.68202	0.908799	0.145068	1.4482	0.764441	1.77168	2.28605	2.12626	1.2589	0.673877	1.13794	1.17305	0.281121	1.46719	4.01805	1.77448	1.11558	2.12738	1.36967
