Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
387  Points		391  Points		388  Points		381  Points		371  Points		362  Points		154  Points		391  Points		380  Points		366  Points		330  Points		149  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20002	2.49841	0.3462	236.093	2.20227	2.49858	0.692278	466.907	1.23197	1947.65	1.38445	2759.27	2.05324	3907.78	0.346179	270.27	0.821296	746.609	1.03843	513.2	1.64263	17358.7	1.73068	1074.27
2.19385	2.49796	0.346711	91.8739	2.1961	2.49812	0.692604	182.741	1.23176	418.976	1.38469	492.922	2.05193	724.341	0.346653	96.6077	0.821118	240.979	1.03881	239.863	1.64237	683.746	1.73132	441.841
2.18769	2.4975	0.347667	57.1711	2.18994	2.49767	0.693213	113.689	1.2313	234.653	1.38526	270.742	2.04925	398.67	0.347574	58.9542	0.820759	143.619	1.03946	156.587	1.64164	348.587	1.73249	278.274
2.18153	2.49704	0.349061	41.6115	2.18378	2.49721	0.694102	82.5833	1.23059	162.89	1.38617	186.716	2.04579	274.691	0.348933	42.5369	0.820225	102.244	1.04037	116.3	1.64047	233.791	1.73413	203.221
2.17537	2.49659	0.350881	32.8051	2.17762	2.49676	0.695265	64.9036	1.22964	124.683	1.38739	142.569	2.04192	209.321	0.35072	33.3687	0.81952	79.3369	1.04155	92.5572	1.6389	175.768	1.73621	160.158
2.16922	2.49614	0.353115	27.1557	2.17147	2.4963	0.696695	53.511	1.22846	100.946	1.38891	115.37	2.03784	168.941	0.352921	27.5336	0.818654	64.7823	1.04297	76.9131	1.63696	140.734	1.73867	132.239
2.16307	2.49569	0.355746	23.235	2.16532	2.49585	0.698383	45.5653	1.22707	84.7606	1.39072	96.9403	2.03363	141.521	0.35552	23.5051	0.817636	54.7119	1.04464	65.834	1.63472	117.277	1.74148	112.678
2.15692	2.49524	0.358755	20.3628	2.15917	2.49541	0.70032	39.7131	1.22549	73.0142	1.39279	83.6337	2.02937	121.686	0.3585	20.5649	0.816478	47.3271	1.04654	57.5807	1.63223	100.467	1.74457	98.2149
