Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
390  Points		394  Points		390  Points		388  Points		371  Points		362  Points		158  Points		394  Points		380  Points		370  Points		356  Points		171  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
2.20165	2.07497	0.346175	0.200519	2.20146	2.0748	0.692261	0.1199	1.15355	-0.0477838	1.38447	0.0982018	1.92259	-0.0705826	0.346137	0.164171	0.768997	-0.0721837	1.03839	0.11976	1.53801	-0.102504	1.73055	0.0554168
2.19687	2.07351	0.346638	0.295658	2.19667	2.07341	0.692538	0.175472	1.15344	-0.078311	1.3847	0.144545	1.92243	-0.120643	0.346516	0.259554	0.76883	-0.0994792	1.03867	0.166274	1.53778	-0.140038	1.73067	0.106794
2.19209	2.072	0.347539	0.484322	2.19189	2.07202	0.693071	0.285939	1.15319	-0.138765	1.38514	0.236551	1.92203	-0.219626	0.347335	0.448804	0.768538	-0.153387	1.03916	0.258645	1.53737	-0.214115	1.73104	0.208925
2.1873	2.07445	0.348873	0.669023	2.18711	2.07466	0.693857	0.394666	1.1528	-0.197783	1.38579	0.327034	1.92141	-0.315641	0.348587	0.634383	0.768122	-0.205686	1.03986	0.349491	1.53679	-0.28595	1.73164	0.309475
2.18251	2.08456	0.350627	0.848434	2.18232	2.08522	0.694892	0.501084	1.15228	-0.254807	1.38665	0.415568	1.92058	-0.407548	0.350263	0.814892	0.767588	-0.255717	1.04077	0.438386	1.53605	-0.354841	1.73247	0.407671
2.17768	2.11064	0.352788	1.02137	2.17749	2.11226	0.696169	0.604644	1.15162	-0.309311	1.38771	0.501597	1.91953	-0.494462	0.352348	0.989142	0.766942	-0.302972	1.04189	0.524842	1.53515	-0.420112	1.73352	0.502914
2.17277	2.16968	0.35534	1.18677	2.17257	2.17309	0.697682	0.704756	1.15085	-0.360824	1.38896	0.584665	1.91829	-0.575492	0.354827	1.156	0.76619	-0.346945	1.0432	0.608398	1.53411	-0.481293	1.73479	0.594596
2.16767	2.27978	0.358265	1.34369	2.16746	2.28523	0.699422	0.800977	1.14996	-0.408843	1.3904	0.664448	1.91688	-0.650102	0.357683	1.3146	0.765341	-0.387136	1.04469	0.688792	1.53293	-0.537958	1.73626	0.682234
2.16225	2.42285	0.361541	1.49157	2.16202	2.4285	0.701379	0.892857	1.14896	-0.452955	1.39203	0.740592	1.91529	-0.717949	0.360894	1.46429	0.764404	-0.423208	1.04637	0.765646	1.53163	-0.589764	1.73794	0.765444
2.15649	2.54355	0.365148	1.62992	2.15625	2.54738	0.703542	0.980083	1.14787	-0.49291	1.39382	0.812825	1.91356	-0.77879	0.36444	1.60444	0.763388	-0.454776	1.04823	0.838639	1.53021	-0.636466	1.7398	0.843899
2.15051	2.61466	0.369063	1.75832	2.15027	2.61663	0.705901	1.0624	1.14669	-0.528437	1.39578	0.880974	1.9117	-0.83265	0.368298	1.73475	0.762305	-0.481437	1.05024	0.907575	1.52869	-0.67787	1.74183	0.917461
2.14442	2.65045	0.373262	1.87669	2.14418	2.6514	0.708445	1.13943	1.14543	-0.559207	1.39789	0.944835	1.90972	-0.87958	0.372445	1.85503	0.761166	-0.502898	1.05242	0.972279	1.52708	-0.713875	1.74403	0.985995
2.13828	2.66856	0.377723	1.98489	2.13803	2.66909	0.71116	1.21102	1.14411	-0.585151	1.40014	1.0043	1.90764	-0.919678	0.376859	1.96514	0.759984	-0.518941	1.05473	1.03262	1.52539	-0.744503	1.74638	1.04946
2.13211	2.67828	0.382422	2.08285	2.13186	2.67855	0.714033	1.27708	1.14273	-0.606132	1.40252	1.05935	1.90548	-0.95322	0.381514	2.06503	0.758772	-0.529273	1.05718	1.0884	1.52364	-0.769797	1.74887	1.10782
2.12592	2.68365	0.387335	2.17066	2.12567	2.68383	0.717053	1.3375	1.14131	-0.622019	1.40503	1.10991	1.90324	-0.980532	0.386388	2.1548	0.757542	-0.533678	1.05975	1.13963	1.52184	-0.789769	1.75149	1.16113
2.11973	2.6867	0.392439	2.24851	2.11948	2.68679	0.720206	1.39211	1.13986	-0.632773	1.40764	1.15603	1.90095	-1.00191	0.391458	2.23452	0.756309	-0.531941	1.06244	1.18626	1.52	-0.804447	1.75423	1.20951
2.11352	2.68834	0.397712	2.3164	2.11327	2.68839	0.723477	1.44085	1.13839	-0.638314	1.41036	1.19772	1.89862	-1.01755	0.3967	2.30429	0.755087	-0.523852	1.06523	1.22825	1.51813	-0.814026	1.75708	1.2531
2.10732	2.68904	0.403129	2.37447	2.10707	2.6891	0.726855	1.48384	1.13691	-0.638628	1.41317	1.23498	1.89626	-1.02783	0.402092	2.36423	0.753891	-0.509212	1.06811	1.26558	1.51624	-0.818608	1.76001	1.29202
2.10111	2.68921	0.408669	2.42292	2.10086	2.68919	0.730325	1.52096	1.13544	-0.633765	1.41606	1.26795	1.89388	-1.03307	0.407611	2.41446	0.752737	-0.487844	1.07107	1.29828	1.51435	-0.818325	1.76304	1.32641
2.09491	2.68896	0.41431	2.46175	2.09466	2.68893	0.733874	1.55221	1.13399	-0.623744	1.41902	1.29669	1.89149	-1.03352	0.413234	2.45508	0.75164	-0.459536	1.0741	1.32639	1.51247	-0.813292	1.76614	1.35639
2.08871	2.68838	0.42003	2.49107	2.08846	2.68835	0.737488	1.57766	1.13256	-0.608537	1.42205	1.32122	1.88911	-1.02936	0.41894	2.48644	0.750616	-0.424086	1.07719	1.34995	1.5106	-0.803591	1.7693	1.38221
2.0825	2.68759	0.425806	2.51095	2.08225	2.68755	0.741154	1.59726	1.13118	-0.588158	1.42512	1.3417	1.88674	-1.02089	0.423963	2.50621	0.749683	-0.381311	1.08033	1.36903	1.50876	-0.789463	1.77251	1.40398
2.0763	2.6866	0.431617	2.52143	2.07605	2.68654	0.744859	1.61114	1.12985	-0.562633	1.42824	1.35821	1.88439	-1.00836	0.428271	2.51742	0.748857	-0.330991	1.08351	1.38365	1.50695	-0.770947	1.77578	1.4218
2.0701	2.68543	0.437442	2.52253	2.06986	2.68539	0.748589	1.61926	1.12858	-0.532018	1.43139	1.37078	1.88208	-0.991866	0.431844	2.52278	0.748155	-0.272906	1.08671	1.39387	1.5052	-0.748125	1.77908	1.43591
2.06391	2.68418	0.443258	2.51427	2.06366	2.68412	0.752332	1.62172	1.1274	-0.496423	1.43456	1.3796	1.87982	-0.971693	0.434673	2.52442	0.747597	-0.206979	1.08994	1.3998	1.5035	-0.721231	1.7824	1.4464
2.05772	2.68278	0.449045	2.49663	2.05747	2.68274	0.756073	1.6186	1.12629	-0.455848	1.43775	1.38472	1.8776	-0.947899	0.436754	2.52433	0.7472	-0.132986	1.09317	1.40148	1.50187	-0.690368	1.78575	1.45339
2.05153	2.6813	0.45478	2.46965	2.05128	2.68124	0.759801	1.60987	1.12529	-0.410293	1.44095	1.38624	1.87544	-0.920672	0.438085	2.52358	0.746984	-0.0507715	1.09641	1.39899	1.50032	-0.655521	1.78911	1.45698
2.04534	2.67973	0.460442	2.43333	2.0451	2.67963	0.763503	1.59571	1.1244	-0.359906	1.44415	1.38423	1.87335	-0.890168	0.439998	2.5214	0.746966	0.0396753	1.09963	1.39246	1.49885	-0.616883	1.79247	1.45734
2.03916	2.67806	0.466009	2.38778	2.03891	2.67802	0.767165	1.57617	1.12363	-0.304763	1.44734	1.37882	1.87134	-0.856479	0.442074	2.51798	0.747167	0.138384	1.10283	1.38196	1.49747	-0.574616	1.79584	1.45462
2.03299	2.67632	0.471461	2.33325	2.03274	2.67625	0.770776	1.55137	1.12299	-0.24494	1.45051	1.37012	1.8694	-0.819718	0.444893	2.51137	0.747605	0.245273	1.10601	1.36757	1.49619	-0.528753	1.79919	1.44882
2.02681	2.67446	0.476777	2.26988	2.02656	2.67442	0.774324	1.52148	1.1225	-0.180592	1.45366	1.35813	1.86755	-0.77996	0.448446	2.49971	0.748299	0.360175	1.10914	1.34939	1.49503	-0.479435	1.80252	1.44008
