Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
387  Points		387  Points		388  Points		374  Points		368  Points		360  Points		149  Points		387  Points		381  Points		367  Points		176  Points		136  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
2.20044	2.6268	0.34615	0.181552	2.2056	2.62883	0.69232	0.176502	1.30573	-0.133015	1.38444	0.169264	2.07659	-0.199267	0.34611	0.10754	0.870455	-0.11291	1.03833	0.0824637	1.72907	-1.61366	1.74289	1.71066
2.19438	2.62559	0.346569	0.279407	2.19954	2.62766	0.692727	0.243509	1.30542	-0.253122	1.38483	0.305212	2.07613	-0.293551	0.346358	0.205762	0.870194	-0.168119	1.03852	0.158424	1.72535	-1.7476	1.74683	1.83715
2.18833	2.62314	0.347439	0.473656	2.19348	2.62524	0.693444	0.376341	1.30456	-0.484538	1.38585	0.568108	2.07524	-0.476427	0.347059	0.401039	0.869679	-0.276762	1.03906	0.309034	1.72101	-1.9201	1.75136	2.01022
2.18228	2.62059	0.348754	0.664253	2.18742	2.62276	0.694464	0.506581	1.30319	-0.694537	1.38745	0.80921	2.07394	-0.646036	0.348209	0.593179	0.868917	-0.38111	1.03994	0.456225	1.71649	-1.97024	1.75611	2.07994
2.17623	2.61797	0.350504	0.849817	2.18137	2.62021	0.695782	0.633541	1.30136	-0.877597	1.38958	1.0232	2.07226	-0.799366	0.349797	0.780804	0.86792	-0.479796	1.04116	0.598558	1.71191	-1.9832	1.76096	2.11707
2.17019	2.61529	0.352676	1.0292	2.17533	2.6176	0.697388	0.756357	1.29914	-1.0319	1.39218	1.20845	2.07025	-0.934931	0.351812	0.962622	0.866703	-0.571698	1.04271	0.73476	1.70733	-1.98121	1.76588	2.14079
2.16416	2.61251	0.355254	1.20133	2.16929	2.61487	0.699272	0.874473	1.2966	-1.15821	1.39516	1.36598	2.06794	-1.05247	0.354239	1.13759	0.865282	-0.655893	1.04456	0.863904	1.70277	-1.97182	1.77084	2.15775
2.15814	2.60964	0.35822	1.36543	2.16326	2.61205	0.701423	0.987367	1.29379	-1.25906	1.39848	1.4985	2.06539	-1.15272	0.357062	1.30477	0.863676	-0.731778	1.04669	0.985302	1.69823	-1.95809	1.77584	2.17067
2.15212	2.6067	0.361555	1.52086	2.15724	2.60919	0.703829	1.09465	1.29079	-1.3378	1.40208	1.6093	2.06262	-1.23697	0.36026	1.46351	0.861905	-0.798954	1.0491	1.09853	1.69373	-1.94148	1.78086	2.18089
2.14611	2.60366	0.365238	1.66713	2.15122	2.60625	0.706475	1.19605	1.28762	-1.39771	1.40591	1.7017	2.05968	-1.30675	0.363815	1.61327	0.859989	-0.857281	1.05176	1.20341	1.68927	-1.92268	1.7859	2.18919
