Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
399  Points		396  Points		399  Points		388  Points		372  Points		362  Points		165  Points		396  Points		391  Points		378  Points		362  Points		173  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20176	2.42725	0.346113	1085.91	2.20104	2.42727	0.692291	368.791	1.04741	911.97	1.38445	1180.52	1.7457	6853.08	0.346322	150.951	0.698261	433.039	1.03833	2512.43	1.39656	248590	1.73056	1554.18
2.19632	2.42742	0.346388	131.901	2.1956	2.42744	0.692577	165.507	1.04736	303.063	1.38457	397.848	1.74567	681.338	0.346963	75.3996	0.698172	178.111	1.03843	381.682	1.39654	603.774	1.73065	505.908
2.19089	2.42761	0.34709	70.3535	2.19017	2.42764	0.69308	106.759	1.04725	181.711	1.3848	239.273	1.74561	358.477	0.348027	50.3726	0.69801	112.089	1.03868	206.577	1.39647	302.24	1.73084	302.157
2.18548	2.42782	0.348215	48.0898	2.18476	2.42785	0.693795	78.846	1.0471	129.741	1.38514	171.112	1.74551	243.212	0.349505	37.9219	0.697777	81.7581	1.03908	141.651	1.39636	201.559	1.73113	215.43
2.18008	2.42805	0.349751	36.6296	2.17937	2.42808	0.694719	62.5492	1.04689	100.875	1.3856	133.201	1.74538	184.028	0.351384	30.4919	0.697476	64.3307	1.03962	107.812	1.39621	151.184	1.73151	167.407
2.1747	2.4283	0.351686	29.6639	2.17399	2.42834	0.695846	51.874	1.04664	82.507	1.38617	109.063	1.7452	148.003	0.353648	25.5688	0.697113	53.0146	1.0403	87.0528	1.39603	120.946	1.73197	136.91
2.16935	2.42858	0.354005	24.9948	2.16864	2.42862	0.697168	44.3447	1.04635	69.7897	1.38684	92.3504	1.745	123.767	0.35628	22.0762	0.696692	45.0734	1.04112	73.0221	1.3958	100.78	1.73253	115.827
2.16401	2.42887	0.356688	21.6562	2.1633	2.42891	0.698678	38.7531	1.04602	60.4626	1.38761	80.0952	1.74477	106.346	0.359259	19.4762	0.69622	39.1923	1.04208	62.9082	1.39555	86.372	1.73317	100.385
2.15869	2.42919	0.359715	19.1563	2.15798	2.42924	0.700367	34.4392	1.04566	53.329	1.38848	70.7258	1.74451	93.2199	0.362564	17.4701	0.695705	34.6611	1.04316	55.2742	1.39526	75.5633	1.7339	88.5879
2.15338	2.42953	0.363065	17.2189	2.15268	2.42958	0.702225	31.0119	1.04527	47.6964	1.38945	63.3314	1.74423	82.9742	0.366172	15.8785	0.695154	31.0628	1.04436	49.3093	1.39495	67.1546	1.7347	79.2824
2.1481	2.4299	0.366714	15.6764	2.1474	2.42995	0.70424	28.2248	1.04486	43.1361	1.3905	57.348	1.74392	74.7545	0.370057	14.5874	0.694578	28.136	1.04568	44.5212	1.39462	60.4264	1.73558	71.7554
2.14283	2.43029	0.370637	14.4216	2.14214	2.43034	0.706402	25.9149	1.04444	39.3685	1.39164	52.4076	1.74361	68.0138	0.374195	13.5208	0.693985	25.709	1.04711	40.5939	1.39427	54.9207	1.73653	65.5421
2.13759	2.4307	0.37481	13.3825	2.1369	2.43076	0.708698	23.9701	1.04402	36.2037	1.39285	48.2597	1.74328	62.386	0.378562	12.6259	0.693388	23.6641	1.04863	37.3151	1.39391	50.332	1.73754	60.3266
2.13237	2.43114	0.379207	12.5089	2.13167	2.4312	0.711116	22.3107	1.04359	33.508	1.39413	44.7282	1.74295	57.6165	0.383131	11.8652	0.692799	21.918	1.05025	34.5369	1.39356	46.4491	1.73861	55.8866
2.12716	2.4316	0.383803	11.7651	2.12647	2.43166	0.713642	20.8785	1.04318	31.1845	1.39548	41.6855	1.74262	53.5231	0.387876	11.211	0.69223	20.4101	1.05195	32.1531	1.3932	43.1209	1.73974	52.0614
2.12197	2.43209	0.388572	11.1244	2.12129	2.43215	0.716263	19.63	1.0428	29.1614	1.39688	39.0367	1.7423	49.9717	0.392773	10.6427	0.691696	19.0953	1.05372	30.0855	1.39286	40.2367	1.74091	48.7317
2.11681	2.4326	0.393488	10.5671	2.11613	2.43267	0.718964	18.5321	1.04244	27.3844	1.39833	36.7101	1.74198	46.8615	0.397794	10.1446	0.69121	17.9392	1.05556	28.2752	1.39253	37.7134	1.74213	45.8071
2.11167	2.43314	0.398526	10.0779	2.11099	2.43321	0.721733	17.5592	1.04212	25.8115	1.39982	34.6504	1.74169	44.1152	0.402916	9.70414	0.69079	16.9153	1.05745	26.677	1.39222	35.4876	1.74338	43.218
2.10654	2.43371	0.403659	9.64495	2.10586	2.43378	0.724553	16.6908	1.04185	24.4099	1.40135	32.814	1.74142	41.6729	0.408111	9.31179	0.690451	16.0028	1.05939	25.2558	1.39195	33.5098	1.74466	40.9098
2.10144	2.4343	0.408863	9.25883	2.10076	2.43438	0.727412	15.9109	1.04165	23.1534	1.4029	31.1665	1.74118	39.4868	0.413355	8.95972	0.690211	15.1852	1.06136	23.9836	1.39172	31.7411	1.74597	38.8391
