Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
395  Points		394  Points		394  Points		388  Points		371  Points		361  Points		159  Points		395  Points		381  Points		376  Points		360  Points		172  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
2.20474	2.45821	0.346273	173.923	2.20123	2.45871	0.692249	606.012	1.1123	3891.75	1.38451	644.949	1.85383	3469.03	0.346137	426.191	0.741506	449.715	1.03838	586.45	1.48302	698.896	1.73055	3965.68
2.19972	2.45893	0.34687	80.6984	2.19621	2.45945	0.692491	200.74	1.11224	428.904	1.38476	310.896	1.85373	652.312	0.34651	111.077	0.741378	187.395	1.03862	254.688	1.48286	334.781	1.73067	630.762
2.19471	2.45968	0.347899	52.6662	2.19122	2.46021	0.692975	120.369	1.11207	226.925	1.38518	204.863	1.85351	359.962	0.34732	63.999	0.741146	118.325	1.03905	162.723	1.48259	220.075	1.73096	342.685
2.18972	2.46045	0.349352	39.1952	2.18624	2.461	0.693698	86.0189	1.1118	154.246	1.38577	152.805	1.85316	248.526	0.348558	45.0662	0.740813	86.4322	1.03967	119.601	1.48221	163.886	1.73142	235.293
2.18475	2.46124	0.351218	31.3014	2.18128	2.46181	0.694656	66.9749	1.11144	116.804	1.38652	121.878	1.85268	189.746	0.350214	34.8758	0.740382	68.0597	1.04047	94.5861	1.48172	130.531	1.73205	179.191
2.17979	2.46206	0.353481	26.1297	2.17634	2.46265	0.695843	54.8804	1.11098	93.9695	1.38744	101.394	1.85208	153.427	0.352276	28.5264	0.739859	56.1102	1.04144	78.2593	1.48114	108.438	1.73285	144.725
2.17486	2.46291	0.356124	22.4892	2.17142	2.46352	0.697253	46.5249	1.11043	78.586	1.38851	86.8306	1.85137	128.757	0.354727	24.2027	0.739249	47.7144	1.04259	66.7688	1.48046	92.7239	1.7338	121.408
2.16995	2.46378	0.359127	19.7946	2.16652	2.46441	0.698876	40.4113	1.1098	67.5163	1.38974	75.9485	1.85054	110.903	0.357549	21.077	0.73856	41.4907	1.04391	58.2462	1.47969	80.9736	1.73491	104.587
2.16505	2.46468	0.36247	17.7246	2.16164	2.46532	0.700705	35.7476	1.1091	59.1676	1.39111	67.5106	1.84962	97.3812	0.360722	18.718	0.7378	36.6919	1.04539	51.6757	1.47884	71.854	1.73617	91.8825
2.16017	2.4656	0.366131	16.0884	2.15677	2.46627	0.70273	32.0751	1.10832	52.6457	1.39263	60.7782	1.84859	86.7846	0.364223	16.8788	0.736978	32.8782	1.04702	46.4575	1.47791	64.5698	1.73757	81.9496
2.15532	2.46656	0.370086	14.7651	2.15193	2.46724	0.704938	29.1101	1.10748	47.4095	1.39427	55.2829	1.84748	78.2555	0.36803	15.4077	0.736104	29.7743	1.0488	42.2143	1.47691	58.617	1.73911	73.9722
2.15048	2.46753	0.374311	13.6748	2.1471	2.46823	0.70732	26.6675	1.10658	43.1127	1.39604	50.7134	1.8463	71.2422	0.37212	14.2066	0.735188	27.1988	1.05071	38.6974	1.47585	53.6609	1.74078	67.4258
2.14566	2.46854	0.378782	12.7623	2.1423	2.46926	0.709863	24.6215	1.10564	39.523	1.39793	46.8545	1.84504	65.3731	0.376469	13.209	0.734243	25.0274	1.05275	35.7357	1.47474	49.4703	1.74257	61.9578
2.14085	2.46957	0.383476	11.9885	2.13751	2.47031	0.712554	22.8834	1.10466	36.4792	1.39992	43.5531	1.84371	60.3892	0.381052	12.3685	0.733279	23.1721	1.05491	33.208	1.47359	45.8804	1.74448	57.3227
2.13607	2.47063	0.388368	11.3245	2.13273	2.47138	0.715382	21.3893	1.10366	33.8656	1.40202	40.6968	1.84234	56.104	0.385845	11.6514	0.732311	21.5688	1.05718	31.0258	1.47241	42.7709	1.74649	53.3442
2.1313	2.47171	0.393433	10.749	2.12798	2.47248	0.718331	20.0914	1.10264	31.5972	1.4042	38.2016	1.84092	52.3803	0.390825	11.0331	0.731351	20.1698	1.05954	29.1231	1.4712	40.0513	1.74859	49.8924
2.12655	2.47282	0.398649	10.2456	2.12324	2.47361	0.72139	18.9537	1.10161	29.6099	1.40647	36.0033	1.83947	49.1145	0.395967	10.4946	0.730414	18.9388	1.062	27.4497	1.46998	37.6529	1.75079	46.8693
2.12182	2.47395	0.403991	9.80164	2.11852	2.47476	0.724544	17.9485	1.10059	27.855	1.40881	34.052	1.83799	46.2271	0.401248	10.0217	0.729515	17.8477	1.06453	25.9666	1.46875	35.522	1.75307	44.2
2.1171	2.47511	0.409436	9.40713	2.11381	2.47593	0.72778	17.0538	1.09959	26.294	1.41122	32.3083	1.8365	43.6561	0.406643	9.60303	0.72867	16.8744	1.06714	24.6431	1.46753	33.6165	1.75542	41.826
2.1124	2.47629	0.414961	9.05407	2.10911	2.47713	0.731084	16.2525	1.09861	24.897	1.41368	30.7408	1.83501	41.3524	0.41213	9.22969	0.727894	16.0014	1.0698	23.4548	1.46633	31.9027	1.75783	39.7008
2.1077	2.47749	0.420543	8.73603	2.10442	2.47833	0.734442	15.5305	1.09767	23.6396	1.41619	29.324	1.83351	39.2764	0.417686	8.89448	0.727205	15.2145	1.07251	22.3819	1.46514	30.3532	1.7603	37.7873
2.10301	2.4787	0.426157	8.44775	2.09973	2.47954	0.73784	14.8765	1.09679	22.5023	1.41874	28.0372	1.83203	37.3963	0.423286	8.5916	0.726619	14.5022	1.07525	21.4083	1.464	28.9457	1.76281	36.0554
2.09831	2.4799	0.431782	8.18488	2.09502	2.48074	0.741265	14.2812	1.09596	21.469	1.42132	26.8633	1.83057	35.6857	0.428186	8.35025	0.726155	13.8549	1.07803	20.5208	1.46289	27.6619	1.76536	34.4804
2.09359	2.48109	0.437395	7.94381	2.09024	2.48187	0.744703	13.7368	1.09521	20.5265	1.42392	25.7878	1.82914	34.1229	0.432364	8.159	0.725831	13.2647	1.08082	19.7083	1.46184	26.4865	1.76795	33.0418
2.08879	2.48218	0.442971	7.72151	2.08532	2.48283	0.748139	13.2368	1.09454	19.6636	1.42653	24.7988	1.82775	32.6898	0.435813	8.00984	0.725666	12.7251	1.08361	18.9615	1.46085	25.4064	1.77056	31.7225
2.08379	2.48305	0.448489	7.51542	2.08008	2.48341	0.751561	12.7757	1.09397	18.8711	1.42915	23.8862	1.82641	31.3711	0.438533	7.89716	0.72568	12.2305	1.08641	18.2726	1.45994	24.4109	1.77318	30.5083
2.07842	2.48348	0.453925	7.32335	2.07442	2.48349	0.754956	12.3491	1.09351	18.1411	1.43176	23.0412	1.82512	30.1539	0.440526	7.81706	0.725893	11.7761	1.08919	17.635	1.4591	23.4906	1.77581	29.3869
2.07266	2.48344	0.459257	7.14346	2.06847	2.48323	0.75831	11.9528	1.09317	17.4668	1.43436	22.2566	1.82389	29.0271	0.441799	7.76696	0.726324	11.358	1.09195	17.043	1.45835	22.6376	1.77844	28.348
2.06665	2.48311	0.464464	6.97413	2.06238	2.48279	0.76161	11.5835	1.09296	16.8425	1.43694	21.526	1.82273	27.9811	0.443624	7.69646	0.726993	10.9725	1.09468	16.4917	1.4577	21.8451	1.78107	27.3827
2.06053	2.48264	0.469522	6.81401	2.05622	2.48228	0.764844	11.2383	1.09289	16.2631	1.43949	20.8437	1.82165	27.0079	0.4456	7.62177	0.72792	10.6168	1.09737	15.9768	1.45716	21.1071	1.78368	26.4834
