Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
458  Points		540  Points		458  Points		408  Points		371  Points		281  Points		481  Points		423  Points		372  Points		280  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279507	-0.00723407	0.000334922	0.259191	0.279507	-0.00708441	0.356433	0.0171212	0.559017	0.00731349	0.838526	0.0039275	0.139755	0.0435947	0.419264	0.0102178	0.69877	-0.0118616	0.712866	0.0176982
0.2795	-0.00985508	0.00057641	0.293617	0.2795	-0.00968124	0.356449	0.0320295	0.559024	0.0118142	0.838529	0.0062015	0.139795	0.0788216	0.419274	0.0147683	0.698759	-0.0180115	0.712882	0.0315356
0.279488	-0.0150814	0.000882045	0.36203	0.279489	-0.0149083	0.356493	0.0618128	0.559039	0.0207752	0.838537	0.010753	0.139902	0.149199	0.419292	0.0238787	0.698736	-0.0301623	0.712925	0.0590582
0.279472	-0.0202606	0.00125101	0.429496	0.279472	-0.0200889	0.356564	0.0914966	0.559063	0.0296885	0.83855	0.0152417	0.140073	0.219203	0.419318	0.0330174	0.698703	-0.0419395	0.712992	0.0861983
0.279451	-0.0253455	0.00168236	0.4958	0.279451	-0.0251767	0.356663	0.121055	0.559095	0.0386527	0.838566	0.0197513	0.14031	0.288532	0.419353	0.0421397	0.698658	-0.0531891	0.713085	0.112866
0.279425	-0.0302419	0.00217488	0.560806	0.279426	-0.0300788	0.35679	0.150508	0.559135	0.0476457	0.838586	0.0243028	0.140611	0.357097	0.419397	0.0512291	0.698604	-0.0638232	0.713203	0.138956
0.279394	-0.0349078	0.00272736	0.62446	0.279395	-0.0347561	0.356944	0.179824	0.559184	0.0566228	0.838611	0.0287915	0.140975	0.424719	0.419449	0.0603257	0.698539	-0.0737387	0.713344	0.164329
0.27936	-0.0394056	0.00333849	0.686582	0.279361	-0.0392767	0.357125	0.20894	0.55924	0.0655683	0.83864	0.0333012	0.141402	0.49119	0.419509	0.0694368	0.698466	-0.0828032	0.713509	0.188927
0.279321	-0.0437136	0.00400673	0.747032	0.279322	-0.0435573	0.357333	0.237802	0.559306	0.0745237	0.838673	0.0378529	0.141891	0.556382	0.419578	0.0785771	0.698385	-0.0910445	0.713696	0.212707
0.279278	-0.0477154	0.0047305	0.805822	0.27928	-0.0475773	0.357568	0.266449	0.559379	0.0834989	0.838711	0.0423418	0.142439	0.62019	0.419656	0.0877025	0.698297	-0.098445	0.713905	0.235587
0.279232	-0.0513977	0.00550829	0.862906	0.279234	-0.0512962	0.357829	0.294812	0.559461	0.0924405	0.838752	0.046852	0.143046	0.682473	0.419742	0.0967978	0.698202	-0.104896	0.714135	0.257541
