Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
451  Points		537  Points		451  Points		399  Points		364  Points		275  Points		477  Points		415  Points		364  Points		276  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279508	-0.00390298	0.00021225	0.216531	0.279507	-0.00613854	0.356867	0.0190135	0.559017	0.00760091	0.838526	0.00442155	0.139755	0.0473293	0.419264	0.010788	0.69877	-0.0111807	0.713734	0.0194257
0.279505	-0.00617159	0.000413991	0.251922	0.279501	-0.00844599	0.356885	0.0340026	0.559025	0.0122834	0.83853	0.00681042	0.139799	0.0835454	0.419275	0.0156149	0.69876	-0.0167268	0.713752	0.0328357
0.279497	-0.0107069	0.00068168	0.322353	0.279491	-0.0129513	0.35693	0.0639553	0.55904	0.0216434	0.838539	0.01156	0.139911	0.155792	0.419294	0.0252614	0.698739	-0.0276523	0.713795	0.059516
0.279485	-0.0151633	0.00101466	0.391876	0.279477	-0.0173477	0.357004	0.0938315	0.559065	0.0310615	0.838552	0.0163718	0.140089	0.22763	0.419322	0.0348865	0.698708	-0.0382239	0.713863	0.0859235
0.279469	-0.0195352	0.0014119	0.460318	0.279459	-0.0216727	0.357105	0.123628	0.559098	0.0404496	0.838569	0.0211613	0.140335	0.298796	0.419359	0.044542	0.698668	-0.0483809	0.713955	0.111859
0.279448	-0.023811	0.00187241	0.527547	0.279437	-0.025855	0.357234	0.153264	0.55914	0.0497775	0.838591	0.0259063	0.140646	0.369131	0.419405	0.054185	0.698618	-0.0580015	0.714072	0.137288
0.279424	-0.027895	0.00239492	0.593378	0.279411	-0.0298251	0.357391	0.182728	0.559191	0.0591316	0.838617	0.0307088	0.141023	0.438462	0.41946	0.063803	0.698559	-0.0669887	0.714211	0.162147
0.279396	-0.0317415	0.00297811	0.657729	0.279381	-0.0335904	0.357575	0.212065	0.55925	0.0685381	0.838648	0.0354799	0.141463	0.506593	0.419523	0.0734443	0.698493	-0.0752953	0.714374	0.18623
