Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
457  Points		542  Points		458  Points		407  Points		370  Points		280  Points		481  Points		422  Points		371  Points		280  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279506	-0.00729756	2.79111e-005	0.100472	0.279507	-0.00690653	0.35647	0.0173033	0.559017	0.00737164	0.838526	0.00405866	0.139755	0.0439562	0.419264	0.0103243	0.69877	-0.0117783	0.712941	0.0179695
0.2795	-0.00994028	0.000121521	0.135616	0.2795	-0.0095486	0.356487	0.0322379	0.559024	0.0119077	0.83853	0.00629373	0.139796	0.0792969	0.419274	0.0148951	0.698759	-0.0179061	0.712958	0.0317362
0.279488	-0.0151585	0.000280617	0.205744	0.279489	-0.0147648	0.35653	0.062027	0.55904	0.0209016	0.838538	0.0108017	0.139903	0.14987	0.419292	0.0240666	0.698737	-0.0299907	0.713	0.0591203
0.279471	-0.0202482	0.000504902	0.275321	0.279473	-0.0198507	0.356602	0.0917224	0.559063	0.0298806	0.83855	0.0153498	0.140075	0.220044	0.419319	0.0332542	0.698703	-0.0416355	0.713068	0.086203
0.27945	-0.0252275	0.000793648	0.34409	0.279452	-0.0248221	0.356701	0.121304	0.559095	0.038903	0.838566	0.0199051	0.140313	0.289568	0.419354	0.0424011	0.698659	-0.0527668	0.713161	0.112829
0.279424	-0.0300592	0.00114608	0.411975	0.279427	-0.029638	0.356828	0.150803	0.559136	0.0479392	0.838587	0.0244745	0.140615	0.358303	0.419398	0.0515395	0.698605	-0.0633108	0.713278	0.138836
0.279394	-0.0346687	0.00156132	0.47875	0.279397	-0.0342893	0.356982	0.180139	0.559185	0.0569294	0.838612	0.0289992	0.14098	0.426046	0.41945	0.0607343	0.698541	-0.0731194	0.713419	0.164188
0.27936	-0.0390538	0.00203817	0.544258	0.279363	-0.0387579	0.357164	0.20922	0.559242	0.0659011	0.838641	0.0335075	0.141408	0.492684	0.419511	0.0698953	0.698469	-0.0821165	0.713584	0.188746
0.279321	-0.043283	0.00257548	0.608404	0.279325	-0.0429345	0.357372	0.23816	0.559307	0.0749088	0.838674	0.0380564	0.141898	0.558065	0.41958	0.0790621	0.698388	-0.0902962	0.713771	0.212446
0.279279	-0.0472004	0.00317187	0.671072	0.279283	-0.0468931	0.357608	0.266815	0.559381	0.0839156	0.838712	0.0426132	0.142448	0.622029	0.419658	0.0882404	0.6983	-0.0976469	0.71398	0.235311
0.279234	-0.0507871	0.00382595	0.7321	0.279237	-0.0505623	0.357869	0.295195	0.559464	0.0929203	0.838754	0.0471856	0.143057	0.684481	0.419745	0.0973685	0.698206	-0.104072	0.714209	0.257309
0.279185	-0.0541519	0.00453606	0.79146	0.279189	-0.0538723	0.358158	0.323317	0.559555	0.101921	0.8388	0.0517164	0.143724	0.745296	0.41984	0.106543	0.698106	-0.109598	0.714459	0.278381
0.279133	-0.0571463	0.00530075	0.849097	0.279137	-0.0569035	0.358472	0.35107	0.559654	0.110913	0.83885	0.0562368	0.144446	0.804378	0.419943	0.115736	0.698002	-0.114277	0.714728	0.298553
0.279078	-0.0597658	0.00611826	0.904899	0.279082	-0.0595967	0.358812	0.378525	0.559761	0.11989	0.838904	0.0608099	0.145223	0.86175	0.420056	0.124893	0.697893	-0.11807	0.715016	0.317875
0.279021	-0.0620751	0.00698693	0.958861	0.279026	-0.0619069	0.359177	0.405602	0.559877	0.128906	0.838963	0.0653418	0.146052	0.917316	0.420176	0.134053	0.697782	-0.121114	0.715321	0.336379
0.278962	-0.0639838	0.00790499	1.01097	0.278967	-0.0638173	0.359568	0.432289	0.560001	0.137931	0.839026	0.0698646	0.146932	0.970952	0.420305	0.143218	0.697668	-0.123393	0.715642	0.354123
0.278902	-0.0654575	0.00887077	1.06122	0.278907	-0.0653677	0.359983	0.458639	0.560134	0.146898	0.839093	0.0744424	0.147861	1.02278	0.420443	0.152392	0.697552	-0.124876	0.71598	0.371082
0.27884	-0.0665738	0.00988246	1.10957	0.278845	-0.0664909	0.360422	0.484604	0.560275	0.155897	0.839165	0.0789838	0.148838	1.07275	0.420589	0.161585	0.697435	-0.125717	0.716334	0.387347
0.278778	-0.0672683	0.0109383	1.15609	0.278783	-0.0671992	0.360886	0.510095	0.560425	0.164887	0.839241	0.0835255	0.14986	1.12083	0.420744	0.170741	0.697318	-0.125935	0.716702	0.40296
0.278715	-0.0674853	0.0120367	1.20072	0.27872	-0.0675173	0.361373	0.535148	0.560582	0.173857	0.839321	0.088068	0.150926	1.16704	0.420907	0.1799	0.6972	-0.125565	0.717085	0.417925
0.278652	-0.0673336	0.0131757	1.24355	0.278657	-0.0673477	0.361883	0.55984	0.560749	0.182862	0.839405	0.0926119	0.15189	1.20587	0.421079	0.189061	0.697084	-0.124606	0.717481	0.432328
0.27859	-0.066737	0.0143539	1.28467	0.278595	-0.0667888	0.362416	0.584029	0.560923	0.191863	0.839493	0.0971586	0.152736	1.23789	0.42126	0.198229	0.696968	-0.123127	0.71789	0.446192
