30	85	30	7.5	40	7	0.012	0.777	0.45	1	2.133275390428212	2.1730134653465347	2.164600453400504	2.1520343564356437	
30	85	32	7.5	40	7	0.012	0.777	0.45	1	2.1364514242728183	2.1843598868666994	2.177428575727182	2.1601835218888343	
30	85	34	7.5	40	7	0.012	0.777	0.45	1	2.1383198491704376	2.192846497313141	2.1884434590246356	2.1665753590620422	
30	85	36	7.5	40	7	0.012	0.777	0.45	1	2.1391943129388165	2.199395092502434	2.1980656870611837	2.1717522687439144	
30	85	38	7.5	40	7	0.012	0.777	0.45	1	2.139470505758638	2.2044836567528034	2.206561732598898	2.176028059483179	
30	85	40	7.5	40	7	0.012	0.777	0.45	1	2.139356589769308	2.2084895584667636	2.2141630090270814	2.1796422076661814	
30	85	42	7.5	40	7	0.012	0.777	0.45	1	2.139057537537538	2.2117753831231814	2.2210016816816815	2.182737701260912	
30	85	44	7.5	40	7	0.012	0.777	0.45	1	2.138592417251755	2.214443637245393	2.2272274222668007	2.185432725509214	
30	85	46	7.5	40	7	0.012	0.777	0.45	1	2.137902496233049	2.21665712900097	2.232914379708689	2.1878143549951505	
30	85	48	7.5	40	7	0.012	0.777	0.45	1	2.137330643863179	2.21857	2.2381491549295776	2.189931095492002	
30	85	50	7.5	40	7	0.012	0.777	0.45	1	2.1365160935143286	2.22016	2.2429909451985925	2.1918240849830997	
30	85	52	7.5	40	7	0.012	0.777	0.45	1	2.1357374647887326	2.22152	2.2474943460764587	2.1935419806763283	
30	85	54	7.5	40	7	0.012	0.777	0.45	1	2.134927537688442	2.222734057971014	2.251699396984925	2.1951078260869568	
30	85	56	7.5	40	7	0.012	0.777	0.45	1	2.1341300554715077	2.2237528185328186	2.2556420322743316	2.1965370463320464	
30	85	58	7.5	40	7	0.012	0.777	0.45	1	2.133215498489426	2.224685270793037	2.259344471299094	2.197853646034816	
30	85	60	7.5	40	7	0.012	0.777	0.45	1	2.132589858728557	2.225533765103915	2.262847991927346	2.199069608506525	
30	85	62	7.5	40	7	0.012	0.777	0.45	1	2.1316018734304367	2.2262151472718497	2.266168262179809	2.2002048527281506	
30	85	64	7.5	40	7	0.012	0.777	0.45	1	2.130953923541248	2.226882156295224	2.269316509054326	2.2012596092619394	
30	85	66	7.5	40	7	0.012	0.777	0.45	1	2.1302019030792527	2.2274432335907335	2.2723201615345783	2.202243832046332	
30	85	68	7.5	40	7	0.012	0.777	0.45	1	2.129295354449472	2.227972414292612	2.275187667169432	2.2031771028488656	
30	85	70	7.5	40	7	0.012	0.777	0.45	1	2.1285592152917503	2.2284814368370296	2.277933832997988	2.2040407039537127	
30	85	72	7.5	40	7	0.012	0.777	0.45	1	2.12775268317332	2.228894693680656	2.280565229914098	2.20486346840328	
30	85	74	7.5	40	7	0.012	0.777	0.45	1	2.1270045688350985	2.229312843373494	2.2831013918305594	2.20564578313253	
30	85	76	7.5	40	7	0.012	0.777	0.45	1	2.1262134310257705	2.2296524038461536	2.285545093481556	2.206387596153846	
30	85	78	7.5	40	7	0.012	0.777	0.45	1	2.1254454067710964	2.230031834774256	2.2879039312784233	2.207087339097022	
30	85	80	7.5	40	7	0.012	0.777	0.45	1	2.124659254032258	2.2303381502890174	2.2901914919354835	2.2077503757225436	
30	85	82	7.5	40	7	0.012	0.777	0.45	1	2.1239043803743045	2.2306562409638553	2.2924083611532624	2.2083912048192773	
30	85	84	7.5	40	7	0.012	0.777	0.45	1	2.1231493844601412	2.2309	2.2945553380423815	2.2090015946205575	
30	85	86	7.5	40	7	0.012	0.777	0.45	1	2.122542894736842	2.23113037072701	2.2966451315789476	2.2095814829080402	
30	85	88	7.5	40	7	0.012	0.777	0.45	1	2.1217333451238	2.231405303176131	2.2986918645780694	2.2101393936477383	
30	85	90	7.5	40	7	0.012	0.777	0.45	1	2.120945854398382	2.2316185466794995	2.300683083923155	2.210677093358999	
32	30	81	7.5	40	7	0.012	0.777	0.45	1	2.1182196954314723	2.2310734216867467	2.2995716751269035	2.2089063132530122	
32	32	81	7.5	40	7	0.012	0.777	0.45	1	2.118160182463254	2.2310734118212396	2.299653603649265	2.2089163527150406	
32	34	81	7.5	40	7	0.012	0.777	0.45	1	2.1180899595141702	2.2310634874759154	2.2997355263157897	2.208926512524085	
32	36	81	7.5	40	7	0.012	0.777	0.45	1	2.1180508024377858	2.231116727534839	2.299815652615541	2.208936544930322	
32	38	81	7.5	40	7	0.012	0.777	0.45	1	2.117978803245436	2.2311	2.2998975760649087	2.20895338150289	
32	40	81	7.5	40	7	0.012	0.777	0.45	1	2.117899736575481	2.2311133141210377	2.2999795136778114	2.208963429394813	
32	42	81	7.5	40	7	0.012	0.777	0.45	1	2.117884506828528	2.2311267260471834	2.3000614264036416	2.208973630235917	
32	44	81	7.5	40	7	0.012	0.777	0.45	1	2.1178086802030456	2.231183669548511	2.300141573604061	2.208983669548511	
32	46	81	7.5	40	7	0.012	0.777	0.45	1	2.1177288139888493	2.2311096727622712	2.300214602128738	2.2089938787295478	
32	48	81	7.5	40	7	0.012	0.777	0.45	1	2.117742064777328	2.231143566970715	2.3002965587044537	2.2090039174267884	
32	50	81	7.5	40	7	0.012	0.777	0.45	1	2.1176201321138213	2.2311436477382096	2.30037674796748	2.2090141193455244	
32	52	81	7.5	40	7	0.012	0.777	0.45	1	2.1176683409436836	2.2311536660268714	2.300458706240487	2.2090273320537426	
32	54	81	7.5	40	7	0.012	0.777	0.45	1	2.1175521377912867	2.231153746993747	2.300540658561297	2.209037493987494	
