Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7		Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
378  Points		427  Points		379  Points		366  Points		321  Points		301  Points		270  Points		219  Points		376  Points		375  Points		348  Points		301  Points		271  Points		215  Points		146  Points		378  Points		427  Points		379  Points		366  Points		321  Points		301  Points		270  Points		219  Points		376  Points		375  Points		348  Points		301  Points		271  Points		215  Points		146  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.252892	5.12818	0.0685683	1.3241	1.29726	2.20092	0.348488	7.50388	0.566303	11.5136	0.83719	17.148	0.895787	18.3125	1.12162	22.6736	0.184136	4.64957	0.423313	8.83462	0.601183	12.5185	0.707471	14.5875	0.981164	20.4136	1.17959	23.9956	1.26204	26.2742	0.252892	5.12818	0.0685683	1.3241	1.29726	2.20092	0.348488	7.50388	0.566303	11.5136	0.83719	17.148	0.895787	18.3125	1.12162	22.6736	0.184136	4.64957	0.423313	8.83462	0.601183	12.5185	0.707471	14.5875	0.981164	20.4136	1.17959	23.9956	1.26204	26.2742
0.252706	4.95288	0.0719764	1.34553	1.29353	2.20098	0.349405	7.42609	0.56684	11.1378	0.8372	16.5687	0.896908	17.7169	1.12187	21.9219	0.187209	4.53175	0.423682	8.53801	0.602231	12.1097	0.708116	14.1041	0.981378	19.7175	1.18017	23.2014	1.26235	25.3784	0.252706	4.95288	0.0719764	1.34553	1.29353	2.20098	0.349405	7.42609	0.56684	11.1378	0.8372	16.5687	0.896908	17.7169	1.12187	21.9219	0.187209	4.53175	0.423682	8.53801	0.602231	12.1097	0.708116	14.1041	0.981378	19.7175	1.18017	23.2014	1.26235	25.3784
0.252597	4.7904	0.07541	1.36611	1.28981	2.20103	0.349993	7.37737	0.567397	10.7868	0.837222	16.0274	0.898055	17.1606	1.12214	21.2189	0.190323	4.42423	0.424074	8.26157	0.603305	11.7285	0.708785	13.653	0.9816	19.0677	1.18077	22.4592	1.26268	24.5424	0.252597	4.7904	0.07541	1.36611	1.28981	2.20103	0.349993	7.37737	0.567397	10.7868	0.837222	16.0274	0.898055	17.1606	1.12214	21.2189	0.190323	4.42423	0.424074	8.26157	0.603305	11.7285	0.708785	13.653	0.9816	19.0677	1.18077	22.4592	1.26268	24.5424
0.252567	4.63956	0.078867	1.38586	1.28608	2.20109	0.350839	7.30877	0.567977	10.4582	0.837253	15.5206	0.899229	16.64	1.12241	20.5601	0.193474	4.32574	0.424435	8.03562	0.604405	11.3723	0.70948	13.2311	0.98183	18.4598	1.18139	21.7639	1.26302	23.7603	0.252567	4.63956	0.078867	1.38586	1.28608	2.20109	0.350839	7.30877	0.567977	10.4582	0.837253	15.5206	0.899229	16.64	1.12241	20.5601	0.193474	4.32574	0.424435	8.03562	0.604405	11.3723	0.70948	13.2311	0.98183	18.4598	1.18139	21.7639	1.26302	23.7603
0.252618	4.49935	0.0823456	1.40482	1.28236	2.20115	0.351761	7.23603	0.568578	10.1501	0.837296	15.0451	0.900428	16.1518	1.12269	19.9414	0.196658	4.23521	0.424757	7.85309	0.605528	11.0388	0.710201	12.8357	0.982069	17.8898	1.18202	21.1114	1.26337	23.0271	0.252618	4.49935	0.0823456	1.40482	1.28236	2.20115	0.351761	7.23603	0.568578	10.1501	0.837296	15.0451	0.900428	16.1518	1.12269	19.9414	0.196658	4.23521	0.424757	7.85309	0.605528	11.0388	0.710201	12.8357	0.982069	17.8898	1.18202	21.1114	1.26337	23.0271
0.252753	4.36885	0.0858445	1.42305	1.27864	2.20121	0.353018	7.14005	0.569201	9.86062	0.837351	14.5981	0.901653	15.693	1.12298	19.3594	0.199872	4.15173	0.425033	7.70869	0.606675	10.7257	0.710947	12.4645	0.982316	17.3544	1.18268	20.4978	1.26374	22.3383	0.252753	4.36885	0.0858445	1.42305	1.27864	2.20121	0.353018	7.14005	0.569201	9.86062	0.837351	14.5981	0.901653	15.693	1.12298	19.3594	0.199872	4.15173	0.425033	7.70869	0.606675	10.7257	0.710947	12.4645	0.982316	17.3544	1.18268	20.4978	1.26374	22.3383
0.252974	4.24729	0.0893619	1.44058	1.27491	2.20128	0.354612	7.02327	0.569846	9.58813	0.837417	14.1771	0.902902	15.2611	1.12328	18.8107	0.203113	4.07451	0.425259	7.59846	0.607844	10.4314	0.71172	12.1153	0.982571	16.8505	1.18335	19.9198	1.26411	21.6902	0.252974	4.24729	0.0893619	1.44058	1.27491	2.20128	0.354612	7.02327	0.569846	9.58813	0.837417	14.1771	0.902902	15.2611	1.12328	18.8107	0.203113	4.07451	0.425259	7.59846	0.607844	10.4314	0.71172	12.1153	0.982571	16.8505	1.18335	19.9198	1.26411	21.6902
0.253283	4.13394	0.0928965	1.45743	1.27119	2.20135	0.356547	6.88852	0.570515	9.33124	0.837495	13.78	0.904175	14.8538	1.12359	18.2927	0.206378	4.00288	0.425428	7.51954	0.609035	10.1543	0.712519	11.7862	0.982836	16.3754	1.18403	19.3744	1.2645	21.0792	0.253283	4.13394	0.0928965	1.45743	1.27119	2.20135	0.356547	6.88852	0.570515	9.33124	0.837495	13.78	0.904175	14.8538	1.12359	18.2927	0.206378	4.00288	0.425428	7.51954	0.609035	10.1543	0.712519	11.7862	0.982836	16.3754	1.18403	19.3744	1.2645	21.0792
0.253627	4.04139	0.0964471	1.47365	1.26748	2.20142	0.358827	6.7388	0.571206	9.08868	0.837586	13.4048	0.905472	14.4692	1.12391	17.8029	0.209666	3.93625	0.425539	7.46995	0.610246	9.89278	0.713345	11.4757	0.983108	15.9268	1.18473	18.8588	1.2649	20.5022	0.253627	4.04139	0.0964471	1.47365	1.26748	2.20142	0.358827	6.7388	0.571206	9.08868	0.837586	13.4048	0.905472	14.4692	1.12391	17.8029	0.209666	3.93625	0.425539	7.46995	0.610246	9.89278	0.713345	11.4757	0.983108	15.9268	1.18473	18.8588	1.2649	20.5022
0.253976	3.96677	0.100012	1.48927	1.26376	2.20149	0.361455	6.57721	0.571921	8.85931	0.837689	13.0498	0.906793	14.1054	1.12424	17.3391	0.212972	3.87411	0.4257	7.39989	0.611477	9.64569	0.714198	11.1822	0.98339	15.5024	1.18545	18.3708	1.26532	19.9565	0.253976	3.96677	0.100012	1.48927	1.26376	2.20149	0.361455	6.57721	0.571921	8.85931	0.837689	13.0498	0.906793	14.1054	1.12424	17.3391	0.212972	3.87411	0.4257	7.39989	0.611477	9.64569	0.714198	11.1822	0.98339	15.5024	1.18545	18.3708	1.26532	19.9565
0.254305	3.90788	0.103592	1.50431	1.26004	2.20157	0.364096	6.42557	0.572659	8.64212	0.837806	12.7134	0.908136	13.7607	1.12458	16.8992	0.216296	3.81603	0.425878	7.32532	0.612727	9.41185	0.715078	10.9044	0.98368	15.1005	1.18618	17.9082	1.26574	19.4396	0.254305	3.90788	0.103592	1.50431	1.26004	2.20157	0.364096	6.42557	0.572659	8.64212	0.837806	12.7134	0.908136	13.7607	1.12458	16.8992	0.216296	3.81603	0.425878	7.32532	0.612727	9.41185	0.715078	10.9044	0.98368	15.1005	1.18618	17.9082	1.26574	19.4396
0.254592	3.86304	0.107184	1.5188	1.25633	2.20165	0.366747	6.283	0.573422	8.4362	0.837935	12.3941	0.909502	13.4337	1.12493	16.4814	0.219635	3.7616	0.426126	7.22648	0.613994	9.19023	0.715985	10.6411	0.983979	14.7192	1.18693	17.4691	1.26618	18.9493	0.254592	3.86304	0.107184	1.5188	1.25633	2.20165	0.366747	6.283	0.573422	8.4362	0.837935	12.3941	0.909502	13.4337	1.12493	16.4814	0.219635	3.7616	0.426126	7.22648	0.613994	9.19023	0.715985	10.6411	0.983979	14.7192	1.18693	17.4691	1.26618	18.9493
0.254818	3.83101	0.110323	1.53101	1.25262	2.20174	0.36941	6.14871	0.574209	8.24072	0.838078	12.0908	0.910889	13.1232	1.12528	16.0842	0.222988	3.71049	0.426449	7.10554	0.615279	8.97991	0.716921	10.3913	0.984288	14.357	1.1877	17.0518	1.26664	18.4837	0.254818	3.83101	0.110323	1.53101	1.25262	2.20174	0.36941	6.14871	0.574209	8.24072	0.838078	12.0908	0.910889	13.1232	1.12528	16.0842	0.222988	3.71049	0.426449	7.10554	0.615279	8.97991	0.716921	10.3913	0.984288	14.357	1.1877	17.0518	1.26664	18.4837
0.254969	3.81092	0.113007	1.54111	1.24891	2.20183	0.372082	6.02201	0.574915	8.07831	0.838234	11.8023	0.912299	12.8279	1.12565	15.7061	0.226353	3.6624	0.426853	6.96504	0.61658	8.78005	0.717884	10.1539	0.984605	14.0126	1.18848	16.6546	1.26711	18.0409	0.254969	3.81092	0.113007	1.54111	1.24891	2.20183	0.372082	6.02201	0.574915	8.07831	0.838234	11.8023	0.912299	12.8279	1.12565	15.7061	0.226353	3.6624	0.426853	6.96504	0.61658	8.78005	0.717884	10.1539	0.984605	14.0126	1.18848	16.6546	1.26711	18.0409
0.255196	3.78258	0.11523	1.54926	1.2452	2.20192	0.374764	5.90227	0.575531	7.94534	0.838404	11.5275	0.913729	12.5467	1.12603	15.3456	0.229727	3.61705	0.427347	6.80779	0.617897	8.5899	0.718876	9.92811	0.984931	13.6846	1.18927	16.2762	1.26759	17.6193	0.255196	3.78258	0.11523	1.54926	1.2452	2.20192	0.374764	5.90227	0.575531	7.94534	0.838404	11.5275	0.913729	12.5467	1.12603	15.3456	0.229727	3.61705	0.427347	6.80779	0.617897	8.5899	0.718876	9.92811	0.984931	13.6846	1.18927	16.2762	1.26759	17.6193
0.255455	3.7525	0.11699	1.55558	1.24149	2.20201	0.377454	5.78893	0.576052	7.83899	0.838588	11.2655	0.915181	12.2787	1.12641	15.0017	0.23311	3.5742	0.427942	6.6367	0.619228	8.40876	0.719897	9.71311	0.985267	13.372	1.19008	15.9153	1.26808	17.2175	0.255455	3.7525	0.11699	1.55558	1.24149	2.20201	0.377454	5.78893	0.576052	7.83899	0.838588	11.2655	0.915181	12.2787	1.12641	15.0017	0.23311	3.5742	0.427942	6.6367	0.619228	8.40876	0.719897	9.71311	0.985267	13.372	1.19008	15.9153	1.26808	17.2175
0.25583	3.71276	0.118286	1.56016	1.23779	2.20211	0.380152	5.6815	0.57647	7.75712	0.838786	11.0154	0.916653	12.023	1.12681	14.6733	0.2365	3.53365	0.428566	6.47489	0.620573	8.23602	0.720946	9.50817	0.985612	13.0736	1.1909	15.5706	1.26859	16.8341	0.25583	3.71276	0.118286	1.56016	1.23779	2.20211	0.380152	5.6815	0.57647	7.75712	0.838786	11.0154	0.916653	12.023	1.12681	14.6733	0.2365	3.53365	0.428566	6.47489	0.620573	8.23602	0.720946	9.50817	0.985612	13.0736	1.1909	15.5706	1.26859	16.8341
0.256339	3.66437	0.119116	1.56306	1.23408	2.20221	0.382857	5.57952	0.576781	7.69813	0.838998	10.7765	0.918145	11.7787	1.12721	14.3592	0.239895	3.49519	0.429221	6.32167	0.621755	8.09189	0.722024	9.31264	0.985966	12.7886	1.19174	15.2412	1.26911	16.4678	0.256339	3.66437	0.119116	1.56306	1.23408	2.20221	0.382857	5.57952	0.576781	7.69813	0.838998	10.7765	0.918145	11.7787	1.12721	14.3592	0.239895	3.49519	0.429221	6.32167	0.621755	8.09189	0.722024	9.31264	0.985966	12.7886	1.19174	15.2412	1.26911	16.4678
0.257011	3.60853	0.12031	1.56719	1.23038	2.20232	0.385569	5.48258	0.576982	7.6609	0.839224	10.548	0.919657	11.5451	1.12763	14.0587	0.243295	3.45867	0.429908	6.17643	0.622771	7.97346	0.723132	9.1259	0.98633	12.5161	1.19258	14.9261	1.26965	16.1176	0.257011	3.60853	0.12031	1.56719	1.23038	2.20232	0.385569	5.48258	0.576982	7.6609	0.839224	10.548	0.919657	11.5451	1.12763	14.0587	0.243295	3.45867	0.429908	6.17643	0.622771	7.97346	0.723132	9.1259	0.98633	12.5161	1.19258	14.9261	1.26965	16.1176
0.257879	3.54661	0.121609	1.57162	1.22668	2.20243	0.388287	5.39033	0.577274	7.60808	0.839465	10.3293	0.921189	11.3216	1.12806	13.7708	0.246698	3.42391	0.430627	6.0386	0.623616	7.87845	0.724269	8.94741	0.986703	12.2552	1.19345	14.6243	1.2702	15.7825	0.257879	3.54661	0.121609	1.57162	1.22668	2.20243	0.388287	5.39033	0.577274	7.60808	0.839465	10.3293	0.921189	11.3216	1.12806	13.7708	0.246698	3.42391	0.430627	6.0386	0.623616	7.87845	0.724269	8.94741	0.986703	12.2552	1.19345	14.6243	1.2702	15.7825
0.258985	3.48008	0.123377	1.57756	1.22298	2.20254	0.39101	5.30242	0.577593	7.55159	0.83972	10.1198	0.922739	11.1075	1.12849	13.4947	0.250103	3.3908	0.43138	5.90767	0.624287	7.80513	0.725435	8.77665	0.987086	12.0053	1.19432	14.335	1.27077	15.4614	0.258985	3.48008	0.123377	1.57756	1.22298	2.20254	0.39101	5.30242	0.577593	7.55159	0.83972	10.1198	0.922739	11.1075	1.12849	13.4947	0.250103	3.3908	0.43138	5.90767	0.624287	7.80513	0.725435	8.77665	0.987086	12.0053	1.19432	14.335	1.27077	15.4614
0.260213	3.41814	0.125617	1.58493	1.21929	2.20266	0.393738	5.21856	0.578034	7.47627	0.839991	9.91893	0.924309	10.9023	1.12894	13.2299	0.253508	3.35919	0.432166	5.78318	0.624782	7.7522	0.726632	8.61316	0.987479	11.7657	1.19521	14.0575	1.27135	15.1536	0.260213	3.41814	0.125617	1.58493	1.21929	2.20266	0.393738	5.21856	0.578034	7.47627	0.839991	9.91893	0.924309	10.9023	1.12894	13.2299	0.253508	3.35919	0.432166	5.78318	0.624782	7.7522	0.726632	8.61316	0.987479	11.7657	1.19521	14.0575	1.27135	15.1536
0.261568	3.36054	0.128328	1.59364	1.21559	2.20278	0.39647	5.13846	0.5786	7.3834	0.840275	9.72615	0.925897	10.7054	1.12939	12.9755	0.256913	3.32898	0.432987	5.66471	0.625099	7.71876	0.727858	8.4565	0.987881	11.5358	1.19611	13.7911	1.27195	14.8583	0.261568	3.36054	0.128328	1.59364	1.21559	2.20278	0.39647	5.13846	0.5786	7.3834	0.840275	9.72615	0.925897	10.7054	1.12939	12.9755	0.256913	3.32898	0.432987	5.66471	0.625099	7.71876	0.727858	8.4565	0.987881	11.5358	1.19611	13.7911	1.27195	14.8583
0.263054	3.30708	0.131515	1.60358	1.2119	2.2029	0.399206	5.06187	0.579297	7.27453	0.840575	9.54102	0.927503	10.5163	1.12986	12.7311	0.260317	3.30005	0.433844	5.55187	0.625557	7.67125	0.729114	8.30629	0.988294	11.3149	1.19702	13.5351	1.27256	14.5746	0.263054	3.30708	0.131515	1.60358	1.2119	2.2029	0.399206	5.06187	0.579297	7.27453	0.840575	9.54102	0.927503	10.5163	1.12986	12.7311	0.260317	3.30005	0.433844	5.55187	0.625557	7.67125	0.729114	8.30629	0.988294	11.3149	1.19702	13.5351	1.27256	14.5746
0.264678	3.25755	0.135178	1.61462	1.20821	2.20303	0.401945	4.98857	0.580134	7.15139	0.84089	9.36309	0.929127	10.3346	1.13034	12.496	0.263719	3.27233	0.434737	5.44432	0.626055	7.62037	0.730234	8.18035	0.988716	11.1027	1.19794	13.2889	1.27319	14.3021	0.264678	3.25755	0.135178	1.61462	1.20821	2.20303	0.401945	4.98857	0.580134	7.15139	0.84089	9.36309	0.929127	10.3346	1.13034	12.496	0.263719	3.27233	0.434737	5.44432	0.626055	7.62037	0.730234	8.18035	0.988716	11.1027	1.19794	13.2889	1.27319	14.3021
0.266442	3.21175	0.138848	1.6253	1.20452	2.20317	0.404685	4.91834	0.58112	7.01584	0.84122	9.19197	0.930769	10.1599	1.13083	12.2697	0.267117	3.24571	0.435668	5.34172	0.626735	7.55239	0.731206	8.07646	0.989149	10.8985	1.19888	13.052	1.27383	14.04	0.266442	3.21175	0.138848	1.6253	1.20452	2.20317	0.404685	4.91834	0.58112	7.01584	0.84122	9.19197	0.930769	10.1599	1.13083	12.2697	0.267117	3.24571	0.435668	5.34172	0.626735	7.55239	0.731206	8.07646	0.989149	10.8985	1.19888	13.052	1.27383	14.04
0.268351	3.16951	0.142523	1.63562	1.20083	2.20331	0.407428	4.85098	0.582133	6.88609	0.841566	9.02728	0.932428	9.99172	1.13132	12.0518	0.27051	3.22012	0.436636	5.24379	0.627598	7.46838	0.732023	7.99286	0.989592	10.702	1.19982	12.8238	1.27449	13.7877	0.268351	3.16951	0.142523	1.63562	1.20083	2.20331	0.407428	4.85098	0.582133	6.88609	0.841566	9.02728	0.932428	9.99172	1.13132	12.0518	0.27051	3.22012	0.436636	5.24379	0.627598	7.46838	0.732023	7.99286	0.989592	10.702	1.19982	12.8238	1.27449	13.7877
0.270407	3.13065	0.146204	1.64562	1.19715	2.20345	0.410172	4.78633	0.583174	6.7618	0.841926	8.86868	0.934105	9.82978	1.13183	11.8418	0.273899	3.1955	0.437643	5.15025	0.628647	7.3696	0.732677	7.92819	0.990045	10.5128	1.20078	12.604	1.27517	13.5448	0.270407	3.13065	0.146204	1.64562	1.19715	2.20345	0.410172	4.78633	0.583174	6.7618	0.841926	8.86868	0.934105	9.82978	1.13183	11.8418	0.273899	3.1955	0.437643	5.15025	0.628647	7.3696	0.732677	7.92819	0.990045	10.5128	1.20078	12.604	1.27517	13.5448
0.272613	3.09499	0.149891	1.65529	1.19346	2.2036	0.412917	4.72421	0.584243	6.64266	0.842302	8.71584	0.935797	9.67374	1.13235	11.6393	0.277282	3.17177	0.438689	5.06085	0.629884	7.25748	0.733163	7.88143	0.990509	10.3304	1.20174	12.392	1.27586	13.3107	0.272613	3.09499	0.149891	1.65529	1.19346	2.2036	0.412917	4.72421	0.584243	6.64266	0.842302	8.71584	0.935797	9.67374	1.13235	11.6393	0.277282	3.17177	0.438689	5.06085	0.629884	7.25748	0.733163	7.88143	0.990509	10.3304	1.20174	12.392	1.27586	13.3107
0.274969	3.06236	0.153581	1.66465	1.18978	2.20375	0.415662	4.66447	0.58534	6.52837	0.842693	8.56847	0.937507	9.52328	1.13288	11.4438	0.280657	3.14887	0.439775	4.97536	0.63131	7.13354	0.733475	7.85184	0.990983	10.1544	1.20272	12.1874	1.27657	13.0849	0.274969	3.06236	0.153581	1.66465	1.18978	2.20375	0.415662	4.66447	0.58534	6.52837	0.842693	8.56847	0.937507	9.52328	1.13288	11.4438	0.280657	3.14887	0.439775	4.97536	0.63131	7.13354	0.733475	7.85184	0.990983	10.1544	1.20272	12.1874	1.27657	13.0849
0.277474	3.03258	0.157276	1.67371	1.1861	2.2039	0.418406	4.60698	0.586466	6.41867	0.8431	8.42628	0.939232	9.37812	1.13342	11.2551	0.284026	3.12674	0.440902	4.89356	0.632745	7.01439	0.733928	7.80977	0.991468	9.98468	1.2037	11.9899	1.27729	12.8671	0.277474	3.03258	0.157276	1.67371	1.1861	2.2039	0.418406	4.60698	0.586466	6.41867	0.8431	8.42628	0.939232	9.37812	1.13342	11.2551	0.284026	3.12674	0.440902	4.89356	0.632745	7.01439	0.733928	7.80977	0.991468	9.98468	1.2037	11.9899	1.27729	12.8671
0.280125	3.00546	0.160975	1.6825	1.18242	2.20407	0.42115	4.5516	0.587621	6.3133	0.843467	8.3064	0.940973	9.23797	1.13397	11.0728	0.287386	3.10535	0.442071	4.81525	0.634187	6.89975	0.734423	7.76465	0.991963	9.82077	1.20469	11.799	1.27803	12.6568	0.280125	3.00546	0.160975	1.6825	1.18242	2.20407	0.42115	4.5516	0.587621	6.3133	0.843467	8.3064	0.940973	9.23797	1.13397	11.0728	0.287386	3.10535	0.442071	4.81525	0.634187	6.89975	0.734423	7.76465	0.991963	9.82077	1.20469	11.799	1.27803	12.6568
0.282919	2.98082	0.164677	1.691	1.17875	2.20423	0.423892	4.49821	0.588805	6.21205	0.843789	8.20703	0.94273	9.1026	1.13454	10.8966	0.290736	3.08463	0.443281	4.74026	0.635636	6.78936	0.735103	7.70427	0.992469	9.66241	1.2057	11.6146	1.27879	12.4537	0.282919	2.98082	0.164677	1.691	1.17875	2.20423	0.423892	4.49821	0.588805	6.21205	0.843789	8.20703	0.94273	9.1026	1.13454	10.8966	0.290736	3.08463	0.443281	4.74026	0.635636	6.78936	0.735103	7.70427	0.992469	9.66241	1.2057	11.6146	1.27879	12.4537
0.28585	2.95847	0.168382	1.69925	1.17508	2.2044	0.426633	4.44671	0.590019	6.11468	0.844062	8.12677	0.944502	8.97177	1.13511	10.7262	0.294077	3.06455	0.444534	4.6684	0.63709	6.68299	0.735973	7.6295	0.992987	9.50933	1.20671	11.4362	1.27957	12.2574	0.28585	2.95847	0.168382	1.69925	1.17508	2.2044	0.426633	4.44671	0.590019	6.11468	0.844062	8.12677	0.944502	8.97177	1.13511	10.7262	0.294077	3.06455	0.444534	4.6684	0.63709	6.68299	0.735973	7.6295	0.992987	9.50933	1.20671	11.4362	1.27957	12.2574
0.288913	2.93823	0.172089	1.70724	1.17141	2.20458	0.429372	4.39698	0.591263	6.021	0.844283	8.06448	0.946289	8.84525	1.1357	10.5613	0.297408	3.04506	0.445831	4.59952	0.638551	6.58043	0.737041	7.54139	0.993515	9.36129	1.20772	11.2635	1.28037	12.0676	0.288913	2.93823	0.172089	1.70724	1.17141	2.20458	0.429372	4.39698	0.591263	6.021	0.844283	8.06448	0.946289	8.84525	1.1357	10.5613	0.297408	3.04506	0.445831	4.59952	0.638551	6.58043	0.737041	7.54139	0.993515	9.36129	1.20772	11.2635	1.28037	12.0676
0.292098	2.91991	0.1758	1.71499	1.16774	2.20476	0.432108	4.34894	0.592537	5.93083	0.844447	8.01932	0.948091	8.72284	1.13629	10.4016	0.300727	3.02613	0.447171	4.53347	0.640017	6.48146	0.738315	7.44112	0.994054	9.21803	1.20875	11.0963	1.28118	11.884	0.292098	2.91991	0.1758	1.71499	1.16774	2.20476	0.432108	4.34894	0.592537	5.93083	0.844447	8.01932	0.948091	8.72284	1.13629	10.4016	0.300727	3.02613	0.447171	4.53347	0.640017	6.48146	0.738315	7.44112	0.994054	9.21803	1.20875	11.0963	1.28118	11.884
0.295398	2.90333	0.179512	1.72251	1.16407	2.20495	0.43484	4.30249	0.593842	5.844	0.844553	7.99071	0.949907	8.60436	1.1369	10.247	0.304034	3.00773	0.448555	4.47011	0.641488	6.38592	0.739806	7.32997	0.994605	9.07935	1.20978	10.9344	1.28201	11.7062	0.295398	2.90333	0.179512	1.72251	1.16407	2.20495	0.43484	4.30249	0.593842	5.844	0.844553	7.99071	0.949907	8.60436	1.1369	10.247	0.304034	3.00773	0.448555	4.47011	0.641488	6.38592	0.739806	7.32997	0.994605	9.07935	1.20978	10.9344	1.28201	11.7062
0.298805	2.88834	0.183226	1.7298	1.16041	2.20515	0.43757	4.25755	0.595178	5.76033	0.844707	7.94996	0.951737	8.4896	1.13752	10.0972	0.30733	2.98981	0.449985	4.40931	0.642964	6.29361	0.741327	7.22282	0.995167	8.94503	1.21082	10.7774	1.28286	11.5341	0.298805	2.88834	0.183226	1.7298	1.16041	2.20515	0.43757	4.25755	0.595178	5.76033	0.844707	7.94996	0.951737	8.4896	1.13752	10.0972	0.30733	2.98981	0.449985	4.40931	0.642964	6.29361	0.741327	7.22282	0.995167	8.94503	1.21082	10.7774	1.28286	11.5341
0.30231	2.87476	0.186942	1.73688	1.15675	2.20534	0.440295	4.21405	0.596544	5.67968	0.844876	7.90617	0.953344	8.39252	1.13815	9.95189	0.310612	2.97236	0.45146	4.35095	0.644444	6.20438	0.742878	7.11947	0.99574	8.81486	1.21187	10.6252	1.28373	11.3674	0.30231	2.87476	0.186942	1.73688	1.15675	2.20534	0.440295	4.21405	0.596544	5.67968	0.844876	7.90617	0.953344	8.39252	1.13815	9.95189	0.310612	2.97236	0.45146	4.35095	0.644444	6.20438	0.742878	7.11947	0.99574	8.81486	1.21187	10.6252	1.28373	11.3674
0.305905	2.86245	0.190658	1.74374	1.15309	2.20555	0.443016	4.1719	0.597942	5.6019	0.84511	7.84744	0.954721	8.31182	1.1388	9.81101	0.313881	2.95534	0.45298	4.29492	0.645928	6.11807	0.744459	7.01974	0.996325	8.68868	1.21292	10.4775	1.28461	11.2058	0.305905	2.86245	0.190658	1.74374	1.15309	2.20555	0.443016	4.1719	0.597942	5.6019	0.84511	7.84744	0.954721	8.31182	1.1388	9.81101	0.313881	2.95534	0.45298	4.29492	0.645928	6.11807	0.744459	7.01974	0.996325	8.68868	1.21292	10.4775	1.28461	11.2058
0.30958	2.85128	0.194376	1.7504	1.14943	2.20576	0.445733	4.13105	0.599372	5.52686	0.84541	7.77449	0.955866	8.24646	1.13945	9.67431	0.317136	2.93874	0.454547	4.2411	0.647416	6.03455	0.746071	6.92344	0.996921	8.5663	1.21397	10.3342	1.28552	11.049	0.30958	2.85128	0.194376	1.7504	1.14943	2.20576	0.445733	4.13105	0.599372	5.52686	0.84541	7.77449	0.955866	8.24646	1.13945	9.67431	0.317136	2.93874	0.454547	4.2411	0.647416	6.03455	0.746071	6.92344	0.996921	8.5663	1.21397	10.3342	1.28552	11.049
0.31333	2.84113	0.198095	1.75687	1.14578	2.20598	0.448445	4.09142	0.600833	5.45444	0.845782	7.68821	0.956775	8.19565	1.14012	9.54162	0.320377	2.92252	0.456161	4.1894	0.648907	5.95367	0.747712	6.83042	0.997451	8.46263	1.21504	10.195	1.28644	10.897	0.31333	2.84113	0.198095	1.75687	1.14578	2.20598	0.448445	4.09142	0.600833	5.45444	0.845782	7.68821	0.956775	8.19565	1.14012	9.54162	0.320377	2.92252	0.456161	4.1894	0.648907	5.95367	0.747712	6.83042	0.997451	8.46263	1.21504	10.195	1.28644	10.897
0.317145	2.83187	0.201814	1.76315	1.14212	2.2062	0.451152	4.05296	0.602327	5.38452	0.846229	7.58961	0.957445	8.15876	1.1408	9.41276	0.323603	2.90667	0.457821	4.13971	0.650402	5.87532	0.749384	6.74053	0.997909	8.37636	1.21611	10.0598	1.28738	10.7495	0.317145	2.83187	0.201814	1.76315	1.14212	2.2062	0.451152	4.05296	0.602327	5.38452	0.846229	7.58961	0.957445	8.15876	1.1408	9.41276	0.323603	2.90667	0.457821	4.13971	0.650402	5.87532	0.749384	6.74053	0.997909	8.37636	1.21611	10.0598	1.28738	10.7495
