Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Sym6		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6		Asym7	
379  Points		430  Points		380  Points		368  Points		323  Points		303  Points		272  Points		220  Points		379  Points		375  Points		350  Points		303  Points		273  Points		217  Points		146  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.279357	206.072	6.88594e-005	0.0510859	1.40244	2.195	0.292671	383.729	0.559022	422.685	0.838524	884.414	0.877851	891.991	1.11804	706.692	0.139779	171.747	0.419263	6447.31	0.585229	4481.33	0.698773	1134.44	0.97828	5248.48	1.17046	950.689	1.25779	5498.6
0.278771	90.9991	0.000353023	0.115528	1.39869	2.19498	0.293185	118.673	0.559043	184.48	0.838515	315.713	0.877902	326.119	1.11805	339.843	0.139992	55.515	0.419267	236.492	0.585253	318.346	0.69879	300.711	0.978284	516.458	1.17049	398.261	1.25779	649.496
0.277853	58.2345	0.000854855	0.179457	1.39493	2.19497	0.294153	70.3994	0.559081	117.994	0.838497	192.15	0.878002	199.555	1.11807	223.716	0.14042	33.1999	0.419278	120.459	0.58532	165.053	0.698829	173.337	0.978295	271.594	1.17053	251.9	1.25781	345.136
0.276719	42.7095	0.00156981	0.242577	1.39117	2.19496	0.295453	50.1944	0.559135	86.741	0.838471	138.097	0.87815	143.779	1.1181	166.742	0.141059	23.758	0.419296	80.8125	0.585429	111.424	0.698887	121.769	0.978313	184.244	1.1706	184.212	1.25784	235.012
0.275459	33.6462	0.00249154	0.304618	1.38742	2.19494	0.296983	39.1076	0.559206	68.5818	0.838436	107.776	0.878345	112.386	1.11813	132.9	0.141905	18.5614	0.419322	60.8036	0.58558	84.1121	0.698967	93.8555	0.978338	139.41	1.17069	145.202	1.25788	178.168
0.274132	27.7048	0.00361222	0.365349	1.38366	2.19493	0.298676	32.1094	0.559293	56.7138	0.838394	88.3707	0.878587	92.2568	1.11818	110.479	0.142948	15.2837	0.419355	48.7386	0.585772	67.5653	0.699067	76.3583	0.97837	112.127	1.1708	119.832	1.25792	143.47
0.272775	23.5099	0.00492296	0.424581	1.37991	2.19492	0.300489	27.2932	0.559397	48.351	0.838345	74.8852	0.878875	78.2537	1.11823	94.533	0.144182	13.0354	0.419396	40.6707	0.586007	56.4688	0.699188	64.3647	0.978409	93.7771	1.17093	102.014	1.25798	120.086
0.271412	20.3909	0.00641402	0.48216	1.37615	2.19492	0.302392	23.7777	0.559518	42.1409	0.838289	64.9691	0.879209	67.9507	1.11829	82.6111	0.145596	11.4026	0.419445	34.8961	0.586283	48.5118	0.69933	55.6316	0.978455	80.5898	1.17108	88.8126	1.25805	103.258
0.270059	17.9821	0.00807501	0.537957	1.3724	2.19491	0.304369	21.0996	0.559656	37.3474	0.838228	57.3708	0.879587	60.0534	1.11836	73.361	0.14718	10.1668	0.419502	30.5589	0.5866	42.5282	0.699492	48.989	0.978508	70.6555	1.17125	78.6402	1.25813	90.5694
0.268726	16.0663	0.0098955	0.591895	1.36865	2.1949	0.306406	18.9924	0.559811	33.5357	0.838162	51.3625	0.88001	53.8082	1.11844	65.9751	0.148923	9.20168	0.419568	27.1821	0.586958	37.8658	0.699676	43.767	0.978568	62.9028	1.17144	70.562	1.25822	80.6594
0.267423	14.5072	0.0118646	0.643899	1.3649	2.1949	0.308495	17.2914	0.559982	30.4325	0.838091	46.4925	0.880476	48.7463	1.11853	59.9416	0.150563	8.51962	0.419643	24.4785	0.587356	34.1311	0.69988	39.5542	0.978634	56.6843	1.17165	63.9918	1.25832	72.7059
0.266155	13.2141	0.0139719	0.693945	1.36115	2.1949	0.31063	15.89	0.560171	27.8573	0.838017	42.4653	0.880984	44.5612	1.11862	54.9203	0.152046	8.02724	0.419727	22.2654	0.587794	31.0728	0.700106	36.0841	0.978708	51.5857	1.17189	58.5438	1.25843	66.1816
0.264927	12.1251	0.0162074	0.742033	1.3574	2.1949	0.312807	14.7157	0.560377	25.686	0.837941	39.0794	0.881533	41.0435	1.11873	50.6762	0.153327	7.67005	0.419821	20.4204	0.588272	28.523	0.700353	33.1766	0.978789	47.3296	1.17214	53.9533	1.25855	60.7332
0.263741	11.1957	0.0185611	0.78817	1.35365	2.1949	0.31502	13.7177	0.560601	23.8307	0.837864	36.1931	0.882123	38.0457	1.11884	47.0421	0.154373	7.41471	0.419925	18.8588	0.588788	26.3648	0.700621	30.7052	0.978877	43.7231	1.17241	50.0328	1.25868	56.1149
0.262602	10.3938	0.021024	0.832386	1.3499	2.1949	0.317268	12.8593	0.560842	22.2273	0.837785	33.7033	0.882753	35.4609	1.11896	43.8952	0.155161	7.24043	0.42004	17.5202	0.589343	24.5149	0.700911	28.5789	0.978973	40.6281	1.17271	46.6457	1.25883	52.1506
0.261512	9.69534	0.0235872	0.874726	1.34616	2.1949	0.319548	12.1132	0.5611	20.8278	0.837707	31.5337	0.88342	33.2094	1.11909	41.1438	0.155672	7.13436	0.420167	16.3601	0.589935	22.9119	0.701223	26.7302	0.979075	37.9431	1.17302	43.6902	1.25898	48.7106
0.260474	9.0818	0.0262429	0.915243	1.34241	2.19491	0.321858	11.4589	0.561377	19.5958	0.83763	29.6262	0.884126	31.2309	1.11922	38.7177	0.156419	6.98883	0.420305	15.3451	0.590565	21.5097	0.701556	25.1083	0.979185	35.5917	1.17335	41.089	1.25914	45.6974
0.259488	8.53898	0.0289835	0.954002	1.33867	2.19492	0.324195	10.8806	0.561671	18.5031	0.837555	27.9361	0.884867	29.4787	1.11937	36.5627	0.157244	6.8393	0.420457	14.4496	0.591231	20.2729	0.701911	23.674	0.979302	33.5155	1.17371	38.782	1.25932	43.0363
0.258558	8.05566	0.031802	0.991063	1.33492	2.19493	0.326559	10.3658	0.561984	17.5273	0.837483	26.4282	0.885645	27.9163	1.11952	34.6356	0.158388	6.64916	0.420621	13.6539	0.591932	19.1741	0.702288	22.3967	0.979426	31.6687	1.17408	36.7221	1.2595	40.669
0.257685	7.62286	0.034692	1.02649	1.33118	2.19494	0.328948	9.90469	0.562315	16.6507	0.837414	25.0747	0.886457	26.5146	1.11969	32.9022	0.15987	6.42826	0.420799	12.9422	0.592669	18.1916	0.702688	21.252	0.979558	30.0155	1.17447	34.8717	1.2597	38.5495
0.256871	7.23334	0.0376477	1.06037	1.32744	2.19495	0.331361	9.48937	0.562664	15.8591	0.83735	23.853	0.887303	25.25	1.11986	31.3347	0.161711	6.18671	0.420992	12.302	0.59344	17.308	0.70311	20.2203	0.979697	28.5269	1.17488	33.2004	1.25991	36.6409
0.256118	6.8812	0.0406638	1.09275	1.3237	2.19496	0.333796	9.11339	0.563032	15.1406	0.837291	22.7448	0.888181	24.1036	1.12004	29.9104	0.163936	5.93396	0.4212	11.723	0.594245	16.5091	0.703555	19.2859	0.979844	27.1796	1.17532	31.6835	1.26013	34.9132
0.255427	6.56156	0.0437354	1.12372	1.31996	2.19498	0.336253	8.77146	0.56342	14.4858	0.837237	21.735	0.889092	23.0596	1.12023	28.6106	0.166569	5.67825	0.421424	11.197	0.595082	15.7835	0.704023	18.4357	0.979998	25.9543	1.17577	30.3007	1.26035	33.3419
0.2548	6.27036	0.0468579	1.15334	1.31623	2.195	0.338729	8.45921	0.563826	13.8865	0.83719	20.8111	0.890035	22.1049	1.12042	27.4196	0.16928	5.45318	0.421665	10.7171	0.595951	15.1216	0.704514	17.6588	0.980159	24.8353	1.17624	29.0349	1.2606	31.9068
0.254238	6.00419	0.0500274	1.18168	1.31249	2.19502	0.341225	8.17296	0.564252	13.336	0.837151	19.9626	0.891008	21.2286	1.12063	26.3244	0.172062	5.25376	0.421923	10.2776	0.596851	14.5154	0.705028	16.9463	0.980329	23.8093	1.17673	27.872	1.26085	30.5908
0.253743	5.76018	0.05324	1.2088	1.30875	2.19504	0.343415	7.9423	0.564697	12.8287	0.837118	19.1807	0.89201	20.4216	1.12084	25.3139	0.174909	5.07599	0.422199	9.87355	0.597782	13.9583	0.705566	16.2905	0.980506	22.8652	1.17723	26.7999	1.26111	29.3798
